milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
3900,4.776954844040876e-10,1.7708335844079565e-07,3.506363330138316e-09,3.5499858822578365e-10,1.43823030856676e-10,1.1256159401778977e-08,5.338116895748508e-09,9.992691844540496e-10,6.420646678073225e-10,5.349362355400713e-12,3.374266584768747e-12,9.39858034600882e-14,4.6411112323585414e-14,6.982038339372184e-13,6.382553898479006e-13,1.285487292226754e-11,1.2675179776325446e-11,3.558593075810965e-13,1.1985970761713168e-14,1.2248762399518875e-16,2.7780116590818222e-18,1.4227290391876346e-17,4.1606620098735875e-13,2.351144929903253e-14,3.8206373033406655e-11,7.794199442070422e-11,8.733750550601257e-15,5.4266854631906726e-14,8.964579117111477e-11,2.7583470027544452e-11
4000,4.171233035046603e-10,1.769250840208837e-07,3.5835875104487028e-09,3.8466982744608776e-10,1.4197735117709894e-10,1.1422066706675579e-08,5.2189294967654485e-09,1.0099387246225446e-09,6.546343363448304e-10,5.484572674062901e-12,3.2838683239785314e-12,1.0355077741627249e-13,4.578450360792795e-14,7.630625533985933e-13,6.830058851049252e-13,1.2610345651369061e-11,1.2572411923025837e-11,3.689869966260017e-13,1.297114059833391e-14,1.3408412516443004e-16,2.8735994931244884e-18,1.5620644801239333e-17,4.1492294788850683e-13,2.636127850435703e-14,3.8755845138212487e-11,8.759327091168005e-11,9.091034879293658e-15,5.551709759471436e-14,1.0019022031857828e-10,2.793463971263672e-11
4100,2.660176694014483e-10,1.773427803549374e-07,3.5786165498576297e-09,3.844212619938712e-10,1.4483959326351584e-10,1.196191211432659e-08,5.106971055675541e-09,1.0292187177815479e-09,6.488628404172936e-10,5.768471255905456e-12,3.3636604897646465e-12,1.0550830939937293e-13,4.643803293812149e-14,7.948176935581353e-13,6.784064181019478e-13,1.2843822121233905e-11,1.285439997929054e-11,3.685515346493007e-13,1.4138037388156334e-14,1.4022540988211625e-16,3.2331437027291095e-18,1.6302285995002268e-17,4.311724119478823e-13,2.640317470628275e-14,4.089990625355166e-11,9.134945772892114e-11,9.42795050929031e-15,6.110831230975598e-14,1.066378863509059e-10,2.82739795595708e-11
4200,2.3932108654882087e-10,1.758940633806068e-07,3.672275857170836e-09,3.82571565847232e-10,1.4210449533707928e-10,1.2243235808425672e-08,5.1265259328352814e-09,1.1322673519146938e-09,6.531329612311948e-10,5.697416838873917e-12,3.5559127221655775e-12,1.0606826455664817e-13,4.56141351590445e-14,8.516345700724057e-13,6.748014107152834e-13,1.2975796880616861e-11,1.3620658762746673e-11,4.1085096383118514e-13,1.4011835232938924e-14,1.4565216095360325e-16,3.3153682267317243e-18,1.7605076285084194e-17,4.688033859437294e-13,2.8080454736587854e-14,4.011153622256732e-11,9.760125880338192e-11,1.0397717571512295e-14,6.830932850658456e-14,1.0738756755125361e-10,2.9674713514064006e-11
4300,4.696328746478763e-10,1.760436999562135e-07,3.5208618834465393e-09,3.8228546738306215e-10,1.4448311040121126e-10,1.2827594401636958e-08,5.11837378073621e-09,1.1682543052629818e-09,6.559730915806468e-10,5.947161891617411e-12,3.508558615944772e-12,1.048609446278163e-13,4.501869277587002e-14,8.771835595955556e-13,6.849322393740231e-13,1.3829961658993201e-11,1.383976423961415e-11,4.191467008098308e-13,1.5235084498143985e-14,1.5278951529028684e-16,3.650712102474137e-18,2.025532218044124e-17,4.648398482011906e-13,3.067360598828909e-14,4.2298789282287414e-11,9.648162013721237e-11,1.052316916025683e-14,6.842139054266812e-14,1.0945330821406516e-10,2.93566304169415e-11
4400,3.3010670470950313e-10,1.7603653677158316e-07,3.5377910562942786e-09,4.0292143804237037e-10,1.3977443775767947e-10,1.3186489765681092e-08,5.21511255995662e-09,1.1673892313270183e-09,6.653715243997973e-10,6.426524649596471e-12,3.4487322842382743e-12,1.0703145402187788e-13,4.5239684555608504e-14,9.19891010996468e-13,7.291775349289588e-13,1.3884087764534765e-11,1.4247986901144576e-11,4.622454524416447e-13,1.584479736913459e-14,1.7183514571442254e-16,3.609525636052288e-18,2.1704307926541555e-17,4.910461582964209e-13,3.250978275787436e-14,4.264024170409193e-11,1.0769827502326162e-10,1.1183268081461863e-14,7.694008111050778e-14,1.2000996344965933e-10,3.0822099295904516e-11
4500,4.590106984007524e-10,1.757294666485318e-07,3.547294841916897e-09,4.139925523774972e-10,1.4168312009156358e-10,1.3536808832019698e-08,5.27606988230767e-09,1.2433592973533807e-09,6.792877544209583e-10,6.6417437202452076e-12,3.4635095896543267e-12,1.0901388905009355e-13,4.6546361660272476e-14,9.569828066452332e-13,7.481630760545761e-13,1.4349600658048422e-11,1.410405836282928e-11,4.814945113278968e-13,1.67856833897411e-14,1.7666715676041198e-16,3.850698568305241e-18,2.291681739354508e-17,4.97623084047654e-13,3.556283765510472e-14,4.4765890535723327e-11,1.0624138405661685e-10,1.1140002336583505e-14,7.791221091629115e-14,1.2936389277505679e-10,3.1003524304417556e-11
4600,4.1447629823450805e-10,1.7510327804536397e-07,3.6753168638975933e-09,4.261540188096278e-10,1.4484911359424037e-10,1.3656951348018331e-08,5.355732759376395e-09,1.2820493539097032e-09,6.722380811711653e-10,6.507803443664389e-12,3.597669082826423e-12,1.163123292062206e-13,4.5144115459188816e-14,1.0194292523045222e-12,7.438940237093301e-13,1.473441296244203e-11,1.4257963606813887e-11,5.058081259064434e-13,1.6581533027696142e-14,1.8626019510652285e-16,4.019175949002978e-18,2.395876653556719e-17,5.081549806949791e-13,3.604117917622908e-14,4.7383280757338156e-11,1.1553329657695972e-10,1.2106471109412852e-14,8.801078604183625e-14,1.3599198100060574e-10,3.1112329572311774e-11
4700,4.472431171825612e-10,1.745720345833575e-07,3.4458698307323238e-09,4.279074209878805e-10,1.384668258713236e-10,1.4275113624157277e-08,5.290893573419184e-09,1.290335418346003e-09,6.482737667007042e-10,6.991574347106429e-12,3.534069621242692e-12,1.1932239284817382e-13,4.5879587339324695e-14,1.0676487208147342e-12,7.559026125123106e-13,1.449983679894179e-11,1.453567230719568e-11,5.064389099897134e-13,1.7684099406039286e-14,2.0152272705573318e-16,4.365662893666282e-18,2.6823117269943166e-17,5.499082026139594e-13,3.789375464419655e-14,4.816224667204727e-11,1.2164311184630456e-10,1.2732882328564909e-14,8.821425065791447e-14,1.3565280909933067e-10,3.159251920896553e-11
4800,4.875615663256146e-10,1.7374953077721117e-07,3.5075518106594474e-09,4.4170580706312606e-10,1.4184552518661466e-10,1.4375650868451062e-08,5.32706642508964e-09,1.2826281244217815e-09,6.701234966800154e-10,6.990720662244541e-12,3.713424368055616e-12,1.1870315046516552e-13,4.554891679739008e-14,1.1053447726462963e-12,7.743612253071256e-13,1.4987629172073442e-11,1.55396534190378e-11,5.269246425071703e-13,1.8835740990161376e-14,2.1848865594170164e-16,4.512906624331131e-18,2.7863524475335704e-17,5.44274231521263e-13,4.1346452420597187e-14,4.902024034806641e-11,1.2653099801230188e-10,1.2910314692782908e-14,9.738912632153726e-14,1.4273445640745606e-10,3.1891939066391675e-11
4900,2.89567329549319e-10,1.7410599743220063e-07,3.6475223717765563e-09,4.4352981740579295e-10,1.3801930280893247e-10,1.4814059159126745e-08,5.291231935384665e-09,1.377534967418722e-09,6.96007760021125e-10,7.29613395369217e-12,3.593712230465743e-12,1.1972676049225083e-13,4.567946184225445e-14,1.1775352416262297e-12,7.642440184228756e-13,1.5514410039465203e-11,1.570369759722948e-11,5.716008663778339e-13,1.965462469054629e-14,2.31319640008863e-16,4.7402456134713894e-18,3.0164158356415875e-17,5.591143412043275e-13,4.4406241962553857e-14,5.3149840929984516e-11,1.2907825434169368e-10,1.3030569530665145e-14,1.0114817994508121e-13,1.4727944284511353e-10,3.2020973341322447e-11
5000,3.8012351993006813e-10,1.7300366631534064e-07,3.615527340501963e-09,4.5900779741987583e-10,1.3897750297001148e-10,1.4439081412256637e-08,5.31988942173032e-09,1.3962662512956192e-09,6.605338704890812e-10,7.790457364108488e-12,3.746339103310142e-12,1.236620407406187e-13,4.5037861657351264e-14,1.249253715233951e-12,7.855354773211613e-13,1.559251531585798e-11,1.5788626051366578e-11,6.039444493266982e-13,2.0063605543684838e-14,2.4390363716012575e-16,4.824335866048199e-18,3.3404861978678754e-17,5.754280646077104e-13,4.5034414475409333e-14,5.401986657768356e-11,1.3496032272098834e-10,1.3494827100630386e-14,1.0574187265579369e-13,1.539070682680088e-10,3.233230031422833e-11
