milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
3900,3.903480934004966e-10,1.7752688283994643e-07,3.554098166863137e-09,3.6500971428101186e-10,1.4555561693951395e-10,1.13952716512976e-08,5.272726051848005e-09,9.94412515850325e-10,6.17482867811137e-10,5.1503777009638266e-12,3.3797451324708756e-12,9.854371865975462e-14,4.6081867432828695e-14,7.025979301095034e-13,6.485169546223643e-13,1.2591418971881183e-11,1.2191085182377764e-11,3.2232850788156625e-13,1.1940959337918087e-14,1.2401612876915667e-16,2.8470550173973378e-18,1.3620456630581401e-17,4.254426866876932e-13,2.418056142401949e-14,3.5811667688482195e-11,8.36134327201385e-11,8.963095821226753e-15,5.449955782179765e-14,9.01074377362962e-11,2.6409229880988766e-11
4000,4.845601168584208e-10,1.770646811291255e-07,3.720693378072825e-09,3.602408568344403e-10,1.4583797790271926e-10,1.1310316977543933e-08,5.14791601213146e-09,1.0387992000724308e-09,6.279549974798935e-10,5.1865969429666e-12,3.436983020100048e-12,9.842181119215285e-14,4.4508599632868165e-14,7.489491614565729e-13,6.74389654274556e-13,1.2425779895885592e-11,1.2316388227598206e-11,3.4323203216906673e-13,1.2491570225906375e-14,1.2820942981016774e-16,2.9352880750529146e-18,1.4820058383843387e-17,4.1776586691295034e-13,2.4939961259753733e-14,3.711411067481201e-11,8.898482109259179e-11,8.924286635793388e-15,5.65836108881068e-14,9.972580504920905e-11,2.7792027527812955e-11
4100,3.5608191067469333e-10,1.7674690474287392e-07,3.705479871156606e-09,3.7330944092412366e-10,1.399131271543245e-10,1.2308604972497056e-08,5.330212433393534e-09,1.020673006151089e-09,6.649776885171862e-10,5.510312141580889e-12,3.5120339818033988e-12,1.052941111016794e-13,4.599265710678528e-14,8.092696476384339e-13,6.538652591624077e-13,1.258609329509432e-11,1.2735746835515004e-11,3.8466665052192976e-13,1.3490784516258023e-14,1.4146895406380921e-16,3.134504846353262e-18,1.757604322500682e-17,4.3189210075742813e-13,2.6016891592265793e-14,3.87083430227898e-11,8.862526804815163e-11,9.517921892475193e-15,6.341742327326971e-14,1.0422744688025378e-10,2.7612291950853882e-11
4200,3.287946586968626e-10,1.7680346514775502e-07,3.663564656011628e-09,3.7753002848746625e-10,1.4406001354714874e-10,1.2763420273919632e-08,5.210899852722694e-09,1.1366163891650025e-09,6.346186938100096e-10,5.967125336768589e-12,3.4062291625274533e-12,1.0174744460060479e-13,4.5057466961647685e-14,8.639025464835463e-13,7.110422346638801e-13,1.3743700141460242e-11,1.3261367758463695e-11,3.8632611919310654e-13,1.4860670605779234e-14,1.5057566338614756e-16,3.367752392005807e-18,1.737760771301917e-17,4.637974598982782e-13,2.836844481296327e-14,3.960457958062999e-11,9.292501840217948e-11,1.0543680312973062e-14,6.531166629265041e-14,1.060256611539227e-10,2.914820782580676e-11
4300,4.737700461630058e-10,1.7635117509237237e-07,3.6976475441598232e-09,4.071915654386005e-10,1.3999685839881184e-10,1.2591286589831451e-08,5.230720552658492e-09,1.1118765010663585e-09,6.601977990122437e-10,5.804300041730496e-12,3.525644082947651e-12,1.098262403056172e-13,4.4666864411433135e-14,8.652379188872288e-13,6.800771858936169e-13,1.3734321143092765e-11,1.3718525828920421e-11,4.1104387277652756e-13,1.5317239108212657e-14,1.5786820864603236e-16,3.434724337222254e-18,1.9201964849040425e-17,4.881462155156882e-13,3.1579787606307476e-14,4.4033600736993116e-11,9.93938068935893e-11,1.0921507370637369e-14,7.330364762119344e-14,1.1266550591752897e-10,2.933861768924204e-11
4400,3.4219707282906465e-10,1.7588255260217447e-07,3.4745184208328953e-09,4.032375322522933e-10,1.4393221554278367e-10,1.322485993745536e-08,5.213495197767737e-09,1.170687357604849e-09,6.776152922006127e-10,6.0610471460328255e-12,3.439197370312043e-12,1.0810166813543007e-13,4.444988708854929e-14,9.33830402046027e-13,6.95012983023826e-13,1.3537729354734886e-11,1.377026486641627e-11,4.558337729952809e-13,1.5914636289173518e-14,1.7010707218876967e-16,3.6046203775099e-18,2.0564737312613462e-17,4.723278640619086e-13,3.2840331309462515e-14,4.317395471751748e-11,1.0195854086527402e-10,1.0880570214366826e-14,7.476155213016247e-14,1.2248173160355983e-10,2.996043365561225e-11
4500,2.7192956529875426e-10,1.7559896280502872e-07,3.559001799058461e-09,4.101553106166531e-10,1.4162798104228893e-10,1.3114831052916914e-08,5.166209802098567e-09,1.176885291178892e-09,6.52525875640302e-10,6.6650424627144735e-12,3.5390743067465156e-12,1.1003553496392809e-13,4.448402691901108e-14,9.98261301884956e-13,7.425707567885978e-13,1.4466267057332854e-11,1.4627998838616905e-11,4.701200647635403e-13,1.6621978911628785e-14,1.7722611558621497e-16,3.9695481658683175e-18,2.232146465325276e-17,4.926699343268571e-13,3.468996701898191e-14,4.4527809577864804e-11,1.1105843593694297e-10,1.1105497201283957e-14,8.182880154646149e-14,1.232936652560165e-10,3.1416197753662346e-11
4600,4.4272495029037744e-10,1.753457239047747e-07,3.4685617621946903e-09,4.0956389578878233e-10,1.4098003378926956e-10,1.4011136642044642e-08,5.1633059909656024e-09,1.2671474417436687e-09,6.770737601676061e-10,6.558564740920298e-12,3.6023816414288203e-12,1.1401027952617526e-13,4.5456404679256376e-14,1.051451176260418e-12,7.35174623916263e-13,1.4653941712639433e-11,1.5003175980564155e-11,4.778646707981474e-13,1.710711334733111e-14,1.9558160168461604e-16,3.995078828791078e-18,2.5303909830043598e-17,5.357744765746499e-13,3.588062900038878e-14,4.686364348904431e-11,1.1219975227297738e-10,1.2107374894409848e-14,8.292400258710017e-14,1.273991071111814e-10,3.2043485775819006e-11
4700,3.024572871440447e-10,1.740056469950597e-07,3.570128860791255e-09,4.166941632091763e-10,1.3952182645291743e-10,1.3517911891254869e-08,5.3685359349871964e-09,1.3115385104372663e-09,6.534007216882676e-10,6.657691478321751e-12,3.521207573348414e-12,1.210994623717718e-13,4.63906309444944e-14,1.0571657532912244e-12,7.61392317232676e-13,1.4376584062611488e-11,1.4740615526801707e-11,5.195720053851166e-13,1.804616978220803e-14,2.0194529490287827e-16,4.327229189459905e-18,2.6559151762315887e-17,5.44907530841096e-13,3.9150693429781794e-14,4.800486339739902e-11,1.21788732658336e-10,1.270697064980154e-14,9.016938627493705e-14,1.4278172161384027e-10,3.206495416856924e-11
4800,4.116243723453661e-10,1.7436912988143742e-07,3.45883325846715e-09,4.212469479030409e-10,1.4435589466224023e-10,1.4285253390149473e-08,5.245522053390056e-09,1.3279059072704998e-09,6.865030395044283e-10,7.064428868030083e-12,3.6935237736999766e-12,1.1602609313717095e-13,4.4151462563397165e-14,1.0942382676921087e-12,7.771120787367269e-13,1.5180331413302438e-11,1.5260507605926397e-11,5.474348139914974e-13,1.9126092463559416e-14,2.119943923113812e-16,4.460572120743693e-18,2.9017242994085813e-17,5.638700816406267e-13,4.2379005433744226e-14,5.149442298761775e-11,1.2413940339303843e-10,1.2372478030166996e-14,9.2737724350813e-14,1.4818915083470304e-10,3.201090747523326e-11
4900,4.731639796356838e-10,1.7357899492674383e-07,3.443164239997407e-09,4.4206262159476323e-10,1.4345325201712253e-10,1.442045277934096e-08,5.181648204204953e-09,1.3482167731167039e-09,6.894060919844583e-10,7.556102133875172e-12,3.683657996842433e-12,1.2374827781658719e-13,4.5326777675917645e-14,1.165781141153905e-12,7.619906939275125e-13,1.5501230766617163e-11,1.5731569534816838e-11,5.743876036027252e-13,1.946493156959733e-14,2.308282918745987e-16,4.801714328798077e-18,3.130880559956608e-17,5.630106325715257e-13,4.292245105158283e-14,5.04404765654972e-11,1.3367635737924815e-10,1.3654775811529663e-14,9.966616688314623e-14,1.5453525698541723e-10,3.281126249200488e-11
5000,2.844518291900597e-10,1.7384520205246593e-07,3.5760239365468894e-09,4.3727525980223993e-10,1.4160056011143756e-10,1.5142183124152034e-08,5.233785107441244e-09,1.389938575902084e-09,6.691541402607873e-10,7.705717234343372e-12,3.67003032581627e-12,1.2172839086644506e-13,4.553080804519263e-14,1.1901053635499897e-12,7.979864592635142e-13,1.5541370994067094e-11,1.599383282315033e-11,5.965243579597533e-13,2.0347741055677985e-14,2.405655945841702e-16,5.011542151927369e-18,3.2187124047847555e-17,5.754597122257519e-13,4.689330550477829e-14,5.2583135426380846e-11,1.4204341553717018e-10,1.3574736658996512e-14,1.0456075042911135e-13,1.5630891227235105e-10,3.4293698008721696e-11
