milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
3900,4.3799692397456207e-10,1.7722885798237853e-07,3.648731876716904e-09,3.7939580264654153e-10,1.454306787985778e-10,1.113678009211795e-08,5.298083751787897e-09,1.001915240953718e-09,6.347613383327861e-10,5.184640185073248e-12,3.2768039994191995e-12,9.506293946105244e-14,4.606895514084796e-14,7.368209382397447e-13,6.563896977562528e-13,1.2070208709725044e-11,1.2194720731814236e-11,3.3815236878913465e-13,1.2678972765445076e-14,1.1793610887960776e-16,2.9128030722900617e-18,1.5050191127040216e-17,4.1996650897959074e-13,2.4676474959708196e-14,3.751421085915278e-11,8.022516098944527e-11,8.64162586596699e-15,5.428358714616761e-14,9.139157636715807e-11,2.768699760209279e-11
4000,2.902215865640897e-10,1.773185179468533e-07,3.6173498624251206e-09,3.762859377506267e-10,1.443263694775892e-10,1.1429815460490697e-08,5.114714964968975e-09,1.018703740224703e-09,6.279796678278714e-10,5.259014106365892e-12,3.3465557033869437e-12,1.0057770536203358e-13,4.471931304447183e-14,7.860285412261234e-13,6.862851026016662e-13,1.3109954463786068e-11,1.2416378342873964e-11,3.6044649505763703e-13,1.3081486366899498e-14,1.2220758999207178e-16,3.1200662302129114e-18,1.5436338701459916e-17,4.10620824034145e-13,2.427779537073483e-14,3.7619451716982404e-11,8.86648282709604e-11,9.281720380551957e-15,5.886466460333139e-14,1.0018263567628187e-10,2.7053719110687675e-11
4100,3.308939792488186e-10,1.7651490110196646e-07,3.6419983356947347e-09,3.920173013012685e-10,1.4166204483517084e-10,1.2006992585073614e-08,5.298874419167448e-09,1.0441399668193697e-09,6.486808326335835e-10,5.3862096595738705e-12,3.4094547680972583e-12,1.0363846989872453e-13,4.501910693591563e-14,8.115130039103949e-13,6.623143174127512e-13,1.3111367244823465e-11,1.2903711069619379e-11,3.617165545089128e-13,1.4075221059699296e-14,1.37571163846457e-16,3.081430587790555e-18,1.6497004510622865e-17,4.382433592821655e-13,2.6597426354900744e-14,4.059316191736786e-11,8.625199786375701e-11,9.297487639727892e-15,6.141312058696057e-14,1.0321757044275191e-10,2.7346793358605748e-11
4200,4.675408846489051e-10,1.7636840224211241e-07,3.541861444114758e-09,3.9454624036513143e-10,1.421140911967268e-10,1.1981211948148335e-08,5.173956209845996e-09,1.0747719912233583e-09,6.582175610960862e-10,5.949823072007113e-12,3.4290897921308517e-12,1.0544425592452227e-13,4.605696535866997e-14,8.457954105846321e-13,6.962874508816936e-13,1.2856032728244003e-11,1.320329334150504e-11,4.074585850729866e-13,1.4635190142393302e-14,1.4158597367192398e-16,3.210360362626929e-18,1.9037227003404415e-17,4.766335336168614e-13,3.006028830624391e-14,3.953225168838288e-11,9.263617496344254e-11,1.04389288129105e-14,6.49078900758313e-14,1.1157603235119076e-10,2.7999117353587317e-11
4300,4.087057729873756e-10,1.7626930907079984e-07,3.578838767673518e-09,4.067735437702153e-10,1.4115687446749986e-10,1.2678450461545411e-08,5.282156210990345e-09,1.148270896393361e-09,6.694524403249304e-10,6.1756374749617044e-12,3.4013094840095663e-12,1.0331248718357237e-13,4.4657143808046494e-14,8.911695521604561e-13,7.218289801258867e-13,1.3379638743387586e-11,1.3273510158664725e-11,4.3609151580160915e-13,1.4796378785132316e-14,1.6475365160552292e-16,3.494013933408247e-18,2.069936942920283e-17,4.888826265656378e-13,3.048204708033648e-14,4.285483649311762e-11,1.033746090106286e-10,1.0866955329702623e-14,7.071548969702773e-14,1.0861944128870029e-10,2.9199968558557335e-11
4400,2.426731985792631e-10,1.7611804433895941e-07,3.5823684295388056e-09,4.165687524220105e-10,1.4129193765649475e-10,1.2576692257430695e-08,5.3558599063208114e-09,1.1623941990182874e-09,6.557056884550854e-10,6.052425384775932e-12,3.4098209494894864e-12,1.0586497303911183e-13,4.4833200867946856e-14,9.809740699574217e-13,7.220025015432936e-13,1.4112558530266053e-11,1.4113534279222656e-11,4.288874634001044e-13,1.5406553065655943e-14,1.611334992891271e-16,3.6917028598979106e-18,2.085657283552931e-17,4.993400177031518e-13,3.1548406189746315e-14,4.450460983923745e-11,1.0594218307469697e-10,1.1041978953451626e-14,7.277916849685551e-14,1.1841798845328388e-10,3.090576876992108e-11
4500,2.581370826574462e-10,1.7500601198840297e-07,3.449865384696801e-09,4.058436813848343e-10,1.4151441363719405e-10,1.361524313992066e-08,5.330962784741311e-09,1.222942793364619e-09,6.788838023189968e-10,6.235458560358203e-12,3.5168933500565656e-12,1.1472657468254195e-13,4.6025209677804573e-14,9.773109111080383e-13,7.400629946425912e-13,1.4674543944791325e-11,1.4086606351964878e-11,4.834728685893997e-13,1.6485437709613307e-14,1.7523646809753106e-16,3.7931969725348846e-18,2.3700101617598457e-17,4.875939360320093e-13,3.365033979969358e-14,4.5642224847643466e-11,1.145335819308352e-10,1.1803658149989494e-14,8.101780831132095e-14,1.2609801796408673e-10,2.976641294406216e-11
4600,4.5733866518448154e-10,1.7436302809962847e-07,3.566567696125132e-09,4.2285138172529634e-10,1.4064394951806013e-10,1.3792103860110706e-08,5.242935913663846e-09,1.2041781642043975e-09,6.445505260260432e-10,6.5611651317819884e-12,3.639546098097754e-12,1.1438624423864633e-13,4.625337104828065e-14,1.0303997114421773e-12,7.616193565237972e-13,1.4231470190995145e-11,1.466647221083295e-11,4.980737563142322e-13,1.7214059027784064e-14,1.8706230335974485e-16,4.154673377869007e-18,2.5178314552600087e-17,5.304381702569638e-13,3.71121103770788e-14,4.5918686766035485e-11,1.1494243022287234e-10,1.2260127483801348e-14,8.378942522412393e-14,1.3396322320279576e-10,3.170850882729769e-11
4700,3.3355170800956384e-10,1.7445849678546142e-07,3.611299336216121e-09,4.112609778595934e-10,1.4433019003502924e-10,1.3484334812246402e-08,5.31899050869985e-09,1.3255426540291057e-09,6.581149915090496e-10,7.126221877087166e-12,3.4798616863463575e-12,1.177981324732485e-13,4.43507690944191e-14,1.0825496636672666e-12,7.502205975857397e-13,1.528249920642442e-11,1.4463152705661955e-11,5.101504714053091e-13,1.7439587582267806e-14,1.9974322667826768e-16,4.3228771982989455e-18,2.6826431531999847e-17,5.272944376215887e-13,3.880351452180906e-14,5.015138525798605e-11,1.1853462993975887e-10,1.1916825564970649e-14,9.164011074301898e-14,1.3984098395054525e-10,3.135913490654973e-11
4800,3.060592120889284e-10,1.7472395093572725e-07,3.4214145401229182e-09,4.4356004086556695e-10,1.3803797844349323e-10,1.405288184521872e-08,5.1887169192770935e-09,1.3113787305623583e-09,6.697647242074231e-10,7.0467493841864305e-12,3.535754221921314e-12,1.2217546772384236e-13,4.577618457548251e-14,1.1272776457329741e-12,7.719839709853987e-13,1.5084129331668587e-11,1.5177920027272533e-11,5.200932882820832e-13,1.9054826184548418e-14,2.0743876685598498e-16,4.6076227676144275e-18,2.876752826440071e-17,5.519665548928898e-13,4.084488401594534e-14,5.132688721880289e-11,1.297517280779443e-10,1.305345866129704e-14,9.261774445771688e-14,1.4356150152926552e-10,3.323509484795865e-11
4900,4.774245264166908e-10,1.734701165935207e-07,3.418107396231283e-09,4.498460509079039e-10,1.4188207637845787e-10,1.488533967300021e-08,5.356057484672487e-09,1.3842217181141728e-09,6.699910594230601e-10,7.445728073720818e-12,3.5166416789939758e-12,1.2468767976846005e-13,4.378463194130413e-14,1.1370564957563696e-12,7.646999697985594e-13,1.542953660919258e-11,1.510170396279039e-11,5.647596196880867e-13,1.9689859252195354e-14,2.263409792391863e-16,4.613772245791232e-18,3.137027021783339e-17,5.690162838235966e-13,4.318345330426563e-14,5.210608449207852e-11,1.3426912544986274e-10,1.3348493269455941e-14,1.0185301191655184e-13,1.53366959399089e-10,3.373679587422587e-11
5000,2.856002445075431e-10,1.7296414157992563e-07,3.551701245543788e-09,4.369385947536441e-10,1.4253910966966402e-10,1.4550792623855794e-08,5.3334364263721274e-09,1.3915362282533625e-09,6.938691893413537e-10,7.611286983268273e-12,3.589524694105817e-12,1.2572658288710638e-13,4.518808532802604e-14,1.205932264046301e-12,7.744930515192265e-13,1.5691141012640204e-11,1.589038369317293e-11,6.032871868896198e-13,1.9767184472551243e-14,2.3561286869041894e-16,4.849863216301015e-18,3.283200391773514e-17,5.959846740512828e-13,4.596091241561388e-14,5.3521032779951864e-11,1.3578446955842346e-10,1.3960863394230592e-14,1.0419233568419688e-13,1.587780929916134e-10,3.342919151405558e-11
