milliseconds,APC,Va,Va_APC,Va3,Va3_APC,Va5,Va5_APC,Va53,Va53_APC,Va56,Va56_APC,Va36,Va36_APC,Va536,Va536_APC,HC,LC,HC5,HC3,HC56,HC36,HC536,LC_APC,HC53,VaA3,VaA53,VaA36,VaA536,VaLCA1,VaLCA1_APC
3900,4.1681460180976964e-10,1.77368910829971e-07,3.5231154573887424e-09,3.5674095606614494e-10,1.452912702825576e-10,1.1132358916681735e-08,5.247196825555897e-09,9.68063780806252e-10,6.207234017655208e-10,5.270501704279413e-12,3.406330637792162e-12,9.786003777050368e-14,4.52678570721082e-14,7.614499550406755e-13,6.288730293142583e-13,1.2478924092929326e-11,1.261734290638123e-11,3.2756797767409925e-13,1.2210624126303543e-14,1.1333064679244782e-16,2.806429592729331e-18,1.5080501871373766e-17,3.973248848097161e-13,2.4120992289346115e-14,3.836172756207221e-11,7.898375131470971e-11,8.480079571682388e-15,5.266090691771498e-14,8.740954733528392e-11,2.6344277425342417e-11
4000,2.7228558027413784e-10,1.7661806242493228e-07,3.5006010636170183e-09,3.782605097378654e-10,1.4452574605510807e-10,1.1381965178623652e-08,5.2066279414676274e-09,1.0496110775653853e-09,6.37969784964436e-10,5.225139101950496e-12,3.3874198529325863e-12,1.0030231783743442e-13,4.501645791877235e-14,7.541563670870376e-13,6.799302003717728e-13,1.2686789408087296e-11,1.3018360738337687e-11,3.4536362601026574e-13,1.3543599521992745e-14,1.2717717962464045e-16,3.0266702248789572e-18,1.4836175156058137e-17,4.4079462160616264e-13,2.6155038710921198e-14,3.9119806370336445e-11,8.710219904708451e-11,9.163875844965722e-15,5.983777277429897e-14,9.347568014829545e-11,2.8770627667005444e-11
4100,2.804997940843358e-10,1.7643325774196956e-07,3.7247255971953896e-09,3.9235574727341316e-10,1.4128008348956414e-10,1.1935497604686404e-08,5.108081643689215e-09,1.0934150069186195e-09,6.271002106957569e-10,5.6041042232804655e-12,3.336030050566943e-12,1.0055062047578655e-13,4.591659264074498e-14,8.16936246260049e-13,7.035059578614125e-13,1.2900898735743764e-11,1.3206515756573576e-11,3.7515943463597833e-13,1.3333427379148259e-14,1.3465067633826523e-16,3.079741187147297e-18,1.7754015108890816e-17,4.5200172804480143e-13,2.7424886452738443e-14,3.8926295383036195e-11,8.940487238591971e-11,9.663501444695418e-15,6.135561640146792e-14,1.020655665185151e-10,2.9027593728060043e-11
4200,4.556918409219395e-10,1.7637800643676493e-07,3.4938046210403694e-09,3.770784369114185e-10,1.4316087768295413e-10,1.198121992574539e-08,5.295024715348358e-09,1.1360814373615539e-09,6.63297508222497e-10,5.75251921472441e-12,3.4158952729929445e-12,1.0344368750687506e-13,4.516558540287038e-14,8.265084151125579e-13,7.138586697639517e-13,1.3167360872411612e-11,1.2926343623294186e-11,4.026787419743532e-13,1.4705181935393697e-14,1.410631567894776e-16,3.406058511841072e-18,1.833191207379636e-17,4.4999876944257973e-13,2.930158953717505e-14,4.172480922649522e-11,9.883258907978944e-11,1.0177589261436679e-14,6.580047777754063e-14,1.0268472847824515e-10,2.9096472673365428e-11
4300,3.7355770935647916e-10,1.758088006604556e-07,3.5885918254665907e-09,3.9142561557087184e-10,1.4389982791107875e-10,1.2713062683366084e-08,5.1140282601457245e-09,1.1229438001422803e-09,6.584472522180193e-10,5.86256822828618e-12,3.5300244328094534e-12,1.066670063789937e-13,4.653336243980584e-14,9.377736166151266e-13,7.24353749330786e-13,1.3627593270222265e-11,1.3392321007524573e-11,4.13223487689551e-13,1.4684007678367037e-14,1.5752505765255731e-16,3.4807286440468004e-18,1.9401638002375297e-17,4.573286573843613e-13,3.103101836360752e-14,4.181837280732215e-11,1.0014481144668209e-10,1.034352063201951e-14,7.155687432563144e-14,1.1012601680125629e-10,2.953373059557482e-11
4400,2.6587672021813883e-10,1.7558220311471003e-07,3.587999207243571e-09,4.0866281253985613e-10,1.4457145408815548e-10,1.2638394510943135e-08,5.199571009940499e-09,1.1233113064635326e-09,6.638873757456835e-10,6.117359363189861e-12,3.5304484336631075e-12,1.1090019184341162e-13,4.4288405787289144e-14,9.69071490922545e-13,7.202014735413519e-13,1.3629412435940459e-11,1.4201989089193182e-11,4.463022593124732e-13,1.620436089793145e-14,1.6097724546588965e-16,3.568931833244541e-18,2.0823292126207283e-17,4.906253676479431e-13,3.394985009628122e-14,4.301546362322694e-11,1.0779247101232147e-10,1.129680135241782e-14,7.512204598211573e-14,1.2398795738431319e-10,3.052466801088611e-11
4500,3.6137776645736456e-10,1.7569907458566518e-07,3.5006856420247974e-09,4.1584353487603764e-10,1.4333909788386263e-10,1.2959942691920447e-08,5.165342847053689e-09,1.1987717328555626e-09,6.723420588661273e-10,6.497954273466231e-12,3.5263327301985344e-12,1.1639883812132717e-13,4.620270593281999e-14,9.853918183344202e-13,7.538676286108182e-13,1.425943669176298e-11,1.4128210918880803e-11,4.61747041401927e-13,1.701021616939369e-14,1.7253813893312802e-16,3.8994940256501796e-18,2.26686298705031e-17,4.942284599431564e-13,3.568240836534381e-14,4.692655866045278e-11,1.0681793637965351e-10,1.103613537347092e-14,8.236210241425521e-14,1.26608277255399e-10,3.155981281243546e-11
4600,4.028246733298652e-10,1.7472472896952928e-07,3.5738678764117602e-09,4.053363350514502e-10,1.4408437217638993e-10,1.3427117174443591e-08,5.20543157073165e-09,1.2362524499333273e-09,6.55962696441048e-10,6.814344838762927e-12,3.496250079009725e-12,1.1517135861355513e-13,4.559434577562865e-14,1.0391300850332528e-12,7.217503666864309e-13,1.4664389313303757e-11,1.4958992558675817e-11,4.774309176121788e-13,1.7001653054029647e-14,1.8475736583692817e-16,4.194591386922692e-18,2.4606526125237683e-17,5.369096840094843e-13,3.72186829874339e-14,4.6634888215807443e-11,1.182157819838544e-10,1.2128184815924609e-14,8.510466576919566e-14,1.35414218071024e-10,3.128566022799968e-11
4700,4.636377832414606e-10,1.748449071042625e-07,3.532670099364643e-09,4.202236112219064e-10,1.435534594314872e-10,1.3673949600999141e-08,5.1374544798699204e-09,1.3221348798027632e-09,6.866430600547836e-10,7.054007596899141e-12,3.5024834970837096e-12,1.1993872788632706e-13,4.53363853438483e-14,1.0916782886226118e-12,7.254321389695033e-13,1.512531131289359e-11,1.4470276780456066e-11,5.001203006499616e-13,1.7524137646552544e-14,2.0525897802280168e-16,4.227402837622217e-18,2.661760996567662e-17,5.239133479149884e-13,4.0044713432532165e-14,5.022121026478457e-11,1.2306801107402552e-10,1.2122366334063367e-14,8.74509056654293e-14,1.4113646313156496e-10,3.2218250725967017e-11
4800,4.4036292756524985e-10,1.7393310348539382e-07,3.5095689856560206e-09,4.383768458123051e-10,1.4375930839798616e-10,1.4464921680083505e-08,5.28572558554185e-09,1.288507642093418e-09,6.742601984982046e-10,7.232820265331577e-12,3.5249824507104924e-12,1.2071539316230653e-13,4.5875220464937217e-14,1.120280353306223e-12,7.519563289296711e-13,1.4701668144668546e-11,1.52883314318028e-11,5.307110486460077e-13,1.9201144191810502e-14,2.0818827002059622e-16,4.412804453648662e-18,2.921977493747015e-17,5.461012540820919e-13,4.0413174788149994e-14,5.0171108532533714e-11,1.2806734378765557e-10,1.3046373337840487e-14,9.67434939062885e-14,1.4569249157323178e-10,3.1532845080917135e-11
4900,2.346425387507966e-10,1.7431210208663922e-07,3.577296071614723e-09,4.3167032315732425e-10,1.377836506715472e-10,1.4677627381680157e-08,5.2128282071461075e-09,1.383470096311555e-09,6.842791831899752e-10,7.211955736856711e-12,3.744635174840014e-12,1.2008125379999907e-13,4.5111145785502016e-14,1.1467511224690917e-12,7.470675052887279e-13,1.5685847115896647e-11,1.5879676803001107e-11,5.560261155114546e-13,1.992793227616611e-14,2.2560025039631964e-16,4.7311896210837576e-18,3.0941286500437866e-17,5.774936727220582e-13,4.324378115532808e-14,5.155043429425671e-11,1.349327464070553e-10,1.287913998760421e-14,9.798113905231515e-14,1.4859906738610989e-10,3.2965347794495165e-11
5000,2.384249987706633e-10,1.729866420222976e-07,3.4529683028555844e-09,4.4060057401690637e-10,1.4165017984659292e-10,1.4789948136166153e-08,5.155420719014956e-09,1.388161792105247e-09,6.891982003713604e-10,7.748860326697217e-12,3.760533116560102e-12,1.2574595900802098e-13,4.44157511045529e-14,1.1887115661900487e-12,7.947982550127104e-13,1.6101112207157594e-11,1.5382800742001243e-11,5.974247586467479e-13,2.071257252276993e-14,2.438842325454872e-16,4.973533476823639e-18,3.244616323591081e-17,5.783892728409715e-13,4.507158841073075e-14,5.469248961853949e-11,1.4173233782006023e-10,1.3518530146541228e-14,1.0517028774343048e-13,1.5536119517489606e-10,3.296394984526562e-11
