milliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s20,s21,s19
2500,1.0,1.0,17.392018759834954,117.45118396504245,128.02394899818003,1.696534604430142,21.83788538446584,65.1224478243604,1.0737278191410844,18.60750332114995,2.3615255833838167,1.0,0.7391919112444415,3.5669750469290573,3.3770239084762057,-18.54433365497651,0.10092957565475012,-0.07111154281997596,0.0273740750530265,-3.261054895661154,-0.8350561720598783
2600,1.0,1.0,17.429190096997765,117.49082001800777,126.79780575115994,1.7004952784024288,21.725725269408887,65.17719013223537,1.0724675202476819,18.649715112641463,2.319415340929898,1.0,0.7408298602997173,3.8295133764622595,3.578878810374763,-18.490608049051136,0.10335363114737811,-0.07702526144105612,0.03093228751017229,-3.5932061081905537,-0.9194345202887962
2700,1.0,1.0,17.780061089768296,118.25573704813583,127.6817967003772,1.686706222340595,21.72320226159675,64.79418537787059,1.0741564712658027,18.717267760259098,2.3635207940482843,1.0,0.7367383269511651,4.153206927712291,3.468495378120194,-19.792738818494158,0.0978215575842316,-0.07715063914766904,0.03145998445427557,-3.8628199384528052,-0.9558386447559929
2800,1.0,1.0,18.07431037633594,117.69624002815743,129.6857911840136,1.6926700420936125,21.329142589494563,64.45621663651745,1.0809772731625604,18.764194946229406,2.535016425601693,1.0,0.7373168868927694,4.361559562382354,3.819331054661721,-21.912490836027768,0.11188744415338515,-0.08089265793834763,0.03097241548198174,-3.7090962375230805,-0.9844607350292612
2900,1.0,1.0,18.115746929140762,118.02332139353717,130.793949254057,1.6818031637443234,21.366531793731696,64.4093927109652,1.082381001085087,18.737625213621733,2.693533391647154,1.0,0.7344393206016984,4.246241673550429,3.8321414960783846,-22.8731358917952,0.11398550802414227,-0.08178915574219206,0.0338597970574331,-4.115851657978238,-1.0012675309543153
3000,1.0,1.0,18.230908094221896,118.74212513947306,131.60219485059997,1.6773009948212665,21.074081682395153,64.30246895669133,1.089765788697346,18.826112881586273,2.721190061046777,1.0,0.7354191919730523,4.510300308783129,4.093428004437572,-23.596326547541317,0.11068117805184707,-0.08826094874047254,0.034406824590646826,-4.237439487495101,-1.0852769599103158
3100,1.0,1.0,18.31137126326604,119.70897695102487,130.5032832562654,1.6721162227460662,21.16285394534946,64.39216064568262,1.091588158182205,18.83927514785848,2.829514351338919,1.0,0.7350545947318786,4.621054468084529,4.042613207149783,-22.982620998864395,0.12327542208238665,-0.09362426975334517,0.035904248287739374,-4.341817107938689,-1.107745767516051
3200,1.0,1.0,18.40022170167116,119.19305264341227,132.51025021432054,1.6749853864365394,20.883774406562246,64.00051615840725,1.0929964179331244,18.843077701944274,2.8906354332460444,1.0,0.7315458528030251,4.9435865617805925,4.299329938499995,-24.50227988018326,0.12397899421075538,-0.09597892210894303,0.03528741400686868,-4.53142464065616,-1.109078046394521
3300,1.0,1.0,18.62924611898677,120.34350386075182,133.94437295749685,1.671045798783739,20.755791812195916,64.08480367409969,1.0989053898547263,18.94367539014106,3.0851153627109658,1.0,0.7329556946503399,4.850512715120455,4.418986868210655,-25.062403633130497,0.12998387322242863,-0.09842180283800803,0.037375696690321696,-4.454180358591856,-1.1789634420047082
3400,1.0,1.0,18.548827776931724,120.71128448375289,133.51130779546844,1.6693634258915997,20.732115544163413,63.964443613712405,1.0975163833005914,18.975359424422596,3.146422089623446,1.0,0.7306128212123243,5.063316484404483,4.50965038103376,-25.20318891293706,0.12789337262693237,-0.09501411216512841,0.03889924925973646,-4.415287890821397,-1.1791667562587707
3500,1.0,1.0,18.977154992814082,120.88928006444,134.7534608086265,1.6618055556500373,20.618548136219363,63.378859459532265,1.100376717468387,18.970914552922977,3.172766681483799,1.0,0.7298461760421918,5.2956076075725695,4.785103710254229,-26.41385020524649,0.134160146437386,-0.09702637542166234,0.038893109150197544,-4.821703913387118,-1.193730087923814
3600,1.0,1.0,18.91136610134126,121.89576808687103,134.71972490465194,1.6562047388005026,20.314509839131166,63.41827042766955,1.1036629709425256,19.031444160774075,3.3360765509406267,1.0,0.7291561534862818,5.550254514404789,4.889526649247916,-27.352556077314865,0.13600189480041244,-0.106774267867845,0.04211950874176364,-4.932445439187792,-1.2739028586813863
3700,1.0,1.0,18.915551330499046,121.96792305695477,135.06686444038039,1.6551818539687442,20.215600025822184,63.46211528769013,1.1057860042730319,19.061014008956615,3.4485824406360437,1.0,0.7256608863264717,5.397255307605423,4.83452586145069,-28.269016647361717,0.14634542209425688,-0.10906193978223078,0.0435824908603267,-5.033967508512295,-1.3519441477020329
3800,1.0,1.0,19.387709654151188,122.17041315435873,136.62155027710406,1.6501524074055731,19.86198611522944,63.334402151274915,1.1114958943982216,19.109165015422057,3.52899368380194,1.0,0.7244327919773649,5.696242426364589,5.014569436854024,-27.88247688698481,0.14812732014972912,-0.1125452789173243,0.04385900990550033,-4.982488486033847,-1.3628830354918893
3900,1.0,1.0,19.220974470704935,122.3923302246071,138.47217154230302,1.6403014600858594,20.08121969441013,63.004000266596364,1.113493912654421,19.090037955695077,3.692474714672227,1.0,0.7261119450684828,5.818486847782456,5.4741297000479445,-29.299650043824712,0.14661532769311553,-0.11639698065413213,0.04285331104378804,-5.217567004470532,-1.361093668173592
4000,1.0,1.0,19.423502239084563,122.81001252343205,138.33610561303954,1.6389680748560098,19.66282678664284,62.91952311138972,1.1123937569580933,19.128858543894264,3.826480897098657,1.0,0.7248412715856546,6.19938754720471,5.554592092166274,-29.487057448974756,0.15270440657658396,-0.11521031063131851,0.04499823110981844,-5.4137416406160375,-1.3984097080727886
4100,1.0,1.0,19.547339201280217,123.28348300632132,140.11501033575846,1.638080728709583,19.66482901767487,62.63436793697754,1.1196623009293343,19.20993483272222,3.7317019140994274,1.0,0.7224377410584767,6.209888422218347,5.541347398106306,-31.849339741997714,0.1619754016766751,-0.12018131509356314,0.0468673108811472,-5.67641075205652,-1.4768743791217886
4200,1.0,1.0,19.88015193944263,122.8344507855517,138.72353095727934,1.6340062790972771,19.52388799843312,62.58814118111778,1.11872280127633,19.249671321883554,4.082420920440599,1.0,0.7198137204011088,6.395210807838506,5.6971438015140015,-31.98603080165171,0.1564687313744146,-0.11911889122711854,0.047176844370882313,-5.7868242147697835,-1.511691568245483
4300,1.0,1.0,19.98802357704434,123.81588163136824,140.93474093889543,1.6328757327343242,19.49397655015859,62.37513185425883,1.1256811854121558,19.299955763708795,3.9458833433993696,1.0,0.7198079780410109,6.405134598392447,5.788756758017014,-31.745821300439864,0.16915882413700956,-0.12694073632125677,0.04829513970056195,-5.6863837563183885,-1.534970504949666
4400,1.0,1.0,20.217281158144246,124.1406684255025,140.9551941232128,1.6291048308839617,19.26697247553247,62.24059062316654,1.1293248047177202,19.244194666751596,4.059678837902015,1.0,0.7172033515727283,6.6429114751101475,6.094457583529307,-33.774450338555404,0.16594939454664784,-0.1315167959553587,0.05154715877773748,-6.036776551207521,-1.5842873380755438
4500,1.0,1.0,20.20314105461694,124.79518923024234,140.96750509703634,1.6249525859043445,19.17708507959591,61.878298570838176,1.1289551499594566,19.30786718635578,4.358174465475219,1.0,0.7167989914836677,6.982329591324519,6.194528966000686,-33.54381143590272,0.1774967718655674,-0.12771306812652838,0.05039619286044154,-6.072410949032069,-1.6270380199603942
4600,1.0,1.0,20.267820140574067,124.77686043302316,142.3824564952537,1.6140930616825213,19.067360926973798,61.7897657076428,1.1321749042081735,19.401580827644896,4.393623082026179,1.0,0.7171251749874241,7.131786369057783,6.117317454157433,-35.808011502521715,0.17425125045341486,-0.1348709116297396,0.05314432988230977,-6.1565102411508175,-1.5740839876273982
4700,1.0,1.0,20.532770566642156,125.1173466856867,144.16994556667322,1.6203522928810115,18.72533940965377,61.87720711008103,1.1377379665427125,19.411161390922572,4.525656288633429,1.0,0.7150632962629334,7.206405456058216,6.3025622929475436,-35.69705393979635,0.17426650323621087,-0.13365217786009512,0.05239483856397804,-6.36408163006806,-1.6284479803423653
4800,1.0,1.0,20.490694856762637,124.59633175895986,145.18028888375133,1.6114006959461566,18.535270664205964,61.61248342745362,1.1403358613600028,19.453214965554594,4.505347563545728,1.0,0.7158136135417007,7.4360504852453655,6.442073269528727,-37.060940166359615,0.18351903769533348,-0.1359522028778486,0.0533590464368402,-6.391557555905907,-1.6959475862628994
4900,1.0,1.0,20.711137898167067,125.95368281951397,145.70127699371068,1.6022399820107196,18.476441184879775,61.39179899892513,1.1451657398267752,19.43836014278457,4.68637048306888,1.0,0.7135807761522382,7.230888252600677,6.5369127873848205,-37.62348763924567,0.18693825225941543,-0.14122651070377337,0.05429616393020693,-6.668596754259656,-1.7429567038996472
5000,1.0,1.0,21.030824997210345,126.09410577099409,145.79817687108627,1.5997286128278965,18.24124678109348,61.3339235602362,1.1445816596178922,19.47597124941991,4.88561213062865,1.0,0.7110145910643366,7.487472006178547,6.759420949358569,-38.320429933522625,0.19575253595395978,-0.1443731619326038,0.05770889531254408,-6.987528072990468,-1.721381790050957
