milliseconds,M_T,M_P,T0,T1,T2,P0,P1,P2,C,CN
2600,0.8223126667639252,0.1400810082462589,0.26807474187716474,0.27604519272196504,0.05034660096888806,0.03378350192131671,0.03081562688215936,0.019996132357067212,0.1268578888428078,1.0514962737397833
2700,0.8052358481407816,0.14009797660404535,0.24833956918499356,0.24106460909173433,0.13670167875592948,0.03486071633949656,0.03061452855262636,0.01973387125829985,0.1227754380250342,1.0598807055080426
2800,0.7967815273573043,0.14594510866815225,0.24447773221080557,0.24035190504804488,-0.04783225544868168,0.03459935305083239,0.03109896242455838,0.020071813357593473,0.12338205080361406,1.0396608875177131
2900,0.8066701779008739,0.14411049929966743,0.25427764100880645,0.2574930611542991,-0.03634073938903018,0.03573105137950012,0.032722799418072754,0.02041230600468102,0.12011599567410025,1.0367065069934736
3000,0.7805184072155392,0.14606305406110065,0.2405811286837405,0.233772654418953,0.1996427338695474,0.035994918261580675,0.032361043733469014,0.02092180729382794,0.12350592498042898,1.038486945230127
3100,0.7791910411841638,0.15116013693661956,0.23475964550636705,0.2093181219368148,0.05566773541131246,0.03756099236256245,0.03409901723158394,0.020770821054387222,0.12011718136824598,1.0319301651147925
3200,0.7732015197392004,0.15291574247458423,0.23781671977414634,0.23313815519206676,0.07264412900844332,0.038496483205861964,0.03412861728321222,0.020741638027165853,0.11981912849477164,1.0098988983024946
3300,0.7732207690630393,0.16151022111023633,0.2284551056055641,0.22120939937870754,0.03318025657629697,0.038655678662145414,0.03553422016605376,0.02157996935701466,0.11676319805835099,1.0179316154486862
3400,0.7656435459085357,0.15912313633578906,0.21536494845548473,0.20230905456306125,-0.08445683236467894,0.039231278585066885,0.03624970392746523,0.02206507188766539,0.11822639139898508,1.0063960487375303
3500,0.7306981493016914,0.16807024725102626,0.21470812033655667,0.19575752077745692,0.07240021775145776,0.040141409102169325,0.03549810407225894,0.021446826262413246,0.11565866581655743,0.9884576449119838
3600,0.7297699606792141,0.1662408942586086,0.2273525886581528,0.1860231689510208,0.048836048337301596,0.04047949168808397,0.03658443310516821,0.02195957964545954,0.11545037193545957,0.9792813392083013
3700,0.725018533583169,0.17481307768754803,0.20870082970715845,0.21880530426309105,0.14723309887298847,0.04240559393282346,0.03880562463592244,0.022096394161242677,0.11321195754403053,0.9768348974700746
3800,0.7197407092091727,0.17921771371735065,0.2126421085764996,0.21902120490052415,-0.07715067556760126,0.04375972254248157,0.03823971547575247,0.02259189406572384,0.11253193507821484,0.9667236311135297
3900,0.7311065202651955,0.18321118902157105,0.2038373537425546,0.18254382055679963,-0.024753926147269317,0.04405273187822441,0.03981894601340042,0.022973959017306436,0.11119042560927242,0.9620749749900238
4000,0.7270107560878376,0.18939552738238477,0.2135875542845988,0.18764061637661697,0.15773237092817588,0.04576553526586521,0.04108374670769878,0.023526900992069572,0.1107825286197813,0.9608206532593865
4100,0.7274563286342877,0.18736530527125744,0.20973866404544217,0.18078137808323858,0.06614074455256999,0.045357386557597086,0.041473965514336276,0.023870828677218528,0.11298628575065277,0.948921200344116
4200,0.7408413392185007,0.19728072100283248,0.2122189343500179,0.19543427327065022,0.13308129992864767,0.04655467643539488,0.04189303475812895,0.02451020754734729,0.10862451308475858,0.9446227157000254
4300,0.7120304387078042,0.20291733790980482,0.2022825495651197,0.16996471548499484,0.0020382843143757837,0.04813638870227929,0.044155858975308826,0.024932408461895088,0.10919183563239131,0.9463758863908246
4400,0.7274966259857717,0.20516285960467256,0.20676137810479395,0.19048540909014555,0.0015407791686954386,0.04877859129687498,0.04364672903566608,0.024859907384445466,0.1075195572753954,0.9350186729885097
4500,0.7398401448636326,0.20717678053007968,0.20034010570622565,0.18996024528771877,-0.09101729356835721,0.05041124263588099,0.045033321523757955,0.025005898997726175,0.10550216787564316,0.9227488404899211
4600,0.7335055079445999,0.21645743945265136,0.21083439937971293,0.1710944398076242,-0.034992790653616296,0.05275814527855913,0.04573653566683395,0.025559755363078956,0.10488815135814392,0.9295342431758741
4700,0.7493817949522873,0.22076827538869417,0.19656410914788947,0.19596966373427402,-0.04243456759429711,0.052487280126415924,0.04836791714796799,0.025850046382342128,0.10621968456077759,0.9209416758784896
4800,0.7253665240344788,0.225315953693128,0.2077617769402954,0.2014031152187246,0.004646191116736038,0.05465854269273178,0.04956221314421452,0.026292741396800528,0.10500046692426458,0.906228939319991
4900,0.742858847129053,0.22658931203136448,0.1984907565475099,0.17509089625638302,0.0018728800622899236,0.056839025938533544,0.04960976372214789,0.02715250022268569,0.10454369039950052,0.8954701883939742
5000,0.754886388593669,0.23580457686804973,0.19929481495744428,0.1780179569289395,-0.09095445588135767,0.05645284986868007,0.05179544378610137,0.027118000831565008,0.10261871291888669,0.8979636240590992
