miliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
3500,-4.315762821088227e-25,0.6999999999933393,-6.232259262343194e-16,1.8702037816193624e-22,88.04219018284849,-6.371536885021331e-26,-5.448775240897982e-25,30.6,0.0,9.347051776671407,-4.383815977124642e-26,172.36246803761705,-4.054316890772548e-24,-1.2621579492610471e-26,26.7,-2.3771617472545103e-21,1385.7171693562136,6.943475334524504e-14,8945.499999999922,3.749405572691928e-15,6.062690170055757e-33,70.3,2154.3,-1.191891250718262e-24,-1.8573479537704264e-24,58.24712074691184,50.0,0.0,0.0,0.0,-6.770160703660427e-25,2.5,296.97569757243974,0.06656618267579045,2.4672687680469836e-27,0.0,375.0,0.0,0.0,0.0,1.0033316802235328,0.12937989663385385,450.0,81.61336501086211,4.4516090623733455e-34,9.26723163140463e-21,0.0,1.9702123090612113e-20,0.0,0.0,115.47569632507256,0.6994535515182347,0.30545123274163477
3600,-1.2161974312813356e-25,0.6999999999933789,-6.645600446016214e-16,-1.503130767977575e-23,87.96511676800108,-2.373767150447786e-24,-5.810153532698076e-25,30.6,0.0,9.311418619087986,-2.129903470572764e-25,172.30041921218324,-1.163583267535278e-24,3.24706162808499e-27,26.7,-2.5348218843633752e-21,1385.262393138451,6.907697280627726e-14,8945.499999999918,3.730032374080129e-15,6.1242864939079885e-33,70.3,2154.3,-1.4502238903097168e-24,-2.0246532938079633e-24,58.150909224031494,50.0,0.0,0.0,0.0,-9.724924095580539e-25,2.5,296.82574456304303,0.0653386840579722,1.0794629558048084e-27,0.0,375.0,0.0,0.0,0.0,1.003476419142155,0.12967060237523165,450.0,81.91978085971044,4.710505873859739e-34,9.08198127032386e-21,0.0,1.8372903483944836e-20,0.0,0.0,115.47571157028227,0.7089416711663794,0.2704571219613655
3700,1.9300376912277172e-25,0.6999999999934176,2.826669431319126e-17,-1.469585415337307e-22,87.86566299794968,-1.388853174444569e-24,2.4713167043821045e-26,30.6,0.0,9.279646643521495,-9.944361451451583e-26,172.14803159992934,1.4696147973634379e-24,6.584743309432664e-27,26.7,1.0781724837745783e-22,1384.9020086378957,6.872956222893591e-14,8945.499999999915,3.710826938539506e-15,6.179099593323641e-33,70.3,2154.3,-1.4701697357437827e-25,-7.289292195164828e-26,58.04812325977373,50.0,0.0,0.0,0.0,-1.2932492347799977e-25,2.5,296.6007262754276,0.06483163538846393,-3.792827570326221e-28,0.0,375.0,0.0,0.0,0.0,1.0035555435608556,0.1303629334700398,450.0,82.29290648479056,4.969719954294719e-34,8.901919503375052e-21,0.0,1.7143354495155282e-20,0.0,0.0,115.47573272598075,0.710147852628148,0.26677770881861007
3800,1.3346639842562362e-25,0.6999999999934551,4.152857059526312e-16,-9.84559339933045e-24,87.78539967766538,7.2246022204630235e-25,3.6307836006005437e-25,30.6,0.0,9.23851034770139,8.013298515736749e-26,172.047116439969,1.0054301461661378e-24,-2.848472924414045e-28,26.7,1.5840183355561204e-21,1384.447307895872,6.83915946126812e-14,8945.49999999991,3.692373779070566e-15,6.227708382197167e-33,70.3,2154.3,8.069808688549013e-25,1.1533621574446196e-24,57.97103144043585,50.0,0.0,0.0,0.0,5.013492326024771e-25,2.5,296.42724010107804,0.06385047525322239,-5.347410619218536e-28,0.0,375.0,0.0,0.0,0.0,1.0037841259977418,0.13098704002082073,450.0,81.2009487470124,5.228921697318108e-34,8.726773098303041e-21,0.0,1.6006789388441495e-20,0.0,0.0,115.4757624070203,0.7035025208593225,0.20395054998073472
3900,-5.930030668977404e-26,0.6999999999934925,1.6322525616186694e-16,9.201979034469003e-23,87.67085516831318,1.2545267130341057e-24,1.4270550965908775e-25,30.6,0.0,9.210052270418844,9.378702123552433e-26,171.93865091731413,-3.895114787345753e-25,-2.2561703183299685e-27,26.7,6.225877627283725e-22,1383.9056510685782,6.805425796497971e-14,8945.499999999907,3.674339787868524e-15,6.270425476615077e-33,70.3,2154.3,4.138877282101249e-25,4.930344350224836e-25,57.84964536042836,50.0,0.0,0.0,0.0,2.560699785132387e-25,2.5,296.3022524131064,0.06282366974671864,-6.728699823733528e-29,0.0,375.0,0.0,0.0,0.0,1.0038085479246968,0.1312285546454347,450.0,81.57376105513256,5.487812107741509e-34,8.55484609028299e-21,0.0,1.494525589854035e-20,0.0,0.0,115.4757766771392,0.7176274364247205,0.18648450432026847
4000,-8.486218096621e-26,0.6999999999935302,-1.731579822110573e-16,5.78602004728825e-23,87.5718776557001,1.8484999868709328e-25,-1.5138955016627783e-25,30.6,0.0,9.171422461540736,-7.20441393983893e-27,171.85864140878778,-5.630499487361243e-25,7.354978831608974e-29,26.7,-6.604740178822888e-22,1383.3351962990614,6.771411713697071e-14,8945.499999999905,3.6561744880291695e-15,6.307567944148151e-33,70.3,2154.3,-3.1214481738595914e-25,-5.0670870137322385e-25,57.74063540417371,50.0,0.0,0.0,0.0,-1.7093644376229377e-25,2.5,296.1098878612118,0.0629002802012609,1.8436647628074885e-28,0.0,375.0,0.0,0.0,0.0,1.0040188150468616,0.1314223040946072,450.0,81.85452204535737,5.746112258810974e-34,8.38537003046914e-21,0.0,1.3947986470907908e-20,0.0,0.0,115.4758043283308,0.7116944742692684,0.2050472443700706
4100,1.9111226657206446e-26,0.6999999999935678,-1.4688102606826782e-16,3.902469531853871e-24,87.49891348364577,-6.622744641977285e-25,-1.284159827830726e-25,30.6,0.0,9.149656462307894,-5.33364927149216e-26,171.745141750691,1.0632215852397194e-25,1.7268904642318448e-27,26.7,-5.602461993967361e-22,1382.83614355601,6.737462529659462e-14,8945.499999999902,3.6378143775438585e-15,6.3395913403139e-33,70.3,2154.3,-3.5552834290455744e-25,-4.442644240227815e-25,57.6614887514398,50.0,0.0,0.0,0.0,-1.7585676308421474e-25,2.5,295.96269220619195,0.06155698469544139,1.3409619605185222e-28,0.0,375.0,0.0,0.0,0.0,1.0040641045735332,0.13245756439428827,450.0,81.0802244151331,6.0035627164856255e-34,8.219021830243981e-21,0.0,1.3015543102659302e-20,0.0,0.0,115.47583074325188,0.719023466833562,0.22078395761581163
4200,6.333687400891065e-26,0.699999999993605,6.429071311972866e-17,-3.025237022762127e-23,87.4262988159491,-3.7513342992213747e-25,5.620845204901248e-26,30.6,0.0,9.097880800241088,-1.5693714583694428e-26,171.6220653322242,3.627024207783115e-25,6.871432496648424e-28,26.7,2.4522314864520145e-22,1382.3020143768683,6.703877117489772e-14,8945.499999999898,3.619547248622919e-15,6.366967814413014e-33,70.3,2154.3,7.022186866664251e-26,1.732823019220996e-25,57.54460049731602,50.0,0.0,0.0,0.0,4.538661444507666e-26,2.5,295.77110755884405,0.06110113429961355,3.680996602116627e-29,0.0,375.0,0.0,0.0,0.0,1.0041778799357348,0.13290238822642308,450.0,82.01428732109117,6.259927519328594e-34,8.056323065596376e-21,0.0,1.2147899119062435e-20,0.0,0.0,115.47585249890301,0.7075689930243295,0.13254132039065483
4300,1.6746219713716414e-26,0.6999999999936418,1.2337399807297728e-16,-3.2272568781601983e-24,87.305132445808,2.8415607253238144e-25,1.0786412402971947e-25,30.6,0.0,9.075145888398836,2.0758953036279858e-26,171.48674060119154,8.859447813372454e-26,-2.883122927679351e-28,26.7,4.705836783649523e-22,1381.7072571222452,6.670567281648451e-14,8945.499999999894,3.601529525873103e-15,6.390027375268331e-33,70.3,2154.3,2.7694667806008348e-25,3.583792661334693e-25,57.42314452579843,50.0,0.0,0.0,0.0,1.199600762654996e-25,2.5,295.5649407945562,0.060609532905772645,-1.0181948240982228e-29,0.0,375.0,0.0,0.0,0.0,1.0044034100727706,0.13275711229023798,450.0,81.9592415262548,6.51499358601098e-34,7.89704154243768e-21,0.0,1.1339620194550454e-20,0.0,0.0,115.47587922056422,0.7090017633701844,0.16290211300837787
4400,-1.5673246598955094e-26,0.6999999999936785,2.5951531066925417e-17,1.8176918763834275e-23,87.23071738613669,3.9257051778536166e-25,2.2689052871965768e-26,30.6,0.0,9.024814316529476,1.7526369380547454e-26,171.36755795901416,-1.1788930745904945e-25,-1.9945379392435183e-28,26.7,9.89865541963207e-23,1381.121484610949,6.637361387182997e-14,8945.49999999989,3.583663371287986e-15,6.4090770275093e-33,70.3,2154.3,9.323796919340795e-26,8.680693983084212e-26,57.34038936702494,50.0,0.0,0.0,0.0,2.658154819692485e-26,2.5,295.34139962635237,0.059847062649476174,4.1358584703934573e-29,0.0,375.0,0.0,0.0,0.0,1.0045142237300717,0.13309788024072253,450.0,81.23466241495676,6.7685673831116115e-34,7.740806917939326e-21,0.0,1.0584402087236069e-20,0.0,0.0,115.47590524919065,0.7066567828970965,0.1748922908698971
4500,-1.0948897679795848e-26,0.699999999993715,-4.632873569893433e-17,-3.379623432465771e-24,87.12369752676358,4.035471432315887e-26,-4.0504551782507546e-26,30.6,0.0,8.988724706697889,-4.133305748118967e-27,171.27253066140412,-6.350846385909889e-26,1.1831578632623745e-28,26.7,-1.7671103473741079e-22,1380.577388777405,6.604237644000512e-14,8945.499999999887,3.565821168070342e-15,6.424383126921399e-33,70.3,2154.3,-9.472112041176701e-26,-1.3077244618722068e-25,57.212868208731294,50.0,0.0,0.0,0.0,-4.8151184190761386e-26,2.5,295.164114916142,0.05903087421813403,2.3318643057463128e-29,0.0,375.0,0.0,0.0,0.0,1.0045760652426226,0.13353123106251935,450.0,81.37535946024511,7.020471575717053e-34,7.587504715623797e-21,0.0,9.87842604590657e-21,0.0,0.0,115.47593059924989,0.7125996088931867,0.08560376936413083
4600,7.682336935622976e-27,0.6999999999937514,-2.4218448128154308e-17,-1.0336940458599552e-23,87.00680661614,-1.840878669334396e-25,-2.1173843218330418e-26,30.6,0.0,8.964851668164268,-1.0217040579496127e-26,171.14562767874574,4.187747520898164e-26,1.602145796464282e-28,26.7,-9.23760807074219e-23,1380.1672199681775,6.571274421252149e-14,8945.499999999884,3.5480072156325548e-15,6.436237372320231e-33,70.3,2154.3,-7.164273592776048e-26,-7.630297051923797e-26,57.09945559088162,50.0,0.0,0.0,0.0,-2.683553012096397e-26,2.5,295.00716144021123,0.05865434644265544,2.000413303204356e-29,0.0,375.0,0.0,0.0,0.0,1.0047755159195557,0.1340925489021233,450.0,82.4347191837749,7.270544059241614e-34,7.437219529824993e-21,0.0,9.219436534979533e-21,0.0,0.0,115.47595328518808,0.7179903143588756,0.09863679318306325
4700,9.732214915802362e-27,0.6999999999937875,1.956403336380242e-17,-7.153174230423691e-24,86.90193323549843,-8.582321331419996e-26,1.7104554884738068e-26,30.6,0.0,8.918101481444303,-1.5133971496241232e-27,171.0043011766804,4.8124930190825774e-26,6.066705650328879e-29,26.7,7.462281297753377e-23,1379.671825763098,6.53850944855735e-14,8945.49999999988,3.5302897324979108e-15,6.44491130137727e-33,70.3,2154.3,2.877331611917934e-26,5.1673797719988995e-26,57.009500268519815,50.0,0.0,0.0,0.0,1.5015415759246104e-26,2.5,294.78640809220263,0.05846266370515792,1.0675585043920526e-29,0.0,375.0,0.0,0.0,0.0,1.0048590658356475,0.13411470195923952,450.0,81.92403982241964,7.518637829346608e-34,7.289969394381963e-21,0.0,8.604841453445254e-21,0.0,0.0,115.47598777974912,0.7147581254990882,0.08241906156219128
4800,1.8006422038890832e-27,0.6999999999938236,2.3440712921419676e-17,4.590541534701992e-25,86.8201565583548,7.759916583231118e-26,2.0493880438954298e-26,30.6,0.0,8.890533935748207,4.736588220167884e-27,170.87430978529542,6.520529367881665e-28,-3.628160085620902e-29,26.7,8.940957642484936e-23,1379.0677642875128,6.50592039452258e-14,8945.499999999876,3.5126932753404713e-15,6.450640353730174e-33,70.3,2154.3,5.543187909040938e-26,6.818825945781527e-26,56.913239050773534,50.0,0.0,0.0,0.0,1.907405784089857e-26,2.5,294.621155467972,0.057292471844342774,1.2622746290869677e-29,0.0,375.0,0.0,0.0,0.0,1.0050384724823682,0.13445246343130515,450.0,81.74773998698734,7.764620084850204e-34,7.14565902659301e-21,0.0,8.031410549295454e-21,0.0,0.0,115.4760118166036,0.7122419410115518,0.06656467192324281
4900,-2.524397436131332e-27,0.6999999999938592,1.9249626867422434e-18,3.88932479529122e-24,86.73383295063164,8.90002844257949e-26,1.6829673767694895e-27,30.6,0.0,8.838903673575388,2.7940977605176203e-27,170.74279850003663,-2.0903197324939097e-26,-5.606432663615817e-29,26.7,7.342357673160743e-24,1378.315740816105,6.473481322693537e-14,8945.499999999873,3.4951927933594795e-15,6.453637474376589e-33,70.3,2154.3,1.2430570238479668e-26,7.458720027494058e-27,56.79788614969657,50.0,0.0,0.0,0.0,3.2823227817332207e-29,2.5,294.424444910358,0.05733460584312819,1.4120026716775112e-29,0.0,375.0,0.0,0.0,0.0,1.0051013075796718,0.13520561200883216,450.0,82.33516493983348,8.008370789324259e-34,7.004184443645497e-21,0.0,7.496050525406318e-21,0.0,0.0,115.47604090636618,0.7065974992375293,0.05205138406180912
5000,-1.2651309086785998e-27,0.6999999999938946,-9.292906005524952e-18,4.948931387001821e-25,86.60548133162574,1.4014159921640075e-27,-8.12465496460828e-27,30.6,0.0,8.808942896850288,-1.0426084280377865e-27,170.6071260417278,-7.640428165989236e-27,4.330233261933692e-30,26.7,-3.54457986201048e-23,1377.836255602743,6.441191401958615e-14,8945.499999999869,3.477765217365992e-15,6.454107011903645e-33,70.3,2154.3,-2.0757228767627033e-26,-2.615878292779828e-26,56.6776849731488,50.0,0.0,0.0,0.0,-9.349991952763668e-27,2.5,294.2150485125971,0.05657785067763268,3.3293098693053734e-30,0.0,375.0,0.0,0.0,0.0,1.0051784461356426,0.1351632357402211,450.0,81.94617296385027,8.249781513570902e-34,6.865488914481655e-21,0.0,6.996220946572677e-21,0.0,0.0,115.47607762094614,0.7075433870008934,0.10838664685230624
