miliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
3100,-2.2734080025441735e-24,0.7000000000058382,-9.240099574364931e-15,1.5760956944771527e-20,87.7789146148239,-5.402011633161292e-23,-1.0451423783349493e-24,30.6,0.0,9.234925537570065,-2.0774422493541936e-25,172.13111617838788,-9.272813829799711e-24,5.657109422190548e-27,26.7,1.45967478394701e-20,1384.3078432185353,-6.068779617849223e-14,8945.50000000006,-3.2242014773066056e-15,3.8938752738862826e-33,70.3,2154.3,-4.663030710483676e-23,-6.556711804950109e-23,57.918698888134664,50.0,0.0,0.0,0.0,-2.3614074668185536e-24,2.5,296.5254737462914,0.05858002184628698,-2.408824339349544e-26,0.0,375.0,0.0,0.0,0.0,1.0020327297898177,0.13966912200675397,450.0,81.30709490031855,2.458220539908805e-34,-8.43062067045731e-21,0.0,-2.2516270735360642e-20,0.0,0.0,115.47555350181766,1.8020979637517198,0.4559433638241265
3200,1.1833783196407848e-24,0.7000000000058486,-1.6737746144397027e-14,5.086507050113263e-21,87.61218884294465,-5.876257487303545e-23,1.1219374057090074e-23,30.6,0.0,9.19861845348371,-5.145589371467149e-25,171.8875206494858,-7.498478159383465e-24,-1.3040337153096136e-25,26.7,-2.7494122079624695e-20,1383.6670496070265,-5.919966421273003e-14,8945.50000000006,-3.221301306756859e-15,4.13662145116626e-33,70.3,2154.3,-2.0145374173331997e-23,-4.5251549734664244e-23,57.766421916981166,50.0,0.0,0.0,0.0,-1.2989723591089018e-24,2.5,296.21183154610134,0.0576426688462502,1.3597535348777714e-26,0.0,375.0,0.0,0.0,0.0,1.0021011324845368,0.14055221325394315,450.0,81.48994033515821,2.6808765915049644e-34,-8.297977700584938e-21,0.0,-1.9560423703589307e-20,0.0,0.0,115.47556349859838,1.8038603729389955,0.4585354414073642
3300,-7.220137958917704e-24,0.700000000005595,-1.9101050295910443e-14,-4.513935676319682e-21,87.5932835370836,-3.329575505611253e-23,-2.8613617518137467e-24,30.6,0.0,9.12733109755255,3.1159786600341524e-25,171.8209860900932,-6.282420238709314e-24,-9.223153617020916e-26,26.7,-7.672817719641163e-21,1383.3055326782614,-5.773864520570582e-14,8945.500000000065,-3.273644468766061e-15,4.2585993921113145e-33,70.3,2154.3,2.3335633940603537e-23,4.955009745375884e-23,57.71076147295367,50.0,0.0,0.0,0.0,2.385680149530432e-25,2.5,296.1689288299038,0.05567634158355939,-4.1456945371626675e-26,0.0,375.0,0.0,0.0,0.0,1.0020972463874247,0.1413943325052281,450.0,81.03490530617206,2.695619870400391e-34,-8.331414359519041e-21,0.0,-2.073920791042832e-20,0.0,0.0,115.47557792639357,1.8033829884681616,0.37093715097831975
3400,-3.435759247669388e-24,0.7000000000056799,-2.480257042892542e-14,1.4795463032045798e-21,87.484595477777,2.1075509251351658e-23,-6.736238368192852e-24,30.6,0.0,9.117465519888865,-7.995305569317097e-25,171.73721971692774,-1.4093019086360445e-23,-6.436602897258211e-26,26.7,-5.954894628793864e-21,1382.4707308647119,-5.813105904207764e-14,8945.500000000067,-3.1916744030246876e-15,4.2921260335609415e-33,70.3,2154.3,8.11316364637235e-24,-6.003367395332824e-23,57.58427252160869,50.0,0.0,0.0,0.0,-3.993611456604165e-24,2.5,295.8235408866988,0.055107034629730496,-5.239562102510544e-26,0.0,375.0,0.0,0.0,0.0,1.0022545736653057,0.14207827221743308,450.0,82.22754806579495,2.960581519083286e-34,-7.8308676878629e-21,0.0,-1.7093146430322402e-20,0.0,0.0,115.47559313843746,1.804934266185715,0.37552978036701595
3500,-4.705873403822916e-24,0.7000000000055686,-1.9416718025035752e-14,5.045413898984762e-21,87.29217608990022,2.8185465685879122e-24,1.337872331924577e-23,30.6,0.0,9.053319878563416,-4.359249365974334e-25,171.47797340366506,-1.4425765593551137e-24,-2.1497233635507016e-26,26.7,-7.958868750341964e-20,1382.1909864940149,-5.768684762575538e-14,8945.50000000007,-3.215743451200806e-15,4.369178959248003e-33,70.3,2154.3,-2.3779368066178902e-23,-6.045866539795597e-23,57.49427781407029,50.0,0.0,0.0,0.0,-2.0572743738824708e-24,2.5,295.65896605418277,0.054919717264585326,2.8811916305680843e-26,0.0,375.0,0.0,0.0,0.0,1.002376611665341,0.14311106480450736,450.0,82.24982995848745,2.9903652005042182e-34,-7.939763858947985e-21,0.0,-1.8371063709529338e-20,0.0,0.0,115.47560660212264,1.8041941379254514,0.32766587562920446
3600,-5.4690192656043255e-25,0.7000000000055501,1.092771993237974e-14,1.5375677591145356e-22,87.17215003510384,2.879065402043165e-23,-7.809524425504624e-24,30.6,0.0,9.035256155578274,-8.112202776150702e-25,171.32537370347495,3.2175342626997785e-24,3.0997265232994766e-26,26.7,3.186729220264781e-20,1381.7197808823273,-5.6703918610608086e-14,8945.500000000075,-3.1745463615813736e-15,4.1240897880830596e-33,70.3,2154.3,2.6362967460268092e-23,2.7267367671574613e-23,57.33078131627472,50.0,0.0,0.0,0.0,2.455374507241747e-24,2.5,295.31237229194875,0.05366319772483235,-3.599374007661141e-26,0.0,375.0,0.0,0.0,0.0,1.0024662549111527,0.14395641355907046,450.0,81.98590961275117,3.2346986489888606e-34,-7.413898949552332e-21,0.0,-1.5337216327037376e-20,0.0,0.0,115.47561691900292,1.8119858221662606,0.2793667153839347
3700,2.6745321563868015e-24,0.7000000000056281,1.5788462218304704e-14,-3.2695522249256145e-21,87.05472306418692,-1.5468725926558326e-23,-1.1167712898022633e-23,30.6,0.0,8.968859210880947,-1.0567511859555636e-25,171.29680948682355,-1.793252878462564e-24,-7.521317592084122e-26,26.7,9.540356322341944e-20,1380.8987725347558,-5.627598452809512e-14,8945.500000000076,-3.055995667289921e-15,4.161057802809729e-33,70.3,2154.3,-1.192482191223037e-23,-2.049726205417498e-24,57.20005819117612,50.0,0.0,0.0,0.0,1.4155146638191965e-24,2.5,295.2644292876044,0.0522005712545914,2.4036114368066928e-26,0.0,375.0,0.0,0.0,0.0,1.0025622702296353,0.14461280986535713,450.0,81.53029852637763,3.4034119681574828e-34,-7.402430888464773e-21,0.0,-1.356961014503884e-20,0.0,0.0,115.47563434156642,1.8083576203114105,0.2900853882515676
3800,4.964129876890368e-24,0.7000000000055939,5.071652361918727e-15,-2.0470625018675977e-21,86.93626696392872,4.187080041647542e-23,-9.286759371360937e-26,30.6,0.0,8.938761983629089,1.0038601032844593e-24,171.18017343695095,-2.5564520645937794e-24,-7.447878363491984e-27,26.7,2.962456916133344e-20,1380.1323642138395,-5.68462594458386e-14,8945.500000000076,-3.142221169206734e-15,4.491628748402914e-33,70.3,2154.3,-1.2477384714802677e-23,3.863677022468881e-23,57.054400981354384,50.0,0.0,0.0,0.0,5.154020752226128e-25,2.5,294.8899531657278,0.05144674155694537,3.089780610851868e-26,0.0,375.0,0.0,0.0,0.0,1.0025765812697018,0.14536303333326867,450.0,81.83929964771058,3.456275618866644e-34,-7.255281435387578e-21,0.0,-1.5080333004898347e-20,0.0,0.0,115.47564829728994,1.8093503775159747,0.23979703117630152
3900,-1.2131376305273012e-24,0.7000000000053294,-2.4943346060058856e-15,-1.2543382528772248e-21,86.88476935075637,-2.94941405297021e-23,-1.2642615342725277e-23,30.6,0.0,8.861568830070016,-7.754238145639157e-25,171.0387254298581,-2.867528716524182e-25,7.411913118493075e-26,26.7,4.798731890935634e-21,1379.1834755339075,-5.695174326488177e-14,8945.500000000078,-3.18099956875025e-15,4.348017826930118e-33,70.3,2154.3,-1.2821751211615882e-23,-5.346066914429348e-23,56.98643663817417,50.0,0.0,0.0,0.0,-2.7112094284392424e-24,2.5,294.68717811254396,0.05141695266624768,6.2606678971379235e-27,0.0,375.0,0.0,0.0,0.0,1.002709712970854,0.14497356851931134,450.0,81.64532338507824,3.9444478429731906e-34,-7.21191007786049e-21,0.0,-1.1941974027786778e-20,0.0,0.0,115.47565822698144,1.8090897512564172,0.23951343758183924
4000,6.295333329498908e-24,0.7000000000055027,-1.8570598817035176e-14,1.009527179867721e-21,86.81295528183676,-3.7462930861653807e-23,8.789359044948877e-24,30.6,0.0,8.823849932582739,-1.0113022487593858e-24,170.78213127054963,1.166644962077914e-23,-4.86866940824875e-26,26.7,-7.847876567754701e-20,1378.9417115065944,-5.822411692509407e-14,8945.50000000008,-2.9995072476392756e-15,4.3936865301724266e-33,70.3,2154.3,-1.0072098631568688e-23,-3.8771305222917116e-23,56.8678289844339,50.0,0.0,0.0,0.0,9.993400261595702e-25,2.5,294.3722821857029,0.05009813564551936,3.7691101052329604e-26,0.0,375.0,0.0,0.0,0.0,1.0027498271866442,0.14550450393361894,450.0,81.31122290154126,3.977999054532121e-34,-6.781190819969137e-21,0.0,-1.2497302999682627e-20,0.0,0.0,115.4756851901941,1.8023572405974522,0.163910941378185
4100,4.717678209503075e-24,0.7000000000055382,-3.9404953375943995e-16,1.2319776008583492e-22,86.61297549324212,1.0475924693669207e-24,1.6489113595914533e-23,30.6,0.0,8.779301582926763,4.503377708376695e-25,170.6499406740936,8.030625948514746e-25,-6.399750964897263e-26,26.7,5.490016157175607e-20,1377.9048348460149,-5.562895352973658e-14,8945.500000000085,-3.059228450104428e-15,4.557849019587471e-33,70.3,2154.3,3.123962853004585e-23,2.9260625710468577e-23,56.64141667372657,50.0,0.0,0.0,0.0,3.292123280957012e-24,2.5,294.15848477418336,0.05004273093648902,5.196594753367255e-26,0.0,375.0,0.0,0.0,0.0,1.0029196890555763,0.14582544017637414,450.0,81.70949227290609,4.230344222862146e-34,-6.707929751691816e-21,0.0,-1.0636983381921002e-20,0.0,0.0,115.47569791354229,1.7971233876726664,0.18182447643721744
4200,6.1243916295689935e-24,0.7000000000054901,3.4122467096070985e-14,-2.2310960529358733e-21,86.56726639595249,-1.0376329400593803e-23,7.285172166897118e-24,30.6,0.0,8.738840966316262,8.336573619116642e-25,170.48720597404522,-1.5386110866351925e-23,-9.835362273470191e-26,26.7,1.171780157116957e-19,1377.6737330678452,-5.521761548910098e-14,8945.500000000084,-3.073902938516775e-15,4.4652326470755664e-33,70.3,2154.3,6.545978589533483e-23,1.0849337017736063e-22,56.53564539650317,50.0,0.0,0.0,0.0,8.626580434271458e-24,2.5,294.1058278515739,0.04823227692322751,5.852349076360774e-26,0.0,375.0,0.0,0.0,0.0,1.0029612237961305,0.14681621147928922,450.0,81.41040008225862,4.4902321796936895e-34,-6.5699723260393026e-21,0.0,-1.1753576704391032e-20,0.0,0.0,115.47571358149827,1.7952062715533086,0.19690605092944985
4300,-5.319333517974871e-24,0.7000000000054684,9.075385423886454e-15,-2.9146210893775342e-21,86.41205100004393,5.94016886666696e-23,1.1921832099685116e-23,30.6,0.0,8.72384239172879,5.631896836552054e-25,170.32779032138978,-1.9843681541945628e-23,-1.209954304718487e-25,26.7,1.1583867056570705e-19,1376.8812089471653,-5.726095649204181e-14,8945.500000000085,-3.100944924145275e-15,4.448211817134731e-33,70.3,2154.3,5.0231499379953965e-23,1.062282196709215e-22,56.393374643467446,50.0,0.0,0.0,0.0,1.0920276794396897e-23,2.5,293.7107493476597,0.04824405052896579,-2.904529126817062e-26,0.0,375.0,0.0,0.0,0.0,1.0030993479907342,0.1479800782688982,450.0,81.20806424022216,4.607197914253557e-34,-6.624942934776329e-21,0.0,-1.0052160299378825e-20,0.0,0.0,115.47573213322084,1.796194997584337,0.1802222151542121
4400,-4.254950354144944e-24,0.7000000000053173,5.2871715672804617e-14,-3.850134774044274e-21,86.2784522671318,1.232586499347051e-22,2.9978940616539414e-23,30.6,0.0,8.66361547496454,1.6469065504943185e-24,170.1977806280894,-2.7716249080897046e-23,-2.2526326099830076e-25,26.7,1.459487989660255e-19,1375.9199355636556,-5.495190124749307e-14,8945.500000000091,-3.031962245792231e-15,4.415313680688893e-33,70.3,2154.3,1.139082852525749e-22,7.88777999030815e-23,56.2949182691281,50.0,0.0,0.0,0.0,1.2061478065675785e-23,2.5,293.57874461093763,0.04720632570404449,-3.30845983334407e-26,0.0,375.0,0.0,0.0,0.0,1.0032163386447113,0.14786040164594227,450.0,82.30811861742193,4.752054658790997e-34,-6.479441691759622e-21,0.0,-9.281169503211147e-21,0.0,0.0,115.47574116138715,1.797102112090502,0.12901998101762366
4500,2.5592286998100887e-24,0.7000000000053453,8.824493189891701e-15,-6.757370967483366e-22,86.10801628288257,4.8175460863959013e-23,1.4445289191047612e-23,30.6,0.0,8.598547511660481,7.014602826355367e-25,170.09642074116854,-1.7453125563712362e-23,-9.7083609903108e-26,26.7,3.5178572911650284e-20,1375.5053191876918,-5.375597929180311e-14,8945.500000000091,-2.971078324036061e-15,4.469444146963622e-33,70.3,2154.3,4.7231109307310996e-23,8.848562063801904e-23,56.11650042876543,50.0,0.0,0.0,0.0,7.084139432289916e-25,2.5,293.1488910632135,0.04639209110834794,-3.6386128736489956e-27,0.0,375.0,0.0,0.0,0.0,1.0032804541360576,0.14827434388332064,450.0,81.69018043708374,4.899253698456425e-34,-6.295202070910922e-21,0.0,-7.677622428391134e-21,0.0,0.0,115.47576710902244,1.7886662333080459,0.10613645448851736
4600,4.566214234621585e-24,0.7000000000052351,-1.9845301687487567e-14,5.359273980381935e-22,86.04551887407084,1.1811267643991316e-23,-1.9426644261579215e-23,30.6,0.0,8.552672229405077,-2.956833507539572e-25,169.85969644770066,-5.68760996748737e-24,6.591963219880756e-26,26.7,-2.8417156800709214e-21,1374.8191120759889,-5.6485998862037576e-14,8945.500000000093,-3.0368175894456765e-15,4.482116527558043e-33,70.3,2154.3,1.3497285894681581e-24,-1.5959719727280197e-23,56.0047748124992,50.0,0.0,0.0,0.0,-3.862649012590046e-24,2.5,293.0345242715633,0.04519665986466401,-3.509182369620806e-26,0.0,375.0,0.0,0.0,0.0,1.0032974529251066,0.14992217137810113,450.0,82.0447030063433,5.172007278654886e-34,-6.2520288620040005e-21,0.0,-7.320319008312976e-21,0.0,0.0,115.47578824399504,1.7865571040325658,0.14688179476042224
4700,5.247746498570766e-24,0.7000000000050991,-5.6752802610605416e-15,1.5965585835235657e-21,85.890031501091,-1.5615377151675228e-23,4.109383379506255e-24,30.6,0.0,8.494131615469593,-9.102851800005804e-27,169.77160392319539,1.748737716970559e-24,5.183426841472348e-26,26.7,6.323418462303362e-21,1374.0280150305996,-5.5529644523838886e-14,8945.5000000001,-3.0020635074840463e-15,4.3752808760385226e-33,70.3,2154.3,-5.881471607766934e-23,-3.1449555055915754e-24,55.890283973578605,50.0,0.0,0.0,0.0,-3.8915330981150555e-24,2.5,292.82117776335417,0.04468244188986868,1.42291884417351e-26,0.0,375.0,0.0,0.0,0.0,1.0034149215396446,0.149817655104017,450.0,81.10618928145449,5.28643128147535e-34,-5.943914660564088e-21,0.0,-8.371720350139639e-21,0.0,0.0,115.4758080824144,1.790823462618607,0.1402216588173446
4800,8.276370229870975e-24,0.7000000000050668,-1.4463058902879905e-14,-1.2686682181973772e-21,85.79371856514292,-1.5542991020143835e-23,1.0473460696193605e-24,30.6,0.0,8.47349756445313,-6.293006471894775e-25,169.47960526174916,2.0158108405981768e-23,-4.1614760859765786e-26,26.7,-3.59279700886473e-20,1373.1500974800863,-5.303007171671438e-14,8945.500000000098,-2.8960443220290087e-15,4.629086374896528e-33,70.3,2154.3,-1.9105669230767604e-23,3.798240208039426e-23,55.75913994827049,50.0,0.0,0.0,0.0,2.503769356332634e-24,2.5,292.54416829898884,0.043749019789433144,-1.379422169391548e-26,0.0,375.0,0.0,0.0,0.0,1.0035389569274966,0.1497665435899641,450.0,81.7029048773733,5.492801599377308e-34,-6.145124230169354e-21,0.0,-7.743138878904511e-21,0.0,0.0,115.47582424451969,1.7819942280304715,0.06588216076980195
4900,1.4560771898758734e-24,0.7000000000052523,1.4712049668049932e-14,-1.4136805028259243e-21,85.63662709236222,1.8329043382512143e-23,5.9006980357429136e-24,30.6,0.0,8.43016001808693,9.97019832027924e-25,169.31080497162566,6.3507304290070855e-24,-9.844616811313532e-26,26.7,6.875538951426402e-20,1372.360380052669,-5.3426749418716126e-14,8945.500000000106,-2.8944211750968536e-15,4.4249582801564925e-33,70.3,2154.3,3.1618780647015275e-23,-9.735698127660771e-24,55.51543981315014,50.0,0.0,0.0,0.0,4.5897417925664924e-24,2.5,292.3191583340555,0.04415717391693404,4.051000766901567e-26,0.0,375.0,0.0,0.0,0.0,1.0036383765798145,0.15128357899553618,450.0,81.30003103462735,5.677836958897785e-34,-5.886992854039948e-21,0.0,-5.25719114813623e-21,0.0,0.0,115.47584240091864,1.7872096862591327,0.06297478392422141
5000,-1.3235132371220994e-24,0.7000000000051331,4.436222429188857e-15,-2.882013708183678e-23,85.41656666295697,-1.734002957461863e-23,1.3329044236972387e-23,30.6,0.0,8.375492451504291,1.0196342460774956e-24,169.1916295888592,-3.9534420107123056e-24,-6.700461949587409e-26,26.7,-8.811398371477659e-21,1371.139835138423,-5.508358949502208e-14,8945.500000000106,-2.9614311568335197e-15,4.505381660942484e-33,70.3,2154.3,-1.359766114714404e-23,2.0919981597268773e-23,55.351191815429026,50.0,0.0,0.0,0.0,1.7502569426556835e-24,2.5,291.8473881982591,0.04256702258442392,-3.465057330600139e-26,0.0,375.0,0.0,0.0,0.0,1.0037379580781594,0.15063836936482589,450.0,82.29687971606458,5.815828480026526e-34,-5.614754635525427e-21,0.0,-4.28568244539697e-21,0.0,0.0,115.47587399031703,1.7753614180720618,0.0719839324911546
