milliseconds,degr_Foxo1,cytoplasm_Foxo1_Pa0_Ac0_pUb0,nucleus_Foxo1_Pa0_Ac0_pUb0,dnabound_Foxo1_Pa0_Ac0_pUb0,cytoplasm_Foxo1_Pa0_Ac0_pUb1,nucleus_Foxo1_Pa0_Ac0_pUb1,dnabound_Foxo1_Pa0_Ac0_pUb1,cytoplasm_Foxo1_Pa0_Ac1_pUb0,nucleus_Foxo1_Pa0_Ac1_pUb0,dnabound_Foxo1_Pa0_Ac1_pUb0,cytoplasm_Foxo1_Pa0_Ac1_pUb1,nucleus_Foxo1_Pa0_Ac1_pUb1,dnabound_Foxo1_Pa0_Ac1_pUb1,cytoplasm_Foxo1_Pa1_Ac0_pUb0,nucleus_Foxo1_Pa1_Ac0_pUb0,dnabound_Foxo1_Pa1_Ac0_pUb0,cytoplasm_Foxo1_Pa1_Ac0_pUb1,nucleus_Foxo1_Pa1_Ac0_pUb1,dnabound_Foxo1_Pa1_Ac0_pUb1,cytoplasm_Foxo1_Pa1_Ac1_pUb0,nucleus_Foxo1_Pa1_Ac1_pUb0,dnabound_Foxo1_Pa1_Ac1_pUb0,cytoplasm_Foxo1_Pa1_Ac1_pUb1,nucleus_Foxo1_Pa1_Ac1_pUb1,dnabound_Foxo1_Pa1_Ac1_pUb1,nucleus_RNA_Inr,cytoplasm_RNA_Inr,cytoplasm_Inr,nucleus_RNA_Sod2,cytoplasm_RNA_Sod2,cytoplasm_Sod2,E2F1,Akt,SGK,CDK2,AMPK,IKKb,JNK,PP2A,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
3700,24938860778.193108,32313323063333.19,503555833373571.4,1195282515951556.8,101064020727.2016,1750230202764.4233,4298967142952.0547,230021640493.21082,108539581668848.34,255158036741746.2,381783854.72558683,250719701666.8684,602611273546.3262,371149580597.4277,2060319601187.9636,6232484350572.483,2153458016.6027822,10512175961.923021,33450685614.174458,8240636943.064181,514658372711.9669,1508276103202.287,17631139.328483015,1411635999.9917586,4362568112.6573305,120811100910190.06,129725054197.61797,184756579067.3725,120811100910190.06,129725054197.61797,184756579067.3725,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3800,25978991169.59158,31813756722374.195,505209620740478.94,1230657263117364.8,101766092563.96643,1800344388496.665,4542314343545.934,244423465281.15063,112354935000034.83,270823813967971.78,415118913.5650516,265921577812.53052,655822807017.0951,371288111157.24725,2085815014032.2664,6505075534149.831,2198828406.529962,10875490039.482075,35732786304.394485,8793828817.519152,536508636906.887,1621899176772.2815,19205996.011559777,1503263373.0154254,4797540558.419705,127612728415864.38,137434799315.68896,201148222092.92816,127612728415864.38,137434799315.68896,201148222092.92816,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3900,27026651674.89051,31323737705978.93,506593470973279.3,1265426698245330.5,102409897077.46739,1849609865843.338,4789855682794.037,259215949045.61853,116164044105572.72,286876562908170.44,450168491.5331815,281508378021.72205,711811231416.539,371218575720.3429,2109605352130.669,6776934897604.372,2242397350.994815,11233510991.800709,38074262678.26415,9361717812.669645,558398689361.8186,1739615916129.4724,20858521.872385584,1597293977.2214212,5258935590.846938,134572717789389.97,145341873793.8221,218497149039.36786,134572717789389.97,145341873793.8221,218497149039.36786,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4000,28081271479.92333,30843035037079.61,507722210066522.5,1299572203309601.0,102997782293.87657,1898011180373.0137,5041332321233.215,274391435541.56985,119965599518884.1,303304911816558.06,486951835.43632793,297472558786.5627,770607034640.8619,370953422444.4651,2131758580795.4353,7047716951911.101,2284177741.647773,11586034602.223232,40472337032.91936,9943804190.537136,580315664451.0353,1861354879959.1396,22588875.682991568,1693671553.2070162,5747176542.91672,141686297556289.3,153440848522.01587,236827113204.49994,141686297556289.3,153440848522.01587,236827113204.49994,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4100,29142303233.337383,30371425062192.973,508609887080040.9,1333077376634379.2,103532005264.28354,1945535676042.244,5296487538266.455,289942174332.0343,123758427499552.17,320097374901596.06,525486399.42752457,313806644200.2619,832237279328.0018,370504459368.94324,2152341304055.236,7317095927635.045,2324186130.820909,11932888368.750391,42924190445.8289,10539589057.352343,602247914317.0815,1987039734313.809,24397120.142878227,1792341188.3462172,6262645868.879429,148948621623852.56,161726171446.2292,256161195125.13913,148948621623852.56,161726171446.2292,256161195125.13913,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4200,30209221893.48722,29908691048865.902,509269832454558.4,1365927823056698.0,104014737545.68918,1992173125588.9597,5555067670188.458,305860360852.84125,127541474312803.94,337242402750106.44,565787886.412349,330503262974.6564,896725626025.7402,369882906609.7953,2171418166621.0984,7584765847914.698,2362442074.7745657,12273927248.679613,45426981140.6948,11148578102.372086,624184889011.9883,2116589877934.612,26283230.40320213,1893249671.3191988,6805684522.623665,156354790914170.28,170192196607.3615,276521769998.31165,156354790914170.28,170192196607.3615,276521769998.31165,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4300,31281524242.399624,29454623048408.855,509714674029246.56,1398111104292857.2,104448066857.84567,2037915694368.9197,5816821969691.778,322138136227.2603,131313803720471.67,354728385144858.06,607870333.861789,347555135021.90625,964092474244.1863,369099402790.6403,2189052326436.7312,7850439267791.151,2398968114.814711,12609032555.467772,47977846776.17992,11770280753.627531,646117074596.0004,2249920725590.974,28247100.084575444,1996345188.9979472,7376594064.245909,163899856295342.3,178833188395.09583,297930520315.15894,163899856295342.3,178833188395.09583,297930520315.15894,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4400,32358727758.666252,29009017502649.543,509956393875308.4,1429616534688328.5,104834002436.90273,2082757580509.8953,6081503515752.486,338767626124.35785,135074581694086.17,372543699968612.6,651746153.1731863,364955107541.60944,1034354985671.4471,368164056961.4314,2205304820373.2944,8113847409229.57,2433789132.6784654,12938108118.190216,50573921752.46186,12404213706.504856,668035887526.7772,2386944298164.7803,30288548.959637683,2101577677.0005383,7975636089.428377,171578839559584.88,187643349703.46005,320408404689.56793,171578839559584.88,187643349703.46005,320408404689.56793,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4500,33440370117.967365,28571677100555.008,510006345341633.2,1460435127590824.8,105174476789.04657,2126694968675.6953,6348869109799.139,355740941800.6999,138823073546021.34,390676717383561.2,697426211.0761527,382696143661.22253,1107527218143.9968,367086456625.5131,2220234978657.861,8374738991958.988,2466932311.458478,13261079115.791695,53212339846.32387,13049900260.94132,689933613597.2144,2527569504310.8247,32407328.710944314,2208898555.693671,8603034189.93843,179386736834235.62,196616826867.67004,343975669079.4647,179386736834235.62,196616826867.67004,343975669079.4647,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4600,34526008281.426476,28142410469529.406,509875296458520.94,1490559441863622.2,105471349836.2176,2169725773482.7283,6618679856784.016,373050206492.25104,142558632789554.47,409115833869902.3,744919878.54262,400771343622.6392,1183620180715.9111,365875706132.4564,2233900069902.3027,8632880045069.717,2498426684.9467845,13577889377.828857,55890246163.62737,13706872438.152632,711803327941.6613,2671702603002.61,34603129.19496873,2318260901.6735516,9258974157.357374,187318533645309.28,205747729971.39804,368651829618.3773,187318533645309.28,205747729971.39804,368651829618.3773,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4700,35615217840.65202,27721031969683.574,509573456927677.25,1519983490578815.2,105726411572.06981,2211849513895.327,6890701319833.631,390687566024.22003,146280695148772.88,427849487674752.7,794235099.9415284,419173945703.76,1262641937840.3467,364540446112.06647,2246355427674.85,8888053105023.012,2528302943.566113,13888499623.951157,58604803315.97567,14374671373.261244,733638826259.8005,2819247554212.853,36875584.4207582,2429619348.053481,9943605278.657425,195369212726419.12,215030143600.27673,394455673113.6077,195369212726419.12,215030143600.27673,394455673113.6077,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4800,36707592566.86811,27307361561680.066,509110493745505.0,1548702692034770.2,105941383730.05913,2253067259782.5454,7164703476598.556,408645190734.5505,149988775793220.16,446866163175997.4,845378444.0032587,437897321011.4815,1344597707902.643,363088866883.06134,2257654481779.7793,9140056696795.709,2556593356.8576646,14192887356.747103,61353191838.05044,15052846816.006838,755434615038.8027,2970106158250.526,39224273.958162464,2542930004.9053254,10657041736.533459,203533756975039.03,224458131117.32672,421405267245.97,203533756975039.03,224458131117.32672,421405267245.97,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
4900,37802743167.80379,26901224377676.637,508495593260861.9,1576713646693172.0,106117925554.96486,2293381254531.606,7440461638396.043,426915316423.02167,153682452859069.44,466154443359912.5,898355178.5852475,456935005730.9519,1429489922457.9229,361528757386.36487,2267848517547.4233,9388704756031.188,2583331125.365101,14491041491.256002,64132631503.748505,15740960784.442287,777185738312.6691,3124178852132.108,41648736.27257152,2658150625.2781014,11399362547.865267,211807172510007.34,234025765611.0931,449517927118.3046,211807172510007.34,234025765611.0931,449517927118.3046,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
5000,38900297061.57087,26502450674770.223,507737463375191.56,1604014138607574.8,106257634275.5295,2332794958417.271,7717756112005.177,445490234639.5743,157361368701208.16,485703000001752.3,953169320.523073,476280683722.23535,1517318342875.424,359867506726.4776,2276986878157.1025,9633825982596.562,2608550480.6418853,14782963483.268173,66940376200.16479,16438585856.774025,798887802212.6394,3281364688178.7354,44148467.66673175,2775240417.314477,12170613486.044973,220184485801772.62,243727126464.00974,478810238431.4661,220184485801772.62,243727126464.00974,478810238431.4661,0.0,6060606060606.06,0.0,0.0,0.0,0.0,0.0,606060606060606.0,60606060606060.6,606060606100.0,0.0,60606060606060.6,60606060606060.6,60606060606060.6
