milliseconds,MrnaP21,MrnaCy,MrnaP53,P21,Cy,CyP21,aPcna,Rc,pRc,aRc,iRc,Dna,Dam,P53,iPcna
1400,1.001052194504916,1.0,1.0,0.13546641935238826,0.3215596126645285,0.0849859942983951,-0.0005039607172475321,0.9999915046601456,8.1887819885134e-06,4.628176207531574e-11,3.7694374346640385e-08,1.254706192042478e-13,0.0013970366121715753,0.011203611265030557,0.497978472385682
1500,1.0011496941235989,1.0,1.0,0.13239615082077788,0.31682782681254773,0.08741844221180835,0.0038688160254919555,0.9999912608698485,8.513857769131482e-06,3.8938319454161863e-11,4.2390647686802916e-08,1.4900411745084194e-13,0.0015098494804621717,0.011392241747348519,0.4965651735435128
1600,1.0012083760822525,1.0,1.0,0.12369340895961818,0.3137823082063745,0.09230458100472538,0.0020051811620946463,0.9999910888514835,9.029920898844444e-06,5.709053225879155e-11,4.3035048203354826e-08,1.701893265946745e-13,0.0015255283701088981,0.011235428926054954,0.5020990953706634
1700,1.0012358787616886,1.0,1.0,0.12398644177198871,0.3101732693017372,0.0944299984157906,0.0003619210289471268,0.9999909202862179,9.044736103829978e-06,5.163522550782957e-11,4.7620593046843165e-08,2.089049172813283e-13,0.0017306492772953927,0.011338249978761213,0.4988462411053447
1800,1.0013693891463251,1.0,1.0,0.12028591004542125,0.3103595889130735,0.09848668691304142,0.002582317446459318,0.9999906878576749,9.409482116121384e-06,7.369536605055508e-11,5.269199339415063e-08,3.4359807106417783e-13,0.001795392750661078,0.011539529911095251,0.4983092010451921
1900,1.0014428858225948,1.0,1.0,0.11923992133801263,0.3072152299543939,0.10203988022243482,0.003928907459679703,0.9999905010107207,9.550759704358585e-06,7.470205408500845e-11,5.9305071143627036e-08,3.66296976709428e-13,0.0019197640876912497,0.01161164163016215,0.4999263360241871
2000,1.0015705217536202,1.0,1.0,0.11558068385170993,0.305314913257417,0.10286067764229989,-0.0005849062305378019,0.9999901093010154,9.882143935029224e-06,8.6374390553775e-11,5.91244609934428e-08,3.984109678406957e-13,0.002016322099535439,0.011703121737104973,0.4979336114734638
2100,1.0016980210181472,1.0,1.0,0.10915908768558097,0.30087942798798056,0.10762370193046154,-0.0011430184935825743,0.9999898066170757,9.979651507088745e-06,9.761983872793766e-11,6.68005569634291e-08,4.351218508167668e-13,0.00203124198828924,0.011768580280497399,0.49823225343841104
2200,1.0017058132963237,1.0,1.0,0.10414992792285385,0.29765876635476063,0.10966002803201108,-0.0010647353062531782,0.9999897985080848,1.023268854317067e-05,1.0681645188499488e-10,7.16600437915609e-08,5.097134698436285e-13,0.002129734476302296,0.011873360843218318,0.5012360044499072
2300,1.0018522544933213,1.0,1.0,0.10307414616202636,0.29854729673231645,0.11344475508216219,0.0034560989268874087,0.9999896496701182,1.0258548824721637e-05,1.0255667426982164e-10,7.414541379021621e-08,6.133499044387771e-13,0.002349847185943323,0.011944472328721275,0.49971561835016476
2400,1.0018655525436644,1.0,1.0,0.0988037481884883,0.29513687802436145,0.11622208968144804,-0.0010520562264085412,0.9999893657438162,1.0538550967795853e-05,1.24599594497776e-10,8.618055851908248e-08,6.400600750126451e-13,0.0023798592239226454,0.012067682275147536,0.5007722565193128
2500,1.0020204167238669,1.0,1.0,0.09563542674233849,0.29391830474504194,0.11633056425480894,0.004091325321481423,0.9999892203204518,1.082086020886783e-05,1.226446136690594e-10,8.857516508292451e-08,6.725233235241914e-13,0.002512700861219842,0.012131567186358301,0.49884344433985756
2600,1.0021354867110497,1.0,1.0,0.09300663518111153,0.29006831330290117,0.11969573292448259,0.0005171849612818147,0.999988842082918,1.0851181927475292e-05,1.3700530989530638e-10,9.166323019140767e-08,8.759172077730989e-13,0.002559025846154316,0.012343531734704863,0.4963241563604027
2700,1.0021574016213475,1.0,1.0,0.09706635286569475,0.2879832172740742,0.1229514559731948,-0.0005650744331223867,0.9999887646705469,1.1018493023284452e-05,1.5161552083689713e-10,9.848720749680903e-08,9.503800822508717e-13,0.0027155751409398037,0.01243857429277687,0.49683574381288215
2800,1.002336016273067,1.0,1.0,0.09259707040390835,0.28862999235589215,0.12348211600436647,0.002714855243855217,0.9999885045072561,1.1417113352095648e-05,1.6348807257620687e-10,1.0201499038653743e-07,9.786388582079772e-13,0.00277370828355573,0.012463153407115892,0.49572651687335645
2900,1.0023291883514582,1.0,1.0,0.08782368679315322,0.28479560217322186,0.126647887631772,0.004512986636266054,0.9999883819972111,1.1421772887518559e-05,1.7958072673690849e-10,1.0716892115908998e-07,1.234675647841195e-12,0.002910871750881371,0.01256655315855656,0.497633225584986
3000,1.0025256568070546,1.0,1.0,0.08992547424765572,0.2868063265926061,0.12631477435879082,-0.001883042392427996,0.9999884223777991,1.1725540897007917e-05,1.8680591768697576e-10,1.1940495885783435e-07,1.3857064171629863e-12,0.0030590097184477996,0.012675704147907947,0.4963988964844112
3100,1.0025757682198553,1.0,1.0,0.0916388713578984,0.282694088652985,0.13038405005399703,0.0020078550124732683,0.9999883358456807,1.1649216441387524e-05,1.9705398892027677e-10,1.2056614661843712e-07,1.4150883501814018e-12,0.0031594155450106183,0.012717726382518418,0.4961332426660039
3200,1.0026314334562143,1.0,1.0,0.08473614840922433,0.28164810374026295,0.13066411561705657,0.0009709402756838968,0.9999880315681932,1.1736653645924576e-05,2.1389614303334904e-10,1.312295580765113e-07,1.5765484555247927e-12,0.0031705594567936384,0.012870193140522802,0.4963231742040445
3300,1.0027750257534545,1.0,1.0,0.08647400936959221,0.28100636095735504,0.1316494604186979,0.004123404070381203,0.9999879323292461,1.200249489110137e-05,2.2258468846041332e-10,1.3126047830897548e-07,1.8211250980235326e-12,0.003255941787359337,0.013165380581873392,0.496372193916084
3400,1.0029114466395912,1.0,1.0,0.08498007048254032,0.27892973775619323,0.1356845767671323,0.0027501231350366114,0.9999879235122641,1.209698159121718e-05,2.449043217967921e-10,1.4200116918195552e-07,1.9164116415880522e-12,0.003415286953137668,0.013148841550014037,0.49569424499070786
3500,1.003015773587042,1.0,1.0,0.08112562065127361,0.2789947424387495,0.13484930171361365,-0.00046002289971649795,0.9999876999044741,1.2098014997888861e-05,2.6498509492017335e-10,1.4783891550780423e-07,2.075739855379822e-12,0.0035031661863237124,0.013284067981103676,0.49784385119576746
3600,1.0031304198114073,1.0,1.0,0.07738137296994996,0.2794554910741284,0.13851750956034287,0.00019851955546008535,0.9999875482824392,1.2211828027449294e-05,2.8072426375218317e-10,1.533237952221855e-07,2.30073648972975e-12,0.0036531602399801277,0.013271621092028152,0.49920247715975474
3700,1.0032288647992307,1.0,1.0,0.07255965754190448,0.27667241487076044,0.1379892044209719,0.004200660179379015,0.9999873509630507,1.23335326917156e-05,2.9253258108912156e-10,1.5769079243202788e-07,2.4142821316983964e-12,0.0036713371138818464,0.013534655151950993,0.49809099902696163
3800,1.0032837260734162,1.0,1.0,0.07193768558606897,0.2773055312844427,0.1398702093321564,0.000987321388705269,0.9999873783588485,1.2694321930846689e-05,3.166571347341776e-10,1.6035713589564165e-07,2.7578506216389175e-12,0.003789454646889775,0.013499682235430315,0.4985036864418547
3900,1.0033398555582491,1.0,1.0,0.0697884130279209,0.2736282741377261,0.14113621123401376,0.004245222796582977,0.999987047962952,1.2818132530686847e-05,3.2136829354688034e-10,1.711185655795855e-07,2.9251186735318328e-12,0.0038336414713788076,0.013595020961747358,0.4985204407331658
4000,1.0034962802351193,1.0,1.0,0.06961263025052782,0.2741069684593108,0.14099590882316612,0.0010331273170943664,0.9999869638685839,1.2835160784250954e-05,3.490106232348208e-10,1.763741586754208e-07,3.242197056219615e-12,0.0039852450746659445,0.013845400769013156,0.4976786538622702
4100,1.0035895716825831,1.0,1.0,0.07469538660388747,0.2719152979576195,0.14466209513452294,0.0038489158900647568,0.9999868403882,1.2833168061479886e-05,3.6349637951395714e-10,1.8507507655548963e-07,3.3853687182389005e-12,0.004093901265682143,0.013895614333277165,0.5002016376364825
4200,1.0037280018959165,1.0,1.0,0.07039088269186602,0.2715968556440166,0.1440942601140193,0.0011274482494939798,0.9999868515226894,1.2961347973707617e-05,3.8330246232483734e-10,1.883384412754821e-07,3.700240033984934e-12,0.0041912412241564626,0.01389903211399213,0.49518788795775054
4300,1.0037352554462522,1.0,1.0,0.06931214260232066,0.27226423071349865,0.14742131256759816,0.00043504634295961635,0.9999868517298756,1.3036200671550066e-05,4.0790752436445256e-10,1.9924290190146748e-07,3.900584603924481e-12,0.004306733904060031,0.014000722072313685,0.497073850210797
4400,1.0038916571908463,1.0,1.0,0.06357787126491152,0.27213779445224046,0.1446627970639352,-0.0012151464971860457,0.9999865612253152,1.3185217896967219e-05,4.312848236430162e-10,2.0084676141502042e-07,4.313967608097456e-12,0.004426280950119907,0.014057142960771866,0.497696413826006
4500,1.0039960232190994,1.0,1.0,0.0690652350447066,0.27107177972054153,0.1481007936636993,-0.001164645892732686,0.9999865071020927,1.3317420971099788e-05,4.5049115071743403e-10,2.0810658715209309e-07,4.504674119001142e-12,0.004526566282871474,0.014283598331107135,0.4951224249246349
4600,1.0041440442374832,1.0,1.0,0.06318704022548939,0.26921740284829354,0.14995876335064348,-0.00033138517052048793,0.9999865570020304,1.3304986261283817e-05,4.77104915713639e-10,2.1595822803178932e-07,4.907039805686494e-12,0.00465964868350443,0.014210164474283525,0.4984866732030675
4700,1.0042579208540572,1.0,1.0,0.06455066322907196,0.26976239024788307,0.15073007193826277,0.003713710245576024,0.9999862408500687,1.340632252495221e-05,4.846271752421704e-10,2.2156851324961582e-07,5.2557842129448225e-12,0.004756804698506016,0.014452083534814227,0.4958836379571248
4800,1.0043499184400053,1.0,1.0,0.06460048043240213,0.26943976415482224,0.15219250145032745,0.004054444066901624,0.9999862647505317,1.3704490573695117e-05,5.118144717538544e-10,2.3022687939482204e-07,5.466060801490151e-12,0.004824494023660573,0.014573640515719993,0.4984789478743902
4900,1.004492475156422,1.0,1.0,0.06282717611667205,0.26735637187924505,0.15235371308273235,0.0038603213723233903,0.9999862268024795,1.3661201456252046e-05,5.28612796988426e-10,2.359719188267591e-07,6.010498207049342e-12,0.004823381316895783,0.01449867904798664,0.49564194656328975
5000,1.0044884563318146,1.0,1.0,0.06303795472509446,0.26824032518911706,0.15217363445649756,0.00027826318366507507,0.9999859512224895,1.3893765118333045e-05,5.667574667037395e-10,2.4469349156754195e-07,6.318253431309667e-12,0.004922118820781661,0.014767423182999256,0.49671073293637497
