milliseconds,D,CDK5,D_CDK5,D75,CK1,D_CK1,D137,PKA,D_PKA,D34,D34_CDK5,D34_CK1,PP2B,D34_PP2B,D34_75,D34_137,D75CK1,D75_PKA,PP2A,D75_PP2A,PP2AP,D75_PP2AP,D75_137,D137_CDK5,D137_PKA,D137_PP2C,PP2C,D34_75_CK1,D34_137_CDK5,D34_75_137,D75_137_PKA,D34_75_PP2B,D34_137_PP2B,D34_75_137_PP2B,D34_75_PP2A,D75_137_PP2A,D34_75_137_PP2A,D34_75_PP2AP,D75_137_PP2AP,D34_75_137_PP2AP,D34_137_PP2C,D75_137_PP2C,PDE,PP2Binactive,D34_75_137_PP2C,CK1P,CK1P_PP2B,PDE_PKA,PDEP,PP2A_PKA,Ca,PP2BinactiveCa2,R2C2,cAMP,cAMP_R2C2,cAMP2_R2C2,cAMP3_R2C2,cAMP4_R2C2,cAMP4_R2C,cAMP4_R2,cAMP_PDE,AMP,cAMP_PDEP,PP2ACa,D34_75_PP2ACa,D34_75_137_PP2ACa,D75_PP2ACa,D75_137_PP2ACa,D34_75_PP2APCa,PP2APCa,D34_75_137_PP2APCa,D75_PP2APCa,D75_137_PP2APCa,PP2ACa_PKA
2100,6.772382160093955e-05,2.05567335156329e-05,-1.1224750539581725e-05,0.00015363732047598324,5.628829300093885e-06,-3.188032439262505e-06,-9.131680999598339e-05,0.0,0.0,3.5033727138790356e-20,-1.391680383818344e-21,1.6023391936897225e-21,2.0684785552457505e-06,0.0,-1.1630174313623813e-20,5.474738483759499e-21,-1.2344704739317155e-05,0.0,7.057774570032254e-07,-3.984150371647619e-06,0.0,0.0,1.602747826137781e-05,-1.252276306498007e-05,0.0,1.0741577104474171e-07,-1.2825918621825502e-05,2.0313463497779708e-22,-3.2474127478323046e-22,-3.651805422297121e-21,0.0,0.0,0.0,0.0,-2.657492740567224e-22,-1.5092081089306854e-06,3.1783261301386385e-23,0.0,0.0,0.0,8.739499020331545e-22,-1.1258375467135598e-05,2e-06,2.106116813072853e-07,-2.019715032771387e-22,-0.0004014290732771234,8.010921312342547e-08,0.0,0.0,0.0,1.2175652276822234e-07,2.7012681411638367e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.0747205817604936e-08,0.0,0.0,2.3439063685157685e-09,6.703904857103563e-10,0.0,0.0,0.0,0.0,0.0,0.0
2200,4.712800155199303e-05,-3.7815044708753474e-05,-9.362622079478617e-06,3.118792472863634e-05,-1.779081470475828e-05,-2.9503176316158726e-06,-2.0766745631340204e-05,0.0,0.0,6.809256958460257e-21,-1.9517970436146228e-22,8.117327498469887e-22,5.669073570077206e-06,0.0,1.4459614375019247e-20,-1.3924612294450818e-21,8.869332985789679e-06,0.0,2.6562449215308795e-06,-3.3655634242102275e-06,0.0,0.0,-0.00017660714235131738,-8.277333625328973e-06,0.0,-7.464482837883213e-07,1.3133517653830633e-05,4.331957226394507e-23,8.043586847363641e-22,-7.372068807691206e-22,0.0,0.0,0.0,0.0,3.9475518969123367e-23,3.966648916972456e-07,9.863728861183016e-25,0.0,0.0,0.0,5.529915190220072e-22,8.14788333576238e-06,2e-06,-1.744008682767247e-07,3.819397132149912e-22,0.0002778974110461733,-3.3456400596893763e-07,0.0,0.0,0.0,9.383291268340285e-09,1.0368420517221154e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4260062934490709e-08,0.0,0.0,-5.619071910687075e-10,7.179994269447956e-10,0.0,0.0,0.0,0.0,0.0,0.0
2300,6.5477253001469e-05,1.2066638837716142e-06,-1.85224036323042e-05,5.7194172047610033e-05,-8.922855742608605e-06,-3.6156370110145345e-06,-4.672804225357178e-05,0.0,0.0,-1.7855754162521396e-20,-2.6527886077111264e-21,1.952814589378543e-21,5.10953210512658e-06,0.0,7.343031150381236e-21,1.1260943730200255e-20,1.3884185993762514e-05,0.0,3.9539071932162235e-06,3.4176672421605624e-07,0.0,0.0,-1.9913670709480892e-05,-3.038441966455017e-06,0.0,1.1427123319167218e-07,2.76012973360316e-06,-4.684049978445949e-22,6.220836001094095e-22,3.247432798660383e-21,0.0,0.0,0.0,0.0,-3.247645748947729e-22,-3.4314627596275445e-06,2.7605944699169465e-23,0.0,0.0,0.0,4.497975591999694e-22,4.7435775595677774e-07,2e-06,6.136776048457442e-07,-5.885672980437749e-22,-0.00037031913587887784,2.8667003016858207e-07,0.0,0.0,0.0,-5.227967755093381e-08,-1.8919210639665943e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.2553514523021955e-08,0.0,0.0,6.711724903359135e-10,-1.6646287782468016e-10,0.0,0.0,0.0,0.0,0.0,0.0
2400,9.976859631904725e-05,-2.2550576292193134e-05,-8.908278744739908e-06,3.487923554207285e-06,5.775029414620233e-06,-3.095011580647226e-06,6.056483495997419e-05,0.0,0.0,-4.433946102982958e-21,1.0845944074044181e-21,-2.873265452261432e-22,4.893585991375152e-06,0.0,-1.6585267443283432e-20,-1.0954085365768272e-21,2.3183256917842064e-06,0.0,-9.748678200739838e-07,1.3740200680722602e-06,0.0,0.0,3.280268742528134e-05,4.295790446193841e-06,0.0,-1.8432619057502802e-06,-6.79597558327969e-06,-2.3362956443806206e-23,5.865449521270581e-22,3.3517636446946955e-21,0.0,0.0,0.0,0.0,2.686043807929096e-22,1.3794627429538182e-06,1.0904081905628037e-23,0.0,0.0,0.0,6.9119825393932825e-22,9.501451084458426e-06,2e-06,1.376569660491491e-06,-5.53136845781576e-23,9.197914824024832e-05,-1.8101497190599868e-07,0.0,0.0,0.0,-2.0641258088305196e-07,7.420660373518234e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.078388921720331e-09,0.0,0.0,-1.0506728470855089e-09,1.381805347172262e-09,0.0,0.0,0.0,0.0,0.0,0.0
2500,9.930501945667069e-05,1.245917585519296e-05,7.2236718591422715e-06,2.6759699060513685e-05,-1.9677439063302705e-05,-3.3290391140913483e-06,-2.6590083855879164e-05,0.0,0.0,4.878929788149197e-20,1.5454647561666098e-21,-2.0137369219035098e-21,-1.6722402166650122e-06,0.0,-8.781603292285226e-21,3.2064768217970578e-21,-9.682431785201913e-06,0.0,7.534871104221112e-06,-3.504894256476648e-06,0.0,0.0,7.962570185633313e-05,1.1594694155264147e-05,0.0,-1.707745834324806e-06,-9.943242354262794e-06,4.1569810658870124e-22,-9.656178194914237e-22,-3.0801138842251842e-21,0.0,0.0,0.0,0.0,-2.6415069666978805e-22,4.004182007623646e-07,-6.356576159539984e-23,0.0,0.0,0.0,4.467256461968598e-22,-1.1192777914465743e-05,2e-06,1.1267241062679296e-06,-4.409599199127713e-22,-0.000560171509211367,-1.9517242547772137e-07,0.0,0.0,0.0,-1.3023530629546905e-07,1.3013770752642973e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.321719371249732e-10,0.0,0.0,1.2393456540417589e-09,-1.2606857810400615e-09,0.0,0.0,0.0,0.0,0.0,0.0
2600,8.383992993078721e-05,1.947131445723266e-05,-1.342796927425558e-05,9.242420707775672e-05,-1.145232053332066e-05,-3.836440410531912e-06,3.706168585286829e-05,0.0,0.0,-3.155308241131866e-20,-5.366354453229479e-21,1.738643478429759e-21,6.546773325736883e-07,0.0,3.3079887693363335e-21,1.1903197921898441e-20,9.109967396836073e-06,0.0,-4.586695305784516e-06,-2.5125455289361582e-06,0.0,0.0,-0.00010312111835575799,8.088426545537836e-06,0.0,1.2769218950135965e-08,5.234081766416706e-08,-8.728571853487227e-23,-6.258046154257151e-22,5.221083623836356e-22,0.0,0.0,0.0,0.0,-1.2057699097974758e-22,1.3285086402436754e-06,4.051410240175653e-23,0.0,0.0,0.0,8.456819067453016e-22,-1.2528834960955642e-05,2e-06,1.2928383769671314e-06,4.976135369094146e-22,-0.000609252868245419,1.2832298147958332e-07,0.0,0.0,0.0,8.653063452882343e-08,2.8957692801459385e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.001960559495219e-09,0.0,0.0,1.0742031825580204e-09,-1.4894346150014026e-09,0.0,0.0,0.0,0.0,0.0,0.0
2700,8.742490706618571e-05,-2.311696459636137e-05,-1.4265739461003592e-05,-0.00021564744876747377,-1.9389429519040903e-05,-4.149231455278966e-06,3.983085906310264e-05,0.0,0.0,-2.6661727825346067e-20,3.861064780100207e-21,-1.5023395600894e-21,1.417919014045418e-07,0.0,-2.7760718816176205e-22,9.520245624685613e-21,1.1052402409059346e-05,0.0,-4.537558358460222e-06,-2.8994129885564026e-06,0.0,0.0,0.00015153920397313942,1.1084731539012949e-05,0.0,-2.2805821441101806e-06,5.672305079855083e-06,-5.770249763303801e-22,5.597695703468443e-22,-9.738817359901905e-22,0.0,0.0,0.0,0.0,-2.864470466307914e-23,-3.8410560494677765e-07,9.69838805895833e-24,0.0,0.0,0.0,9.07744999978601e-22,-1.3621962057497972e-05,2e-06,-1.7922904749519932e-07,9.22496176366224e-23,-0.0005142670238345472,-3.003739593506252e-07,0.0,0.0,0.0,-3.639875198309324e-08,-2.2756345548133664e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3079839548056764e-08,0.0,0.0,-1.8267177090567846e-09,-2.265949537463725e-10,0.0,0.0,0.0,0.0,0.0,0.0
2800,0.00011276849821756981,-6.132146730305791e-06,-1.0203833115040038e-05,-0.00011764158421009592,-7.912753243300275e-06,-3.65036796107946e-06,-3.0311631545857414e-05,0.0,0.0,2.337654409223475e-20,-3.2831561000248315e-21,-2.157816769170038e-21,-1.7687655763814145e-06,0.0,-1.50719228001141e-20,1.036701756509822e-20,-1.090364963304171e-05,0.0,8.817417704590629e-07,-3.59855743829278e-06,0.0,0.0,0.00013698012571021297,-1.1442194929533422e-05,0.0,-2.251138694754981e-06,-8.89536158561888e-06,-1.6392402434760512e-22,-6.071735519633154e-22,1.88197709632445e-21,0.0,0.0,0.0,0.0,-1.4569455022578926e-22,2.6720052033109826e-06,5.933467933007366e-23,0.0,0.0,0.0,8.69704050294308e-22,4.061292584183756e-06,2e-06,-1.1548733351540788e-06,3.814884202515013e-22,0.00010252235310540705,-5.8548562143445145e-08,0.0,0.0,0.0,-1.6496908302264782e-07,2.0239614003399687e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.6597384532377948e-09,0.0,0.0,8.375515419468842e-10,-9.080934784338461e-10,0.0,0.0,0.0,0.0,0.0,0.0
2900,0.00011068341594479094,-3.219683159794683e-05,4.571278786507794e-06,-6.541395051135831e-05,-2.1664371751695272e-05,-4.38263628982493e-06,-4.7013737692054244e-05,0.0,0.0,-3.3805594003172246e-20,-5.715488182460047e-21,-1.337747417824346e-21,2.187810227787523e-06,0.0,9.189504069221428e-21,-7.971685355633654e-21,5.7687114593733904e-06,0.0,4.662312306824043e-06,1.588205647873417e-06,0.0,0.0,-0.0001706049292772034,-4.214556577824944e-06,0.0,5.476830843884397e-07,-7.24943936176018e-06,4.0498387567701726e-22,-5.841504073813407e-22,-2.3521450142310564e-21,0.0,0.0,0.0,0.0,2.5209057958268375e-23,-4.724431627611669e-06,4.833228809989069e-23,0.0,0.0,0.0,9.171699972564477e-22,-8.234430632285634e-06,2e-06,-6.464025135483382e-07,-9.073271299619126e-23,0.0004478036027188748,-2.5051177751100807e-07,0.0,0.0,0.0,-8.200398133587648e-08,1.9458387178630836e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-6.496548388617285e-09,0.0,0.0,-1.1936995141831795e-09,3.6355356388240854e-10,0.0,0.0,0.0,0.0,0.0,0.0
3000,8.312026269446793e-05,-2.450080268503621e-05,2.27653079478251e-06,-0.00016059479080129306,-4.97977618443628e-06,-5.116614725339e-06,-3.129205971535787e-05,0.0,0.0,1.8931351932881696e-21,2.0843794531932e-21,6.541103086428972e-22,2.6297987035444057e-06,0.0,3.6850220823256497e-22,-5.531329948272116e-21,6.111359572785627e-08,0.0,-6.659808214106206e-06,-2.6649124073567215e-06,0.0,0.0,0.00012615088080158914,1.0537292549513944e-06,0.0,-1.1228790520256296e-06,6.641878788380357e-06,-8.866591260847896e-23,1.0292110541225513e-21,-1.672824296552837e-21,0.0,0.0,0.0,0.0,3.3205060126230717e-22,-1.3041571267653606e-06,3.898298796544205e-23,0.0,0.0,0.0,4.827673585844438e-22,3.2033259485350334e-06,2e-06,1.4665080118345356e-06,-5.7071055697555565e-22,1.971445784058656e-05,1.3402211978477575e-07,0.0,0.0,0.0,-2.6283178903465266e-07,3.451476480953652e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.3310346629850746e-08,0.0,0.0,6.709152457993975e-10,7.817305053452086e-10,0.0,0.0,0.0,0.0,0.0,0.0
3100,0.00011269198810789223,-1.5207520110410188e-05,-1.3573736025449844e-05,-0.00010418143866204645,-9.529646404235453e-06,-5.409277692349795e-06,3.781355462842141e-07,0.0,0.0,4.177299619149464e-20,-2.1492049053153665e-21,1.1128025580761533e-21,-1.5287446607877265e-06,0.0,-5.7297971319999255e-21,4.319710413917501e-21,4.8359530764586205e-06,0.0,-3.023450513141487e-06,-4.246726821462167e-06,0.0,0.0,-4.0168493072284193e-05,-4.188490209673095e-06,0.0,-2.3344937029219323e-06,3.3737931594235165e-07,-2.5589795445874694e-22,3.7199703215606176e-22,-7.253074766608788e-22,0.0,0.0,0.0,0.0,-2.7635810923581803e-22,2.4725639474484337e-06,3.835367824147857e-23,0.0,0.0,0.0,7.727855776735244e-22,5.956667218512818e-07,2e-06,1.3579266153169528e-06,-4.184168038654748e-22,0.0003346361326982498,1.850222508279918e-07,0.0,0.0,0.0,-2.9354647554822847e-07,-2.758471492956637e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.4495452232761736e-08,0.0,0.0,1.7800209773230014e-09,3.747161056849733e-10,0.0,0.0,0.0,0.0,0.0,0.0
3200,8.85563035079514e-05,-2.4117602684994497e-05,-1.8629859480162043e-05,-0.0001426753082664618,4.124513794934659e-06,-4.231219189312917e-06,-1.9976562260713645e-05,0.0,0.0,2.5744159198897355e-20,1.8566933951647914e-21,-1.6470847715587489e-21,8.293082686837971e-07,0.0,3.2876232520941844e-21,-4.1350825482620166e-21,-4.8031828045154855e-06,0.0,1.0036218282769266e-05,-3.25143081004254e-06,0.0,0.0,-0.00016734769405084803,1.2392990839262207e-07,0.0,-3.722213357632088e-06,2.399403272204485e-06,5.67216610238067e-22,-9.851804143469836e-22,3.57396944399954e-21,0.0,0.0,0.0,0.0,-2.7426271098346923e-22,3.7003858572452135e-06,1.9030153155014844e-23,0.0,0.0,0.0,-6.378938194576268e-22,7.067411331684901e-06,2e-06,1.2589416783483632e-06,-1.6262422473935273e-22,0.0003666443025934767,2.784090829414798e-07,0.0,0.0,0.0,-2.5029136556980253e-07,-1.6414467357248509e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.576293532367437e-08,0.0,0.0,-1.0369452842469129e-09,1.1383166987013197e-09,0.0,0.0,0.0,0.0,0.0,0.0
3300,0.00013426945035474155,-2.4805381355140548e-05,-1.4422775412269738e-05,-3.205931122482129e-05,2.288837666757633e-06,-4.364654205236876e-06,1.59316724157836e-05,0.0,0.0,-3.395442753041577e-20,3.6433959395114904e-21,-2.1618226839183665e-21,1.3034744826512195e-06,0.0,-5.62894321289138e-21,1.1984536449420025e-20,-1.8158378004309736e-05,0.0,6.22642643547716e-06,-4.516415988559286e-06,0.0,0.0,5.674594893049447e-05,-1.4839651237884579e-05,0.0,-6.814789962950246e-07,-2.989296361737759e-06,-5.482717142364011e-22,3.6553101745148983e-22,-5.256902725691044e-22,0.0,0.0,0.0,0.0,-3.078229683945137e-22,-4.927976610701627e-06,4.108226256217057e-23,0.0,0.0,0.0,3.319152079202608e-22,-4.478904322409893e-06,2e-06,-1.2605908502956025e-06,1.5821714792370482e-22,0.0002658054489111725,-3.164980457820244e-07,0.0,0.0,0.0,-1.762276429357035e-07,-5.101147457987874e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.5521391386099233e-08,0.0,0.0,-1.1258700236493056e-09,-7.305125811754734e-10,0.0,0.0,0.0,0.0,0.0,0.0
3400,9.918914464085241e-05,-4.3168073096809805e-05,-2.0448002180241994e-05,-8.708707605970996e-05,-1.2987733251576911e-07,-5.688064247337598e-06,3.6801868566818656e-05,0.0,0.0,-3.2450094798325416e-20,-4.662208298510038e-21,1.4012995218394385e-21,-1.5130561013502247e-06,0.0,-8.326921321574294e-21,-8.153518004774725e-21,9.98683222643049e-06,0.0,-4.297919624363036e-06,-3.563312648105178e-06,0.0,0.0,-3.362332354534555e-05,-1.2338986476917365e-06,0.0,-4.2629955597017534e-06,1.038539377062667e-05,7.83224761330823e-23,-9.151581168241693e-22,2.6814087768253096e-21,0.0,0.0,0.0,0.0,-2.219061465628405e-22,7.099152704149038e-07,4.242419689941063e-24,0.0,0.0,0.0,-4.9853621287358335e-22,-1.2730132028817619e-05,2e-06,6.874877254306648e-07,-3.403436991191657e-22,3.961665416862444e-06,1.9938069867093172e-07,0.0,0.0,0.0,-2.81353293858725e-07,-5.945328152119035e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.3321374088257936e-10,0.0,0.0,2.0694521894126647e-09,3.0382689542526467e-10,0.0,0.0,0.0,0.0,0.0,0.0
3500,9.587095795901156e-05,-3.842088848287102e-05,2.9657830959676926e-06,-0.00017293906050530413,-1.6937993227805253e-05,-5.550295662262107e-06,-6.275578137085285e-05,0.0,0.0,-3.450254259369808e-21,2.958018749396048e-21,1.4701572541704322e-22,4.202033128331323e-06,0.0,-1.576894702810379e-20,-5.0509575168382195e-21,5.711185525136147e-06,0.0,8.883780188222952e-06,-3.210935524834946e-06,0.0,0.0,-9.822707077842859e-05,-1.1009847105021282e-05,0.0,-1.3449180177131823e-06,9.918381840304822e-06,-3.3255735529410148e-22,7.101242648657922e-22,8.319683921536455e-22,0.0,0.0,0.0,0.0,2.51310733361238e-22,3.838386342920356e-06,4.229921476796411e-24,0.0,0.0,0.0,-2.8214714482386563e-22,4.4897303334676225e-06,2e-06,-1.5112695536049291e-06,-2.866743147469526e-22,-1.5870451048816554e-05,-2.4683035467703704e-07,0.0,0.0,0.0,4.9324981995797725e-08,5.796859551151799e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-9.914099786282315e-09,0.0,0.0,1.450417623305937e-10,-8.502090286940006e-10,0.0,0.0,0.0,0.0,0.0,0.0
3600,0.00012021212361466972,7.650394414099203e-06,-4.451309941055886e-06,-3.666954403930523e-05,-1.8891918978052312e-07,-5.423748438061336e-06,3.858643613207682e-05,0.0,0.0,-3.9106946409456133e-20,4.4325616151030825e-22,-3.933051199115918e-22,2.673321444404193e-06,0.0,6.674847115675413e-21,6.2506325715288906e-21,6.709607584061413e-06,0.0,1.4024153654425642e-06,4.2441148898905864e-08,0.0,0.0,0.0001825101959577461,-1.1216671606662178e-05,0.0,-7.103214342482885e-07,1.5567229512832542e-05,-4.737640193983223e-22,-1.622443217875132e-22,-2.095503361002627e-21,0.0,0.0,0.0,0.0,-2.740518032404479e-23,-2.5916663096063246e-06,-5.472026435919549e-23,0.0,0.0,0.0,-7.549985605165795e-22,-1.1982940519099193e-05,2e-06,5.917341189341719e-07,1.5947319910273965e-22,-0.0004035666191710997,5.45263161710577e-08,0.0,0.0,0.0,-2.5286859567418444e-07,9.493969430345728e-07,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-5.214087805500115e-09,0.0,0.0,-1.7408810981462204e-09,6.219031152791401e-10,0.0,0.0,0.0,0.0,0.0,0.0
3700,0.00014553089460454154,-3.03648765573267e-05,-1.8097079763078425e-05,-0.00012575071079901442,-5.690599933962685e-07,-6.332312306724787e-06,4.184504922584749e-05,0.0,0.0,3.46033922776072e-20,-1.6832208214558831e-21,-1.7386675759942678e-21,-1.5208209472700394e-06,0.0,1.4440155980934874e-20,9.020414356761873e-21,-7.2017835098941056e-06,0.0,7.48662010402668e-06,-3.985297419215229e-06,0.0,0.0,-0.00019977212318112326,3.3727655494200114e-06,0.0,-1.8461461244761515e-07,1.566646685439203e-06,4.775581635003862e-22,6.915155746246225e-22,1.8728713596708114e-21,0.0,0.0,0.0,0.0,1.0106324238914056e-22,2.578566696628577e-06,-1.2877343143749377e-24,0.0,0.0,0.0,-6.618097498625963e-22,1.8945977893334936e-06,2e-06,8.940817719955407e-07,5.216219677752189e-22,0.00026525019953952365,-7.785346463062391e-08,0.0,0.0,0.0,-4.8543778400720133e-08,1.1010685438837726e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.888553750927397e-09,0.0,0.0,-2.8970011677747566e-09,-9.251656425021664e-10,0.0,0.0,0.0,0.0,0.0,0.0
3800,0.00012020815042278204,-2.6527623176006578e-05,-1.985783605246189e-05,-0.00022297759623529293,-1.5664098120066977e-05,-5.913542617985495e-06,3.232752302194702e-05,0.0,0.0,-4.8092826648429505e-20,3.453757994899423e-21,1.742201716917796e-21,3.624777591271332e-06,0.0,1.1962626056308144e-20,1.0436680371726528e-20,1.8322158340487853e-06,0.0,7.624920317528871e-06,-1.0173949807699692e-06,0.0,0.0,0.00011127272076441431,-1.5877747799178823e-06,0.0,-4.3506498706603335e-06,2.430565472133202e-06,6.399518158780206e-22,5.997546053503501e-22,7.656938666059776e-22,0.0,0.0,0.0,0.0,3.344503407233978e-22,5.235380885037711e-07,1.040175536717165e-23,0.0,0.0,0.0,5.311653475207382e-22,-2.995862896392811e-06,2e-06,-7.594740852561838e-08,-6.124438828746987e-22,0.00031236498964203155,-2.507495399974157e-07,0.0,0.0,0.0,-3.208373331817421e-08,-3.2064824342289205e-06,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.1649018573245214e-10,0.0,0.0,1.758146765150113e-11,1.2509120429837393e-09,0.0,0.0,0.0,0.0,0.0,0.0
3900,0.00026955762277149087,0.00014687279549466836,0.00011176221087532872,0.0011586548986732175,6.009161508218278e-05,-2.116538581947113e-06,0.00045023534987600924,0.0,0.0,2.923772396619604e-19,3.807434563242945e-20,1.360620809779861e-20,3.896136809493143e-05,0.0,9.998866628617794e-20,7.271523011715586e-20,0.00011597934319679994,0.0,-4.6157021406074604e-05,1.9934613537717917e-05,0.0,0.0,0.001082910017121321,7.33179142374881e-05,0.0,1.5176767762860478e-05,-9.40607361084799e-05,4.093873536054104e-21,5.907537521029507e-21,-2.5870081101124153e-20,0.0,0.0,0.0,0.0,1.6747756420396369e-21,2.4770501820992697e-05,-3.9032466860203094e-22,0.0,0.0,0.0,4.70550245056851e-21,7.976524963295226e-05,2e-06,-1.0345542114175602e-05,-3.884046390665261e-21,0.003136915143131363,-2.094350889560848e-06,0.0,0.0,0.0,-1.7313768916002713e-06,-2.3966655692678142e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-8.628628197739853e-08,0.0,0.0,1.4158479351846467e-08,8.845890988061891e-09,0.0,0.0,0.0,0.0,0.0,0.0
4000,0.00042882756944226543,0.0003428443464359471,0.0002329747059443825,0.0020788590323165047,0.00017035536235176116,3.5222301606037236e-06,0.000913728558989293,0.0,0.0,6.155248795270764e-19,7.334438127601494e-20,2.52527052847583e-20,7.224748067751235e-05,0.0,1.8802176439813616e-19,1.7425081613969985e-19,0.0002142064406834035,0.0,-0.00010523433086735434,4.1046332106647365e-05,0.0,0.0,0.0027523580017608192,0.0001594379509951532,0.0,3.23825212921479e-05,-0.00018206344337712887,8.15852571654148e-21,1.3534830608125336e-20,-4.691547445337672e-20,0.0,0.0,0.0,0.0,4.242108298681107e-21,6.305645068771036e-05,-8.045081358880591e-22,0.0,0.0,0.0,1.1435910791720642e-20,0.0001546760370058342,2e-06,-2.2356375403045507e-05,-8.850311374669812e-21,0.006841121480167846,-4.500296037043139e-06,0.0,0.0,0.0,-3.1792226393316757e-06,-4.1640814333219144e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-1.634875248148124e-07,0.0,0.0,3.0470704429447306e-08,1.7410353094465722e-08,0.0,0.0,0.0,0.0,0.0,0.0
4100,0.0006513770188016867,0.0005287463093085652,0.0003321296738213124,0.0033689238938909216,0.0002691797624499896,8.98715294428398e-06,0.0014915208126054453,0.0,0.0,1.0389836992901346e-18,1.0400580024921611e-19,3.8491814516358515e-20,0.00010824881824891427,0.0,3.1182191600492024e-19,2.659554325182291e-19,0.0003294670249725616,0.0,-0.00014627528393442094,6.395147295330803e-05,0.0,0.0,0.004278453282722104,0.0002497820906188627,0.0,4.5943470393328276e-05,-0.00026666224524681415,1.3349865087592534e-20,1.9301693153292414e-20,-7.608050513672899e-20,0.0,0.0,0.0,0.0,6.87284749071502e-21,9.32063202714946e-05,-1.179534318186395e-21,0.0,0.0,0.0,1.7239399947013308e-20,0.00022080058594986583,2e-06,-3.1310540472888446e-05,-1.274081041511228e-20,0.010527844169378244,-6.623766271626702e-06,0.0,0.0,0.0,-4.516306700022626e-06,-6.850388166902951e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-2.2713726582860438e-07,0.0,0.0,5.083761880148662e-08,2.6485780510776576e-08,0.0,0.0,0.0,0.0,0.0,0.0
4200,0.000777122519781806,0.0007363470722324939,0.00046101415611161494,0.004416945434452225,0.0003514029263345843,1.3774102612877397e-05,0.0018696082291467103,0.0,0.0,1.3811684189703895e-18,1.4325898387957427e-19,5.245970784077903e-20,0.00015096443923517448,0.0,4.1574793290905557e-19,3.7802458439748525e-19,0.0004404704535158006,0.0,-0.00020400746190861926,8.452242153437041e-05,0.0,0.0,0.005680405750298535,0.0003374351256374042,0.0,6.68057877536448e-05,-0.0003658060865591078,1.709598639322028e-20,2.5863200481004202e-20,-9.897475302445122e-20,0.0,0.0,0.0,0.0,8.414844672402097e-21,0.00012061302907740295,-1.5453697392317943e-21,0.0,0.0,0.0,2.3137634888123724e-20,0.00032099256947825273,2e-06,-4.323699176731105e-05,-1.6713491858802663e-20,0.014257110969677472,-9.379149200689453e-06,0.0,0.0,0.0,-6.0717374277511795e-06,-9.189401075146023e-05,6.64e-06,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-3.0220526159425695e-07,0.0,0.0,6.44082324906891e-08,3.6655309743545415e-08,0.0,0.0,0.0,0.0,0.0,0.0
