milliseconds,MP,CN,C,T2,T1,T0,MT,P0,P1,P2
1100,0.427871364604528,0.7911920026511926,0.1191930458460018,0.04390960842340469,0.13763675290518082,0.15818199485864362,0.6458799208922342,0.1039987467349445,0.09133444099916561,0.04249115367179829
1200,0.4330891614005942,0.7869554150030922,0.11981647290191527,0.0450271284482831,0.14032738153931257,0.16411697844639547,0.6575638085943935,0.10558468243623843,0.09404138824109652,0.04328577796299892
1300,0.45324505301509843,0.7606834679408851,0.1173765874571738,0.046414628917179124,0.14342317502369908,0.1702292625484308,0.6829850246023911,0.10889955220506492,0.09642469497964792,0.043736699845945005
1400,0.4653092572188786,0.7580144529858642,0.11882450266339507,0.047992280928956195,0.14772367116969384,0.17829275314619736,0.6913513714565631,0.1144844379346914,0.09743481483456001,0.045813496324729995
1500,0.46489326195835645,0.75446403223049,0.11691984855652683,0.05004862683158458,0.15189485867795882,0.18229385190955377,0.7173302382951611,0.115360723173336,0.10084204852149019,0.04633732450479016
1600,0.48027552048096744,0.76207945342781,0.11600430653627582,0.0506624645122244,0.1596931574779242,0.1859593969359918,0.7396314832775008,0.11856775945019131,0.10248777723083347,0.04855643996560534
1700,0.4884239563713159,0.7489885160092978,0.11530542719213316,0.052427002820699564,0.16300238481613766,0.19227997325451546,0.7517724144668365,0.12370605743820966,0.1081202764560956,0.048474923825583355
1800,0.5147226922413455,0.7405153033525868,0.11182851658373537,0.054094690738725824,0.16683769074259255,0.19787565076601477,0.7719299537659459,0.1259059019728994,0.10844907204643248,0.05108284190598589
1900,0.5170338666394639,0.720709376910504,0.11182384186144531,0.0561961246180716,0.17428487388543873,0.2033759800071577,0.8059334359145335,0.1293001498683227,0.1131336442716978,0.05185888218684661
2000,0.5291515839882551,0.7168246871153164,0.11341162176744138,0.057371394725743326,0.17830771806601756,0.20873556002511348,0.8124572395660543,0.1324797994284234,0.11701953698045017,0.0528995113412944
2100,0.5421361467700511,0.7149361235254302,0.11093439463188738,0.0591438960276954,0.18387848461112358,0.2173542383409726,0.8472558707926076,0.1366915677588346,0.11875235661860227,0.054119401817599
2200,0.5658111044934898,0.7033913625987469,0.10919281968238997,0.061642681372609226,0.18604750297304254,0.22289761097554822,0.8631645383139105,0.1393467167239453,0.12220604512930525,0.05645817736849521
2300,0.5647908574842221,0.7192982890169285,0.1100708003017904,0.06295392352890271,0.19415984499409988,0.2294016611988558,0.8951469585258015,0.1443408478110761,0.12362205863046338,0.056872432383606196
2400,0.5781354802403159,0.7041166915458862,0.10899320891055057,0.06430855580269126,0.198978841558526,0.23690052776572249,0.9127794458355876,0.14837762409391875,0.12715472086595217,0.058221564339831146
2500,0.6022963131113124,0.705774319060261,0.10609499735361802,0.0672436193541461,0.20522574057898874,0.24225054911427174,0.9268127472526574,0.1512352315175239,0.13173845830982203,0.05976544526473764
2600,0.6057828363910934,0.6946579288316763,0.1069542441453767,0.0690741443869262,0.2092431649592752,0.24833368803019906,0.9434772381509965,0.15481261568315438,0.1336802734938073,0.061909740180844
2700,0.6256149051926244,0.6950535637528726,0.10434908551312841,0.0712863196605177,0.21593811764943224,0.25593193481843785,0.9724253465876597,0.15814877185122633,0.1378450748308816,0.06266319891158127
2800,0.6388617187754342,0.6769142658524819,0.10376401615159503,0.07285369580097605,0.22109467741638966,0.25999883795473117,0.9970386776277878,0.1609308976620178,0.1427070076400376,0.06449932763542267
2900,0.6557135643364538,0.6716631383570638,0.1057346537295198,0.07552705919308249,0.22769746486385675,0.2703497462230754,1.017348973298214,0.16754322888579654,0.14625575978003594,0.06685663262401832
3000,0.6731978106178618,0.6759027873395382,0.1043739909359629,0.07703892313920742,0.23320494855519305,0.27558860551080755,1.0549197373058696,0.17150207629711173,0.14951016650951096,0.06844882238095473
3100,0.6780863188644982,0.6569763399671735,0.10224444044297122,0.07992776030773882,0.2424030782266472,0.28358986075609305,1.0606155166273206,0.17563606226524145,0.15239811677831405,0.06997634944110495
3200,0.6991573849931965,0.6691993416293521,0.10399802205061075,0.08193162119122133,0.24919251414328933,0.2895026328242778,1.1063015570112888,0.17903815708363693,0.15589950014216505,0.0711851605577944
3300,0.7058883473053951,0.6545932062580905,0.10187173873772966,0.08367418324431361,0.25564407373625136,0.30074207622866966,1.1151885126629062,0.18335214761681032,0.16114129182722453,0.07400923693594873
3400,0.7232895143733596,0.6525230355380485,0.10176950195866362,0.08702843669740395,0.2623132548486451,0.30761774162365507,1.1550782207796533,0.18864640546180217,0.16352532078428456,0.07612623416288337
3500,0.7477912269711497,0.6464718576660642,0.09899943176925005,0.08911196197822646,0.2668381863389578,0.31530780738630526,1.1715837126420514,0.19028576720769885,0.1677364755758072,0.07730850873572334
3600,0.7533140532158898,0.6400454562974506,0.09853980579584531,0.09180828126491677,0.27222230163135297,0.3244611737279341,1.1974368572503395,0.19697080993484822,0.17163206597546526,0.07861414384333856
3700,0.7772136627567849,0.6144114812081863,0.09874960798823486,0.0942061605486525,0.28054117255713523,0.33176258225582067,1.2140841701056355,0.19862252591136204,0.17417604181097926,0.081816275105294
3800,0.7848702108253981,0.6309995411702051,0.10019363676926203,0.09766068061725879,0.286993321479562,0.3385942169911763,1.2379277533959123,0.2034756408726151,0.1790186554616093,0.08302486474530286
3900,0.7991022307908486,0.6048035222731971,0.09790890677920037,0.09973374348728915,0.29438757253232656,0.34803813193265043,1.2696061355097914,0.20945326723490046,0.18240533181989219,0.08482556278640087
4000,0.8094792232262182,0.6261852232626398,0.09797906787855387,0.10315639810875064,0.304041625436789,0.35673559809925764,1.2888000758243803,0.21192188356383745,0.18753174072592918,0.08802118968793879
4100,0.832555061750716,0.5972122048195636,0.09767337525684092,0.105273030549346,0.307787162517023,0.36638869031137367,1.3112986180506827,0.21705316207502603,0.19183064886835746,0.08945381652343831
4200,0.8513547133351439,0.6018747219452134,0.09715659953572205,0.10892544597384579,0.3149894490032212,0.37509212783375806,1.3494867612896428,0.2231688179766547,0.1966370293141444,0.09141385676753117
4300,0.8592285045817316,0.5863805612587226,0.09633440145072508,0.11223453775031099,0.32225872586480697,0.38294023557340895,1.3748073006124155,0.22654536759147062,0.19881632327621068,0.09413114677420831
4400,0.8757342300851856,0.5826829793699756,0.09473641741111415,0.11522518292341093,0.33031234290446265,0.39194294952839076,1.3942840114846007,0.2313247571976913,0.203345494656837,0.09699010692140872
4500,0.8857757231216866,0.5987212423267263,0.09662319550810976,0.11856777476324998,0.33774631303664615,0.40183852937869363,1.4251448587106974,0.23699233685736823,0.2098951513216215,0.0984006045394177
4600,0.9044968007680108,0.593156082907535,0.09601937147730752,0.12191126902619842,0.34787769448227024,0.4070617803614354,1.4615500424135672,0.24058853062994542,0.21286740989927405,0.10039637070772672
4700,0.9180717514900097,0.5704375007161469,0.0965137032859036,0.12494664459382294,0.3545585898706735,0.4182476489841807,1.4814333604778125,0.24614974127696815,0.21642740603083355,0.10305457027833444
4800,0.9401429392921467,0.5837409026418584,0.09584430744402024,0.12839619811327008,0.365809583424586,0.430227067243185,1.5009686540215645,0.25309696685863253,0.2225089262338425,0.10572668459286944
4900,0.9553524964100547,0.5700397299209381,0.09356543022669701,0.132281344753306,0.36998690363794046,0.4365739311756863,1.527322827163861,0.2555313046868819,0.2246526676670077,0.10832843028669724
5000,0.9712840490434739,0.5529036626663603,0.0954145923094308,0.13591760301591707,0.38026862292474484,0.4446624514038308,1.5588101263762377,0.2598406174584858,0.22913452955872662,0.11151535273211734
