miliseconds,G0,G1,rR,I,rI,R,RI,R2,G2,G3
2900,0.999257724748191,0.0006826621183867035,2.490099203481456,16.203096107669055,1.35251027668953,33.06842396003501,10.900673334268573,3.861117982736336,0.0,0.0
3000,0.9991669757551085,0.0007944689754814081,2.6629548208228018,17.31973235666391,1.3849068129291742,35.57559538327426,11.219033381343898,4.245588730688221,0.0,0.0
3100,0.9991225467387932,0.0008408407918349561,2.740810892349687,17.517877755598178,1.4280505141373612,36.30060336897259,14.387247063138147,4.775533534819329,0.0,0.0
3200,0.999025049249531,0.0010176566872797978,2.8419551849663316,17.73481443689466,1.4520716362248094,36.876188014737714,15.661555715573002,5.138656102163149,0.0,0.0
3300,0.9988054236109561,0.0011752994308076611,2.859124785455661,18.530407069188858,1.50445926489673,39.882490999402705,16.74162195762232,5.617754957611983,0.0,0.0
3400,0.9986671279967536,0.0012449757084216956,2.9825262419198326,18.733832715082656,1.5661019116118975,40.59037717984126,19.11648445284668,6.133659920462224,0.0,0.0
3500,0.9986126426637745,0.0013764762052233006,2.9766475055152912,18.742956165306634,1.6281153174197254,40.749935264845604,20.062671867586904,6.501008752778312,0.0,0.0
3600,0.9983762605087327,0.0016574601739137986,3.184622795659398,19.262942219082102,1.6284950836195793,43.901968569748206,22.241778421987192,6.788252696034128,0.0,0.0
3700,0.9982111470612088,0.0017540220454911575,3.2271695107915273,19.286038344976888,1.6968108728841518,44.514918100489346,25.2426809109544,7.39106079327637,0.0,0.0
3800,0.9980512996267427,0.0019283037520520213,3.3162374762709805,19.555357136557497,1.7110040677362095,46.40592578383147,26.679486960565754,8.092215159042528,0.0,0.0
3900,0.9978623033637701,0.002136333795413261,3.4078992557203294,20.08542456924979,1.801446619950814,47.27955622867599,29.45398525192365,8.593400973264188,0.0,0.0
4000,0.9976487427021666,0.0023544358791997688,3.508017036058323,20.441492522914817,1.804140195158901,48.77379828138691,31.732465532627494,9.160671529505821,0.0,0.0
4100,0.9973290559839931,0.002600827438094333,3.5823343160137946,20.14069413124319,1.830531836985548,50.29307286311032,34.29050579994397,9.512415165211559,0.0,0.0
4200,0.9971927007370344,0.0029177579591188256,3.6003410376643568,20.377812242201404,1.9068462700715216,50.47488746136143,36.453193617058446,10.220897146019919,0.0,0.0
4300,0.9969752322209552,0.0030624544531141435,3.712299001641299,20.370433462940042,1.9523010318640952,52.81074058224742,39.343474919657744,10.8615897531005,0.0,0.0
4400,0.9966338032016872,0.003362478601943591,3.84719324215418,20.77672005258362,1.9789715125260685,54.101446164151504,40.37667095565561,11.15375678850846,0.0,0.0
4500,0.9964306683679813,0.0036920265270718082,3.824081254911775,21.0226266252598,2.064836554359436,55.2643732758551,43.144934692117495,11.778484305867615,0.0,0.0
4600,0.9961356441977112,0.004010694401404634,3.9870290954963505,20.78650361254841,2.06863318169834,56.43238066341364,46.21118784796619,12.552745023451074,0.0,0.0
4700,0.9957055892577817,0.004260905165249765,4.101828841411403,20.531021713748906,2.1107298678808872,59.3658828836519,50.01410465630822,13.24985239055703,0.0,0.0
4800,0.995414887103597,0.004631412366919276,4.068235587611765,20.701192065939434,2.172346969896434,60.66125335305846,52.75241380129202,13.854398245556151,0.0,0.0
4900,0.9951322576573793,0.00494577117923981,4.2236288514995834,21.05819616081267,2.21691586601582,61.14507744249675,54.54841929302866,14.541698352184623,0.0,0.0
5000,0.9947705126827227,0.005262505908678805,4.3073042583590295,21.087614875107352,2.2213308023313783,63.47759447790625,58.3226749191907,15.100081679750632,0.0,0.0
