milliseconds,T1,alpha,alpha_T1,alpha_T1_alpha,T1_alpha,alpha_alpha_T1,T2,alpha_T2,alpha_T2_beta,beta,T2_beta,alpha_beta_T2,T3,beta_T3,beta_T3_Inh,Inh,T3_Inh,beta_Inh_T3,Inh_T1
2700,23.10433104195139,20.407158414479177,0.9498440719785206,1.684914063532159,4.314336309914561,8.568492395359323,2.270373527666386,0.09072651726600069,0.17773889454651792,1.1705159060182388,0.4109906839743845,0.836161174431281,37.447818155325905,0.03732226059790984,0.21097061015617452,0.24398985162519293,0.1977534790177131,0.3978341777725941,0.09422478867579179
2800,22.178903820553586,20.662900690813174,0.9610371260773569,1.9382310695801497,4.554258543580796,9.617696469823272,2.252643131271126,0.09498536958753663,0.2068853108743111,1.291981194714324,0.43611570727672433,0.9608463090859718,37.53244709921051,0.04048609064678793,0.18902764818701467,0.26113700388928757,0.3382709686768589,0.508737698284989,0.1450143053925859
2900,21.452674898009082,23.297722414589362,1.0626655142996426,1.7968901065819751,4.449875972339842,10.624973122734673,2.074138565447031,0.10021873186117267,0.21253749272495864,1.2353270418424254,0.4566422409849361,0.9735129779893223,37.380756469486464,0.050121075060041057,0.2502312016553824,0.32117934134948545,0.31461129688492206,0.46486339006326566,0.17856223526579595
3000,19.774762990504865,23.949488539857576,1.0787912517851985,2.1458982789997263,4.775570820518808,10.032792479787958,2.099713677942206,0.10248626649345759,0.23129130873980708,1.4759003455819004,0.4632443200689586,1.0779572765070895,37.28987224943287,0.049586992738065785,0.2464325849272088,0.35084894091877905,0.3498705285974058,0.5543869022908156,0.17336074110009164
3100,19.344016260253657,25.553225517045036,1.0744367373088866,2.0834902605572214,4.994628685298189,10.522715571528327,1.8837169369429907,0.10663296948515745,0.2278113016318924,1.560278475463623,0.5032365477332197,1.1166513818987378,37.17854292515447,0.04957249952538096,0.2547242673457936,0.36073258886705123,0.40712090861659495,0.5652629899932003,0.19387972261121675
3200,19.26014818663046,25.574254100924062,1.129268403426691,2.3198029992636067,5.006075908704072,11.146493635759578,1.8678842003277474,0.10781856851912183,0.24576596695442193,1.677200705470041,0.516844560683538,1.134519645734017,36.95508193245223,0.05744284797607663,0.2878700792600952,0.4322781586200159,0.4090743863741539,0.5943821241970562,0.2052869436971653
3300,16.889450539110484,27.916214799393114,1.153292818347299,2.2968783533973633,5.126993990997086,12.212409711310274,1.778257907727343,0.1077872484988645,0.24792652839841664,1.7827709095176196,0.5185555917275748,1.263480580579142,36.80447712234579,0.06220680963025875,0.3302001917519082,0.4252956617136616,0.5850313003521553,0.7190179025623683,0.24068511052434705
3400,16.52047166132062,32.66636493507829,1.228986169069908,2.5514294056894187,5.290865852574241,12.481730537012153,1.8005524319595345,0.11401955146957948,0.285930158872841,1.862988075116167,0.5303615290853638,1.1980150334384656,36.718837019748584,0.06299313175072421,0.3458486504536872,0.4475423196377615,0.572128732238633,0.7677737104474223,0.2553634246147034
3500,15.911725304752895,31.51766517502458,1.2426865776544147,2.5777575610570524,5.206633200190682,13.731866451682357,1.6798093370499256,0.11530266780827132,0.29233607909355663,2.02155534827654,0.5506636903943506,1.2610549506749074,36.51599358397888,0.07075322234788595,0.3934273104926808,0.5130405795966112,0.6990478100966414,0.8056280551725529,0.30524866763269004
3600,14.528658003188493,34.493407075268834,1.2184758927384072,2.6468943812390875,5.462019785689525,13.635204578936788,1.6222932729091244,0.11714041467552933,0.31674046590595806,1.9846282100586823,0.5729369233725371,1.3933195218298662,36.3840798481749,0.07057313267500369,0.42559855826157567,0.5190393998591117,0.7792824383221123,0.835702793764292,0.34841116096837
3700,13.795942462986458,39.021486958224806,1.2945240047142306,2.914881749306429,5.60883933426292,14.606353800120736,1.4889390640704576,0.11727641824001059,0.3171956360622957,2.190280454231848,0.5631555100202088,1.4789783996896813,36.35934878806208,0.07874068796971954,0.4754071841607287,0.5802116166028445,0.8134952298442832,0.9790425226501396,0.3752835975662753
3800,13.920181498784734,39.22753714516226,1.2658222014176468,3.108599599614547,5.547785625270682,14.91392671397908,1.3733155311054894,0.11430060044600954,0.3252697737518828,2.29028432528709,0.610412888289346,1.502677293946911,35.94002038781357,0.07957553541281821,0.45571959343013196,0.6496949134345944,0.9121883771700483,1.0911854743943235,0.36724462447723893
3900,13.050905012947313,41.593127981081665,1.2997122240369363,3.1973814291212643,5.445482039476548,15.433124342149535,1.199765454577403,0.11578987309669916,0.3377032024897151,2.4992599364336345,0.6304760375686692,1.5480803986983989,35.936008830341564,0.08130726468896349,0.5522128689918122,0.6895325143288572,0.9358081460372185,1.0678215634158623,0.44676551055154023
4000,12.79583553313085,45.49688221076733,1.307230659077059,3.1969996296445866,5.576610992611363,16.598539047171545,1.1759542718439477,0.11750513955863989,0.354428388677842,2.6187830602211073,0.6321890780575512,1.5358623978826196,35.50820141305586,0.08738590441560376,0.5517906916994956,0.7641869324267474,1.0502906836459407,1.2173552431911767,0.48207107089897683
4100,10.995728366825693,48.95583910086724,1.337544335622165,3.369121238925174,5.557384422640375,17.132929672432095,1.0171404025996191,0.1176117495742244,0.3935014293209367,2.6543596816919597,0.6181598892363915,1.6459072912448685,35.47283858203393,0.09428019038756347,0.5816975206052412,0.8665210632433058,1.2635001702833988,1.2514225351990846,0.4826593229628767
4200,10.719364209913829,49.66205167015013,1.3725042111777956,3.5063181751365464,5.658146389083338,17.67812836625299,1.0981529044778942,0.11677379873212813,0.3835947560740198,2.9835988869828842,0.6252654451854364,1.74868730989679,35.05183389423889,0.09430836811891734,0.6465022463877793,0.898934922719127,1.247107295719427,1.305581541854882,0.5287384016888848
4300,8.8308203040484,53.803266076160014,1.3391858524955533,3.779264145004317,5.6854454849160385,17.366360598341334,0.9628129731728872,0.11644653267367434,0.40690695379681446,3.127329802320844,0.6246854461557625,1.800486581284368,34.859007266615535,0.0981447891675102,0.7154589106977723,0.9857161695426552,1.425333980119035,1.4489967096135903,0.5904133900465607
4400,8.590552104836279,57.20326693617744,1.3867789340722674,3.9025996184242455,5.663728276541363,17.620017687946927,0.9062876205196018,0.11412048148112684,0.42160615834659826,3.153673320711549,0.6395268659202451,1.7831053356567503,34.70757105199799,0.10098871597325172,0.7366964306186489,1.1166961417112227,1.6053809493838993,1.5683971497868678,0.6119827251414677
4500,8.274606197198855,57.91545597438264,1.3693763453201717,3.947509084675789,5.622047500337632,19.25202976219367,0.786140763165554,0.11312739632823704,0.4320019040790416,3.3271625869381607,0.6631527982473392,1.9254643402719633,34.408212227025814,0.10544008235583878,0.7960849904286554,1.17137821461627,1.6979027030954492,1.596538618360692,0.6552845160365979
4600,7.1303948030813205,60.80717148079891,1.4021734130920323,4.015225852261372,5.401410935209326,19.036310365188296,0.7234929867264114,0.10843482145912046,0.4440846590699022,3.484403165023038,0.6667641335193297,1.8994342669271407,33.947865285426396,0.11570814553982503,0.8568711534182022,1.2966606578706752,1.7974746911122488,1.7504438141381107,0.7155103584955197
4700,7.339292721537109,63.233838233137575,1.3423747491810454,3.9987461757864184,5.438260335883478,19.44835105390621,0.7608088734360648,0.10486138350572018,0.4817153857189968,3.68069124859951,0.6684605319569493,1.9113594676501993,33.799744612507276,0.11668742187982221,0.8729394685390744,1.3128606013966462,2.0675909535101034,1.8091326429598475,0.751210196406673
4800,7.177771029328721,66.81737985224571,1.4044063277827274,4.203823301591235,5.289377018056787,19.551284215705195,0.5987701380085836,0.10070138218257972,0.4817161866534811,3.925134081149415,0.6381547324727135,2.0198395297655165,33.29249599320938,0.12420920047349876,0.9352985679224796,1.4643412282934705,2.1207812358053855,1.930791343543516,0.818124330036272
4900,6.650709852569748,70.23599420117382,1.3880031132492667,4.373569958830178,5.265087840334636,19.77715953904901,0.5813887126681645,0.10115897662904137,0.48753837130031075,4.024106864211659,0.656932618225757,2.0857020927663066,32.84113095841562,0.12465112624083262,0.9807093109948876,1.558605306060688,2.3791820642251413,2.0743088180781006,0.8271151549544711
5000,6.138779908826568,73.86437961147432,1.3600925901082872,4.387502891643451,5.259250087919399,20.966257075604936,0.5242792367811298,0.0984437316928929,0.5154232819639162,4.169861859774609,0.6547579218400003,2.117664339145353,32.49079321090869,0.12715421708011238,1.03317245957086,1.6862427891067269,2.4843714374021473,2.1358379435908645,0.9068096288143048
