miliseconds,pRB,pRBp,pRBpp,E2F,E2Fp,pRBc1,pRBc2,Cd,Mdi,Md,Mdp27,Ce,Mei,Me,Skp2,Mep27,Pei,Pe,Ca,Mai,Ma,Map27,p27,p27p,Cdh1i,Cdh1a,Pai,Pa,Cb,Mbi,Mb,Mbp27,Cdc20i,Cdc20a,Pbi,Pb,Wee1,Wee1p,Pol,Cdc45,Primer,Chk1,ATR,AP1,Mw
3300,39.52010358598917,0.5029901640129733,-5.732000525332147e-05,1.7394064532357647,0.0027106179276607484,6.43734674350716,0.036340195976365765,0.09253673203889673,0.006709716527141228,0.035148549403659315,0.747645674885668,0.00045486361536012414,0.0008636263160911299,0.0018951270875030035,0.11524612785791254,0.035031603188318355,0.2021060457999584,1.2999520495815882,0.003351920119537488,0.011850413264050483,0.0032252007897728887,0.03443761585332987,9.263936300911533,0.007372682439215179,0.0006271908022304331,1.0865376928856738,0.5890823914760714,0.21059868578686927,0.034418031808508116,0.03404608327518089,0.006102888992810544,0.03256083266151846,0.7067837315830712,0.006432352980994003,0.5550625429130532,0.09310836858267574,0.2635143661159706,0.16806337778422337,0.0005588930470602449,0.00022359476241487787,0.0003614864515556213,0.0008520967747297142,7.873092671844458e-05,6.0042169059842525,0.0
3400,40.00849969854534,0.5665192678766874,-0.0005821695357938786,1.7757933803786663,0.0026983031484373527,6.785283393400041,0.04407984304300422,0.09407737275783296,0.006660581032603269,0.034991218879482984,0.7698152591993126,0.00046302744822271987,0.000857694291778349,0.0019103534192883903,0.11274195706994372,0.03495860936386467,0.20167635427678418,1.3200901612774096,0.003351932027034144,0.011605927900126623,0.003196455985680071,0.034227014362947845,9.237202001004691,0.007280127499803392,0.0006642501075657708,1.0847016483946559,0.5913528006000971,0.21179044568344066,0.03451180867772501,0.03413233634724847,0.0060584359754705976,0.0327159344660671,0.707018545256689,0.006400492529241627,0.5497270346022156,0.09307643412191054,0.2637722376187015,0.1680719554808077,0.000564082167732243,0.000226483448806025,0.00017126196423743054,-0.0001817728041516602,6.97135273612672e-05,6.103071000501552,0.0
3500,40.85625604079674,0.6232332631826901,7.951615591427248e-05,1.7737783953851785,0.002687755672221119,7.138631497117066,0.04896788029050759,0.09302991326461785,0.006632076648800635,0.035301400916845666,0.7926166177040453,0.0005057489624233116,0.000784436560746785,0.001882723409703786,0.11252027184331,0.0346953288506628,0.2014368361830536,1.3293256297791662,0.0033790008399355214,0.011757045997897172,0.0032069975145396267,0.03522525449483091,9.404485638450874,0.007194134423097523,0.0006228881576163991,1.0876182113555513,0.5882895614673641,0.2105682518638904,0.0339338187059219,0.03410173954211232,0.006054802678327316,0.033279682481760574,0.7152359210711022,0.006411976166137862,0.5568577256096454,0.09336469940181484,0.264961956074862,0.1682557528845854,0.0004883029197242718,0.00024024391566160737,0.0002718294864176887,-0.0002790769244251958,3.927001284416663e-05,6.017830772933971,0.0
3600,42.22951042880144,0.678793834341425,-4.0386926051600965e-05,1.8029378422851174,0.0027062273614509645,7.349358104486055,0.05599739423816228,0.09294400781611627,0.006686029531432994,0.03566439500047818,0.8012627478521368,0.00046052010959218875,0.0006957328390639923,0.001921381381778778,0.11492850277636131,0.03532591703725462,0.20150923431422155,1.3017326849120867,0.0031933541985508167,0.011725281971447227,0.0032427796888983783,0.03463637074584269,9.27679111644699,0.007209182741033468,0.0006699814887123121,1.1005481750304538,0.5953813515144942,0.21226397633166294,0.03395681693277237,0.03422170779264766,0.006091427466193316,0.03353442205967189,0.7161804446828426,0.006470282931332106,0.5515049944399376,0.09307763062794994,0.2658585905707611,0.16777407985448986,0.0005388490409320008,0.00018837009207660398,0.00027836592342413884,0.0007230520514501435,3.0994628459972006e-05,6.009303912430687,0.0
3700,43.066341424532176,0.7403851194570162,0.0007405700238978429,1.824375808169963,0.0027146020211165755,7.379432592266925,0.06302170216546495,0.09344166629219615,0.006612266026067406,0.03526561451500984,0.8059807273219385,0.0003999165348645006,0.0008493672784014085,0.0019160430877127395,0.1130193688175584,0.03548847698301744,0.20215104794334135,1.2993935034746071,0.0033000670321821487,0.011339988470371298,0.0031996997565754545,0.035324870212295356,9.423329770740784,0.007360995067611216,0.000662085502387262,1.0873148343971495,0.5920498363766417,0.21069989084678067,0.0342073136264298,0.03416854141701046,0.006124320714962882,0.03384465969466352,0.7139489525337318,0.006454743703004816,0.5498443429136572,0.09334588113200648,0.26626670647108813,0.16841876992363405,0.0005853181626943144,0.00022026763005762953,6.364715962488225e-05,1.2655025339207546e-05,4.80284650592163e-05,6.116503720800798,0.0
3800,43.27851254187575,0.8764802194937942,0.00015046417707513564,1.8329754600571424,0.002688350046841994,7.7920746769989675,0.06805806045647596,0.09252949064382936,0.006600156023120707,0.03548469548287497,0.8393944370214226,0.00041560713256061257,0.0006232976881410614,0.001827668059011325,0.11460427110861365,0.03535430746558936,0.2014636500184075,1.3167458950865767,0.0031743838803063333,0.011375547558786338,0.0032068621416366716,0.03537445510873156,9.561050340109679,0.007147353322736234,0.0005652643580914169,1.0861721010658827,0.5916414905760189,0.2133946918606245,0.03445779417878344,0.03413508118550153,0.0060780578671038536,0.033946377426991046,0.7087697698712268,0.006444978308637895,0.5572955110039841,0.0929168804254857,0.26437991899176605,0.16616621800911266,0.0005961892970459933,0.00026235012992254116,0.0002972108483443607,3.4742622030588076e-05,1.762440392444951e-05,6.01613363501052,0.0
3900,44.73696561499626,0.9913725937607021,-0.00029581995151001694,1.819135137364885,0.002690514840016269,7.961789025983473,0.07472243971638433,0.0944090503303005,0.006588106234003939,0.035774550171454256,0.8426647402151782,0.00043982947843098914,0.0007830081665674769,0.0018287827164753506,0.11393112566343316,0.035782692862429834,0.20351538396175473,1.3089699675834348,0.0031834932666376303,0.011529788411941262,0.003117175060797434,0.0355570714383754,9.755096145944686,0.007350028095019178,0.0006440646029790886,1.0951582170795833,0.5981735810511164,0.21081682644373634,0.03429217182126942,0.03411937253004011,0.006143416630046156,0.0339235593643017,0.7052003521054061,0.006488743419373966,0.5533672538335533,0.09328149462438039,0.2646141684017993,0.16830122980237852,0.00043777109823997523,0.0003054628317907683,0.00031068081981697453,0.0006669316557813612,1.0965229988681988e-05,6.059728548420911,0.0
4000,45.91749508262329,1.0683647238522422,0.00035057096968939483,1.8368212121860796,0.0027070361741287925,8.005230251934645,0.08421151234475704,0.09397190950982885,0.006633087284939948,0.03602286883301462,0.854839286752391,0.00033558879255366836,0.0006743675567410188,0.0018125958198580401,0.11401243954059594,0.03601174616185241,0.20104208168465149,1.3242325166037454,0.0031738487731823406,0.011206642485398391,0.0031023378248508236,0.03548604496971347,9.629369042206962,0.007217019911002425,0.0006551862866280953,1.0950383115377895,0.5926229805938805,0.21372953792383426,0.03453079720587397,0.03436115679141529,0.006088208202198717,0.03420954285535576,0.7154076538160463,0.006438304290082248,0.5553172910857981,0.09337782796259429,0.26702580804278486,0.1659766979755824,0.0005298954655710827,0.00020962147274617262,0.00010865410201022506,-7.638613038622266e-05,-3.733084741427972e-06,6.102022449352178,0.0
4100,46.612771533148006,1.1901017388956183,0.00037264201858812167,1.8397948480292086,0.002742429325126471,8.259459662461252,0.10240840341249313,0.09307562395289543,0.0066109306690699966,0.03641427629765637,0.8829461679576933,0.000409258947741986,0.0007492966672870174,0.0018096592547082449,0.11497664097805718,0.03596079456486481,0.2027932650517853,1.3205474632715228,0.0032171710289349716,0.011502440666405357,0.00316114615317761,0.03547351261476247,9.828824367372876,0.006963962676526898,0.0006668358565481079,1.1055420067921335,0.5953742795185124,0.21164748200073952,0.03428435895218202,0.034185210099065194,0.006098603331557122,0.034672170836185956,0.7143998216321533,0.006466827513718363,0.5525049416611488,0.09312727766216776,0.267440152565313,0.16833030698990645,0.0005040359831433125,0.00022406682533322687,0.00012160490604639921,-4.162519387731223e-05,3.5199547527782146e-05,6.102661297550954,0.0
4200,47.41271512045045,1.3536772024613428,0.00036851797377352943,1.875031115705927,0.0027094814950806016,8.578849502577453,0.11136518392200981,0.09430812214457104,0.006620140872835454,0.03607322855990789,0.8894557762619038,0.0003205370475180517,0.0007105646236237859,0.0018698301632018954,0.11472603213934192,0.036100287637510345,0.2029807544452875,1.3302443712829766,0.0031742534581868935,0.011252201605197014,0.003142479738347727,0.03652572612737901,9.835343032270767,0.0072172891779557005,0.0005927254951471098,1.1052430124978414,0.59792306651425,0.2117253011758369,0.0341790439376228,0.034527760438161796,0.006124496585053342,0.034770800642961126,0.7189172425503997,0.006464050068824881,0.5513273099195455,0.09319177212015309,0.2653295529087916,0.16742784160194615,0.00040565862956014917,0.0002784761631729986,0.0002817326648889117,0.0002496469977988374,-7.722523732678285e-05,6.046094284139956,0.0
4300,47.39310108437234,1.5586077191019292,-0.0005415966317786784,1.8906190947614987,0.0027386220153837347,8.900165635351923,0.1284842808759801,0.09431587755331562,0.006603923423211476,0.03664836585196701,0.9085402677592491,0.00031026151378103284,0.0007461973610803728,0.0018148449168278234,0.11380664150124166,0.03626513482217972,0.20259723772430105,1.3109889692223462,0.0030772014191440015,0.011455432198193458,0.003129705423399026,0.03654539511862717,9.81125412878832,0.006917623753654949,0.0005943474433066775,1.0911011247301903,0.5989483433377423,0.2136418992844599,0.03394660010547599,0.03474035465363669,0.006152830889748291,0.03549834965234133,0.7074811829454001,0.006475096357191003,0.5540357029654784,0.09345117962385023,0.26444092533884844,0.16587794060836136,0.0004492478476287313,0.00021793582921918257,0.0001591711387382713,-0.0003699621277579893,-7.092348376395495e-05,6.029722276567422,0.0
4400,48.0820624525633,1.7358233940456627,-0.00019038451966072232,1.883131425508655,0.0027673679116782318,8.933984337884803,0.13962555856028758,0.09415426321649131,0.006534215075064605,0.036631775869179685,0.9292824760924083,0.000366301394019722,0.0005993721425410937,0.0019086363846237808,0.11282694771796296,0.03642177876761757,0.20346823900666205,1.320891079398364,0.0030758036791256674,0.011415785298859657,0.0030932803836076044,0.03614154976369726,9.808639740607148,0.006913875558661719,0.0006844107454434295,1.1039147699003664,0.5916055851656933,0.21062632685096577,0.03419373922401735,0.034799231102646704,0.006188427432745977,0.035666046345231545,0.7122270248758051,0.006484820179788462,0.5537057910603548,0.09324026454195972,0.26590610363237693,0.16628916044477327,0.0004504437991532484,0.0002012984042489632,0.00029623804783111043,0.0004994291521420069,-7.528913630333717e-06,6.007478292225559,0.0
4500,48.98637118965656,1.9033622693376957,2.6043041293422913e-05,1.9006123908452812,0.0027703827843155774,9.236610788920633,0.15924737250707327,0.09324545276777971,0.006511077349413816,0.036707922292525334,0.9223220794786006,0.0002900429638518233,0.0008318455539453821,0.001863542693380448,0.11420502666984057,0.03636997546291424,0.2035619494633142,1.3177801951031676,0.0030977105688547992,0.011109805290570618,0.0031673042448962367,0.03609455590504323,9.97456593167249,0.007063560036265744,0.0006610789327422616,1.0960318362679653,0.5894574887972044,0.21119841693531327,0.03438766872112465,0.034344517846238404,0.006187492548516303,0.03636424891330481,0.71899105979,0.006563138242976916,0.5558902985888664,0.09354699278260224,0.2659705313538785,0.16797091833977185,0.0005493531154779199,0.0002724433468824828,0.0001844295542329094,0.00059071265587059,6.963233732611271e-05,6.0579049166055965,0.0
4600,50.5711098990868,2.1201536939361985,-0.0002068022847708776,1.9189084182272742,0.0027395863044055507,9.324401363557442,0.17509234507652088,0.09268096521078717,0.006537656094842239,0.03679833785623102,0.9374651087231677,0.00020898221677683883,0.0006557464507230895,0.0017624626120562072,0.11308993026164064,0.03619817179807299,0.20210066252290546,1.3304790631814,0.0029712565951186642,0.011346732485337203,0.0030894005299726573,0.036317286208590746,10.003071265674533,0.006835201753833222,0.0005980027913473164,1.0889510516269674,0.5929895100899775,0.21217737248619722,0.034339913443979846,0.0344290274953411,0.006198843557616767,0.03583501472006952,0.7080530184291182,0.006496615288199065,0.5549803987332295,0.09336754039075632,0.26678251222622085,0.16587715542188627,0.00040587900536887174,0.00021559169575601997,0.0002222284779888515,0.000786747813693377,-3.613350656733132e-05,6.044480179533799,0.0
4700,50.39050233935958,2.2816673502556575,0.0005207102371655627,1.921464344301497,0.0027445725980586406,9.67454969876513,0.1998537567197999,0.09401876471278708,0.006572413095407445,0.0370211092638735,0.9637530229794112,0.00029695844426901085,0.0007323119863296367,0.0018181168005803792,0.11468341801759933,0.03658300812455839,0.20382913990049703,1.329963958840082,0.0030945986204947125,0.011176401831285128,0.003064214614012891,0.037191800667930944,9.865743377034246,0.006943503170788343,0.0006398495974724522,1.0868660625446893,0.596382511782627,0.2121341512956308,0.03455029438333396,0.03491409596612349,0.006208905597759968,0.0368583493215357,0.7132157168948982,0.006551509213245548,0.5520592296700668,0.09309359233849848,0.26486478123904716,0.1670119813639592,0.0005101929712233677,0.000179780093776731,0.0002040946773979662,0.0007015561827784956,-3.782719938281055e-05,6.072070323202848,0.0
4800,51.05616228328248,2.5433817697357943,0.000448150688320392,1.9499381609638584,0.002771105748979833,9.705794140428377,0.22275181995829274,0.09261317331499283,0.006550728736500477,0.0374458300672455,0.9598836542942739,0.00021541302898125196,0.0005988466740553242,0.0018167041727450424,0.11492892935124997,0.03661618886136063,0.20223415002840991,1.3170087195473377,0.0030112189296163873,0.01126539398991193,0.003132199150080368,0.037140668459074704,9.94094609995798,0.006794213716735856,0.0006729857170802366,1.0940205257081954,0.5924311236215299,0.21065422262534156,0.03450737881729089,0.03499413430267861,0.006185600075661571,0.03700322827182399,0.7173476892225815,0.006534946754234463,0.55082312582342,0.09356247751381158,0.26757537885902677,0.16636827522933528,0.0004914301502455505,0.00020696702904246403,9.249732724389953e-05,0.00012119250640310405,5.549114535200619e-05,6.004167321172135,0.0
4900,51.69253407121318,2.768201785631134,-0.00024019748315878955,1.9678487899059027,0.002811367267147557,10.014297543510775,0.2441072365736173,0.09382845417682874,0.006584342877425677,0.03747015053285183,0.9908338792664543,0.00021397594654803907,0.0007480040504113777,0.0018283741995532732,0.11261412083130425,0.03626596386289085,0.20197052433424745,1.3407427373895926,0.0030026372551511453,0.011128800209687557,0.003056116181648843,0.0368878128709627,10.179914870617264,0.006873262800710626,0.0006806796390736652,1.1058016928354972,0.5963877211137415,0.2109602575256344,0.034722363867816,0.03480938884255689,0.006166246155975898,0.03685751888585507,0.719163493693107,0.0065783056678443835,0.5548865869189844,0.09358195230162511,0.2654810369565403,0.1678880047143252,0.0005405015010397881,0.00019903144776788222,6.159912166653891e-05,0.0005908806974930178,7.215040857509434e-05,6.033597633498684,0.0
5000,52.80849903111022,2.9669474548099304,0.0003152317154048627,1.9919500120919602,0.0027876438545892065,10.115153731764693,0.2653662186588504,0.0941313158099321,0.006531479352836294,0.03751018774049881,0.9906351225623791,0.00022448442588972515,0.0006780880520080051,0.0018657602320878302,0.11246263305654429,0.036753763445314266,0.20332408498320803,1.3116925046312444,0.002960164267513763,0.01093831457448303,0.003054502503426586,0.03654681732628527,10.050008932244852,0.0069997326655493455,0.0006070181268050943,1.0983892809464753,0.5966161350091552,0.21157032963376338,0.03451712889009781,0.034960423947866165,0.006186177214833074,0.036875986282458015,0.7150365329133772,0.006555642751709926,0.5504958106318365,0.09305866892736953,0.26759873855063526,0.1671105691785041,0.0003923589827877663,0.0001912768773906508,0.0002229451577607371,-0.00036108591616197097,-8.93000134224473e-05,6.06845031624017,0.0
