miliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
1700,63.96401724024529,0.03822427179326568,300.0374225800117,1.6883884719348044e-06,69.9999985481017,70.0,3999.999981655477,3999.999999999964,8.144819571937617e-06,-1.2391145143863641e-12,2.3539976514152224e-05,-2.0813485998439307e-08,7.788786468229822e-11,69.99999956155872,4.0845702786629157e-07,631.4103570408946,38.82390750180756,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999827315,1000.0000016110013,0.0,0.0,1.0,0.0,0.0,0.0,0.27526147214446556,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1800,63.96168027762363,0.0390020850975601,300.0384798938362,1.6201590253199308e-06,69.99999805678618,70.0,3999.999982810763,4000.0000000000637,9.506627593402601e-06,-1.0764850385804161e-11,2.275255938647185e-05,2.745884665129322e-08,-7.5715917068977e-11,69.99999954412424,4.907543454627772e-07,628.4080245860654,39.4292559473424,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999823181,1000.0000017455774,0.0,0.0,1.0,0.0,0.0,0.0,0.27638210833960525,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1900,63.958703955875336,0.04119962959145786,300.0399201186851,2.0100493573327307e-06,69.99999785154857,70.0,3999.999970310426,4000.000000000098,1.010791881771673e-05,1.2398051606406872e-12,2.108479927945117e-05,-2.4238613299982193e-08,-8.007692246303384e-11,69.99999934604477,6.369436242850017e-07,626.2275546855135,42.78542727304811,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999998092546,1000.0000020151218,0.0,0.0,1.0,0.0,0.0,0.0,0.30763521206927824,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2000,63.958394036804556,0.04171445706479943,300.0431577443062,2.1176142949918157e-06,69.99999776375265,70.0,3999.9999774876064,4000.000000000061,1.0591919633744686e-05,-3.5281935776273088e-12,3.0494568120918243e-05,-1.4007536172978908e-08,2.3283703868079073e-11,69.99999925609363,7.011646701351547e-07,624.5736514306905,44.52404895573739,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999766695,1000.0000023455153,0.0,0.0,1.0,0.0,0.0,0.0,0.3192092595785762,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2100,63.955893322910654,0.04454272348172674,300.04501021536566,2.4121865860412503e-06,69.99999762284108,70.0,3999.9999614022963,4000.000000000011,1.1839375219575626e-05,-7.534265694070731e-12,3.272621114864354e-05,1.041784480859671e-08,9.785490036511392e-11,69.99999929781471,7.519490938229278e-07,623.7148707968818,46.60693512168424,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997583633,1000.0000024506938,0.0,0.0,1.0,0.0,0.0,0.0,0.326968247267566,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2200,63.954467725988884,0.0458945484073576,300.0465994586555,2.808370604085468e-06,69.99999738752393,70.0,3999.999954875493,3999.9999999999804,1.3523444382773083e-05,7.80395620536648e-12,3.255212291018697e-05,3.4271870432552564e-08,6.352819731348558e-11,69.99999914120967,7.774712085622367e-07,620.464414237025,50.13715700042301,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997467012,1000.0000026007498,0.0,0.0,1.0,0.0,0.0,0.0,0.3592724310064404,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2300,63.9523922871385,0.04834549328615989,300.0479161711245,2.764210359292497e-06,69.99999718854833,70.0,3999.999959512947,3999.999999999894,1.4622954908146355e-05,5.052021364400657e-12,4.425453892684715e-05,-1.7011608686010973e-09,9.860041189981815e-11,69.99999902311711,9.81785458631458e-07,618.7238881431275,52.39814764488899,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999997098557,1000.0000030368939,0.0,0.0,1.0,0.0,0.0,0.0,0.36453738035468214,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2400,63.95031522536007,0.05043088087313368,300.05050920889676,3.0219658692405377e-06,69.99999702548747,70.0,3999.9999489171364,3999.9999999999886,1.608570777344864e-05,1.323264082995965e-11,4.7002366558135884e-05,3.265302687214858e-08,8.068079808878637e-11,69.99999892513583,1.1154772650686145e-06,614.8467909155813,54.40931038084427,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996721484,1000.0000031421391,0.0,0.0,1.0,0.0,0.0,0.0,0.38990826540032275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2500,63.94802590622459,0.0504612237523059,300.05021400767924,3.4160867964162203e-06,69.99999670258906,70.0,3999.999945670032,3999.999999999936,1.719360443107184e-05,1.582195008827824e-12,6.122012406677575e-05,5.362670890843775e-08,-3.116777830547919e-11,69.9999987788192,1.2471725583969407e-06,614.7023732232087,57.035859057136754,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996788552,1000.0000032707215,0.0,0.0,1.0,0.0,0.0,0.0,0.3950447265226627,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2600,63.94747322831912,0.053088442526514866,300.051831438944,3.478896521426334e-06,69.99999639602574,70.0,3999.9999361256155,4000.000000000026,2.0415330362433292e-05,-2.6316556957389173e-12,6.787996057134976e-05,7.70260592846049e-08,4.9776847504652905e-11,69.99999869128806,1.2435682357553885e-06,611.3876784251244,56.8886185729121,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999996249266,1000.0000036354504,0.0,0.0,1.0,0.0,0.0,0.0,0.41461349308080137,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2700,63.946167955529475,0.05530658235284246,300.0548311784208,3.9879249215192994e-06,69.9999962725481,70.0,3999.9999309265436,4000.000000000046,2.0814340023255274e-05,9.971892847567528e-12,7.84474337670116e-05,9.264692092349048e-08,1.0522023028155991e-10,69.99999860099065,1.3757724139969955e-06,609.3741012613027,58.97284082083018,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999609158,1000.0000038567034,0.0,0.0,1.0,0.0,0.0,0.0,0.42880229564990546,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2800,63.94353165059386,0.05524222093331776,300.05690075833263,4.092528265902848e-06,69.99999580082597,70.0,3999.9999180205177,3999.9999999999004,2.284348343508318e-05,1.1596854066902725e-11,8.531282712653253e-05,1.0442963471444141e-07,6.305375403275974e-11,69.99999835893354,1.5312675789126278e-06,607.5946836689114,62.07248825663418,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995768821,1000.0000041621956,0.0,0.0,1.0,0.0,0.0,0.0,0.45629759525742203,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
2900,63.9432612933658,0.05880786268818323,300.0585083197578,4.36334022452827e-06,69.99999542810812,70.0,3999.9999114820375,3999.9999999999204,2.3816546287608262e-05,2.0924370756461475e-11,9.224214081750006e-05,7.851361474601058e-08,1.3116931322515472e-10,69.99999832404893,1.6734204461018682e-06,605.9845285441237,63.92171583043181,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999995676155,1000.0000043567619,0.0,0.0,1.0,0.0,0.0,0.0,0.4720927982114173,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3000,63.93945857292384,0.060351938286217176,300.059674652861,4.730013370625535e-06,69.99999543455685,70.0,3999.999896842367,3999.999999999901,2.4730818870409762e-05,2.8939697349222625e-11,9.91916975814964e-05,1.5989368163844205e-07,1.7048133374298557e-10,69.99999819444318,1.9028952192423638e-06,601.7272433816929,65.54375494697678,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999520546,1000.0000045334125,0.0,0.0,1.0,0.0,0.0,0.0,0.48140742784637197,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3100,63.93946353842599,0.06021733088096049,300.0612013646269,5.036042954188595e-06,69.9999949836052,70.0,3999.9998886532453,3999.999999999884,2.6458272714414304e-05,3.2137709791304995e-11,0.00011757110452988052,1.8593567307375035e-07,4.431236389100812e-11,69.99999801108353,2.0018160653077747e-06,599.6241822992574,70.25951306550301,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999493289,1000.0000049424183,0.0,0.0,1.0,0.0,0.0,0.0,0.4926823708284327,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3200,63.938160853395736,0.06351391499930953,300.0630369152063,5.17716873553644e-06,69.9999946950002,70.0,3999.999873020064,3999.9999999997954,2.8679619681026956e-05,4.097985628609777e-11,0.00012006661271194991,2.0689372245425792e-07,2.010929126437446e-10,69.9999978535219,2.1881718912045185e-06,600.4066549525927,71.9166716116873,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994570453,1000.000005136697,0.0,0.0,1.0,0.0,0.0,0.0,0.5067429149286446,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3300,63.93708959939461,0.06492449507079616,300.06355899608764,5.735519974706546e-06,69.99999438053484,70.0,3999.9998694655133,3999.9999999998513,3.043023140776838e-05,4.7620009391452605e-11,0.00013141252571295,2.2385873968029755e-07,2.2287531603289746e-10,69.99999761362288,2.318410991005917e-06,595.5796307230935,72.60216583577302,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994413674,1000.000005561349,0.0,0.0,1.0,0.0,0.0,0.0,0.5293636651325416,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3400,63.93457584163497,0.06471534566611684,300.0645188690444,5.975623811501872e-06,69.99999408157396,70.0,3999.9998562762426,3999.999999999734,3.166579047153709e-05,4.530592802991032e-11,0.00014605169659743562,2.670759076785395e-07,2.696165572640897e-10,69.99999752063444,2.426814099816431e-06,593.6564652125046,76.01336722862004,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999994073136,1000.0000060320992,0.0,0.0,1.0,0.0,0.0,0.0,0.5313409881618245,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3500,63.932399860897775,0.06750284189154278,300.0669138748344,6.316837289170284e-06,69.99999387825741,70.0,3999.999843779922,3999.999999999691,3.389907818232607e-05,6.656748276994686e-11,0.000165001583235989,2.990370866606864e-07,2.862567075691811e-10,69.99999740795194,2.641024607313132e-06,593.548445005091,78.55311094345281,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993827787,1000.0000063907996,0.0,0.0,1.0,0.0,0.0,0.0,0.5653333499819277,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3600,63.93121988733897,0.06838071084145915,300.06931242352795,6.496241303472903e-06,69.99999342701805,70.0,3999.99981802944,3999.99999999945,3.5578442015761365e-05,8.022277402138595e-11,0.00017213156420147299,3.634743164081068e-07,5.404560121689963e-10,69.99999726066598,2.761683743347854e-06,590.8932528608251,79.70248550872955,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993282881,1000.0000067333003,0.0,0.0,1.0,0.0,0.0,0.0,0.5780702186288641,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3700,63.929368345122136,0.06916080896247731,300.0689340815357,6.815772181250851e-06,69.99999293261773,70.0,3999.999807292822,3999.9999999993884,3.754922953519574e-05,9.964625531983549e-11,0.0001841292528182471,4.4554367937014425e-07,5.989987726694445e-10,69.99999691771232,2.9569796017454972e-06,587.4039498103386,82.4109469860802,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999993114308,1000.0000069237678,0.0,0.0,1.0,0.0,0.0,0.0,0.5802393754043335,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3800,63.9285868072203,0.07158619899624317,300.07246235099785,7.170205261275376e-06,69.99999261793415,70.0,3999.9997918620447,3999.999999999123,3.904167721789094e-05,1.075984568867216e-10,0.00020677344078350005,5.08706761593715e-07,7.223732282514865e-10,69.99999680870262,3.218964134338017e-06,586.7930914767456,83.84807433712531,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992591096,1000.0000073583965,0.0,0.0,1.0,0.0,0.0,0.0,0.6085335624814789,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
3900,63.92735384435,0.07325768626376732,300.07217682153004,7.752268415559098e-06,69.99999228469018,70.0,3999.999777041596,3999.99999999891,4.2617624325860936e-05,1.5029438450847002e-10,0.00022177964529539917,6.341362499699231e-07,9.176533910335172e-10,69.99999670370472,3.375110923227367e-06,585.5095501433697,85.34325809869549,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992288926,1000.0000075578548,0.0,0.0,1.0,0.0,0.0,0.0,0.6268862365733168,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4000,63.92571382379099,0.07498037893837486,300.0747824358224,7.851202698002053e-06,69.99999184038867,70.0,3999.9997643290117,3999.9999999986526,4.352412112131151e-05,1.663063581614646e-10,0.0002362659222981684,6.973737374471437e-07,1.344340799167181e-09,69.99999648370397,3.543331172216093e-06,583.4287190511291,86.90377981326778,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999992003843,1000.0000080668001,0.0,0.0,1.0,0.0,0.0,0.0,0.6279021602663847,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
