milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
4100,63.92522044724076,0.0765417978242676,300.07650721683234,5.600714518920916e-06,69.99999423423607,70.0,3999.9997475021846,3999.9999999984084,4.50310842392253e-05,2.0496159153803348e-10,0.00025471336559250045,8.503958553052716e-07,1.4718194931079324e-09,69.99999728822084,2.6918072976987186e-06,578.9602188478615,88.9138086376494,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991752033,1000.0000085057333,0.0,1.0,1.0,0.0,0.0,0.0,0.6499050133169079,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4200,63.92389857308983,0.0759737858599002,300.0766699356691,5.963209952064727e-06,69.99999411314032,70.0,3999.999725202049,3999.9999999980228,4.726329938585179e-05,2.5471817276599e-10,0.00027061154622923765,9.426321243825426e-07,1.896254524617553e-09,69.99999711127813,2.8513573401157917e-06,578.6166941870295,90.4377681476316,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991303956,1000.0000086803283,0.0,1.0,1.0,0.0,0.0,0.0,0.6672971658475202,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4300,63.92214369066606,0.07674283184655928,300.07717137600616,6.128170774995347e-06,69.99999383789269,70.0,3999.999700726463,3999.999999997591,4.896818656924404e-05,3.0975834000000586e-10,0.00029944216140117874,1.0523926826597675e-06,2.436722111240732e-09,69.99999708421566,2.935392485806765e-06,576.1685034272425,94.7287104944229,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999087409,1000.0000089403179,0.0,1.0,1.0,0.0,0.0,0.0,0.6884694277571167,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4400,63.92032469201583,0.07996719233778449,300.0797183279561,6.199497445213053e-06,69.99999382314721,70.0,3999.99968770612,3999.999999997147,5.054653861255923e-05,3.544272273836495e-10,0.0003118253521611802,1.2332956399757738e-06,2.9553272300197512e-09,69.99999687026343,3.102563752847882e-06,572.9375308103391,96.41434760758328,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990561395,1000.0000094197129,0.0,1.0,1.0,0.0,0.0,0.0,0.6915335868111777,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4500,63.918724749063074,0.08179777960154376,300.08181695113126,6.522939086419934e-06,69.99999344307136,70.0,3999.999664120551,3999.9999999965225,5.2826281421807026e-05,4.233229618573878e-10,0.00034117262898607974,1.4071336384358638e-06,3.4930599242408657e-09,69.9999967375572,3.1795347171780237e-06,572.4460461601282,96.92804390837335,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999012356,1000.0000097165396,0.0,1.0,1.0,0.0,0.0,0.0,0.7174615927176157,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4600,63.917804448183816,0.08113703676851397,300.0820653444536,6.622238609557737e-06,69.9999934151283,70.0,3999.9996407285325,3999.9999999957727,5.5714060074756824e-05,4.981754311091655e-10,0.00035250227037926117,1.6126846651991853e-06,4.178500781013981e-09,69.99999667442343,3.393195034273486e-06,569.0149458306327,98.85441893758677,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999989724316,1000.0000102420429,0.0,1.0,1.0,0.0,0.0,0.0,0.7405149120059652,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4700,63.91683459513684,0.08183065539925702,300.0822980371193,6.793994985186219e-06,69.99999313279169,70.0,3999.9996196664492,3999.999999994812,5.854369431855327e-05,5.962627546530351e-10,0.00038025414368242084,1.7895535633011871e-06,5.227070364788171e-09,69.99999650181739,3.498184540275569e-06,568.6532473897279,101.02691642456098,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998943022,1000.0000105897228,0.0,1.0,1.0,0.0,0.0,0.0,0.7555644614166663,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4800,63.91554976398819,0.08315832546113208,300.08354258015856,7.160165109535559e-06,69.99999287035213,70.0,3999.9996002847306,3999.9999999937795,6.0485957420390684e-05,6.960872143143032e-10,0.00039787084799364783,2.0631443687427634e-06,6.118254722397465e-09,69.99999643788765,3.6743740376754873e-06,564.7516259788945,103.8829107469083,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998906117,1000.0000109052447,0.0,1.0,1.0,0.0,0.0,0.0,0.7566637001204275,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4900,63.91382887646387,0.08623114969895485,300.0850816815162,7.3392887849825e-06,69.99999277488392,70.0,3999.9995677304246,3999.9999999926085,6.244565718660378e-05,7.941289963417072e-10,0.0004204724606514358,2.2600672137149286e-06,7.305501248189277e-09,69.99999626380496,3.7002244170608997e-06,565.354767138831,106.25414510020532,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988470974,1000.0000115608302,0.0,1.0,1.0,0.0,0.0,0.0,0.7931874384954966,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5000,63.91274990622409,0.08619971972380297,300.086739732403,7.539050431897554e-06,69.99999243796903,70.0,3999.999551757673,3999.999999991243,6.29613273654307e-05,9.363202257145238e-10,0.00044490809025157357,2.5472118521632636e-06,8.828311564500305e-09,69.99999617086951,3.821422862176307e-06,562.2389989990284,108.09707077345347,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999987954008,1000.0000119490538,0.0,1.0,1.0,0.0,0.0,0.0,0.805087473314386,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
