milliseconds,Ctelo,Utelo,Cdc13,Rad17Utelo,Rad17,Rad24,RPA,Mec1,ssDNA,RPAssDNA,RPAssDNA1,RPAssDNA2,Mec1RPAssDNA,ExoXI,ExoXA,Exo1I,Exo1A,Rad9I,Rad9A,Rad53I,Rad53A,Chk1I,Chk1A,Dun1I,Dun1A,ATP,ADP,Rad9Kin,recovery,G1,S,G2,M,G1cyclin,Scyclin,G2cyclin,Mcyclin,G1CdkI,G1CdkA,SCdkI,SCdkA,G2CdkI,G2CdkA,MCdkI,MCdkA,G1Soff,G1Son,SG2off,SG2on,G2Moff,G2Mon,MG1off,MG1on,budscar
4100,63.92529487678219,0.07519396804768957,300.0758405404659,5.472239466472803e-06,69.99999440725526,70.0,3999.9997467273015,3999.999999998496,4.6515980818511815e-05,2.107391054553187e-10,0.00025797588907745036,8.485646913310453e-07,1.4682271987830915e-09,69.99999731932549,2.679321481003828e-06,580.4763689872141,90.6344418470166,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991757111,1000.0000082988329,0.0,1.0,1.0,0.0,0.0,0.0,0.658950394644083,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4200,63.923537040055486,0.07707856573737672,300.0771388360296,5.817935077936197e-06,69.99999407454457,70.0,3999.9997200110793,3999.9999999981433,4.7299847465639625e-05,2.6203360545790377e-10,0.0002728337942736055,9.519187711721308e-07,1.899566007757976e-09,69.99999723438033,2.8734478342021605e-06,576.9047681156563,92.57152306092735,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999991292674,1000.0000086415979,0.0,1.0,1.0,0.0,0.0,0.0,0.6744360330798179,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4300,63.92093358567853,0.07794997168702814,300.0777370140583,6.166730638515866e-06,69.99999375894319,70.0,3999.999705149237,3999.999999997703,4.988570177099031e-05,2.938786860698784e-10,0.0002935423357216878,1.075175737892525e-06,2.325144144413163e-09,69.99999711526229,2.976664978585286e-06,575.6345917249962,94.3874568764213,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990748494,1000.0000090982188,0.0,1.0,1.0,0.0,0.0,0.0,0.6894679002594863,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4400,63.92107407984073,0.0805673323821034,300.07879487579333,6.3567639592138446e-06,69.9999938419255,70.0,3999.999680200506,3999.9999999970614,5.113553909609736e-05,3.650420510761189e-10,0.0003078148206611955,1.2406611942068938e-06,2.971007339267485e-09,69.99999696094207,3.142913353670096e-06,572.7400950012772,96.80044989286208,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99999036963,1000.0000095947621,0.0,1.0,1.0,0.0,0.0,0.0,0.6904025356134933,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4500,63.92002689208817,0.08072827042487754,300.08044519998214,6.420239598375396e-06,69.9999933597318,70.0,3999.9996574387305,3999.9999999965507,5.4527940730987224e-05,4.2893313861009293e-10,0.00033033804129322113,1.4059580706469497e-06,3.5324495397727253e-09,69.9999967454966,3.1477436587076377e-06,571.473021415299,97.10335197725094,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999990255914,1000.0000096979479,0.0,1.0,1.0,0.0,0.0,0.0,0.7108198947309918,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4600,63.91774088562562,0.08256673790308545,300.082140587331,6.509074308701833e-06,69.99999350881362,70.0,3999.9996383084276,3999.9999999957568,5.543323983478793e-05,5.014352270762715e-10,0.0003624739353034573,1.6244436383335368e-06,4.325840420940443e-09,69.99999668501208,3.3772648907675086e-06,571.4651190917938,98.82102705956868,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999989742404,1000.0000101892314,0.0,1.0,1.0,0.0,0.0,0.0,0.7281662322248542,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4700,63.91794366215096,0.08402800682543345,300.0830569986331,6.835972580732312e-06,69.99999307459034,70.0,3999.9996229229696,3999.9999999948272,5.733618426123868e-05,5.942251860705679e-10,0.00038062004549330424,1.7781844542805675e-06,5.170052322593206e-09,69.99999648348644,3.4885386462695068e-06,569.5731724608471,102.84333467489718,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.99998917906,1000.0000108252406,0.0,1.0,1.0,0.0,0.0,0.0,0.744705466951728,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4800,63.91566691942991,0.08472164734762791,300.08327932138496,7.079028334670947e-06,69.99999301875575,70.0,3999.999598594498,3999.9999999938996,6.015335649060291e-05,6.970997318849139e-10,0.0004068980617994451,2.0167013453843516e-06,6.116250814844063e-09,69.99999636454868,3.54591113908495e-06,567.4809792472062,103.27701375144746,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988866504,1000.0000112541211,0.0,1.0,1.0,0.0,0.0,0.0,0.7622800361392398,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
4900,63.91436905669537,0.08638719182076618,300.0866378516866,7.363501378752258e-06,69.99999268365288,70.0,3999.9995672730233,3999.999999992576,6.170521967152323e-05,7.997316732610839e-10,0.0004281483162611471,2.290101573564817e-06,7.32461581609474e-09,69.99999616448979,3.6616801759565922e-06,565.2954545350894,107.23407495996713,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988358135,1000.0000114687897,0.0,1.0,1.0,0.0,0.0,0.0,0.7727048599686109,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
5000,63.91298754354642,0.08752020786290204,300.0870803301713,7.320609286894639e-06,69.99999269825709,70.0,3999.9995457721834,3999.9999999911597,6.368530689412034e-05,9.354285551766573e-10,0.0004520603819359257,2.5765089305893946e-06,8.800745372163455e-09,69.99999619190041,3.934390993153092e-06,563.3519406231454,106.29267354221365,20.0,0.0,6900.0,0.0,60.0,0.0,3000.0,0.0,9999.999988023364,1000.0000119417015,0.0,1.0,1.0,0.0,0.0,0.0,0.7949069875207064,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0
