miliseconds,cyclin,dimer,dimer_p,p_dimer,p_dimer_p,cdc25_p,wee1_p,IE_p,UbE_star
2400,29.746597104357814,16.188012118603844,5.789047813655406,30.56713150096581,15.951459358273386,0.03974816666363065,0.07017993305021201,0.007137997555324198,7.072280361402788e-05
2500,29.171759041957404,16.054549680959674,6.11474026531871,30.60633699650693,17.599835746221572,0.0396374293305194,0.06976633717673912,0.0071965384013696005,7.105796163920741e-05
2600,27.760859501621603,15.408161713947456,6.191530806617553,30.51631536177023,17.90088004962332,0.04194615455920715,0.07536322015182616,0.007297677868951292,7.337488928331465e-05
2700,27.64294035092975,14.711213902973707,6.189519309684038,31.36505853784292,19.39574110554311,0.04516441155446758,0.07889693109217474,0.007750633440432441,7.806985708447341e-05
2800,26.77086152090706,14.661260988975885,6.426697990102535,30.673448450361608,20.410268365331483,0.04609282882824432,0.08589214115922127,0.0076718466947039154,8.093951781857654e-05
2900,25.218485244454733,13.926231929558243,6.408191896000095,30.737980060431923,20.5854692388828,0.04843950938940324,0.08870596593064775,0.008249427340704184,8.456499671785835e-05
3000,26.16952378479721,13.676351782545195,6.738821469689791,31.044096411504732,22.50842673342117,0.049243912665908794,0.0939320631772975,0.008471899526861613,8.849517359197933e-05
3100,23.987400314013595,13.36897048248642,6.797419875310637,30.92402911887895,22.876264192921543,0.05036181174453555,0.09744980503843345,0.008671835060982989,9.137477922752584e-05
3200,24.38661168531012,13.14019642376153,6.948026360923165,30.74875699724871,23.090984679252315,0.05485130296525485,0.10487060552449552,0.008889273469159726,9.236406812145566e-05
3300,23.66293927261461,12.775399361319874,7.072941112721518,30.379547706980098,24.9460762482797,0.05571583658036238,0.10804264120536028,0.009626873877851523,9.447592987684594e-05
3400,23.206103042009286,12.563615365480368,7.188751272831437,29.857331169505944,25.119339112795124,0.05626033686899631,0.11348550031844737,0.009630280532855149,9.964943428210603e-05
3500,21.76505976227025,12.650289306542547,7.4044005280319585,29.524761265477068,26.32033836208346,0.0605440948201917,0.11478456328126796,0.010294581093418662,0.00010405178137051814
3600,22.172937163271897,12.256893181648609,7.71626224686051,29.568672093211283,26.339272176750693,0.06185804532006916,0.11905952072892396,0.01042621739677387,0.00010949350957979769
3700,20.963851609681942,11.850007451398055,7.820586891684643,29.6262537627055,27.836598665951506,0.06404014705576311,0.12222682274420868,0.010991573078522953,0.00011182823834706161
3800,20.191380456535985,11.884117740533695,7.840468820404715,29.144887237321928,28.165454119525684,0.06610198061709856,0.12982996408864542,0.011544274685740681,0.00011345719182797646
3900,21.342271016882624,11.415539015895769,8.256092557525232,28.37055207761882,28.946534014021932,0.06707839849362512,0.13531229327545716,0.011744969644258025,0.00011987605722447362
4000,20.64705840740929,11.633547396360555,8.286585709832492,28.57364150893889,29.343948134467883,0.07207385673475263,0.13960539066678748,0.01263301527980761,0.00012636246875184743
4100,19.58320517330244,11.153821367274903,8.486281786142738,27.8886252406806,30.43233835378012,0.071666599933433,0.14557114439164157,0.012900597246768846,0.00013065138028001328
4200,19.58559303513297,11.25762885180998,8.867116951024913,27.410308227807093,30.372063246944112,0.07506400429072897,0.15208760123379836,0.013669121157439023,0.000140280986661266
4300,19.41398072188593,11.227015147490434,9.014698556630206,27.477717876801943,31.423974650885157,0.07762420043425411,0.15739159397725327,0.014522925444113322,0.0001451290311449545
4400,18.43307633138786,11.0699681569454,9.35557969245418,26.605137798373665,31.87942110588772,0.07962769154842007,0.1592466293997251,0.014980394055883592,0.00014977978354451289
4500,18.50515878139809,11.020646055766044,9.646678999667698,26.114075129920632,32.24042740787325,0.08359348101060372,0.16598085143778238,0.015868970514868293,0.0001592904066784088
4600,17.915735915308364,10.630676885939577,9.859987510243277,26.17303094669734,33.42927823477981,0.08722845819619161,0.1715425954161818,0.016535752770682133,0.00016841887149575361
4700,18.77096756843655,10.834873802309442,10.01560306639743,25.469110435203888,33.903614619245396,0.09069448166074696,0.17986186886949143,0.017587230952354038,0.00017482327431165803
4800,18.459414669006364,10.216490726933616,10.333199655926034,24.865111047403605,34.31478834530355,0.09332982875087104,0.18551420740505314,0.018560407426661853,0.00018458775289482556
4900,17.86524080185844,10.614393940345096,10.604613308210435,24.898733517614,34.695479438898765,0.09742821928208341,0.18940279645687783,0.01942886893124292,0.00019945557296259
5000,17.131007888499713,10.456981555283924,10.888584306091575,24.02728811018744,34.60657187361926,0.10046907191377777,0.2001265167548864,0.021034606136537598,0.00020999479264852857
