milliseconds,APCC,APCCYCdk1Y00YCdk1Y01YInt,APCCYCdk1Y10YCdk1Y11YInt,APCCYCdk2Y000YCdk2Y002YInt,APCCYCdk2Y010YCdk2Y012YInt,APCCYCdk2Y100YCdk2Y102YInt,APCCYCdk2Y110YCdk2Y112YInt,APCCYCyclinAYInt,APCCYEmi1,Cdk1Y00,Cdk1Y01,Cdk1Y10,Cdk1Y11,Cdk1Y11YpRbY10YpRbY20YInt,Cdk1Y11YpRbY11YpRbY21YInt,Cdk2Y000,Cdk2Y001,Cdk2Y002,Cdk2Y010,Cdk2Y011,Cdk2Y011YpRbY10YpRbY20YInt,Cdk2Y011YpRbY11YpRbY21YInt,Cdk2Y012,Cdk2Y012YpRbY10YpRbY20YInt,Cdk2Y012YpRbY11YpRbY21YInt,Cdk2Y100,Cdk2Y101,Cdk2Y102,Cdk2Y110,Cdk2Y111,Cdk2Y112,Cdk4Y00,Cdk4Y01,Cdk4Y01YpRbY00YpRbY10YInt,Cdk4Y01YpRbY01YpRbY11YInt,Cdk4Y10,Cdk4Y11,CyclinA,CyclinD,CyclinE,E2F,Emi1,p27,pRbY00,pRbY01,pRbY10,pRbY11,pRbY20,pRbY21,totalYCyclinYD,totalYCyclinYE,totalYCyclinYA,totalYp27,hypophosphorylatedYpRb,hyperphosphorylatedYpRb,totalYEmi1,activeYCdk2
1000,24484.718542383038,102.80110489290362,0.0,51.60837447542855,88.66641603305862,89.08857177983704,-1.0484045668734336,8.026574075495185,5157.126929330691,98585.91480412557,1315.1551792505713,0.0,0.0,0.0,0.0,33942.80653031075,2174.1881254251025,660.9248372452448,302.25924351624406,1.4019835414169575,0.2723178951215326,0.009689179726466091,-186.5838891154729,-214.97131526960504,-11.368206530417815,58222.32305218831,3727.917292099329,1138.3732886079263,26.816490079925337,0.15511976199124725,-17.94816080555804,46375.039957483066,4811.315258290637,1999.5561027443669,6.155641292913351,41117.32029927578,5669.939905089826,100.01067087622083,14635.615709286027,189.6638986514607,437.37453026263773,244.23222199918987,14239.378531383398,25061.152042039612,111.26061714928099,30911.906971511853,1416.84545210262,-26.873582638535034,-1.2108707960386134,25154.285437722654,6090.266396882134,3009.0120119442468,124112.48531211504,32830.68432882768,-16.52741731401123,5399.396054311251,-190.25281354530324
1100,24488.34014521958,101.80556949379722,0.0,51.147796589070516,86.73583760726413,88.84858322576638,-1.1666331487857424,7.8373279270452345,5155.279995852905,98590.60685724417,1301.2203815611856,0.0,0.0,0.0,0.0,33944.2746341297,2172.930160748431,664.346624535552,382.05694303148493,1.5380051979778175,0.15341198746818369,0.008075417035695209,-193.74479163586713,-232.20388916171612,-9.708821443355754,58223.180740553114,3728.8827634707736,1133.0558470860278,18.48432446109109,0.19115098830798383,-21.070852765423442,46335.82138683921,4837.440562781196,2023.9022726668913,6.179071384535491,41116.46309299129,5670.612339925709,100.37907052324603,14611.71555017721,189.18658941030807,431.9162048865066,243.34725329218162,14242.941129408002,25140.20872618718,123.25712405518875,31570.706822832097,1418.5468407279336,-17.65394017759955,-0.3277578350552576,25157.79114225729,6091.68862199177,2976.7683721912695,124112.02952884592,33470.056513619376,-39.00568826210567,5396.852749784211,-193.77706422306375
1200,24490.231729347575,101.10882481701609,0.0,51.3709013214904,88.82990430587662,88.21598765796705,-1.4744057176221972,7.804166385736411,5153.468033657378,98591.96161465098,1299.4051818462765,0.0,0.0,0.0,0.0,33946.56232291489,2171.923026892863,652.1318151199974,354.37347778903774,1.843899236488432,0.5252592652277918,0.015415815160104783,-196.47559667365016,-302.06762951155196,-12.230695528205048,58229.551316787685,3725.5548348581187,1119.3475174178643,32.58189512034459,0.3773516914716254,-22.02059007749055,46300.121599225386,4858.113123240735,2066.6131736342436,6.751139238554906,41118.06333711998,5641.921187258807,99.48342180662685,14588.682709141553,189.306912258287,423.63979998294093,242.32860027371873,14251.025001995089,24844.506245788933,130.44584934484718,32248.316348043874,1421.5200089322634,-27.46710866979509,-0.6820650555305495,25153.06520976237,6090.454761341912,2979.882574175826,124113.46904292771,33320.6449511274,-9.123260630582841,5395.186697198173,-199.8019707569424
1300,24490.90179288839,101.45682205988285,0.0,51.302659627444115,87.81446458911421,87.27111048260502,-1.6321516440591501,7.671900056360658,5148.362108378097,98597.68983761108,1293.080246927165,0.0,0.0,0.0,0.0,33947.38310856145,2171.806318317659,652.5342843064054,394.6196630150447,1.3548304595195486,0.40099676003602414,0.014914602196371774,-203.5666546064466,-274.91538337771044,-12.940123760489582,58238.37301981214,3726.6872923824126,1127.6372214383007,31.137265299637164,0.19402136374422219,-24.599875471743207,46274.412223040374,4934.895439788897,2059.378913769428,7.114038840267441,41119.3996317482,5645.510039995374,98.08258431861353,14585.932111637256,188.77928052311273,415.8421733576166,242.21097848058156,14256.982438993513,24549.09245043664,135.4322901623177,32850.7115091677,1420.585373579208,-31.95880465372263,-0.915161748523287,25135.003128249016,6087.127129357755,2919.1985996358835,124113.6028072401,33972.704663611476,-27.12234881415451,5389.321843666743,-202.7309912537398
1400,24493.14551738544,100.20831262434946,0.0,50.52961724463902,87.91682741252104,87.5587786568125,-1.5480616524006088,7.673613124318226,5148.328718951804,98614.12609937468,1277.4570336214538,0.0,0.0,0.0,0.0,33948.932218428876,2172.249242302405,646.7735726641321,432.51285111384163,2.314928486033514,0.7551570284090696,0.0271858268876279,-206.4691074699212,-308.67064961560106,-16.986111139066885,58247.457471810485,3725.8712731569112,1116.11751257805,47.962015720709964,0.3596704438679385,-24.53223115063445,46257.1533576864,4910.183001987603,2078.219741104816,7.841356391295131,41115.26764376544,5629.169155643396,97.02477006740736,14573.93527554628,188.75807747447078,413.89272261565156,241.73640303941872,14260.424279819694,24415.415103575386,144.5904245248806,32651.828482589175,1424.2439888420217,-26.34768116240145,-1.137834853600387,25122.716492961943,6087.959504590449,2927.1023112257726,124114.52679844457,34150.005001866666,-29.571152247975157,5386.569921490183,-203.20460071075448
1500,24492.12890685867,100.18507111131935,0.0,50.668467873691675,86.72125659552565,86.5556086842024,-1.9609948289012964,7.574238892623924,5149.79573946864,98623.16309376659,1273.3127035589655,0.0,0.0,0.0,0.0,33949.48351213673,2170.898779166472,648.1244712163493,464.66980088773187,1.7495665751000258,0.7075496093687708,0.02302584264957441,-208.74671665011493,-366.1646059819159,-18.05169076407539,58266.46736632922,3725.744163843367,1105.7916695766353,46.57640296278584,0.4463520695353967,-25.927532825390625,46255.660559523494,4994.798669503618,2081.585820198867,8.464721513176524,41112.34967478903,5619.656793197613,96.98125832912105,14564.31237423186,188.0140582401686,401.74119985762366,240.8206912142039,14260.876145644368,23801.957588549045,144.3921049337056,32995.74003502037,1420.9406537807154,-46.992309592764684,-1.7789376022122234,25133.55318683057,6087.427125122709,2867.045121945671,124115.18879504508,34123.20738951808,-62.85747866596918,5386.749277268664,-203.2662288628345
1600,24492.05039298818,98.75192060474473,0.0,50.07127506700805,85.59498076850971,86.32471460846646,-2.0096299354596825,7.446532799555665,5145.164007309259,98620.5064289274,1267.9745868084517,0.0,0.0,0.0,0.0,33947.32418627149,2169.837934746396,645.6957891608852,527.9650331787832,2.723777875863243,0.7729025525741249,0.03172285265600136,-208.32752553770638,-360.64556784076944,-17.991695259341913,58275.646336079524,3723.443561632508,1095.3920267615874,59.63365276719482,0.7024936882173609,-29.498926005959543,46217.60397511261,5016.0943575859055,2084.055299181987,10.217726327913232,41112.58784775432,5598.648165066024,95.55625651663915,14554.954518154393,188.17795017659785,397.2836530379069,240.04710344722918,14262.343771141626,23255.506165980383,147.5951275742584,33097.83502131899,1425.3353760091977,-38.758451823163945,-1.6849353286596527,25139.015394604994,6085.269890350413,2866.803649528614,124115.81422089195,34855.672471379396,-49.119838825517434,5385.647838057039,-209.00368702751177
1700,24494.008639296957,99.0316090610718,0.0,50.241838056423504,86.83804650183986,85.41095816807197,-2.006744456185196,7.411217385059679,5142.791106015845,98632.66185005331,1262.1938833268196,0.0,0.0,0.0,0.0,33952.61901066835,2169.935699593304,639.5304345736854,518.4768615714631,3.2776460848651507,0.7624897420744042,0.0346428195919147,-211.40209584138927,-443.52082906652277,-19.303455751898767,58274.40799225497,3724.2662160692703,1089.8385264978504,58.59285559153999,0.35706536439529757,-31.63084254424377,46214.47134756894,5000.710553531159,2055.4199667640914,9.796749279882583,41113.2597331278,5600.19612257405,95.74212078876249,14528.726461580643,187.62551294728988,392.3340987889041,240.15122644607365,14270.114682467201,22657.901525855323,156.52088205938787,33661.67702707467,1422.47687075431,-51.16850311081783,-3.0083270857786752,25169.050852473658,6085.685775335324,2853.480589640626,124115.21969516051,35751.093443495636,-63.52301515177328,5386.748558590955,-211.62219711930786
1800,24498.512977174185,98.93443804508902,0.0,49.45989102832678,84.99982802933025,84.93066182120872,-2.1405034815798416,7.386385472052661,5143.758646527177,98651.42000429957,1263.6452187062757,0.0,0.0,0.0,0.0,33949.55636347274,2168.8923818987764,635.7920513337779,556.8738243553188,2.973155266096301,1.021952014680432,0.03523802640247654,-212.2931687980727,-427.3861975950228,-19.383906201508637,58300.69400462901,3721.522863824866,1098.5642479703395,67.120504610657,0.5821703433091029,-33.379810698480334,46173.580989451846,5094.577718425735,2057.7121584542137,11.604708650364444,41114.39327408404,5594.88460280579,93.48502417301552,14531.212346120648,187.3926296237292,384.9670669725298,238.96612784914234,14268.123073268978,22803.12563686677,165.1743260493895,34092.26673092392,1427.7956783592665,-78.26714380314408,-3.4639438933945925,25176.953905654664,6083.6026291206435,2820.0809555986684,124116.81025458036,35903.546711206465,-63.5817109295474,5384.129556399761,-215.37649546470425
1900,24499.910346152694,98.24980863525619,0.0,49.31713995107962,85.90670466874332,84.75246493325896,-2.3574178402925505,7.2804077626441055,5138.212459544578,98655.19799471449,1247.2696743953315,0.0,0.0,0.0,0.0,33949.91531402098,2166.4878053703187,635.8647138744607,614.298274679215,3.3388265301913407,1.1251417796645382,0.04331537379798077,-217.75751929078834,-463.99192593640134,-21.538729270290627,58312.50482802866,3722.052797812429,1077.5808033398373,78.47043359809645,0.5768802465235713,-34.73396260391241,46156.98574690517,5133.838535671162,2067.7674414521425,11.830506772162888,41108.24164221587,5570.607163981742,93.02246853987027,14502.269514030933,187.55293271430725,389.0579162737586,238.29914347173778,14273.304956165239,22599.955241129443,166.9189430902212,35140.101480233374,1429.3127527749668,-63.159684616118135,-2.904719847054268,25223.378252930404,6079.756490186002,2826.4607015757774,124116.86870879379,36144.730467057714,-87.44891477878132,5379.508440111075,-210.61892931381058
2000,24500.111936579426,96.61871247516729,0.0,49.30431011802889,83.73057751429118,84.16731535368505,-2.6432668514189372,7.338238816426702,5138.264183624637,98662.1176577021,1249.5075396414213,0.0,0.0,0.0,0.0,33952.85735505423,2165.7520419498733,631.8489833166949,614.2236225602917,3.8500710326236387,1.2551053680393518,0.04905501654887777,-220.4184887319775,-492.54662328665097,-21.725075108698704,58320.49196943629,3720.6076560931538,1085.6549035973358,99.11132429306831,0.6139073572330527,-34.22012525462954,46146.67326048174,5161.845914602614,2022.6586411060505,12.35607502073114,41105.6907553504,5559.826168075732,92.24315499447944,14489.768936296403,187.03209501702807,376.32615859810585,237.9532605943371,14265.539043822644,22273.630753115063,171.61897379399414,35167.91964227962,1425.8268528402166,-73.26440406208599,-3.6269289025107048,25202.506196769606,6080.505274484353,2781.2385418108533,124117.23378327268,36011.82873860045,-105.2662726925511,5371.7816895842725,-209.5154534279887
2100,24504.117363298305,97.03895655703549,0.0,48.70717778163182,83.9440559575161,84.47506397690272,-2.4934407591173966,7.25759675828307,5131.624995324293,98675.31056303967,1238.7126020037701,0.0,0.0,0.0,0.0,33952.797627569096,2164.5577906867047,622.1945637576711,656.1580007013513,4.158215522293599,1.6277410189723087,0.0634733966781658,-218.93700657466815,-555.1256960178418,-23.244075719469027,58331.24689899137,3719.8331044060847,1065.0472628213042,81.27077348805243,1.0553766108255478,-37.209635739093684,46113.63978776491,5198.335516968184,2043.3354999808255,12.159480256523613,41104.05486382253,5555.314559716015,92.60563488043996,14474.32742081535,187.1425152417412,379.9055969298497,237.91125053152805,14267.237646900738,21149.076678589314,172.3319876222151,35958.667796052534,1430.8565317661205,-109.04169269961386,-4.03677582323823,25203.42154446966,6079.259727778938,2762.288076322258,124118.56724642092,36584.853214795374,-80.97421365199983,5372.902965666827,-214.67237763266942
2200,24506.23385337642,95.4151894592053,0.0,48.367637471723945,83.96858161823711,82.9488564815071,-2.828438900175281,7.158899080069282,5134.433906454593,98669.87263255597,1230.9979181992,0.0,0.0,0.0,0.0,33952.29422435069,2164.612982352254,619.3692307905851,714.8888345445552,4.525069905443154,1.3368999585190244,0.07137245156455074,-219.80420656353002,-603.1056711433231,-25.615413896030322,58354.41968217525,3720.1138701018376,1067.327917350256,116.02236132899185,0.9130355295263506,-39.3011305282795,46097.751819151046,5245.4591417722795,2009.510897004057,13.633551574076913,41103.073603668905,5547.754380689805,92.35783121787978,14464.359965560361,186.62520172557842,365.98603725566943,237.26669125989415,14270.367355235707,21430.343651213447,172.0013905094966,36202.44650083745,1430.2331015029454,-117.27485390775172,-4.696967401542016,25254.941554595538,6077.821286382591,2759.382414161855,124118.31203949262,37604.140557649036,-108.23600635083694,5369.752050585237,-218.00643751653095
2300,24509.818156156627,95.2320534699207,0.0,48.292592813476936,83.99134394386635,82.82962632248238,-2.7319866025227957,7.184809932068006,5131.010975273326,98676.66635341191,1217.2648189278552,0.0,0.0,0.0,0.0,33957.44682415355,2163.5970125471154,613.9641344651192,678.5593339557032,4.695260725323054,1.7804248701103396,0.06913549218194019,-224.73232919076972,-645.6566491433102,-25.29090109038359,58365.31505257184,3719.4853300616815,1052.8913840816433,112.17677467464881,1.3998732823249744,-40.08016428414649,46072.12598841538,5272.396907973988,1966.5534741213753,13.76302175244458,41103.112214036795,5551.655940387457,90.66113936082931,14454.973905804898,186.6287989036229,368.7113532822651,237.1688959120298,14267.396220060988,21348.512614599946,181.01973913785892,36444.41823204454,1432.0354437787314,-133.41150184803195,-4.433812530937185,25235.18594019257,6074.465096207833,2720.345657191068,124120.08092917642,37381.89900327744,-122.78612058906978,5367.465951817517,-217.30545210784192
2400,24512.764499467783,94.53265275712917,0.0,48.249916783925606,83.67393255844668,82.95249421580982,-3.052041946085253,7.062345977548001,5130.202835197664,98697.49614711764,1215.1920980906573,0.0,0.0,0.0,0.0,33956.97506338569,2161.6719749537137,609.5799224885474,762.3190061097238,5.232036610670015,1.716657494313449,0.08149967244128097,-219.6743284235425,-685.3428359449314,-29.6205028595305,58364.380022730555,3715.674219475286,1046.94975774013,109.41609666647295,1.351535695606753,-39.63147233875221,46048.963565392194,5285.158730292805,1945.6285194794536,14.242757307654859,41102.56338836346,5536.106833414145,89.97257634335848,14448.077395052554,186.1380399890876,365.6415936845771,236.75194763796762,14265.435089167311,20717.73284671497,185.5193620298241,36514.469734924096,1432.249507228676,-131.71055015647417,-5.701682260654648,25268.616362688794,6070.633349384791,2728.3485875467272,124120.29783708484,37652.39569073651,-127.54839619412823,5364.076784058088,-219.12987275378174
2500,24516.089647656943,93.96390385862927,0.0,47.36681137735946,81.58555882087592,82.30209344255742,-3.030272960778595,7.047797203878942,5126.8689659369675,98707.30868346737,1212.6870505773134,0.0,0.0,0.0,0.0,33961.43644385335,2161.5617741740466,607.2763829727261,791.7132336180193,5.2337135982807235,2.2351906872737413,0.0753134926547794,-226.5884991647027,-709.4040836250416,-28.813221255929392,58382.009397647715,3714.7649384024858,1051.1588731321299,134.73735886333708,1.8229603218152708,-41.51527373562103,46071.67240627725,5359.07079043229,1949.6710073577976,14.571710963105739,41096.967437418956,5531.660284587623,89.58765295232143,14440.400143799134,185.8767848178815,366.9272599510425,235.72527443027732,14259.348559638467,20227.084398846735,177.24968563433472,37459.67199324699,1438.8315829382927,-156.70194066712435,-6.279217713842396,25315.21749725185,6071.718184456044,2700.2157215511133,124120.68881960605,37951.564358079755,-154.87395964450147,5361.349290344367,-221.0857603987595
2600,24516.77166493547,93.23367234151053,0.0,47.319762671117324,82.71706135045646,81.85747996973899,-3.192894689097615,7.014148563666891,5122.56342885319,98702.98526411629,1204.107230958288,0.0,0.0,0.0,0.0,33959.83890687874,2161.8825668753175,602.2282065595745,750.3516445898933,5.9450174137135186,2.35034377983759,0.0805624427650994,-225.74483556959223,-690.3637317170521,-31.45955131830148,58379.896963963525,3714.586851032208,1043.264726954324,136.33314653220546,1.5530942752424974,-43.15499512434769,46041.082639328,5385.537500957254,1961.492720975193,14.769543818219779,41092.3258820404,5532.724516234442,89.78117549477781,14432.06818626456,185.90792568186225,357.56241393552693,235.60343058602837,14258.997776583763,20015.695257390333,185.48025163189627,37197.68731965932,1435.7755994631925,-169.60994315173787,-6.584269140942062,25308.699079604743,6069.8830280911425,2648.022832039777,124121.31786113164,39321.05236158262,-166.04351727856388,5357.34429312177,-215.83586144685762
