milliseconds,A,C9,C9X,X,AC9X,AC9,C3,C3_star,C3_starX,C9_starX,C9_star,AC9_star,AC9_starX,C9X_C3_star,AC9X_C3_star,C9_starX_C3_star,AC9_starX_C3_star
3000,18.093711954185977,16.004071695771625,1.951570872326853,37.71811900459702,0.19225678595437465,1.6271303700649975,199.742287879636,0.22845339886024774,0.026937852649556164,2.9660386795557434e-05,0.0008077525343150709,9.565121537353186e-05,3.0375885481255624e-06,0.0017908731048986073,0.00018508219075465487,2.1124807267313424e-08,3.1478810101672744e-09
3100,18.101599325007136,16.14829642720837,2.024555734406737,37.613357343374126,0.21779435950222695,1.6697503163625245,199.73789420271763,0.2171282905977071,0.03364338259712042,3.2262820674984835e-05,0.0008721290673693115,8.562354107276285e-05,3.3401841479287144e-06,0.0018220412139019462,0.00018422573915387175,2.729861102315294e-08,1.8871398184847244e-09
3200,18.06253933535729,16.042334768345683,2.1067873476683476,37.707094965949075,0.21599238165883314,1.7717995289625776,199.73987788579274,0.2517071968927752,0.037654005601898195,3.7893666597719594e-05,0.0009358044186973929,0.00011014783740926102,3.993126874665145e-06,0.002004403757526363,0.000213169019900942,2.5853521720058762e-08,5.175009710881534e-09
3300,17.950410128877397,15.957948020205095,2.192635451263197,37.51135794192693,0.24299657974709443,1.7414597202462945,199.71209038414784,0.25385475905573873,0.040090527626261196,3.931380449773824e-05,0.0010069878721235795,0.00010998967713533114,4.7201518580478e-06,0.001977308061413073,0.00021795570112532423,3.4147131211695e-08,4.430057584752982e-09
3400,17.881254740109636,15.894949636360286,2.1561405272110545,37.47810305387041,0.24961524432824456,1.7589681424187642,199.70462216748587,0.24819302462343265,0.041921339702575326,4.3568265323128106e-05,0.0010880404537072326,0.00013750584418445938,4.411635809289079e-06,0.00250672551680267,0.00029539239613669924,4.1110269582988126e-08,4.16465019934876e-09
3500,17.860132996316914,15.621935970250235,2.2004341090763098,37.51384405883044,0.2546834028809786,1.816781318538301,199.67332369181733,0.28526291929456205,0.04335792051400102,4.5442558940933146e-05,0.0012429180679862277,0.00013266099848572744,5.6488755453832874e-06,0.0027920673429204313,0.00032397055476018563,5.8241218475032874e-08,7.1752796695585155e-09
3600,17.79868658473871,15.655196339541103,2.2834536738076916,37.374816219833484,0.27056676493822324,1.8126853759519357,199.66032417365238,0.27224155460354854,0.043841993614709744,5.376490855693323e-05,0.001309455032494054,0.00015443578295303107,6.655053217899241e-06,0.002668037770560872,0.00031100486905055085,6.941323188034279e-08,7.951995326756076e-09
3700,17.88236018257386,15.445484317298195,2.385142914817217,37.307639032029506,0.27648219097900784,1.8775125440737952,199.65882314684595,0.3051070157094813,0.04701088219614167,5.8453717430872445e-05,0.0013494215516816955,0.00015884811349782855,7.1555877066122835e-06,0.0031756100321703356,0.0003913812930464034,7.637503494189975e-08,1.073351777254259e-08
3800,17.774527873949193,15.276489946325936,2.4838399142842333,37.20423656127541,0.2932215372483799,1.856576783187998,199.62801793820552,0.296151650461713,0.050985857488568084,6.010239100099905e-05,0.0014625812734100378,0.00019182260931282857,8.374175244556742e-06,0.0032932296009624616,0.00041263727619715563,8.181769723750687e-08,1.1675765812951798e-08
3900,17.68733337509726,15.263605076966925,2.4335710549912557,37.15050057765181,0.3061538778010231,1.9589457449144685,199.6273906222099,0.3153426712859126,0.05430335227744853,7.07032248453192e-05,0.0015715087762961314,0.00018558622692087638,8.891813339931261e-06,0.0037337718127013813,0.00046173827055559003,1.037997876347371e-07,1.3493365360456768e-08
4000,17.708364739432294,15.292239385625665,2.5458236116586015,37.078164535847286,0.3287386925201849,1.9600038759308267,199.6025069513749,0.31719124640052815,0.058918317720540216,7.627878346860164e-05,0.001653532280344531,0.0002100456377213235,9.296841099243641e-06,0.004003842897313874,0.0005489310214747526,1.2298609994846477e-07,1.6442946051677126e-08
4100,17.746090265589142,15.15974695387602,2.620464969531654,37.074539099420086,0.32638727160693326,1.9851537983547143,199.58525554504857,0.3383737387376143,0.06181455927227256,7.832919224936385e-05,0.0016549985756279125,0.0002352961561063908,1.0449720970518596e-05,0.004471463763062763,0.0006010378851738901,1.4179717209313217e-07,1.917281514917556e-08
4200,17.57134813910097,15.039856434729431,2.6231162879067935,37.055838573644785,0.3496529216876787,2.070870858940119,199.5843130720785,0.3400585467535024,0.06859225901432295,8.623474969874213e-05,0.0017719312385178602,0.00024359559345160376,1.1306150505991413e-05,0.004764387026461381,0.0006659130099059238,1.526059085016241e-07,1.9742025003461156e-08
4300,17.527409797378674,14.830558823977752,2.6400509556440976,36.94664963896424,0.3548094669809505,2.1012629542264567,199.56859226462367,0.3720583766826531,0.06821137896115537,8.970987747491683e-05,0.0018305721253739089,0.00027063913541009273,1.3292412538937428e-05,0.004934681782796139,0.0006906029944366421,1.8805549508138731e-07,2.2733631823363953e-08
4400,17.59720349462522,14.740988542990348,2.7364915496537106,36.81874216767545,0.36423515862569855,2.1045951988780143,199.5503363988243,0.3719984808797732,0.07439965656186083,0.00010065626211300047,0.0019886195534809773,0.0002854915236900914,1.337359096111355e-05,0.005591216480464471,0.0007664519685460343,1.9797206959486929e-07,2.7907359453127205e-08
4500,17.56707889811497,14.891732859567002,2.783431028278656,36.700455258387095,0.37773147886047076,2.0726597008077006,199.54434216150273,0.385586243432065,0.07846239986208763,0.00010421960270698707,0.0020964178726284688,0.0003059928278420329,1.5182598387859479e-05,0.00585982048658882,0.0008325874826543171,2.1865479748953165e-07,3.211954950359441e-08
4600,17.446321714519968,14.742864795837793,2.812500499289076,36.70387380114112,0.40209097140989514,2.053521947875805,199.50768176593814,0.39851446728738377,0.08140243962635446,0.00011131537945561286,0.002192347141473691,0.0003265142974390188,1.5986901829051394e-05,0.006401008860321157,0.0008923232511572957,2.6428818568865925e-07,3.705023767664493e-08
4700,17.46074190925903,14.594449063191187,2.908583735062719,36.5691069380455,0.40955724107943925,2.1010323858450017,199.48255995613485,0.3957142614248778,0.08756593300248058,0.0001191652890495546,0.002269887195266517,0.00034003948145652644,1.79039444873862e-05,0.006758295130448586,0.0009993486016546056,2.9959096123128864e-07,4.386348607692854e-08
4800,17.35092953549873,14.39729268383319,2.9618308657766064,36.614686798847245,0.44146891336614913,2.0912384344773964,199.47274158363663,0.41872917453513564,0.09362320025969902,0.00013368280085662788,0.0023977031088923805,0.00035087710135857196,1.9457789087868645e-05,0.007145839011767021,0.0011157142306675895,3.2058960616806085e-07,4.925153778548115e-08
4900,17.444763556519266,14.430626755398896,2.981147094681331,36.550012888077575,0.4385415215328927,2.124466193765434,199.47458514638606,0.43948397668901823,0.097920398782234,0.00014290572106323552,0.0025015933748674447,0.00038888864264438594,2.0590147098265302e-05,0.007831434085665402,0.0011915160359430054,3.7198774432381514e-07,5.4344185370703615e-08
5000,17.38693279250947,14.219390707428778,2.998881882684575,36.36817703946281,0.4619047717823879,2.2217270906918647,199.46270592713915,0.45421486163959335,0.09797406880602837,0.0001478605750006814,0.0025733914686260043,0.0004003069643009039,2.231967431509565e-05,0.008469710278240573,0.001234760598241318,4.0980407799592244e-07,6.421357503061495e-08
