milliseconds,AprE,DegU,DegUP,Dim,mAprE,mDegU
1900,0.00039624947819325696,9.925005873230344,0.06397497397118726,7.331986916311147e-05,0.00963127027214887,0.00732915539577359
2000,0.00041935590947750334,9.921703821991798,0.06812603055112477,9.057919110841084e-05,0.009600460815914006,0.007708641205639738
2100,0.00044039306602867073,9.920024313242081,0.07227426231212786,9.384695960578384e-05,0.01003348912127549,0.008049377258801062
2200,0.000442895693517524,9.91670741917791,0.07346634365648759,0.00011668319665422781,0.011212802492982133,0.008955614969094272
2300,0.0005034211441804945,9.91532356124092,0.076404866789057,0.00012392289435980903,0.011243675643955703,0.009307301275830742
2400,0.0005562992861497368,9.911926961456603,0.07819087943138142,0.00012103874095386711,0.012203829449340502,0.00969183952425351
2500,0.0006025748551219428,9.908041241025682,0.08293898284261841,0.00015321339154694477,0.01219398202232041,0.009809771342192429
2600,0.0006928068670126118,9.906340140111007,0.08608153224020056,0.00015994035842968973,0.012990916114859129,0.010407670292168852
2700,0.0007420952032150469,9.90224458878185,0.0868134419422292,0.00018531014540392206,0.013110085155775343,0.010508729967192295
2800,0.0007587763703365766,9.900743397929102,0.08972584947714697,0.0002068778541295633,0.013676576045060094,0.010777957848834518
2900,0.0008385629936227394,9.893802069961326,0.09197313766069563,0.00022386635905730865,0.014335079526327342,0.011361225406545264
3000,0.0008948886691725511,9.893687007200285,0.09449719507852163,0.00024310774542175582,0.01473212979027569,0.011775393364231989
3100,0.0009533184225034327,9.889602333289389,0.09932424427771633,0.00026185736113877876,0.015619442163217123,0.012081029865781101
3200,0.0009835711713342583,9.88673149347234,0.09894556125493278,0.0002850957999664457,0.016093337587494573,0.012798995586273692
3300,0.0010680490019675374,9.88543061659154,0.10088953689863743,0.0002919917703042335,0.016233621653373505,0.01323884950292568
3400,0.001157867194494042,9.88056731778874,0.10348005817168897,0.00032109816754917144,0.0163992365586805,0.013456648020671735
3500,0.0012479251144847903,9.880351673906596,0.10889402319214239,0.0003443958215629233,0.016895080650996964,0.013768976545201705
3600,0.0012996955479347358,9.876410083725373,0.1106548976680154,0.0003820790524727141,0.017974162300588147,0.014256980694730604
3700,0.0013762485109842402,9.87190813574323,0.11239275175582927,0.00040387284289279495,0.018487884203492556,0.014619675849130105
3800,0.001389412699341112,9.870279279290768,0.11520905550874903,0.00043486029803214353,0.018438372822448007,0.014882419791674584
3900,0.0015039658279204892,9.866351450514408,0.11585371062466249,0.0004585977500450331,0.019474355495453708,0.015081812893011632
4000,0.0015505874214535574,9.86652712560694,0.11839248517025619,0.00048640163170946227,0.019261132694196305,0.015736042323291538
4100,0.0016217466436684032,9.864403895285356,0.12083234709197208,0.0005147833986416249,0.020282769775879953,0.015934461328280886
4200,0.0017457721590427265,9.861847883200047,0.12155381179737519,0.0005408257279715959,0.02054430878367021,0.016332140283203577
4300,0.001851035169929688,9.85883575172379,0.1257247166284431,0.0005896475659605418,0.0212944531491113,0.01659700557564769
4400,0.0018759340082959751,9.857858374009721,0.12664046922374905,0.0006136649048147111,0.021296620973639598,0.01723895171928048
4500,0.002016952354300486,9.855900112405632,0.12862060717874538,0.0006434853607912109,0.02181718756735133,0.0176836661237127
4600,0.002095035907546185,9.851043319331158,0.12892225731616247,0.0006771918621181434,0.022719711038471136,0.01807890594279451
4700,0.0021508170842747423,9.849224726186998,0.13287102866536685,0.0007118962873101051,0.023277608288033585,0.01838563726361676
4800,0.0022635014040196426,9.845106211878488,0.1356131727965374,0.0007561709734077668,0.023319160973670653,0.01850830285048724
4900,0.0023659469052598795,9.846275685026235,0.13458605710120178,0.0007881847556649262,0.023564461378739347,0.019344681624648124
5000,0.0024511512660046935,9.840386939295625,0.13972252112117842,0.0008408935287996576,0.024129803735934312,0.019301205995587854
