miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
1300,0.7974095821027946,0.8219449476572387,0.804291410658123,0.802837034811427,0.8552515334544972,0.8858191079811167,0.8513515683028104,0.9514600779628987,1.0314299900086887,0.9705209196348802,0.9334306247802808,0.9707974982153932,0.9052273196359485,1.0072567953440688,1.0843459253520038,1.1151638029251434,1.137513471381992,1.1248568342380514,0.9986277482066478,1.1625157920238671,1.2786979921487038,1.1793935105407207,1.2125549618296665,1.2183530724556266,1.2263035734745185,1.2164900237888088,1.2891395321758654,1.3821210718597188,1.4100578322518302,1.230191344226209,1.2948883324223797,1.245099733058049,1.3027857803519833,1.3327545083858408,1.3893064584005401,1.2455311331249332,1.3009038894139109,1.2425877314695404,1.3023795371029445,1.2359330930572718,1.2970162950849224,1.236078030662066,1.297949192773611,1.2362338835218036,1.2986528176802195,1.3565441288422109,1.3743087887491083,1.3940916688883422,1.3944233195053954,1.3417525749772625,1.2124395300042758,1.2092511292631685
1400,0.8109951050169628,0.8336292626648875,0.8103356101913375,0.8128666612222393,0.8609477373684044,0.88939944066969,0.855066890416807,0.9531410811703716,1.0353370264695245,0.9690913900970858,0.9347199097009009,0.9682992345051331,0.9050868776636409,1.009162738445347,1.0894133135859614,1.1205046282867392,1.1410700982996682,1.128313867270377,1.000285775423501,1.165956945565791,1.2786003630826932,1.1794624300654144,1.2124463404740518,1.2185424675562453,1.2274949773969959,1.2197702672967174,1.2874608653260222,1.3717716493762824,1.4027369590346097,1.2332465183450345,1.2920526218443367,1.2482662567595895,1.301259714578075,1.3299437052618703,1.3787698373157735,1.2476794688238313,1.3004316403027416,1.2457590226020754,1.3006031070433994,1.2386048756458066,1.2951503134187363,1.2391090985437956,1.296130963923022,1.2385116376635554,1.2957712397169254,1.3450283214971805,1.3606448622729463,1.3735035085894145,1.3823808334713643,1.3265768456866758,1.2208924506733039,1.2194329573827867
1500,0.8089083410477066,0.8408007192747449,0.8141381184136759,0.8152509168706455,0.8648272396548672,0.8948726928624358,0.8620972320389649,0.9542991942794641,1.0425895919947088,0.9673954946582235,0.9355334433091874,0.9677023797734224,0.9051092637231651,1.0106229292307891,1.091376250387118,1.1242736402981508,1.1452906372028187,1.1342825201394329,1.0011559541207329,1.168595620945424,1.2761708030032533,1.184211988891408,1.214997673430131,1.222157906704882,1.22867789739975,1.2230777190572943,1.2852031616978772,1.3707198765096047,1.3900397031511698,1.2350071607564148,1.2900622679197005,1.2494718749854652,1.2986829980432981,1.3237412389366068,1.36948300441451,1.250152473845889,1.2983220382906426,1.248070725478134,1.2966598218965533,1.2400352424312495,1.2945156351094662,1.2403526578392257,1.293926228085557,1.2409589207541383,1.2947745128178891,1.341516034913504,1.348868143717551,1.3562737812533059,1.3796372355041822,1.335918636123359,1.2239271588522924,1.2270653497088553
1600,0.8137851023843196,0.8465631353581651,0.8203376931921073,0.8217874294331154,0.8680750098856342,0.8986566551930624,0.8631287577555767,0.9549643193077776,1.046260591656261,0.9664514947798988,0.937487108537489,0.966111946203436,0.9056128833382581,1.0135526806814763,1.0934851756861466,1.1283576620270663,1.1491590912699434,1.1388790442316143,1.0034371449584232,1.1728244705129882,1.271368457151985,1.185339052991309,1.2186699488559114,1.2255824872227519,1.2281480685261297,1.2244812077348801,1.2831760248145327,1.3571283368049305,1.3865408361710287,1.2354295115501868,1.2896454080658588,1.2524449359954637,1.2954836015199156,1.316240275639078,1.3580210574576437,1.2525646203846736,1.2961897262625341,1.2501410694911594,1.2951532054983474,1.2417674746682326,1.2912857809131122,1.2411785032701055,1.2929305054085758,1.240940981690739,1.292223954689443,1.333607745134356,1.3422995690949555,1.3472072754694606,1.360870985194827,1.3282061438289159,1.2298295303728608,1.2303790068449407
1700,0.8253180602714958,0.8452457955049119,0.8228052133610079,0.8268513142153522,0.8686026537505621,0.9083252642832236,0.8665243082560247,0.9572142842171415,1.048758889470586,0.9657129903138382,0.9373821283177297,0.9658577132731279,0.9080318497292413,1.0148735786459075,1.0990820898039855,1.1324392871668831,1.1534358328928251,1.140571949507799,1.0072380432834256,1.174551511864749,1.268164743466801,1.1912973279813517,1.220849795076746,1.2251783573683703,1.2309632609444408,1.226812826381202,1.2804176469924269,1.3533462451986698,1.3741579461312114,1.2367713453682023,1.2871464574443585,1.2527576246783185,1.2938081449173038,1.3136852612792544,1.3541850131737465,1.2542521540021205,1.2949446340634545,1.2515870415032544,1.2948162810130368,1.2426983035832992,1.2906523858378751,1.2423950044713035,1.2907196343983238,1.2427394855463016,1.2900898951785296,1.327100007225637,1.3343349369823185,1.3371323069376178,1.3503847248979368,1.3132662092137428,1.231729110741422,1.2293499819387246
1800,0.8321790984789056,0.8501273301641297,0.826540793127362,0.8360985400789307,0.873683174220578,0.9103982093488776,0.8703707739380769,0.9584675919375988,1.0528369854193202,0.964612836636192,0.940155101106715,0.9640168355679914,0.9079617013573301,1.0189774823123219,1.103160452510021,1.133607452761511,1.154470890076469,1.1432033656952465,1.0096134740758447,1.1744531855731093,1.265550494072629,1.1925745409482302,1.2208578048720422,1.2269874262466633,1.2307333146775157,1.2285323019597558,1.279983646269871,1.345894041421211,1.367112815462172,1.2393189239118838,1.2851945470815265,1.254144893244354,1.2934845239232937,1.3122596566923692,1.3500095159342378,1.2539591054227688,1.2922334840609624,1.2524626029013324,1.2912522136089544,1.2441034881129083,1.288515475586261,1.2448990263842685,1.2877921260544,1.2441491587866604,1.2876826892223632,1.3215531791066835,1.3288915115312179,1.328857424481063,1.3442717660441013,1.3142312913375052,1.2354901035508352,1.2337049598837817
1900,0.8324261728877541,0.8607901814328224,0.8332253558621483,0.8370387942868113,0.8788845592242981,0.9168644953877321,0.8772944580467945,0.9606871834259529,1.058102486031009,0.9639918480215484,0.9413963758989047,0.9637511074925095,0.9114860983382961,1.0216975446879497,1.105625264965403,1.137483682927872,1.1549118631899618,1.1480625383143832,1.0104044006292108,1.1755215334975617,1.2658730838490295,1.1935819881959586,1.2241996887127213,1.2271125375840317,1.2297172051766527,1.2287843845309652,1.277764955597705,1.3394781230829822,1.3588716397417513,1.2390317318031294,1.2831996282877172,1.2554569442672523,1.291729508472815,1.3063896680000058,1.341956740192745,1.256210682690234,1.2900185980090835,1.252973429463829,1.2905949718145495,1.2451596739151902,1.285388125473674,1.2451590313048484,1.2863993063959689,1.2454584123592876,1.2866536396326222,1.3104161757074868,1.3198264780241002,1.3272970788123253,1.325467977550333,1.3114179647421307,1.2390969351741332,1.240272793604653
2000,0.8336192325890557,0.8654229691402677,0.8360476079691684,0.8450808334633971,0.8814994150312351,0.9182608482511174,0.8808265337418045,0.9612336253814115,1.0618899784644615,0.9638621023140007,0.9442170419742362,0.9639739707314904,0.9130855004718753,1.0222450106242988,1.1078840210904126,1.1405618834513793,1.15754128627264,1.1488319324593268,1.0125335973705702,1.1793994931731555,1.263475969534224,1.1946944342599053,1.224169629879066,1.230070241956561,1.2320991668208088,1.2300783471336274,1.2758123612831564,1.3385008191518368,1.3507407956256112,1.2406075188870227,1.2810933922098418,1.2564154456236765,1.2893839070432231,1.3019883457646602,1.3318689109522708,1.2568162233493294,1.2885411998852632,1.2539271975155664,1.2871042069749108,1.2455655428785977,1.2838765496449016,1.2451996457154937,1.2845025011996318,1.244899202467906,1.2839790272366434,1.3050213346984374,1.3066445990895024,1.3109950241339254,1.3248961737871343,1.2998469991803037,1.2392642783583248,1.2438615167662597
2100,0.8429666873651086,0.8665165344948629,0.8386725097788694,0.8505180029805874,0.8832392965866842,0.9237891181322633,0.8843187725704131,0.9640994024058014,1.0647489532647243,0.9636631535556623,0.9469483837902409,0.9639724250470366,0.9153028141929895,1.0251184735274808,1.108061825763781,1.1436552463724043,1.1593673406590188,1.1510018700158557,1.0172166241234515,1.1782096564312283,1.2628955432407551,1.196545528730143,1.2262419983701356,1.230261966399078,1.2321247831476103,1.2312609731558803,1.2736117403973974,1.3272355883273195,1.3490095976596017,1.2415673069643502,1.2804620369492035,1.2577106101466018,1.2870877294307752,1.2998546763576815,1.3311232163482063,1.2561511098253273,1.2868208482086103,1.2544303612343344,1.2853989802613872,1.2452310132215043,1.2814465354514655,1.2454011611018296,1.282633583811771,1.245999818312946,1.2819104624666737,1.3039132126988573,1.3090775337468756,1.3051681401810924,1.3180515506209238,1.2945020353862635,1.2459572488482167,1.2452868957251007
2200,0.8426112214569471,0.8763312809208011,0.8481535157244434,0.8566682949989376,0.8902285871875506,0.9297882732212508,0.8900403072382357,0.9642082894223433,1.0651229327728715,0.963724277628625,0.9503180928783205,0.9633144760591288,0.9158345032864916,1.0285075537113275,1.1113440747155854,1.1466693267708918,1.1624974159285986,1.1531590263858196,1.019756930082327,1.1805457179376948,1.2600794529401071,1.196370529927306,1.2265210993293727,1.229025707674788,1.2303880765925623,1.232324653550671,1.273554674963287,1.3256966329426778,1.3448912768070858,1.2399325642186154,1.278300083456849,1.2571154855699567,1.2860155555745825,1.2916826512084578,1.325286250169377,1.2572030681994504,1.2854726230111366,1.25384098508323,1.2854278368919243,1.2456084761279447,1.279324075086377,1.244881868219736,1.2814253186233329,1.2449044550710495,1.2803571608099595,1.2971768027692339,1.300737319265444,1.304859245885182,1.3175360651118961,1.300240094668995,1.2446621033839718,1.241586163633758
2300,0.8486733769383135,0.8764404645678319,0.8500528216058432,0.8562857716514165,0.8933278327503494,0.933497270969186,0.8931395837173413,0.9667538447462483,1.067932366023542,0.9632282525328754,0.9511467785711459,0.9639555730911087,0.919186771488762,1.0302692998441594,1.1151373554791453,1.147561404266008,1.1635594852414783,1.15347814087074,1.0216217917344457,1.1813987473856888,1.2591342812905142,1.1975724075743919,1.2238119460667816,1.2300338991527036,1.230287253992659,1.2321330818504943,1.2701095563515177,1.3235883717334562,1.3321798418636406,1.2414815025787889,1.2766575371853337,1.2570085335983014,1.2841858536881048,1.2901149744486413,1.3192619157509515,1.2576236858116836,1.2850147185187621,1.2532804403386641,1.2834166115668526,1.2460211528854697,1.2795778225277872,1.244809641501948,1.2787823254232837,1.2456386662649934,1.2783248936860836,1.29285970241407,1.2945212276547993,1.2973869199651868,1.3107630357503348,1.293675871199995,1.245039714523473,1.2478388634073436
2400,0.8554927826737221,0.8822290658183489,0.8548263772013123,0.8668210803316599,0.8930815833665505,0.9386938852823619,0.8977163272646812,0.9694290325537495,1.0714166869015627,0.9638627833444965,0.952900001467083,0.9643380076043498,0.9191590511627442,1.032028937357337,1.1169035295147267,1.1485435225816585,1.1639687570066855,1.156629014656403,1.0241876849124558,1.1811044649805311,1.2568758732364724,1.200634521609798,1.2269022570866732,1.2329833011796167,1.231051423750637,1.232931614945283,1.2696983291930448,1.3173815225313346,1.326419839481008,1.2401342497267405,1.2738946487187206,1.2567443055049954,1.2818705809848656,1.28747748311518,1.3121318306872043,1.2569905982141099,1.2830895122784538,1.2541934805834438,1.2813657278713522,1.2444436892659985,1.2779280743966037,1.2461626724943031,1.276128564478666,1.2449386612738542,1.277251511579923,1.2921683756197115,1.2923824674218454,1.2883207308588205,1.3069313298718384,1.2978831800816282,1.2493391816057724,1.2494896757165743
2500,0.8622426990755098,0.890503826981136,0.8562106978794015,0.8695042115618957,0.9010189264060688,0.9435591838225466,0.8991282531135502,0.9708774683862986,1.0713170767771005,0.9649338256590162,0.956592359819704,0.9647103671883156,0.9222735241445477,1.0331347688453485,1.11636307904708,1.1530625966027546,1.1647377584164043,1.1571479731233325,1.0262215588745551,1.1819661096133842,1.2530681551475713,1.2004381181624342,1.227129894407397,1.2300863761190162,1.2296784633635864,1.231743614117235,1.267773383266588,1.3107960587250413,1.3267012834972247,1.2409136280331792,1.2732119719911885,1.2580544292590101,1.2817772264875449,1.2837722332434671,1.305106143574426,1.2563367179191398,1.2804163539937743,1.253318909597499,1.278943742681582,1.2453907915406859,1.2751149837343685,1.2445647017417678,1.2761953386830736,1.2448342850073801,1.2755618567457965,1.2877461180757863,1.2933543833880123,1.2949007149803171,1.299658223271711,1.293380685394957,1.2455839218025178,1.2447270439842404
2600,0.8649165013166193,0.8950992808705662,0.8623940097570513,0.8700875937238951,0.9043471859745484,0.9432230580378468,0.9055616224295433,0.9732311158129258,1.073413072119561,0.9653742240156061,0.9604239403492669,0.9651892242772666,0.9256204696325457,1.0343851315594201,1.1202319296215022,1.1525031943652562,1.1683579234792385,1.157658662629661,1.0273717193711511,1.1810334622020005,1.2530506801809664,1.1999326803868682,1.2259587684261926,1.2309475482096306,1.2286457705640275,1.2333482327606278,1.2658848329646812,1.3067008507896771,1.317341405440789,1.24076709610621,1.2716446624859281,1.2577248490010624,1.279676036943878,1.278431605110833,1.2989575803701097,1.2569756050673655,1.2790878578499834,1.2543264101325826,1.2780554154613692,1.2443070857439558,1.2727319285787768,1.2442598736537533,1.2726163067697227,1.2436838506646557,1.2743141312047397,1.2839402097366064,1.281592217254891,1.2960996873536672,1.2934094631556086,1.2803061198516204,1.2491318730047871,1.2505674043146933
2700,0.8738796474049684,0.8991736047023572,0.8662398438754425,0.877573196888227,0.9077387741781515,0.949779117985089,0.9068250441723649,0.9758362328514962,1.0759167721467717,0.9664588773159838,0.9612025513407475,0.9664168075013636,0.92750722764321,1.0364366622065637,1.1199036139129348,1.153911840067746,1.1693091444485577,1.1593093231738083,1.0298489691479797,1.1830877899625538,1.2530019085003556,1.2028634880031972,1.2247205545955773,1.233068516324011,1.2310444340381594,1.2335080049748872,1.264253776260593,1.3052174571986555,1.3165990903886489,1.2402356600975135,1.2696414658747555,1.256705293510942,1.278140134515548,1.275735244274114,1.295349433176472,1.257639327823663,1.276451651522521,1.253016403655621,1.2747734723431265,1.2437647868577137,1.2713994536940516,1.2439316562423786,1.271617974506956,1.2439008982052853,1.2722683381004345,1.2825251058442717,1.2846736940167398,1.2896054063629305,1.2948138396020186,1.286347158619474,1.246198641410448,1.248512399403138
2800,0.8738043134971947,0.9023635334909249,0.8713109410843402,0.8796019703179726,0.9105748044193638,0.9546241562376915,0.910850808533513,0.9771784324638023,1.078283643273679,0.9670424492771057,0.9647602042168997,0.9668023937328144,0.9293430537506026,1.0389173102131872,1.1211069998675776,1.1542650577691325,1.1716851962767199,1.1606745472133368,1.032201907089072,1.1856452481766544,1.2506337612870662,1.2004816347202925,1.2241565708807918,1.2319472859568559,1.23025319733269,1.2321832571793803,1.2641859037272691,1.2994656328095886,1.309228720908179,1.2392077763335327,1.2670595226268673,1.256413509573564,1.2755207822243042,1.2734412798609598,1.2953214146526482,1.2559000912776377,1.2752054053712107,1.2527211023721194,1.2738387864959344,1.2438660041695748,1.269951370920829,1.2432049258724462,1.2697464676660806,1.2436820526757553,1.2692299477914815,1.274891692744673,1.2824924851095034,1.2770410035948345,1.2727229367399457,1.2736353513553071,1.2456947901836155,1.2516527424022477
