miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
2900,0.8807922144801387,0.904134503475467,0.8766773829943199,0.8879338297704835,0.9113806402054818,0.9541349375601819,0.9148499203996788,0.9792420378089615,1.080295551381438,0.9676101639432986,0.9671941984641652,0.9684667836778648,0.9322914628080144,1.0422145806091643,1.121032489473571,1.1568521392252442,1.170270844171401,1.162602380795773,1.0334534996905846,1.1826215911723683,1.2477313643767052,1.2001592986752478,1.227201234533408,1.2328746280922322,1.2296777577425548,1.2326002287976001,1.261810375357303,1.2984293259295623,1.3021646989812692,1.2401814029916625,1.2650048571817183,1.2558901122553285,1.2749635539074162,1.2720457114286388,1.2955828213086402,1.2563488281604056,1.2751313676386842,1.2519734745028752,1.271815576513318,1.243266273104124,1.2693493259696484,1.2438376023368716,1.2678444949925916,1.243876636118938,1.2677003016549722,1.2728071100132168,1.2743198478088211,1.284761366138114,1.2823442099903852,1.2772284175412163,1.249828376183008,1.2506852571252258
3000,0.8862735147615022,0.9084564548266382,0.8790825139294377,0.8877099517703421,0.9166445672065501,0.9579756844403133,0.9168969643709396,0.9810517229924565,1.0824405432819761,0.9697199579700719,0.969361913282998,0.9693737140156281,0.9349904767851578,1.0437483928508928,1.1221714604935726,1.15573412849931,1.1708821415254413,1.1651687557816919,1.0376312779693844,1.187020124496286,1.2465179600514815,1.2011788880820544,1.2237149464311936,1.2330545534778823,1.2298624309347443,1.2329756103234681,1.2599275358602144,1.2924118771120323,1.3065888798822496,1.2392891587609844,1.2638870190079898,1.2544834768573507,1.2727301727674543,1.2700337650431959,1.2859204160549307,1.2544574066536356,1.2734029618864822,1.2510010294623346,1.2702909215506677,1.2421788688550819,1.2665987625708237,1.2413616191189165,1.2656586703989225,1.2429127457411917,1.266837448584844,1.2709253101117723,1.2682766438141657,1.2707852670081454,1.265881725374133,1.2679042515776402,1.2504256070650621,1.2505199500238908
3100,0.8873491394939171,0.9085740247592905,0.8832012023376495,0.8909831303398186,0.9174503969125654,0.9634706067497346,0.9192084046553525,0.9832946163396636,1.0861103642504346,0.9710320393086248,0.9720060858186621,0.9710771398776786,0.9390471116991367,1.0443675467823963,1.1237821624255073,1.1568657777115403,1.1716924926544179,1.165606461362524,1.0375978485363733,1.1872002300976396,1.248092675751885,1.20420204980537,1.225746977495077,1.2297648646744799,1.2277538480563335,1.2322533829368074,1.2602786726868376,1.2863182299086324,1.2984956949124193,1.2374087552513253,1.2636072531910127,1.2542208869037124,1.2711752347627887,1.2663844776822526,1.2878252831054522,1.2545997661175068,1.270684343929694,1.249941082907605,1.27025976874907,1.2416759091299001,1.2653273883994407,1.2408466125798774,1.2655111688702914,1.2406888702310255,1.2660449206617634,1.2724101909651901,1.277372124863907,1.271943150829786,1.2807720673531113,1.2770823516620946,1.2475896457400786,1.2488173753666119
3200,0.8870990551440788,0.9135181528175275,0.886334138690145,0.8973600328610561,0.923893896574478,0.9641083235773196,0.9240768413505224,0.9859644451107331,1.084781589722838,0.9718060002233205,0.9729901452844897,0.9720452848221998,0.9419669742141797,1.046717019074974,1.1252803934839886,1.158365587460082,1.1715519015894837,1.1625847622004464,1.0401984266083786,1.1831459343677206,1.2431896945805452,1.2014215193982678,1.225721924330104,1.2327179742163232,1.2283122679831024,1.232427169446344,1.2572101134302889,1.2863974907968894,1.2959618478635382,1.2377140343370157,1.2613698146311991,1.2531401829629079,1.269657955708709,1.262842145296673,1.2850787826241545,1.2537942077864865,1.2689047991062241,1.249625033102551,1.2679944982583555,1.2400647504932787,1.2642919591137747,1.2401586745859732,1.2644661867026028,1.2409078600864454,1.2640943740354136,1.2722129166069986,1.2653815138190891,1.267953433342007,1.2661140048763213,1.2704253167955748,1.2508222367331554,1.246175826155539
3300,0.8910245471930357,0.9182182025869491,0.8926309233817775,0.9029054022653205,0.926536493299835,0.9676042509867933,0.9269360526691997,0.9867336410364278,1.0896162506591411,0.9737784261081144,0.976863184344244,0.9729900339924111,0.9441872906918046,1.048727692850075,1.126333455129308,1.1614225480049833,1.1749878310118822,1.1639748942872308,1.0411248576792504,1.1836179428907587,1.2433223231173138,1.2013270126835924,1.22561298106661,1.23024651795951,1.2256787688158435,1.2308575494414054,1.2576154196663005,1.2798935863160805,1.295067574971304,1.2374791593138335,1.2609732535457927,1.2537948736665678,1.2684119761648949,1.263079519962947,1.2766028082745573,1.2525960909857916,1.2683459681124323,1.249817785819032,1.2669781426669857,1.2397642654418495,1.2616813496149817,1.2401546704414035,1.2631818090655857,1.2399539298441706,1.2610498913216244,1.2701461443750985,1.2712152945677655,1.262176665016789,1.2679938822419166,1.2720699983285866,1.2479318098529981,1.2505662766843966
3400,0.8960362920722333,0.921205540232527,0.8925674398864458,0.903058934409309,0.9283358197494924,0.9720038587924742,0.9326451877072537,0.9893595411494293,1.0891259621352756,0.9746326059980719,0.9788535174410586,0.974243883711402,0.9448394666888598,1.050639036166446,1.1270224186402127,1.1625447714915091,1.1719838008714134,1.167638175162542,1.0450828276432904,1.1835857140951997,1.2434241003961741,1.2004174895243611,1.2229135200378423,1.2306058434394493,1.2259344599293491,1.2305631698819177,1.2544044967685015,1.28238492947328,1.2858142491620164,1.2358547131738067,1.2576910304768438,1.251596299704647,1.2671670906086028,1.2624216006398274,1.2803151296310225,1.2522173057160562,1.2659346868199766,1.248853494439032,1.2645221446760377,1.2387404172105212,1.260584512565319,1.2385438993074367,1.2606056759830413,1.2391199226224139,1.2610183497183607,1.2627729092511082,1.270113210901213,1.2680550442137437,1.256825220035131,1.261104576124261,1.2496284861766578,1.2472367731343144
3500,0.9035598078174341,0.9262923448656983,0.9011856643343551,0.9069353910629913,0.9328509211509843,0.9761683766294791,0.9325136025778813,0.9903867370633923,1.089262678015562,0.9755408517269978,0.9818511645821013,0.9761967486843024,0.9472275626081794,1.051346435731174,1.1303864670073345,1.1613307067438345,1.1743792338594214,1.164534735199837,1.0472947994560942,1.1840400998958778,1.2413623339399464,1.2007222095163375,1.2230605622434088,1.23075988245654,1.2249627636413958,1.2309352583760271,1.2536439586820087,1.2791413258998148,1.2882390105961292,1.2358832200196237,1.2581493961189292,1.2514129772202007,1.265520456109669,1.2595579006381032,1.2729761631318148,1.2519813368513597,1.2653578417867897,1.2471109931648248,1.2629565687453141,1.2381385136792409,1.2582915262098762,1.2383342715780825,1.2583179206924129,1.2392687342901654,1.2587528168329118,1.2645421530827858,1.2653363106022366,1.2542349653552178,1.2543777887856968,1.2643625520352704,1.2487147699980947,1.2493073597703777
3600,0.9061567188962545,0.9251649371819414,0.9020486654655477,0.9104966707262615,0.9362390740627322,0.9757684293720089,0.9372875736852738,0.9944434081845378,1.092966205412228,0.9777701347754204,0.9841213518137384,0.9772707120306516,0.9506818719830343,1.0524287256078562,1.1300783163372237,1.1608049863911483,1.173519869024469,1.168561511210542,1.047434267027126,1.1873698465589395,1.2401822488503054,1.202855544061372,1.2214615083087563,1.2277963801899712,1.2242484522200576,1.2292429758590164,1.2521635859429867,1.2714371209221709,1.286121693484921,1.2341045976343663,1.2566222448837476,1.249942958684641,1.263323903069475,1.2574187209795826,1.2694801280209158,1.2505866074364678,1.264898357003504,1.246531496627123,1.262589715045359,1.2377182102261164,1.2577569735877145,1.237661468832943,1.2578942204754573,1.2370051459133438,1.2567986268422366,1.2616252113726456,1.2559328777467857,1.2532912751805299,1.259811833739366,1.256119162397237,1.2492292430908254,1.2451922492866678
3700,0.9065600076846304,0.9362397297916258,0.9082417199328774,0.914419033270576,0.9385310601215447,0.9819639033227865,0.941926776242487,0.995345268257718,1.0945911776816861,0.9795135132816764,0.9863022321882148,0.9785946322848184,0.9539636029145623,1.0552462355511971,1.1321995734797983,1.161987271449772,1.1727806040223545,1.1673308496339179,1.0485894273380794,1.187235768171198,1.2413532937476084,1.201404628562047,1.22303110255387,1.2283191888398972,1.224829776315723,1.2288187627905798,1.2520982308085153,1.2739522703643782,1.2811496057954093,1.2334559420495297,1.2543639356569678,1.2499999831822024,1.2624806238217599,1.2561891216642476,1.2680498816677688,1.2501889494839362,1.2632786440827792,1.2455011912296003,1.2596729070995518,1.2360930573886102,1.256012695705939,1.237369533270367,1.257015034172145,1.2371135816227699,1.2559613530665958,1.2621761655107007,1.2557242198981673,1.2566287681443375,1.252327728938604,1.2541135916341495,1.248256955710108,1.2480413025440773
3800,0.914561394910248,0.9378011406788678,0.9105765327980514,0.9218341405876876,0.9437498293292502,0.9820970916833753,0.945907583629303,0.9971036719822162,1.0956025745817268,0.9802565397056543,0.9894872524836295,0.9805588918017849,0.9572620463451352,1.0558394582282484,1.1316556413885048,1.1638091967032729,1.1751746831343697,1.16795021901849,1.0528141515811196,1.1867458125849402,1.2369270810311626,1.2008209417881517,1.2217072795764328,1.227370432225541,1.2232605515496924,1.229046232147705,1.25034575497344,1.2680650370984918,1.2770885754920729,1.2324115464729173,1.2537636101047398,1.2483180553219317,1.2608002481367282,1.2569643072270518,1.2652922457081464,1.2486387484314145,1.2605423333391585,1.244149730834583,1.2585104367962934,1.2362799835774199,1.2550786574974884,1.2354825517108539,1.254973988790616,1.2362761681481367,1.2541173551403684,1.2595586777391536,1.2644729030655342,1.2553402625605987,1.247389937945884,1.2622946550152276,1.2438471115541294,1.2448822140282343
3900,0.9146936544811882,0.9360060218813024,0.9147804810329322,0.9234240070730314,0.9438701207931356,0.9882683997778138,0.948567178044232,0.9986375653045807,1.0972369063926743,0.9827279091064867,0.9909268965002899,0.9822105052231587,0.9579846178654673,1.0587431387356072,1.133787667843614,1.1609398670671454,1.1738583566574958,1.1688131098833967,1.0531426952792393,1.183084463058545,1.2380662830415023,1.1999223005666362,1.2205010359390143,1.2273431583449548,1.2218060128110948,1.2276943626236816,1.2493882456123628,1.2660896629932827,1.2722237606670186,1.233128481569782,1.2509183559715389,1.248566597825559,1.2601542217671442,1.2547832916317054,1.266759086321146,1.2482315381768303,1.2611379212305842,1.2436755429923432,1.2587322190904746,1.2350757670331491,1.2539354168622363,1.2352715856966072,1.2544807268822307,1.235725242672562,1.2534710807421567,1.2520362674605225,1.2621392779962022,1.2640160437711572,1.2578351759491648,1.2559813527227748,1.2444368475017147,1.246509343742686
4000,0.919864484866797,0.9469084859188782,0.9142680937480497,0.9285525144963719,0.9488492300886541,0.9894957709352402,0.9504210521301665,1.0010416535359061,1.0972672122589826,0.9842737456273667,0.9935540533724863,0.984004798184879,0.9610748374296975,1.0597952079767106,1.131876092465971,1.163396158597577,1.1758046721881894,1.1686778844240258,1.0546082200379445,1.1850183510769692,1.2340203641529126,1.201458488530873,1.2209626311388126,1.2252489458173679,1.2216779177071995,1.227615601220613,1.248158587614131,1.2654270004683308,1.2707553364100075,1.2320777532450193,1.2511761528269556,1.246317881172983,1.2594881807479819,1.2516280042052201,1.2626701858379077,1.2468095271092285,1.2590798763313533,1.2424560255823631,1.2568639574909248,1.234795783171651,1.2524514015828494,1.2339548948303607,1.2511995144342871,1.2346253821026874,1.2520094683913892,1.253436095524051,1.2522343732464154,1.255170576959578,1.2465203200102508,1.2595782398314186,1.2460389856226721,1.2415383464425525
4100,0.9196612211133118,0.9507495579058313,0.9194065459415289,0.9311093494823353,0.9482911178911939,0.9926056308147058,0.9547842535250847,1.0041354465388632,1.098931741618157,0.9864505213720108,0.9948238389005161,0.9865666307256342,0.964935117046431,1.0611761194746618,1.1340811272548614,1.163515366719256,1.1735146961496985,1.1686257137919627,1.056183142382358,1.184572471658416,1.2355650232265347,1.2009525093366078,1.2178541611322278,1.2238434104138738,1.2202496107414094,1.2269206460149507,1.2468064242534391,1.2611200641295555,1.2711367125528483,1.2307290216031423,1.2489633388370514,1.2470744596978982,1.2576892596673046,1.2481448790333167,1.2641403459021996,1.2459539224044394,1.2562831806896897,1.2415904494419874,1.2549588210750409,1.2335983283970766,1.2515786102831095,1.232794533236507,1.25042472842107,1.232740362586107,1.2506587659180386,1.2567229275334186,1.2483573481007681,1.2531836910098426,1.253820183790028,1.2629757359249294,1.2422942952797513,1.2458680218218197
4200,0.9248505222207934,0.949338771050668,0.9244575771340552,0.9317438191201327,0.9527231594182346,0.9960074970905048,0.9543383946568661,1.0047629879014572,1.10012818068148,0.9881709226394424,0.9984397820655433,0.9883686912965933,0.9657899667816182,1.0633247681267075,1.1346969198860752,1.1662192452942561,1.1731468838840926,1.1664651017510337,1.0571184449643283,1.1842172991389515,1.2356354211186642,1.2020855606788972,1.220168163096144,1.2265516219077581,1.218451601143815,1.2269872644071023,1.2449138062412382,1.2607926956855422,1.2723870790862766,1.229373562984267,1.2486119687597088,1.245607230444735,1.2558554501486479,1.250458783170257,1.2634785178272945,1.244865004709434,1.257107678948874,1.241055661897759,1.25370006097292,1.2316608250479881,1.2506569249694004,1.2332035389882712,1.2504194694864263,1.2327269042000986,1.2505685516586227,1.2499619335729182,1.2583415190229756,1.2489155004321693,1.2581370842773978,1.2505820738660904,1.2403835262800624,1.2415108621217903
4300,0.9276477050088294,0.9475276121223573,0.9251113108073282,0.9387364930626498,0.9552335892570467,0.9938370418946884,0.9573506517892639,1.0073392037882445,1.0995196624921486,0.9889318180761278,1.0009521816089633,0.9899994713854827,0.9695242979970972,1.064105981428786,1.1348137734608417,1.1626282435058535,1.1764626484203757,1.1675414382129534,1.0597896109118636,1.1841631671993484,1.234108078781803,1.1996443509187436,1.217847884673469,1.2247283997591103,1.2206624835372233,1.2243651337501082,1.2435243106833824,1.261195127789438,1.2699771326326232,1.228887022442227,1.2465620570803333,1.2453369826917433,1.2537835112304914,1.2487963618294784,1.2552413437997376,1.2447772790626883,1.2551145534252772,1.2405991821561706,1.2524500606702278,1.232265367508513,1.2491230314126294,1.2306048513047094,1.2473854394941857,1.2323807370549087,1.2475022966303648,1.248251341583606,1.2555307646411897,1.2455617628286144,1.25050179695029,1.2494371208283417,1.2396474556357744,1.2441261197002682
4400,0.9284009690617824,0.9582036241022417,0.9278159603571244,0.939098704277354,0.9583182331953157,0.996803234956532,0.9599511339952141,1.0088964349933274,1.1028254357545098,0.9911704433132119,1.0020828390721175,0.9916434554756693,0.9720523968186936,1.065664689852299,1.1356004624349514,1.1623396544783282,1.1751297715771443,1.1656729940779555,1.0625354461556453,1.1835190564423304,1.231286922544187,1.2017052996444435,1.2187742180478964,1.2231925953349707,1.2193114362252813,1.225643837602899,1.2435448479658662,1.2544455599303495,1.263362411386211,1.2293610057010003,1.2458342235873223,1.2436511081709416,1.2545238288750962,1.242488279847098,1.2525500446272804,1.2434427339941156,1.2547428941689671,1.2390199468839633,1.2506734221255686,1.2303043802750997,1.2478611144364165,1.22976571306078,1.246873758736316,1.2314971543572297,1.2477159367654156,1.2504517833010345,1.244045943092228,1.251033763580653,1.260023804189573,1.2514527981537797,1.2379905177767903,1.2433385530159269
4500,0.9362332474786071,0.9594300745476934,0.9338640628528657,0.9414405677671069,0.9598829877778802,1.0024371259987088,0.9665160758650319,1.0115300336094866,1.1038543582916027,0.99347621057498,1.003977530255525,0.9934742214191397,0.97502254324058,1.0677029086205174,1.1374990376255256,1.1631265755763287,1.172739285355048,1.169789924533672,1.0620772761396844,1.1835104241402832,1.2330443075802076,1.197818723113639,1.2170799195283448,1.223327906275859,1.2175971280083984,1.2241271771355802,1.2414836889114058,1.2548658502863659,1.264489401057394,1.228345933567631,1.2451049563819212,1.242553565911548,1.2524508697183792,1.2403586547622565,1.253748159133219,1.2431396442402867,1.2518511200446039,1.2378068806374454,1.2511979719263795,1.2296474043840835,1.2463161465248824,1.2297155166563443,1.2453408196712348,1.2303663134181502,1.2451995852056894,1.2467485026714689,1.24236853566057,1.2538920806767628,1.2550155907445135,1.2469668960977125,1.2372155807101182,1.2367258913421655
4600,0.9415094272396813,0.9604622539461551,0.9368914860183791,0.944692203900381,0.9630267454522515,1.0006356152394063,0.9680482572903127,1.013845869876708,1.1019966020809238,0.9951673614629032,1.0059476772311018,0.994914474188965,0.9759635104208866,1.0694691512852204,1.1370639943800165,1.165735282347051,1.1736013645968233,1.1660114300345823,1.0654945108988743,1.1825088849164342,1.229867269331648,1.197753253616195,1.2157214295814587,1.2208600317820089,1.2186869793413204,1.2232060136109313,1.2421758769613591,1.2513277884681173,1.2623952444867377,1.2259076437399292,1.2431531056843768,1.241733473689692,1.250380393341868,1.2430778357830738,1.2497210523125135,1.2417969617204625,1.2519659656844657,1.2381845527749396,1.2490827955654569,1.2297030966329157,1.243991321565816,1.2297523434549023,1.2454420970602031,1.2282092595494747,1.2442367828305156,1.2429769296306317,1.2423636657297676,1.241253401289961,1.2490450047631456,1.2457680657540953,1.2412411007222703,1.2403212793648584
4700,0.9413715411061198,0.9598608454402712,0.9376417880476063,0.950214710992989,0.9686997513051598,1.0043505843352958,0.9685959557124267,1.0159939334138912,1.101857333197736,0.9964488920884098,1.0097320109162693,0.9972579703505282,0.9778409677167892,1.068845104121243,1.13764223326506,1.1655439724024395,1.1726070461072342,1.1683538095522574,1.066808010061701,1.184782192839677,1.2275322550498662,1.1973619892179896,1.2157350635333133,1.2199738376559393,1.2179115102101303,1.2231263467048348,1.2402098385581724,1.252330127109453,1.2611061504993524,1.2252268777306765,1.242049211285648,1.2403759939287378,1.249208305360405,1.2433063708598835,1.253977420826397,1.2413391732977754,1.2505591370863982,1.2373045951985013,1.247467824621787,1.2284184457389797,1.2440771465826157,1.2275926161086268,1.2443762261678881,1.2277130765758488,1.2437260590759016,1.2433815341131023,1.2461299242407717,1.246358248342632,1.2336345108369302,1.244685732481541,1.2404263883798077,1.2368080969538655
4800,0.9478975340025809,0.966198163925912,0.9438103279955552,0.94938540313049,0.9691191379924935,1.0064040670300207,0.9718780223950112,1.01725110266168,1.1025973745909992,0.9984315445948845,1.010199702693669,0.9989005010418884,0.9819663366639388,1.070590532449545,1.136269551195259,1.166814300323704,1.1721429375969268,1.1682897405089692,1.066658025045655,1.1821275849232296,1.2298989408250853,1.1986586947197135,1.2150623974054837,1.222811899552561,1.2148907368780721,1.221905748191895,1.2389618740760833,1.2516792059458581,1.252422208956707,1.2243013549600055,1.2423476486649714,1.2387885756571704,1.24877921665379,1.2375297699408545,1.2528647364020806,1.2388277820071076,1.2494268782245774,1.2347734527112084,1.246101062289955,1.226838803724454,1.2424844548557819,1.2263510924570622,1.242657005786117,1.2272153444067038,1.2421472188552711,1.2435638426009952,1.2467282297742714,1.2412316925093323,1.2407088194486589,1.2423321764909971,1.2350736526577215,1.2358096352876526
4900,0.9517808353214728,0.9669525710218694,0.9435753452037228,0.9536760732341054,0.9722342770887381,1.0089236787223375,0.9728793026001277,1.018837436871588,1.105988452821153,1.0006342484952668,1.0145047074589773,1.0004176974660184,0.9842117814737535,1.0726184885102885,1.1397966951837035,1.162902224554425,1.1759672721120293,1.1673674902426485,1.0682494624992331,1.1853376212595659,1.2258731438370654,1.1995685800408356,1.2155511459134574,1.2210408878451455,1.2155759207018182,1.2209222172048881,1.2374261083733005,1.2515598266469947,1.2576967588472472,1.2234564574567581,1.240175420106649,1.2389671964023679,1.2474854262204742,1.2363371438685704,1.2523112825385847,1.2386400105577027,1.2468072742792407,1.234002857676619,1.2453766897160135,1.227139518142593,1.242065709020025,1.2269712005419757,1.2418869668147017,1.2267068673365416,1.24135793709607,1.244452284914957,1.2437778545278815,1.249503673489822,1.2324231975222908,1.236594347286567,1.2345111146656633,1.2349784206541234
5000,0.9551926126953375,0.9708521442787195,0.9482274917235841,0.9575808653256946,0.9749152019650984,1.0109910120303311,0.9768918939439327,1.0211343507515225,1.105706923630743,1.0027052559685243,1.0163589863200262,1.0021282222753514,0.9859119048938935,1.0738302365628356,1.1373318136930106,1.1634449781787966,1.1761109749285081,1.1670113402673592,1.0695913192769408,1.185771140447259,1.2259195557063307,1.1967683325671938,1.2145234636687705,1.2205551222037891,1.213648120021702,1.2209219125799462,1.23798016168668,1.2463553411270993,1.2529038827398564,1.2242787317398103,1.2389705021668633,1.2371312509633865,1.246007299978202,1.2341891811304357,1.2513609500008636,1.2383016688571609,1.24551944769102,1.2344033017270657,1.2455680994418317,1.2249688803789178,1.2395701722430714,1.225676884576061,1.2396100828483116,1.2258401668777568,1.2397681088978807,1.244644519215724,1.23539714080132,1.2432810459722767,1.246149685865668,1.2523130190288536,1.2380282960305133,1.2328854610985411
