miliseconds,s1,s2,s3,s4,s5,s6,s7,s8,s9,s10,s11,s12,s13,s14,s15,s16,s17,s18,s19,s20,s21,s22,s23,s24,s25,s28,s29,s30,s31,s32,s33,s34,s35,s36,s37,s38,s39,s40,s41,s42,s43,s44,s45,s46,s47,s48,s49,s50,s51,s52,s26,s27
1100,0.7835843559590454,0.8085085083635984,0.7940207453471123,0.7881944548041115,0.8472136231053088,0.8700033130326432,0.8443522519719665,0.9516828758169875,1.0200394842479152,0.9748253512252707,0.9314489265832565,0.9744801703961701,0.908679646321833,1.002794284369403,1.0715981808906347,1.1015276850234605,1.123721503764847,1.1154643640149482,0.995954703094084,1.1514155283409462,1.2857126536186672,1.1708956402997288,1.205148597189973,1.2083492791961108,1.2182379226043702,1.2090772989809997,1.2920322887780247,1.3986586207193359,1.430650823444464,1.2239849278745512,1.2979520593648508,1.2392982710717286,1.3045265776031936,1.3450265503272543,1.4109015364635893,1.238854739240866,1.3054271410724176,1.2366032086269725,1.3039980469573247,1.2300732632601916,1.301544984462957,1.229013410242494,1.3014503488424731,1.2292378788022003,1.301379780989797,1.3721060895103494,1.411451331962588,1.4365282024897585,1.4476338470908792,1.3633937404421534,1.1991236618259669,1.1979969420141747
1200,0.7925378528077431,0.8185128591660321,0.7994486556438678,0.7993880345782839,0.8541138165795114,0.8754375936611916,0.8474315026090442,0.9517687220249071,1.025627937238922,0.9725360067921461,0.9317795711626813,0.9731248049207626,0.9055619685253191,1.0053921437626232,1.0785321865905109,1.1100727838920625,1.1322812479699393,1.1199545575395955,0.9962537199531328,1.15909374706214,1.2848053670245967,1.1716220870112453,1.2064606483458615,1.214550938858703,1.2222253117681896,1.214262402137548,1.2915545615141517,1.3914051295518082,1.416089323928417,1.2274441454741536,1.2956955314315814,1.2416330610140203,1.3033550135850653,1.339192768017947,1.4002211962546232,1.2415396957624623,1.3029445088197724,1.2404669555603813,1.3037126549805809,1.233295368889776,1.3000817791619552,1.233283986343066,1.299571947320275,1.2334825536320204,1.2994586861206794,1.3629384739484514,1.3909684546055214,1.4077871269739473,1.4284651902440975,1.3483978997068944,1.2035698002150896,1.2028479043210625
1300,0.7970808587062281,0.8226458560075686,0.804246890667938,0.8068791996922209,0.8571110918533216,0.8818760784477103,0.8531183339195764,0.9523078290727158,1.03283093182711,0.9711654632699803,0.9337888959694,0.9703866720413593,0.9058327024262917,1.007010842341695,1.0811933771902646,1.1145641896070848,1.138572116968255,1.1239282501568375,0.9970509976412143,1.1629157250383908,1.2811671855506737,1.1770335936030405,1.2098025596456772,1.216568167509842,1.2228152852813274,1.2177162623934727,1.2885962263916348,1.3820012169066558,1.4087200095817947,1.2297287523365539,1.2947759857728285,1.2452531741486115,1.301605478767971,1.3377020873476775,1.3872509315820256,1.2449800280281444,1.3018662158345107,1.2429863784126451,1.30059322343173,1.2354864449776244,1.2968300707098561,1.235648573224992,1.297050438184221,1.236731371518576,1.2985362766724227,1.3544527246927243,1.3812398288575045,1.3900739276426062,1.4116856201124113,1.3500774355707477,1.2101839311501739,1.2138922270637789
1400,0.8026769522200791,0.8344129869047092,0.8103487264057065,0.8070733149946008,0.8615344158327849,0.8888770481136521,0.856661527828844,0.9521623750840499,1.0371989176320613,0.9683139101682194,0.9334405997213432,0.968449328955852,0.9068231799798051,1.0098871286990896,1.0858458055659777,1.1199347398779977,1.1429242778947584,1.128417635702662,0.9991738664467223,1.1670865424971613,1.2770384741335472,1.1823626009205932,1.2122948875974804,1.2193156684094648,1.2269670705437743,1.2200439403295145,1.2869049547875289,1.377152426031819,1.3956946070899965,1.231901195175887,1.292804226203014,1.2484831887964756,1.300735825096764,1.3279830731346491,1.3776289463138074,1.247912045571827,1.3011319817043705,1.2453298488341698,1.300264687560595,1.2382822905509967,1.2948566052363737,1.2376587794962832,1.296122945370068,1.238004955077796,1.2963726921880712,1.3428063386287024,1.3566517949429997,1.3749851780494542,1.3946794689713191,1.3394735696263111,1.2214299221789449,1.2204789977629174
1500,0.8124562745232324,0.8366279111575113,0.8146174567173448,0.8191720829286998,0.8615830638040228,0.8932879826634235,0.8589810088173053,0.9546326693041857,1.0432040069279764,0.9674116718442961,0.9346756623578776,0.9672711556178943,0.9058484116218054,1.0116741234322304,1.0898890182795828,1.1234783429009654,1.1441549724853264,1.1337239937828574,1.0022850803508603,1.1673911581962069,1.2754799286756255,1.1838774009089001,1.2155515402974264,1.224138678674676,1.2260201024672481,1.223073843798818,1.2847426575942684,1.3649299914903832,1.3900169914029943,1.2343005293881741,1.2912282673579976,1.250265893166159,1.2993483537906285,1.324103196548307,1.3722635775115766,1.2493794390782227,1.297359385045947,1.2470804280810266,1.2973594950450915,1.2400102339302714,1.2932938033735764,1.2407011276117532,1.293878835566536,1.2396983699891684,1.2927859559294257,1.339081681186812,1.3540090316431317,1.3692786200208196,1.3658723798904069,1.324050940083113,1.2217763191936715,1.2259476833788179
1600,0.8219295360480556,0.8461981792193064,0.8182206114709806,0.8209520330130052,0.8686673161458982,0.8973143901583668,0.8653664432069993,0.9554802281624004,1.0442417208348116,0.966277798022182,0.9356473153147208,0.965572728298849,0.906753566202457,1.0140239759158363,1.0956186330964925,1.12584877203745,1.1503357557796436,1.1374860014598371,1.0057084166815817,1.1692988997337708,1.2721408819578266,1.1869918176905525,1.218759654253291,1.223488468695888,1.2290195153900527,1.2253080807122576,1.2836658710573616,1.3590978773496687,1.3809030367543071,1.2356891720106298,1.2895997115355,1.2510835326386698,1.2963193072894064,1.3198581591075293,1.360056251580221,1.2524998004054135,1.296815680295516,1.2486929953066006,1.2967657921245852,1.2411595836966325,1.292301278140543,1.2419581673975537,1.2911853005076266,1.242380467394192,1.292344063171491,1.3307448315228718,1.3462372451661044,1.3423604045667863,1.3500965112830325,1.3218375153194686,1.2309576397415538,1.2306246687271933
1700,0.8231334738484366,0.8526335997459461,0.8244284941909074,0.8280095777988429,0.8712836118632825,0.9062229132297138,0.8676112473083455,0.9560873041815314,1.0484563484919251,0.9656812748468013,0.9372147217992413,0.9656976227402166,0.9088420144065462,1.0148766399679068,1.0980487923975848,1.1318378623900078,1.1529888763788114,1.1403912247552204,1.006174671401158,1.1724979604590393,1.2666842955357747,1.1874368153077752,1.2184946579420326,1.2267791860352484,1.2309339369730379,1.2274334698926792,1.2815912095432844,1.356233677981964,1.3729194837415484,1.2383262898206564,1.2863648796362885,1.2528351767363195,1.2945907191250525,1.3174220441851743,1.3485870861668399,1.2537711154270734,1.295202065278693,1.2503132981271954,1.2939739945581714,1.2427066739024923,1.2909026588441694,1.2431842731115412,1.29077544781057,1.2431086866093013,1.2909640897603254,1.3241028490476727,1.3312058820984651,1.34938320813857,1.3424730300806138,1.3187605699635478,1.2330522025873893,1.230323453608569
1800,0.8321014780904491,0.8538601975280279,0.8301436885481965,0.8321388836120335,0.8743019200836778,0.9101124990713647,0.8735420784310777,0.9581594383363075,1.0523209378489546,0.9647258705860454,0.939895602816802,0.9646988778685986,0.9082469421593956,1.017388761529364,1.1022468078746324,1.1358432069795463,1.1524923229598931,1.1450055895149343,1.008775373957981,1.1753507788756783,1.266455770839005,1.190905245555638,1.2227844759231283,1.2263038673352256,1.2312497822441992,1.2278110337171553,1.2792497793888666,1.3443425850204667,1.365622710755359,1.238132781181561,1.2857606054188024,1.2546328317418842,1.2931880407629786,1.3124653883311754,1.3483126425041783,1.2549250876600244,1.293943483579332,1.2525852136689195,1.291354985131212,1.2442977139553326,1.2881342347819988,1.2432119946381779,1.2870284212501868,1.2443343782469505,1.288805569141503,1.3183566224106997,1.3287282166393695,1.339616322068559,1.3357654644987549,1.3133501688062545,1.2383436788458724,1.238819704183483
1900,0.8349980576991111,0.856639865601596,0.8343235179549936,0.8420338866399945,0.879376389525263,0.9170255917491619,0.8784019683439325,0.9591575914531727,1.0576690732489198,0.9640705090349436,0.942366184789566,0.9642058550141683,0.9107585020673761,1.019304691095353,1.1060713009033494,1.135831610352046,1.1586138013441132,1.149095531328923,1.0124165061717334,1.177924488054633,1.2663974036391858,1.191317761474631,1.2237980096214462,1.2272881645539255,1.2301486247856166,1.2297385797543958,1.2783053773414277,1.3435594847279118,1.3588906774280063,1.238561804790285,1.282652485400733,1.2564635302482545,1.2903960457123784,1.3055334719038858,1.335871305486062,1.2551057000435137,1.2912500967811282,1.252122461416594,1.2909927346049042,1.2446475824997858,1.2857534674508502,1.2451137184701047,1.2857140269844842,1.244263809791201,1.286631028392198,1.3133494820389173,1.3208765750463483,1.326837353597783,1.3192336810813892,1.3075481663385602,1.2392031913175239,1.2357722067078432
2000,0.8391241151117393,0.8656149505297717,0.8339326713434209,0.8443720460315078,0.8790261273200426,0.9203783010797165,0.8788182277017291,0.9608466794449654,1.061775348380387,0.9635977954649693,0.9457735073145968,0.9640330476874378,0.9120131685979156,1.0230952040514008,1.1082382627477123,1.141006033515939,1.1612642926300596,1.1500131236116777,1.0144666883396365,1.1785235273538717,1.261151956491009,1.193274444615869,1.225596521801227,1.229881385886177,1.2322434945808463,1.2308088913922093,1.276706462040039,1.333875774093247,1.3556154617557197,1.240795415971848,1.2820582566430871,1.2567151716439917,1.2883656253399942,1.3001196614453743,1.3298111551489582,1.256622677301363,1.288556089096099,1.2528895681164112,1.2880971463102853,1.2450598939092767,1.2839269938426103,1.2456167512713845,1.283809878046435,1.244307746411439,1.2848616732463913,1.3065830371615912,1.3187503566210563,1.3180130334027669,1.3199623780414602,1.2994358092480875,1.2412220008316617,1.23965679253428
2100,0.8456114279720569,0.8686610993712977,0.8416947294223177,0.8515445288170015,0.8856389691088553,0.9240977703126182,0.8852585798868517,0.9632465414644034,1.0614319262098666,0.9630692960829871,0.9470600977413868,0.9633447555564224,0.9129298979290512,1.02555518261178,1.1109507188649101,1.1443006258425312,1.159554152457786,1.1533260095237634,1.015049293271134,1.1782665043467193,1.2606355019183966,1.197813758550051,1.2251115201634344,1.231400340245939,1.232612747428907,1.2306530881483417,1.274773627501185,1.3280399971664785,1.3427175018717508,1.2405528773650003,1.2801484766516755,1.25725358163642,1.287749369579509,1.2956398551666717,1.324250167931191,1.2561593916873792,1.288580587302197,1.2539914068321565,1.2850926909552005,1.2449665370885046,1.2826801710547193,1.244473857005105,1.283246451072869,1.2462208513799236,1.2832094176537046,1.3005174154703785,1.3019178959948121,1.307583975527594,1.303584682836495,1.2912587912107498,1.2444865482964325,1.2434904702409322
2200,0.8451422421861634,0.8705097320584974,0.8480924285723943,0.8566678946175463,0.8885490050677028,0.9308183707065915,0.8902279010174013,0.9650124280815844,1.0639319259844036,0.963543169739247,0.9480640350536489,0.9631994086981541,0.9156374279623546,1.0268005872349801,1.112711409127269,1.144658666182084,1.1622038311176697,1.1539273008981594,1.0197913795841504,1.1786925101083066,1.2579687334957839,1.195702009455821,1.224732664296456,1.2289454414425112,1.2290013178457972,1.2322461963945945,1.2727755733410064,1.3260415896892213,1.3396169321877593,1.241461029304854,1.2777436734968293,1.256722967637388,1.2848142165052339,1.292304550662682,1.323204111986369,1.2570098027672048,1.2863955074150246,1.2534432777996882,1.2843845189233203,1.2461765389951776,1.2793739058301612,1.2455154548005725,1.2813645226200843,1.2462490596403337,1.2813537845498033,1.3019555139662389,1.3050631381004907,1.3050341485307515,1.3058848110324581,1.2996580535132742,1.2447098628449376,1.246138882677472
2300,0.8529658573392872,0.8790102954696191,0.8502023976396956,0.8561074496346333,0.8907356421511406,0.9317598478450345,0.8941568564630514,0.9671676925917353,1.0667385090518664,0.9635583233769368,0.9502825310187704,0.9632302532053931,0.9191620191674382,1.0304296067141783,1.1141616213017642,1.14685350022147,1.16543648086113,1.1560723940310782,1.0200530570523394,1.1792778550964966,1.2583906380930414,1.2002443890844943,1.227357878857565,1.2329927481481768,1.2293052751206552,1.232605272203556,1.2712427562069994,1.317132884655574,1.3375696612657937,1.2414024481565498,1.2764579186320337,1.2569088395712067,1.2832030268341292,1.290498332292665,1.314343481627477,1.258315551062201,1.2838052702801048,1.2546032470877935,1.2835204136350076,1.2463292306745428,1.279572503291232,1.2452281715348228,1.2796334275009462,1.2445894056438518,1.2788485990678018,1.2969618371547487,1.2980507086222517,1.3029902787480228,1.305150467649811,1.2995808091576222,1.2469987788584833,1.2471697161386965
2400,0.8598069780357597,0.8827835289509199,0.8548367882674833,0.862671586032937,0.8959815731240808,0.9339967614987046,0.89454556225602,0.9686619648139843,1.0694116029524732,0.9644505773881569,0.9554373438942226,0.9638098941975074,0.9197640853942657,1.032636631309244,1.1146213442600488,1.1498233034747245,1.1663322766762116,1.1589769913458405,1.02330707823905,1.1799618541837646,1.2565485851401739,1.1971247934235691,1.2242540133381195,1.234010977979245,1.2320036792025588,1.2320701987066969,1.268487305372302,1.3125883268095617,1.32932484799436,1.2408042390505272,1.2752431508673736,1.2581162651602873,1.2834072816874877,1.2887232731373226,1.312191762858875,1.257823615627973,1.281884947256787,1.2538034375719438,1.2798109940647697,1.245590038285035,1.2764430115742151,1.2448795040950424,1.2766608408779945,1.2450268096597434,1.2759347810466177,1.2934709197331238,1.287590210363916,1.2936639184073129,1.3035177452323685,1.28653550004443,1.2487467286398253,1.24692384224351
2500,0.8592716369032944,0.8895746087441373,0.8597641733061938,0.8710581127246685,0.8964718334942119,0.9418390225246465,0.8985641434688124,0.9716511296648411,1.0739386357146423,0.9648524981002784,0.9557107687720441,0.9643721127530613,0.9220398980839188,1.034227619952145,1.116146679163243,1.1513447269281067,1.1683979865915572,1.157254636603021,1.0261957781824127,1.1837472911750828,1.253659722770162,1.200233242828744,1.2256831455161528,1.2323007519725928,1.2300480021840894,1.2321803119524464,1.267635375037217,1.3102637520602456,1.3285554638176316,1.240503124175844,1.2714839949838772,1.2567398823580387,1.280425341623554,1.285199296237197,1.3094786591898022,1.2574394389933738,1.2803059213387842,1.2531537534991641,1.27878156603302,1.2454716573430662,1.2750621252298813,1.24450035693055,1.274097932982429,1.2447651170582756,1.2758555798777513,1.2876652222973002,1.29009514861309,1.2847347659195218,1.2897535329160548,1.2945242129241838,1.2447439646157563,1.2492870388118156
2600,0.8635653325882972,0.8900484626808156,0.8629290027415341,0.8695667941555068,0.900344429577219,0.943757879313799,0.9055711455936667,0.972058210055115,1.0772054583013504,0.9659074266825929,0.9598095024162999,0.9659127156178778,0.9260674897238903,1.036092548544849,1.1186926646558586,1.1520748683805977,1.1668596805492655,1.159883667882832,1.0281405946087598,1.1850555658990827,1.2540147273798394,1.1984658534963546,1.2248507829066042,1.2321451428225634,1.2288267217237683,1.2334876137804982,1.2653530475418868,1.3033384113533295,1.3159471069182238,1.2395271887555197,1.2702569441619065,1.2565128961223415,1.2797839852821793,1.2826015374101503,1.3033622086990204,1.2578486727596776,1.2799169576751785,1.2535250533759714,1.2772464173781213,1.244697109334104,1.2737159976507397,1.2450434032614597,1.274022825358032,1.243977654785656,1.2729104312396176,1.2834313377459996,1.287151724162571,1.2884121757926432,1.285868488960985,1.2816275566339066,1.2457431761306423,1.2480435337196418
2700,0.8646851736564167,0.9001731419967541,0.8674962830325318,0.8792291033115175,0.9081622039131262,0.9460346186628652,0.9068693538496813,0.9745237186952902,1.0784933102236496,0.9659332781413912,0.9623803782728123,0.9655934763581208,0.9269372346570607,1.038435250579866,1.119158308827906,1.15229372062362,1.1692545171805941,1.161813750481733,1.0290840141595992,1.1823303868963069,1.2496731952850353,1.1992081990488839,1.2253206144694724,1.2334977314095825,1.2310626968353027,1.2319523249241833,1.265112225129724,1.302011313021204,1.314720078735177,1.2403849067927208,1.269163900157472,1.2557628223928912,1.2779407927307882,1.2806527133215106,1.2949044087976256,1.2565213826357458,1.2776134471623195,1.2531671038209753,1.2752574542732544,1.2433845642426702,1.2724195852121691,1.2441154595108166,1.2722939495017833,1.2434634098762607,1.2708976149164941,1.2823808085951007,1.2771804755295328,1.2805389367985653,1.2951903584123976,1.289968137905804,1.25187433875218,1.2486693415279384
2800,0.8761683583477495,0.9031777871721858,0.8704833702595783,0.8825437696931043,0.9089908544038047,0.9532790968388604,0.9087260047601785,0.9774915922464559,1.078025919569358,0.9665828858823688,0.9640594781081686,0.967158462736831,0.9293616801493128,1.0382889144617455,1.1202290029531499,1.1540007202303264,1.1715604974001,1.1614662167363885,1.0313462484556062,1.18202376867941,1.2502667490122565,1.2006677732984385,1.2257476974487314,1.2318548321710476,1.228145159257225,1.2327692774731327,1.2633900774432156,1.2954593990189518,1.309702241461587,1.2400875918146876,1.2686228372935833,1.2560166837793212,1.2750938568112002,1.2778575135500467,1.2943844023696478,1.2554761451927068,1.2763861181142535,1.253596613707651,1.273883479337408,1.243379891662337,1.2690424013668815,1.2441155480218162,1.2688311644345265,1.242877342577474,1.2693146574416752,1.2806247657324774,1.2824552447706203,1.2862995761378402,1.2853173539475522,1.2734995357145524,1.2471424502359223,1.2485687359291457
