milliseconds,Tp,Tm,G,A,S,P,Nn,Na
2300,386598.0098298497,84805.55960308242,17.831250832173353,303.1083074997352,117.74514940403918,0.3938219553265935,0.21873680211704813,8.861241504352453
2400,542693.7741191175,105447.27962738326,19.906628978821477,338.9945155572969,126.51873333250506,0.38984575677950734,0.1897732176581582,6.285638433059986
2500,694914.508311246,128673.5289158977,22.143156357391156,367.62576461633955,138.51139063446212,0.39922758007337344,0.1717932507099408,5.985981136678507
2600,771133.1366310961,135699.3972425658,23.349504951251458,381.2545027423341,145.6382135642602,0.4048596400577127,0.1324486676919439,5.856750929940798
2700,899120.0504558381,173496.0994037617,25.484289987616176,422.04508269438264,147.64138665387625,0.4104815346967149,0.11853550092240395,4.924850635152453
2800,990780.4806918242,179982.40565939838,25.891436010431743,429.5681023254808,152.89761306910611,0.42128052105057745,0.12795338591185385,4.804644344686834
2900,934867.9995800072,211850.0400439746,25.986355094188806,425.5063763144271,153.6426261086798,0.4181405914299315,0.1342884089639107,3.5305716466449653
3000,944455.038992731,227231.27587384247,25.95297902855117,442.99874233392455,155.33864077906563,0.41460224251550815,0.13008496857255156,3.952537472551274
3100,934835.2158615261,248702.24805639102,26.35215744067705,421.1412321881251,160.3087173671581,0.4191737957776116,0.12012732698289383,3.2103915923792377
3200,974891.2689875659,273982.9470139612,26.3428462966031,437.711493633286,160.38488833082883,0.4093858961349712,0.12857474620016057,2.83664862060973
3300,946340.0567831665,304749.21084960585,26.120362322684397,431.89433990168646,153.84409653286977,0.4231703298039364,0.1242915379068222,4.529364786619603
3400,939168.381358048,305841.92437298945,25.172137623032206,425.1810439267565,153.2675532933629,0.42135741893858547,0.13829327046969134,4.99403904759867
3500,962213.0626215633,334707.7095374661,25.522829580404345,441.80222970112123,154.9602333028477,0.4231510129872403,0.12962938150532743,4.5777331881705665
3600,945784.8284643665,364747.62924482755,25.596769903288926,424.64063315583024,155.64417016474206,0.42173058780713796,0.12694989682744257,3.518972600697725
3700,988783.1590291862,361107.28033100476,25.761076529563127,445.7412504791441,158.90476758463964,0.41620089842756947,0.13758649270691542,2.642095829545594
3800,974186.6286527088,388777.5942066027,25.478149157085433,425.0676467471558,158.90286011934418,0.41975035763479507,0.11532739026903038,5.125711019244424
3900,981263.0737746664,417421.4711416692,25.088429597459218,424.2089904515845,156.82473008713166,0.41692679848842207,0.13333311346367424,4.992046781910689
4000,999437.6404776388,442326.53362519236,26.49408724100451,435.07783013058906,150.60399840952982,0.41575288880747985,0.11468090241552142,3.4116236168034773
4100,992686.9144001253,460391.2476841695,26.09828657852201,426.7496809791802,157.69454893205298,0.4135500726028104,0.11449099690939606,4.752789026684538
4200,954000.9289632693,484065.09839872457,26.468603954981738,436.41058508920605,158.7112128219632,0.41394529013243225,0.14165957155197276,3.252192460636172
4300,954548.1310213978,501424.20309977036,25.36946045665511,442.72293416019164,158.63337863334868,0.41273141926399476,0.13609184224321869,3.072273862381987
4400,939628.6301327699,546675.8285826651,26.17719298859594,422.5036046147682,158.68120099447216,0.42363003778114594,0.12051401240517183,4.78597912008968
4500,1001933.791336293,542856.7481564232,24.99876659264977,440.02871704091535,150.93054372051594,0.41892038725888164,0.1430593374375948,4.203434351027716
4600,1004879.4303314104,592201.0969919576,25.839001673861194,446.3483598729132,158.2100851675561,0.41192030928585033,0.1401386080559311,2.6903934324086354
4700,992754.7212877744,615044.0547994133,25.686014354035716,422.30793965911766,157.0383349692082,0.41292179777460486,0.12280203216349975,3.8052166179719196
4800,966895.7669526614,620716.1989520512,26.478809369933593,422.8109273212013,154.29507287478287,0.42281898799096806,0.13651054884652794,3.2144547818225124
4900,983332.3852636217,648315.2020753106,25.9356435323861,429.5895785899671,151.95010766871695,0.41826287847258925,0.12947705255830141,5.175311824660587
5000,938655.7109015674,650947.1192242047,25.877433949947115,421.1256120562377,158.82607733752775,0.4209735711008458,0.12671346356784546,3.7421114338027124
