milliseconds,Tp,Tm,G,A,S,P,Nn,Na
1900,188995.50529508627,60148.77163409524,11.150526094964503,229.6256381352013,97.59057279306559,0.36801603234105656,0.367607752717692,16.45731622484973
2000,206056.27769941348,54416.001957476285,13.043055777800472,245.5356326991807,104.88582582882479,0.3675417724234942,0.3331926468767273,13.560695974470578
2100,249391.8965430223,71136.221242416,14.55578035507508,262.78932494765274,104.98912049031546,0.3719970786915281,0.3176822275703223,12.806491147658203
2200,336480.01809048076,84538.64744722255,16.013694652977726,289.4256137865905,107.37615717510022,0.37388426180919615,0.2690885970447358,10.27358092450544
2300,387277.9991679996,83746.47121648927,18.096311431508262,293.0307645757686,113.92001125563549,0.3822155450155847,0.23865636380398333,7.980270446923294
2400,529134.2421951327,100237.43761640848,19.605496858453694,337.202780402662,122.55802217192338,0.40183016477085187,0.1820588754472174,8.260243920811098
2500,652322.9846441771,126950.33078794739,21.327225780476592,364.329144538135,131.11695527137627,0.3956147046610189,0.162741027695747,4.899626229675914
2600,843991.1758991149,152535.20349288997,24.634419278683687,389.7729420661017,145.69310854846995,0.4051346950081689,0.13088892962567938,5.570019898192517
2700,931647.3647788625,135700.04470519393,24.328519448296102,401.5652839965628,147.96362266961415,0.4065849681405058,0.130398376893362,4.269123849819929
2800,926773.7590349906,187201.27728725708,25.767149366652724,438.9996440054928,157.52652316762504,0.4189314705425674,0.12561782892831666,4.720462139899125
2900,949762.181299542,188224.45333946517,25.547400235998925,423.37938968361567,151.12569930932958,0.421562246545109,0.13588973135571053,4.2745709606760265
3000,978819.8717229293,215397.80640370664,25.959656397865682,442.1057475915026,152.38297531532618,0.4201053192720412,0.12319157033799337,4.490945327938796
3100,951499.3606832204,241563.02222892278,25.817345739537604,437.2829411167293,153.44498370141798,0.40937077183925136,0.12045467623312357,3.176384424398406
3200,975655.7937806502,259114.27579807854,25.614460832859763,434.38845879148226,155.743498762782,0.41022457455987743,0.12103369023510886,4.772616976093362
3300,999046.9576903001,282802.46160205535,25.343529280648283,444.18101579895824,152.8246035307305,0.41426312871973714,0.12858727643691653,4.796912032246322
3400,941413.9021910938,326234.79944109335,26.30197192592126,426.483384137634,153.22948146504018,0.42334862605040213,0.12114087381306944,2.964357141725851
3500,945886.0366174947,349109.74405245157,26.3925406681523,432.66507573298816,156.194885984374,0.4190214932096895,0.1279028452473111,2.691673692995684
3600,984974.7625821533,359209.67591298075,25.77023052537756,423.3990897358023,151.667667099006,0.41423949229054896,0.1368903707066295,3.4166332932611194
3700,954002.0828264921,370124.45322035364,25.2845351632739,447.8638929643097,160.4129677689551,0.42011996138798985,0.12072987611573255,5.188371619810742
3800,997271.0218014179,417310.252581224,25.469671081071127,435.80975815063704,158.47011627814243,0.4192077163944706,0.12922318027297203,2.918145202340328
3900,982933.2335413517,430537.83317697997,26.07228558392081,435.18854777041344,151.31165044392856,0.4134959336211662,0.1403213561556942,2.8646652054740436
4000,936048.0146202383,462013.5637324624,25.315542824563007,441.1709136877826,153.34878132678293,0.41437036700187335,0.13660178816007623,5.071609833301605
4100,963255.3390103517,470243.1957267193,25.439860740048864,440.02395562001016,157.97030973522024,0.4100974322171568,0.1328800704041636,5.041849572721649
4200,957659.6540976744,504977.5454139434,25.796470502705866,423.0582396814454,156.5852466886824,0.4130623487718493,0.1190588267938326,3.3958997858096645
4300,999679.056266924,519687.03848702554,24.92889947823082,438.21549857216706,159.7905127960526,0.41906626288598176,0.13442927964928789,3.5107930847036015
4400,957985.4805926307,524241.07999489206,25.739482514141116,447.8200798002786,150.53268350171615,0.40954492284708854,0.11662116997893389,2.981034303747148
4500,939347.7917554748,537629.6569708098,25.4401659181537,428.21640392176084,156.69528383150663,0.4093721157080989,0.13270469681961908,3.079250512948497
4600,957589.167311949,565910.0853944618,26.121563417258336,445.07187097864437,151.99797372875696,0.42151522999185276,0.13025390539572282,4.477018738839107
4700,947663.3378666713,602355.6509442166,25.405527030883118,421.0355864945946,152.03554771886883,0.41856424503616274,0.13397086814489506,4.232853415622595
4800,1005824.0521785149,619644.0581143989,26.379164757922254,430.83730222245276,156.76036843016746,0.4128222550248952,0.11691787322737968,2.9391600635691386
4900,965361.6300320551,655547.9428670873,24.897073714389066,431.7134364455175,159.18112311125063,0.4186535726761086,0.1415771881747436,3.1860235757713005
5000,998359.6559372473,666974.1148626063,25.498065825101893,426.16026261477293,154.66076367060296,0.4125624493121844,0.13113729799995394,3.862947222573123
