milliseconds,Hsp70,HSF,S,Hsp70_HSF,Hsp70_S,HSF_3,HSE,HSF_3_HSE,mRNA
4000,2.4681114700313684,0.41285576537949537,0.03568999710287546,76.37324502942784,0.3561482133611066,0.054386327037205855,18.98307193919845,1.0168924470015683,1.0160664830936352
4100,2.4687709594948526,0.4108897099469231,0.03599695404568044,76.37164156167853,0.3496043142290478,0.054405567769644315,18.982991205467588,1.0169932307812573,1.0160661112064704
4200,2.4534650968691505,0.41311042233296036,0.03625068753179628,76.37240834643117,0.36318853249923944,0.054422652073990774,18.982992160574394,1.0170140402436314,1.0160701278768431
4300,2.4471441385822814,0.4147249224109068,0.03556819865460266,76.36641973990821,0.3823916734075427,0.054450484784689133,18.982956155158583,1.0170656147430877,1.0160766199220308
4400,2.4407977641814593,0.4152203527603075,0.03676665011877826,76.3654381139586,0.39281120233210043,0.054496347455199885,18.982881191320928,1.0171469720622461,1.0160783065491483
4500,2.429858984428964,0.4166123703058472,0.03670504256080311,76.36436913835415,0.41036438045950346,0.05454833776681289,18.98278350130659,1.0172806297668922,1.0160823117201
4600,2.422202509416322,0.4184219186679749,0.03650636328134482,76.3665338999924,0.3979215655164797,0.05459123216963066,18.98275266378526,1.017303709844646,1.0160844621454246
4700,2.4154139300323942,0.4223733313329605,0.03637791106797267,76.36066050051741,0.4295847670767368,0.05463518416806091,18.982704359447105,1.0174095853408927,1.016088815128508
4800,2.407657443928893,0.42325393698600833,0.03600124821499407,76.3635421442249,0.42762010800751643,0.054641742042159006,18.98257125182735,1.0174108558377313,1.0160958187336706
4900,2.411473276300795,0.42111851166961195,0.036607249992355755,76.36007407932524,0.4405574780934064,0.054686595868877606,18.982480490217952,1.0175138121164915,1.016099533605983
5000,2.409497844782237,0.42476780232031564,0.035898108291804856,76.35909047539745,0.4397242087766286,0.05469780890150464,18.982419526721134,1.0175462291239472,1.0161046941131384
