milliseconds,LCKi,LCKyi,LCKya,LCKyiya,LCKpi,PD1,PD1p1,PD1p2,CP1,SHP2,CP2,CD28a,CD28i,PI3K,PI3Kb,CD3a,CD3i,ZAP70a1,ZAP70i,ZAP70,ZAP70a2,LATa,LATi,GADS,SLP76,SLP76i,SLP76a,GADSa
2700,24.99989720567898,24.948039050127196,24.99584552867392,25.004083613971982,0.04819088092500891,277.0013014623002,134.22360560836864,62.18467481714348,21.145551122295597,269.79257606818487,8.98188480020969,19.464119895931432,230.90664003005386,499.97880327116695,0.019760938600683627,34.33674414601912,15.163014123198316,0.00020403891458651674,1.6449432023358392,298.21179023629526,1.9434260020655204e-07,4.236109234425185e-08,299.99999996335805,299.99999999887405,299.9999999982874,2.4161445480739196e-09,6.578282173168454e-19,5.892700449393945e-10
2800,24.9998839366373,24.949389509018324,24.99605499621463,25.004037617846382,0.05278648028053134,260.2240818198455,134.20086717310485,64.35233541478638,21.009357643801287,268.90650636684535,9.856148695040025,19.168304468939557,229.49987209586678,499.9775452232236,0.023402965374437774,32.661212110367714,14.586182970720465,0.00024263799321520995,1.8918480421477637,298.25465226777044,2.430224670296183e-07,5.070858005965683e-08,299.99999994342164,299.9999999961609,299.9999999977401,3.158896834244498e-09,-5.253679429375252e-19,8.859303310426883e-10
2900,24.999888000273167,24.945952759370005,24.995849280184817,25.004305524707636,0.054516307489674065,260.8268514579123,142.4149219593714,68.93299441149962,21.905270831735784,269.0702179109345,9.680641160564319,20.700410342489945,229.62764249722568,499.97710860890953,0.025356897050174722,33.569431445982325,14.37660958640881,0.00022476128393598196,1.8756416443871595,298.02949290245857,2.7195338137950504e-07,5.854676882932662e-08,299.9999999439164,299.999999996165,299.99999999719057,2.917297043395371e-09,-5.9205352330217e-19,1.417511979338373e-09
3000,24.999880741650674,24.942378835347057,24.995364021004026,25.004277817082137,0.055906715426432906,257.8386202016117,143.7959450951172,68.69500406533821,21.541281605536017,266.9915302649336,10.611344694212812,19.818023823292403,229.38410572716384,499.9750767772254,0.024061854735197105,33.143005828205496,15.086862310717033,0.00024191455264949122,2.0551483425003054,298.01028072001435,3.8140989947144713e-07,7.168154164034994e-08,299.9999999322256,299.999999997257,299.99999999683615,3.73247685684072e-09,2.135765344635822e-18,1.7010284868707633e-09
3100,24.9998782827752,24.939682866070104,24.995631778643332,25.004490947538418,0.055629402385338915,252.1094609133046,144.37742556408077,71.5117992481998,21.838419664544244,265.79692134599446,11.298718103446555,20.865267303464815,229.53972904301727,499.97263530185074,0.026666841193330112,31.601293111875947,15.532030280200981,0.0002816019851817019,1.9747765134272235,298.0740705267711,4.303821649157347e-07,6.13915863960953e-08,299.9999999344078,299.9999999937263,299.99999999531144,4.995522861264049e-09,-1.934035505427614e-18,1.6512871365112062e-09
3200,24.99987710737149,24.942741277571514,24.995414876254426,25.0048534843258,0.06036845740570814,244.38210209963182,145.8643413584963,75.0029738466155,21.96911078417703,266.14404467406035,12.227021121944091,21.652976715224067,228.46900264489534,499.97285268196566,0.02777796700627895,31.390711883891917,15.759414815730201,0.00031928076837871224,2.1311637145463127,297.8314460338373,4.604779421623658e-07,8.134133272542054e-08,299.99999989228724,299.99999999261826,299.9999999964667,5.408265937694399e-09,9.348571610279838e-19,1.5409834500345729e-09
3300,24.999866054054298,24.93937966019951,24.995128352605466,25.00499067049283,0.06268178556734295,245.42002737399258,140.87453280373137,79.3826788667019,22.13334234210871,266.61033645372476,11.643455358146856,21.135272356515607,228.1098746291668,499.97019195403226,0.030138444188466236,31.652042265318215,15.703781104111014,0.0003369283924903816,2.0861221203027345,297.7596538159747,5.005039022374532e-07,8.490355867267516e-08,299.9999998881924,299.9999999917362,299.99999999405503,6.496393194217472e-09,1.3282562883820952e-18,2.212314370734039e-09
3400,24.999861928444787,24.933943050951196,24.99487008761577,25.005000474608284,0.062274696243548325,235.6515469070202,143.58414987848892,84.84605446861765,22.53829879720627,265.45786785261225,12.341654579984281,21.30475517933516,229.03567755564458,499.9672064983202,0.03187254197837716,30.6297161615776,15.771587741484247,0.0003239407134373971,2.1960616958230736,297.813886540002,5.70083807362474e-07,1.116033101431737e-07,299.9999998773264,299.9999999915963,299.9999999929348,5.414923408531112e-09,3.627870643738334e-18,2.783747694364402e-09
3500,24.999865692566516,24.93273311008036,24.994784836957816,25.00518172368864,0.06829100492838544,233.8659834994642,143.69939848905813,85.61758706501868,22.49724451615346,265.0754298947134,13.006770484984916,21.80510723826978,227.8911470455325,499.9678307788241,0.03270959726481283,30.366906366309365,16.38400431141867,0.00036047676529685186,2.268297871957184,297.7266535414165,5.543951104554643e-07,1.3559352083693305e-07,299.99999987485984,299.9999999895252,299.9999999914326,6.9169195358667424e-09,4.4520985420930836e-18,2.879064897759519e-09
3600,24.99985010407726,24.930551855971242,24.994738556629077,25.005608317049152,0.06511081311339803,234.23296872867195,149.6829005699676,91.23998596962183,23.39233691866534,263.58328781409864,13.019949434138605,21.344491141608138,228.32671480662918,499.967378605914,0.033505024821666514,31.20606010809573,16.078343232743677,0.000398967918062487,2.2585943950915226,297.70964648921813,6.246223146445596e-07,1.382398148382044e-07,299.99999983211177,299.99999998821175,299.9999999926916,9.491163674586121e-09,7.927892288565033e-18,3.4155677735598303e-09
3700,24.99985099307939,24.932902004543674,24.994708718424246,25.005750632327224,0.06975483537049111,223.2057408171393,150.0921777427573,87.79064333926263,22.404914482517718,263.38755221325783,13.7604855209646,21.604984693773396,228.06522696549644,499.9636426829636,0.03631127718525611,29.945392982075102,16.94359151555062,0.00040321243545545307,2.474956910336039,297.557395424443,7.2036033720982e-07,1.781829991533685e-07,299.9999998267327,299.99999998723234,299.99999999087527,1.0584049643589384e-08,1.0763484789267873e-17,3.233099268030104e-09
3800,24.999848250780193,24.928497246394624,24.99435333466539,25.00558738280111,0.07071936213218898,228.62118977853802,146.1521549338275,90.67811299756119,22.519874844818393,262.80716425637786,14.44815416134815,21.78348521933175,227.9426655431079,499.9610409310685,0.03789972128266405,29.956035133884278,16.608800969360292,0.000434125675087295,2.5042036095293994,297.61433756128974,7.57819290067004e-07,1.8116264058574868e-07,299.99999979549824,299.99999998467035,299.99999998903485,1.0267748527849847e-08,1.2168681183440703e-17,4.0840521443241245e-09
3900,24.999845713749135,24.9267045623925,24.994172735002465,25.005775158645434,0.0729627092870291,218.56984455762472,148.37818612680448,95.51359740112969,23.396947100775765,261.743851711262,15.286447733626536,22.776234122823084,227.1868137328618,499.961708785249,0.04002390158098059,30.211649723654045,18.260979522992724,0.0004404877974964927,2.5137563307418582,297.43801133047515,8.601885651469949e-07,2.224972511216571e-07,299.99999977037135,299.99999998170944,299.9999999855403,1.4367707520322563e-08,1.0695546299756852e-17,4.842143321402844e-09
4000,24.999844649330424,24.92623918297662,24.994111168694012,25.005909893138735,0.07703483297655683,216.6776808062206,153.3070494062412,98.7460870455953,23.425292374757227,262.7834255499034,15.187330930653653,22.157383693879588,227.2006130158611,499.95967741675724,0.03994091156690072,29.365966226969693,18.316590269982306,0.0004926403069961311,2.642515983799398,297.40118774931875,8.927959778438026e-07,2.3601018982337207e-07,299.99999975282043,299.99999997790934,299.9999999858979,1.4869592232435771e-08,1.410312914934289e-17,5.455439263358892e-09
4100,24.99983361872417,24.920627037058033,24.993796221438778,25.005968617563234,0.07874323314949286,205.9091688867057,150.19773893103138,101.1488682969328,23.309716554671194,260.4166496069872,15.726701324633149,22.796368348739833,227.65716368895215,499.9561524942874,0.042182272753853396,29.449268536950008,18.028069578037154,0.000511854661870292,2.754067506789496,297.3576525475937,1.0060742995634339e-06,2.7002916465722374e-07,299.99999973288647,299.9999999781483,299.99999998170324,1.859150277378277e-08,2.446694620175668e-17,5.823865377200987e-09
4200,24.99983175577667,24.920303323382047,24.993918412493482,25.00618789426091,0.07705373442240908,204.94413821343042,152.82840138423205,109.91014493734417,22.48748242199704,262.0606449406961,16.37951206709493,22.880570400082306,227.2343619344043,499.9549850623274,0.043841663004400476,29.051660940540753,17.789811058850674,0.0005542622229410997,2.6475604896538396,297.1934525129015,1.0946928961716353e-06,2.712921102583717e-07,299.99999969015596,299.9999999751684,299.9999999793651,2.0671656027192128e-08,2.5035359460699186e-17,6.252289228084168e-09
4300,24.99982559121633,24.922208108367304,24.993614835757455,25.006653931858008,0.08019367233898571,200.75591950147768,148.70586182376127,111.24901584812152,23.216808833809235,260.70715667133527,16.792411427877074,22.052584608042277,226.97969937682478,499.9557947643118,0.04631367892694787,29.495074517983017,18.12840333018117,0.0005918137070578576,2.8559840868114454,297.1677118676746,1.139494516386462e-06,3.031494932814384e-07,299.9999996517148,299.99999997142316,299.99999997604147,2.168135727740804e-08,3.6175303609924075e-17,6.851672090444155e-09
4400,24.999819199513407,24.91559795172737,24.993523390576556,25.006613966282572,0.08162771834076318,205.5020082638278,147.96091636097185,113.2808683382113,22.618570607858498,258.9322403232929,16.310190459581662,22.913245149815737,226.91742466986648,499.95174535344484,0.04577222770573048,29.12112081264154,17.7325562406285,0.0005828250685131751,2.7492239884749576,297.18826617486934,1.196009160910828e-06,3.47081398123035e-07,299.99999963716283,299.99999996498633,299.99999997454387,2.70895403467859e-08,4.0441484419128763e-17,7.834479120930738e-09
4500,24.999819859521462,24.915008314508462,24.99328038616051,25.006597145660407,0.08256130542319713,199.634768548374,148.7761095669117,117.47500967031462,22.59207011017839,259.1752114808113,17.472544588193074,23.243996254222637,227.6999393653505,499.95099053451423,0.04845901487615595,27.921871099109076,18.927294564267125,0.0006027037051955334,2.8736242984852733,297.1441136714017,1.2726781126948393e-06,3.68315412464791e-07,299.9999995668524,299.99999996363596,299.99999997206584,2.9951953552646286e-08,5.379891449233565e-17,8.463258574686408e-09
4600,24.99981525059665,24.911349623892644,24.99337640280817,25.00703047314588,0.0884046681335172,191.78596683899528,154.80649023890606,121.16278146041661,23.469243680371978,258.2517457314888,17.491161564859688,23.0153438894513,227.06294811586037,499.95019770396146,0.051357862890401736,28.003965422445123,18.387486701580816,0.0006610014290746872,2.901215607626944,296.9818145866257,1.367799157771101e-06,4.1360819493241733e-07,299.9999995578441,299.9999999591525,299.9999999669865,3.322855256348609e-08,6.394672819703661e-17,9.32224006598947e-09
4700,24.999811704511323,24.91430126548276,24.99307210397224,25.007122085657745,0.0865331791300839,188.55352634117764,152.2937469320291,123.56091940888035,23.52701613113058,258.2381891540221,18.557832808584116,22.271923535910346,227.06582356538334,499.94664042984897,0.050436580155775686,28.3953259794211,18.234899571861817,0.0006876272239450631,2.952799577977822,297.02688864772597,1.5069950463161467e-06,4.675488642135452e-07,299.99999948256504,299.99999995195765,299.99999996436793,3.8217694123275554e-08,8.294740991250255e-17,1.0573897371500666e-08
4800,24.99980345232765,24.912122512692584,24.99307271779003,25.00733936464744,0.09245737197084032,191.7747798064878,148.38262360768152,120.42971874604373,22.655745385780175,259.62938533633957,18.70063351391598,22.764839109170623,227.39886456902317,499.9485153398647,0.053679085488465894,27.874253385682536,19.059843745084756,0.0007372473091883741,3.043043542426851,296.93106702696195,1.6765647600345473e-06,5.025439136382295e-07,299.99999944500934,299.9999999477571,299.9999999585939,4.188368464064531e-08,9.785338667637095e-17,1.1760956939244538e-08
4900,24.99980741512101,24.91106263165038,24.992753661376597,25.007359897378244,0.09354421503818103,183.66680984760163,149.65336360813032,128.98565939939408,23.41462251174344,259.1195068402063,18.743675225115364,23.25139711386951,227.64541678271806,499.94442294030665,0.0531310913374899,27.88671613949651,19.658590480308114,0.0007539775269391833,3.2008429604712783,296.868169471618,1.7645112121650366e-06,5.561653753868057e-07,299.9999994099172,299.9999999398232,299.99999995384144,4.576689130359717e-08,1.2325633106819374e-16,1.2934704499622804e-08
5000,24.999801506168687,24.909095644850943,24.992514532540557,25.007404689588945,0.09309390261640094,177.91190996225322,154.2992830285729,128.23919962792,22.459357971927687,258.963631038907,18.82430777695926,23.261696112829608,227.20426727209676,499.94272739978385,0.056009260231107895,28.395134853507063,19.457439182269013,0.0007796380649770466,3.138911165938883,296.88564983604437,1.8985459598290342e-06,5.860503448041505e-07,299.99999936508834,299.9999999330642,299.9999999493265,5.109330071689539e-08,1.4846215731933345e-16,1.3455396730270772e-08
