milliseconds,EpoR,SAv,SAv_EpoR,SAv_EpoRi,dSAvi,dSAve
2600,75.583915359657,998.8583175958322,0.4349009059339322,0.020161552250768162,5.684025487814251e-05,0.00024555180508534105
2700,75.5577227597924,998.8137409003926,0.4616309718697522,0.018328574379871537,6.14058070424804e-05,0.0003300703524624392
2800,75.5467473841406,998.822901615448,0.4414667745322302,0.02275136405285459,7.055852552987721e-05,0.0003415846651771782
2900,75.51666822374544,998.7770707713397,0.49525829616628647,0.02409095332971656,7.384398113668125e-05,0.000323151744819924
3000,75.53006205215455,998.7720940387975,0.48897279614239014,0.02501428901231161,8.75313676949522e-05,0.00044016013103091034
3100,75.47355964077663,998.7755718396797,0.5201713290241586,0.027098781303469644,9.282725742255006e-05,0.000428697095472319
3200,75.47525634331632,998.7568647399887,0.4990828850731288,0.028167315064319517,9.006364216089727e-05,0.0005049241854184864
3300,75.45928645270995,998.7168566128713,0.5599399566095908,0.02953421024652428,0.00010948962620297601,0.0005267219620511555
3400,75.45177349818574,998.7160277679657,0.5657268985648094,0.030322775601166547,0.00011089965281277638,0.0005604595799187633
3500,75.4347726525887,998.7153365628009,0.5570086144430743,0.03041358662578626,0.0001263671370730813,0.0006066233692730836
3600,75.41170878625795,998.6642600462555,0.604989397069838,0.0331334111689088,0.00012421004774166466,0.0006981693602108195
3700,75.41862535174778,998.6767112858502,0.6043076485489224,0.03595132400369365,0.00014929102926189035,0.0007044131267893239
3800,75.39141623295727,998.6349800806252,0.5905527700924159,0.03971568050520651,0.00015506586611137437,0.0008282022346690134
3900,75.37228190609586,998.6424931855285,0.647616682567859,0.03905217856192393,0.00016898018551474292,0.0008192252049273701
4000,75.36614054431611,998.632367381988,0.6531495781366806,0.043333930974124656,0.00017102342844311285,0.0009745103081000993
4100,75.33923433482079,998.6028531318906,0.6549863545929285,0.04418664854166195,0.0002047322509137072,0.001022484309100405
4200,75.35041760264285,998.5954264378184,0.685624724157832,0.046589045218219716,0.00020777327068905338,0.0010816677231956142
4300,75.30554485203774,998.5430608736729,0.6761769929278836,0.04739083924470901,0.00021802188640894358,0.0011704331836953467
4400,75.30467241939319,998.5401026071802,0.7043481662768177,0.04846229133031198,0.00024624862320916864,0.001273097542218505
4500,75.27575969966367,998.5353451995334,0.7216172597061107,0.05374247333460724,0.0002484308335633377,0.0013676530875271792
4600,75.28444343668723,998.5325424342028,0.749518480661584,0.05596893314761494,0.00027778766299248723,0.0014518346625136407
4700,75.27542586134662,998.5079635352241,0.7431965643129118,0.055529243017909076,0.00029689636956289076,0.001470391305618219
4800,75.22665214450578,998.4941836259316,0.761872924400414,0.060197378059107555,0.00030322162190248654,0.001606734521299483
4900,75.24866464585351,998.4768337816529,0.7762488732592704,0.06062184490545504,0.00033351870173911803,0.001740389952263239
5000,75.19673927914515,998.4352453190776,0.7884187315629501,0.06267025667695261,0.00034503093880014566,0.0017673448149399349
