miliseconds,Mb,Bc,Bcp,Bn,Cc,Mc,Ccp,Mp,Pc,Pcp,PCc,PCcp,PCn,Bnp,PCnp,In,Mr,Rc,Rn
2500,2.1460794879121385,0.3358036110845599,0.03152177393269406,0.1307656334530054,0.024338132179519596,0.015004105308831606,0.0031964780581136723,0.018848039190805993,0.002933644899719099,0.0011340365295366686,-1.2568806388723384e-05,6.65581793286069e-06,4.69706265449389e-06,0.011831719470692356,-9.472287176493432e-07,4.39837106959877e-08,0.016069661836038217,0.0013531337616342098,0.00026307586295896686
2600,2.2068428028442133,0.3542752954927372,0.03413661896781947,0.14398909113045702,0.020870270688675533,0.01832529789175338,0.003268002691279306,0.019294899022594836,0.002843144447741765,0.0017109266180432743,1.54872525636388e-05,7.975798052392221e-07,-2.102737251288978e-06,0.012945867678097848,-6.755910398062804e-07,-1.4141923669568128e-07,0.01876232176154192,0.001865805655740154,0.00034081513369322604
2700,2.2712066173341685,0.37262555296716693,0.03468842717073323,0.1606455056788208,0.03106970198637677,0.024044838752171314,0.0047198902191228215,0.023652344938899235,0.0034653814053341907,0.0020289739135276584,3.44988394352696e-05,-3.437104530270928e-06,2.034353686605745e-06,0.013213497949697332,8.382587154344666e-07,-1.1398512199974855e-08,0.018782900484861698,0.002124658632399825,0.0003016100632696454
2800,2.330103176455372,0.3873229834464565,0.03657608187499293,0.1614059395188937,0.033995459759969114,0.025945831615723915,0.004638636181864357,0.02394511975435217,0.0039030788146909748,0.0021946894611629955,3.3025741102275715e-05,3.924349211557347e-06,6.295959980536128e-06,0.014255535759646372,1.7282157445355507e-06,8.893583913175807e-08,0.021309293875389646,0.002395193376042028,0.00037666947803095303
2900,2.4453241149535767,0.40895071365883395,0.03815029359286609,0.1795623827192222,0.040855440894244074,0.028230553882660235,0.005164323186560455,0.02810218444112487,0.004274016086185274,0.0024492060535228587,4.212706117322384e-05,5.984470494053049e-06,1.453055966292088e-06,0.014956293526253744,2.4675598672237195e-07,5.5681578716476404e-08,0.024767085235969346,0.002535842575748245,0.00046736265241476455
3000,2.5330815222265137,0.43042071205037896,0.038030705700284564,0.18005271346268048,0.049231450944532615,0.03182564338494893,0.006848996104537959,0.03329266789578641,0.0047628614494396515,0.0027018876679094166,4.501905416606093e-05,9.906534256840651e-06,8.334540526095427e-06,0.016434331371327996,1.8002854412550102e-06,-1.1178253925287216e-07,0.027421174996372484,0.002811395625260584,0.0005261727775543959
3100,2.539502717356401,0.44459477097316513,0.04045703304762154,0.1955842955670441,0.0564230011517562,0.038701409110180836,0.007369123591165135,0.039135110517786335,0.005991893562394974,0.0031175494786285446,2.504414878115795e-05,7.1346487743293065e-06,7.272723622071027e-06,0.016795283485623966,1.3034352849266112e-06,3.249462532058592e-08,0.031140633240912007,0.0030740829028928387,0.0006032641012979037
3200,2.622438447882458,0.44927010573642673,0.041324501839947195,0.2062339691211163,0.060527058686411644,0.04130547664080695,0.008013022185926984,0.039302824623556144,0.006573602764042604,0.003197613822624997,4.725154147301695e-05,9.935636664188856e-06,5.005736726262587e-06,0.01812975958026797,2.4317336597439293e-06,2.3145807122171453e-07,0.03483539839262976,0.0035176189431952954,0.0006387489876295606
3300,2.666700606965099,0.4843483062749092,0.041855005433331254,0.21305683028758862,0.06609561081592258,0.04350973612728765,0.009414500453404591,0.04792206826292773,0.007411009883886863,0.0036008026786432256,7.635072547703658e-05,2.288860734227216e-05,1.2984410294260931e-05,0.018636425870817788,2.710087956847906e-06,4.660186265354957e-07,0.040803822638336096,0.004120971430430961,0.0007563127696262554
3400,2.7211994789190426,0.5007774054965594,0.04472628320283628,0.22547663469469775,0.08125013701690229,0.0504113148654333,0.010629049079692698,0.04887009385204881,0.008279589215708722,0.004296746488545406,9.93222105580459e-05,2.5977478945808468e-05,1.2681718312488672e-05,0.019293458896614085,3.844696472167416e-06,3.928181253249848e-07,0.041106175015244516,0.004458418820333503,0.0008849859156965869
3500,2.8310596645205863,0.49565511964782794,0.04527340436994699,0.24131885496301902,0.08585133179154116,0.05334355046106078,0.012332554635667046,0.05752281949562423,0.009374104361997765,0.004728188013609354,9.824921307685069e-05,3.175516042607728e-05,1.739089296911947e-05,0.02002595285417952,3.6195758201657707e-06,6.694335109511315e-07,0.048130810294527766,0.005014321323163092,0.0010031071902674392
3600,2.898497747549462,0.5170599725214827,0.04718808776802496,0.24682755181964597,0.10166883474732226,0.059646590068397974,0.014022430289011229,0.0645052462564091,0.009524220823602936,0.005053281445034547,0.00013117607797990594,4.180621554488129e-05,2.515969330531526e-05,0.021021870528483283,5.510850546431607e-06,5.819328230948786e-07,0.05270121217187363,0.005402628327313692,0.0011053709904463233
3700,2.8787403289218347,0.5406103713138665,0.04756504268315173,0.2562610218838644,0.11075306958049938,0.06464133547099589,0.015667464034791783,0.06905939904857532,0.010956108685518441,0.005615511629089586,0.00017010929209618239,4.949360132190726e-05,2.7098425205876592e-05,0.02182057926941573,7.624982750516133e-06,8.532933955185257e-07,0.05841267796217988,0.0060524259490890246,0.001150187733311859
3800,2.9723243087870226,0.5497134405911811,0.04832093116660536,0.2655838382983665,0.11752084450439229,0.07100239249071823,0.01789890851372331,0.07588661806626652,0.01154862251940981,0.0063058281334156824,0.0002288743486490505,5.563357976452796e-05,3.485582052846057e-05,0.023360793583574572,9.76072432472729e-06,1.1856538686911595e-06,0.0613560727089806,0.006602505723916617,0.0012988283100779897
3900,3.078616871298016,0.5792714795169072,0.04928991381085544,0.28224087742689385,0.1334564126129071,0.07930898793721762,0.019583390246186373,0.07919968298728003,0.013494734509214231,0.0067593279406159565,0.0002993194545743068,7.442303363211053e-05,5.0506726317686754e-05,0.02358174440337461,1.222819930503992e-05,1.4275873947026067e-06,0.06636490529217177,0.007059914633777904,0.0014515828737546933
4000,3.122623360359401,0.5928947754361129,0.05055501759284363,0.28520850261437947,0.14619380455929948,0.08613193796125954,0.022309435561766736,0.09001631198586488,0.014353140734724941,0.007606107366774825,0.0003415205292226473,9.827719581367567e-05,5.536906344041528e-05,0.02461127831806699,1.5159130132797906e-05,2.02078531865594e-06,0.0732810818204831,0.0076042622596994265,0.0015671773540315492
4100,3.1493619992972444,0.6178096712310517,0.05295927055641918,0.30628477657323266,0.16099901936068986,0.0910395276007673,0.024641053901888997,0.09735473293817774,0.015126900599028709,0.00835639333171999,0.0004324548911295959,0.00011346670363879403,7.280070128356114e-05,0.025736310159594444,1.857756209220891e-05,2.869092288076814e-06,0.08059825289125341,0.008516366962354182,0.001699625383523975
4200,3.2336816497455825,0.6375518999312603,0.05296779678964257,0.3207793102960777,0.18459576499184985,0.09767816049618393,0.026587407592213005,0.10507376492916344,0.016849003895616565,0.008904617945119823,0.0005055911144230555,0.00013636368586270378,8.395192771205054e-05,0.02578889069656118,2.301830757862566e-05,3.4038526813289494e-06,0.08286239621458472,0.008999931073336695,0.0018283726896798063
4300,3.2215570475549953,0.6546470179832795,0.05565573855715754,0.32358705862098674,0.19373944659663855,0.10833805146584752,0.02954637025269655,0.11219348839618318,0.017982541445156944,0.00994477194035083,0.0006060770299923061,0.00016636637775606022,0.00010665199367740275,0.027630319121436087,2.9592005153505858e-05,4.299881117617753e-06,0.09226868334046093,0.00997978941434769,0.002053669499991613
4400,3.2752620381473885,0.6570707405146682,0.055014865478550834,0.3441030584006825,0.21436383837716755,0.1150690299533396,0.031542341497994855,0.11888328272354401,0.019899733241525806,0.010868924801999852,0.0007377132441415793,0.0002041704433417518,0.00012577864696127953,0.02847261072197875,3.558107800373334e-05,5.5693665671366086e-06,0.09942779352313309,0.010500041260268357,0.0021752294656959405
4500,3.4233582418272483,0.6854964606835446,0.05602065932890523,0.35338030302548384,0.2343144722392735,0.12177907044130229,0.03442693203237214,0.12924244346476574,0.021410252429510234,0.011829618949881542,0.0008545056855938043,0.0002479851116858755,0.00015323406157064334,0.028773020127913117,4.292948554891671e-05,6.8971905332287735e-06,0.10553003774482697,0.01125532475365338,0.0024329991029281776
4600,3.414541447921435,0.7027031401845477,0.057845476589538675,0.3672796978643644,0.2564340172628621,0.1325451151039252,0.038009461131756454,0.14044657328751214,0.023178291510391174,0.012703731848249229,0.0010060603849006884,0.0002898079765689981,0.00018401454103600477,0.030144366310468997,5.1637413807553436e-05,8.74364472647237e-06,0.11395923155415302,0.01238134319785496,0.0025469700382789663
4700,3.5070336992130393,0.7028601684330518,0.058595442279863776,0.3724686378985482,0.285751912749734,0.14177617247717017,0.040901385338409785,0.14873470408851905,0.024886763128970833,0.01331696437139865,0.0012121434454240938,0.00034458814976329313,0.00022093908446156206,0.03107623901466768,6.26266587518084e-05,1.0804166663424706e-05,0.12101680464928641,0.013180159234026637,0.0027673586000767246
4800,3.5325837628054924,0.7253246577497771,0.06114828325997254,0.3868071571524838,0.3030836612286131,0.14959828839973166,0.04437347243380922,0.15883813244037553,0.026243868092210892,0.014730141758135668,0.0014235380751015513,0.0004013616094686133,0.0002663929585559654,0.03172538571039932,7.49656606474418e-05,1.3596136457369452e-05,0.1303973380617908,0.014395250151432002,0.0029676785643522967
4900,3.6227410653469003,0.7555706378081293,0.060684142381138804,0.402979834625844,0.3343624150435176,0.1636262256481372,0.048546220916123664,0.17259786788757214,0.028677327819698076,0.015679019294244492,0.0016861620150965418,0.0004763608130853617,0.00031576991792764354,0.032111530590336855,8.771074850034477e-05,1.630027431700372e-05,0.1366577379373129,0.014931550643212122,0.003249368681463383
5000,3.680399580758365,0.7640344831687049,0.06253748140393564,0.40959015801793525,0.35942578304978107,0.1704059933323584,0.052335516597145824,0.1841710238246414,0.03010988919348126,0.01670077739061423,0.0019348341721880983,0.0005654621026972758,0.00036590534150124815,0.033341619806790596,0.00010538888064241251,1.9936504493471595e-05,0.14469920404575218,0.016015995444484284,0.0034965728003903546
