milliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
1900,0.3357091876092137,0.0,0.44034678660800936,0.07526690258388867,0.999964274412727,1.2751797069695512,0.00021037427554871618,0.00676811335834745,0.011250394389468192,0.5928843769559741,0.001521222094970423,0.0,0.0030311814778331493,0.366725103618716
2000,0.3322914862961128,0.0,0.4250889914456755,0.08548038880473859,0.9999679045121092,1.3279900742684496,0.00017572669062930984,0.0032430419932266896,0.011315325363523547,0.5928274447922842,0.0013775940984282174,0.0,0.002876589554119041,0.3670036904756283
2100,0.307511933061796,0.0,0.40823599291491486,0.08839885301038704,0.9999700897481392,1.3378742142235647,5.4654136941468685e-05,0.004373176599695843,0.010794463691885522,0.5935201625738867,0.001148519222322721,0.0,0.0027403894901707835,0.36706004515889096
2200,0.2949326299508835,0.0,0.39365434488853707,0.10975724800724679,0.9999661297310988,1.38302450711295,6.373707724402716e-05,0.003706406064637224,0.00958997144769186,0.5937645698825568,0.0011076218455654558,0.0,0.0022091232156636804,0.36800256913772417
2300,0.27249112724545,0.0,0.3721216237442401,0.11560889029958149,0.9999656417400651,1.4184949042359476,0.00015865608053148078,0.004201596287041287,0.010405305312726014,0.5939234722682741,0.0009852424045909494,0.0,0.0022200604920654993,0.3678994107136611
2400,0.24810254761290845,0.0,0.358040176496031,0.12747599905182297,0.999972475683858,1.4216861412970336,0.00017984359967692444,0.004899580158426421,0.009642515592261036,0.594256361001991,0.0009684196916509136,0.0,0.0018630365107899275,0.3680677736537814
2500,0.2284661303224886,0.0,0.3347951588480926,0.1407325579713727,0.9999768670412664,1.4458343856439546,7.750224081267874e-05,0.004146307016452059,0.009163440175741984,0.59454387294775,0.0006371423077291426,0.0,0.0018286305356449096,0.36908524050203273
2600,0.22866768571280652,0.0,0.3283853341005324,0.15212984060658855,0.9999684523294246,1.465296864060786,9.582586377774243e-05,0.0022772148646315925,0.009596826595122284,0.5946564563013048,0.0007130802699340407,0.0,0.0017169506349213103,0.3692059669360354
2700,0.19828827903583007,0.0,0.3123701264698241,0.16447564590976368,0.9999702262771011,1.473150144152085,6.134196452157068e-05,0.004303214213382684,0.008702338237933767,0.5950603039806668,0.0006550389144447631,0.0,0.001656012077502184,0.36887491793624744
2800,0.18515857311553593,0.0,0.28778208038193615,0.1744336277376621,0.9999676473282192,1.5027604488236599,6.349972798397013e-05,0.0015624177171272586,0.008953223476398077,0.5955009175433473,0.000653924815639022,0.0,0.0016390411159722792,0.36899936247543086
2900,0.1614198368697854,0.0,0.26570942619008475,0.18379412570028458,0.9999653536608001,1.5111207003211997,3.6063899232982615e-05,0.003039620580419651,0.008986986496222286,0.5955501851439712,0.0005071747089689258,0.0,0.0015182312213289323,0.37038451919232934
3000,0.15629511446877825,0.0,0.23568676502031938,0.19697862484353446,0.9999632748644415,1.5389533968271731,0.00014233561103518447,0.002063316851449297,0.008369566546723052,0.5958922104564246,0.00040422430732771185,0.0,0.0014562289366882775,0.3695424178912134
3100,0.12444976522768494,0.0,0.22977702280189946,0.2168401864679135,0.9999586136638964,1.5389093132117877,9.807922241747161e-05,0.0028825185136799004,0.008343732115443767,0.5963863875639622,0.0005275416684594167,0.0,0.0012760126983048308,0.36972177455029137
3200,0.12877926034406983,0.0,0.20974123210234075,0.22992837682378806,0.999963288100973,1.5858642787430348,0.00013941893630654392,0.0027895187914075727,0.008800440470946311,0.5964412637585462,0.00048452268746495945,0.0,0.0011569403158816145,0.3701096834935226
3300,0.09927202623338735,0.0,0.17501901814719403,0.2455206818965879,0.9999719134827498,1.5945041920471148,-2.5551035180138818e-05,0.0034464242019965796,0.008447996589197839,0.5970183682479941,0.00030133856169137674,0.0,0.0011399668852054654,0.37150562307964013
3400,0.089600718970543,0.0,0.1589236767591086,0.2624457362781853,0.9999666757030211,1.595492544475599,-6.704116286637175e-06,0.002770742069860483,0.009172456305336736,0.5971319818906871,0.0002787942608731468,0.0,0.0012830416413296597,0.37171961417869825
3500,0.08054863775297329,0.0,0.12755921596666386,0.27169314306708586,0.9999425458081446,1.6045816637744523,0.00013223401050385468,0.0016293470782711421,0.008901573377353306,0.5976348481526426,0.0003933491697790624,0.0,0.0012989812431067004,0.3712828002821118
3600,0.049866498410541533,0.0,0.1062087727518199,0.296503424136766,0.9999358107351667,1.6182106913190148,0.00013733956388816042,0.002893708989533677,0.008633333215496574,0.597926625677873,0.0004838390847253611,0.0,0.0009947838247535772,0.3711722441152322
3700,0.04927508979253356,0.0,0.09735351699863744,0.3063507893593077,0.9999281671880194,1.6133895839301906,0.00011974752273466216,0.003667407574083492,0.007881529728759515,0.5980359609391912,0.00017917309736205643,0.0,0.0012708660868521588,0.371267872336338
3800,0.030714196367705563,0.0,0.06918574937456995,0.323419188594027,0.9999149705923667,1.638965097914578,0.00012401440694055315,0.0013539023163060165,0.009168148502169545,0.5985715756457741,0.00020859824311844898,0.0,0.0013471539246333688,0.3721712310080287
3900,0.02243196219056635,0.0,0.05128350003767922,0.3445911180590219,0.999909955400861,1.6316771071004812,-1.5720957210565807e-06,0.0034922600807800928,0.00856657861699574,0.5986187956220844,0.00043847180025752383,0.0,0.0010658160119754083,0.3725018247480926
4000,0.006061953451036964,0.0,0.01183829499873419,0.3594157574141118,0.9998719808345358,1.636781138456981,1.2419343874168423e-05,0.0018728472270425388,0.0086854929281612,0.5989402046665797,0.0003831294345928978,0.0,0.0012598591297936503,0.3731126164224323
4100,-0.0013626641557541444,0.0,0.0114009292775619,0.3722036498117998,0.9998250129163695,1.6616596998434952,-1.570340023895735e-05,0.0042849496700932445,0.008943246483802491,0.5990576477564266,0.00029870548817642476,0.0,0.0011759593346042914,0.3727704015014427
4200,0.000427642048781977,0.0,0.005506589904578036,0.364776916962903,0.9998134408767053,1.6635452923693814,7.80838875459736e-05,0.0012299280896583041,0.007868384378101443,0.5995758511350088,0.0002988017262908106,0.0,0.0010450616472342006,0.37321673670442573
4300,-0.011137990167194514,0.0,-0.0011030393064496247,0.35932938524113484,0.9998062626077064,1.6617433112603865,5.6439272924358006e-05,0.002421521803977529,0.007858759357850183,0.5996978319774816,0.000455830823011882,0.0,0.0012803039467927013,0.3727655547314694
4400,0.004022845808426806,0.0,-0.0013937301225675372,0.3591415491405718,0.999803938859366,1.6704231839964556,5.084426429693924e-05,0.004312403805207016,0.008809729630594176,0.6000741709979078,0.00019625009418372318,0.0,0.0009858683578387495,0.37375856612627206
4500,0.009927236030775216,0.0,0.002293267992717382,0.35196260489028836,0.9997988275335565,1.6762240512174567,4.901015110130756e-05,0.0024965430893562467,0.008647292909626417,0.6002865772085417,0.0003448755316789204,0.0,0.001355229442071642,0.373720793177308
4600,0.0035191928762256038,0.0,0.00558385347612628,0.35064418211786985,0.9997988175119158,1.699055571154463,2.9027035145970168e-05,0.0030228962151768028,0.008727270828090853,0.600729854092387,0.0003681898288540159,0.0,0.0013634605171456051,0.37411518647844444
4700,0.0009078639032060934,0.0,0.002277460753546947,0.3371727641876579,0.9998043539760901,1.6812275543730821,-1.5131558386722251e-05,0.002232501881372091,0.007745042494417017,0.601172827849414,0.000315969279920158,0.0,0.0012036504463512486,0.37433223081941375
4800,-0.0056998097021763216,0.0,0.00737962086794939,0.3410166434546699,0.9998019943218587,1.6859820919572577,0.0001137363075952617,0.002588897695687602,0.00787549704687344,0.6014101317295494,0.00020442646831564723,0.0,0.0013928628927922795,0.37491898312347
4900,-0.008928701800376172,0.0,-0.0049122199062680855,0.33673453504719225,0.999796316837946,1.6851850410447304,2.9870508897424177e-05,0.0029620034404710454,0.008669792789110233,0.6016158875083154,0.0003193333139234834,0.0,0.0013082550488142607,0.37394805992807145
5000,0.009975393544847262,0.0,0.007135054446541593,0.32907428422420326,0.9997989615400118,1.697432349276814,0.00011095260667995968,0.002391233776122481,0.007995892525387795,0.6021667061253978,0.0001795554591493518,0.0,0.0013704044039258795,0.37462386427694233
