miliseconds,APCP,BCKI,Cdc20A,Cdc20i,Cdh1,CKI,CycA,CycB,CycE,Mass,pB,pBCKI,TriA,TriE
1300,0.4413910322620701,0.0,0.5134970112520044,0.03722047733747106,0.9999354858377476,1.049169585210474,0.0003695234055199865,0.011723728373065182,0.013448852722423327,0.5907400582169764,0.0037342257621169692,0.0,0.0051414449760822396,0.36342386055226833
1400,0.4339462050646951,0.0,0.5198915893837043,0.044211043039518345,0.9999464152307137,1.0649152959873454,0.000291883455372216,0.011145766585287825,0.012942752661686333,0.5914024716719407,0.0030246906449628613,0.0,0.004694684058337058,0.36384764446905055
1500,0.41975167186269763,0.0,0.5010572185505445,0.053000893794643275,0.9999535240438103,1.1209594868804333,0.0003681985994672429,0.00861685814065204,0.013041270488006075,0.5915830725497498,0.002845714219255303,0.0,0.004246961162188932,0.3647885995648498
1600,0.3840698482767401,0.0,0.48680544094084627,0.05900152684203341,0.9999502943286018,1.1542075455618424,0.00024709199766370616,0.007089091862496048,0.011378765515245949,0.5919108150055349,0.00228576011821225,0.0,0.004038976325650385,0.36533645723413594
1700,0.38625656086443966,0.0,0.46609312402986225,0.062181215780230004,0.9999592140087444,1.1966644119761953,0.0002346670278873121,0.004798056371715089,0.012003667756738636,0.5920792677063178,0.002003302864271849,0.0,0.003359438388354266,0.3654074259492442
1800,0.35640164093189114,0.0,0.45634600270287984,0.07572748680966712,0.9999664371100808,1.2334880075074608,0.0002763230418395099,0.006207304711949692,0.010969646410854704,0.5922237312096743,0.0017333663870850512,0.0,0.0033546285699516325,0.3651880282022041
1900,0.3322121495689837,0.0,0.4468826246496722,0.07516596301338563,0.9999688887275311,1.2641519254962341,0.00013642636435359985,0.004829370354502746,0.011445562536512145,0.5925154855950441,0.0014157822236886706,0.0,0.002855072539536898,0.3667178549439822
2000,0.3315108551446722,0.0,0.4330223816312577,0.08469947836899654,0.9999629721731442,1.325356395271777,0.00016782006109632963,0.004503143674106719,0.010564430649676998,0.5931867358522651,0.001441972250322388,0.0,0.002652176134036407,0.36639881507201205
2100,0.30197929457033845,0.0,0.3992948715795445,0.09388177831369472,0.9999657137097526,1.3537627632434492,0.00014605684730633326,0.002876378212000013,0.009957473831299957,0.5932737539824438,0.0011646525929621548,0.0,0.00259269350874421,0.3670920544950249
2200,0.29554491582908554,0.0,0.3831750561058345,0.10945030699009602,0.9999725891885898,1.356316408048379,5.5849946462060106e-05,0.004429367785000611,0.010634734826604444,0.5934519057902325,0.0009276728544773455,0.0,0.002154534004675979,0.36776128575857203
2300,0.28192575241079704,0.0,0.3791185842974222,0.11936487879170385,0.9999650583931657,1.4057020996405576,0.00019432487086121366,0.004334562250203627,0.009236340150047097,0.5938490060449142,0.0007791321377717131,0.0,0.0020367177741995464,0.36832178736344756
2400,0.2556566463620466,0.0,0.36850796346592307,0.1269352160700812,0.9999741846778901,1.439657122679968,0.0001287637367948509,0.005055594059671812,0.009851422695930845,0.5941555574769439,0.0008966398229581458,0.0,0.001983461293363308,0.36811026972685146
2500,0.24077603282682256,0.0,0.33672919945498675,0.13417066261280605,0.9999632386043328,1.4325331629876719,0.00010911026845411331,0.0046895462612328055,0.010008972092793219,0.5946688013200593,0.0006028085650597709,0.0,0.0017855570370143535,0.3684192776816109
2600,0.21306554082582077,0.0,0.31519911158133707,0.15121476386963453,0.9999722994616514,1.4529157721922334,0.0001348170409353632,0.004487683627066905,0.010084850410192742,0.5949198454908995,0.0006247705940238788,0.0,0.0017893924839082719,0.3688651013664039
2700,0.2076247828732923,0.0,0.3119076333002969,0.15415045297683902,0.9999750758486909,1.4908890207090442,0.0001607619465254448,0.0035112923547514358,0.009848546510905054,0.5951289077510303,0.0007572480578909484,0.0,0.0017898108425845524,0.36946498289973934
2800,0.17937105170708503,0.0,0.28666367216756533,0.17435689654203193,0.9999720413365291,1.5058029457918083,5.396471683573369e-05,0.002560475729078302,0.008769488595388845,0.5954196064053381,0.0005793000397594601,0.0,0.0016043150517822146,0.3691824166892462
2900,0.16874921091771505,0.0,0.2675587210958049,0.19076129750116916,0.9999683195642588,1.5140823852005856,-4.857257952446212e-06,0.0031749325422416176,0.009632683378644652,0.5955545129377106,0.00043075098121404874,0.0,0.0015014645143303913,0.3701414541796646
3000,0.14974834852760555,0.0,0.24176308918830341,0.20345718920775643,0.9999643765467638,1.530432006856885,2.37239472915482e-05,0.0021806813206534416,0.00938283399607279,0.5961193269555151,0.0003970220446460052,0.0,0.0015426742777263107,0.370591159310597
3100,0.14445361412631616,0.0,0.21896903726353056,0.21675779808614057,0.9999643614115679,1.5494885139437267,3.284295777946451e-06,0.0015451492556238593,0.009147838684472822,0.5961534427182879,0.00046059822873104175,0.0,0.0013451705948621967,0.37049180148556166
3200,0.12977975386312085,0.0,0.19187949984656727,0.22902731164935933,0.9999655346173291,1.5846111541415278,5.9974042822102694e-05,0.0025423606493230645,0.008177894498318128,0.596639235619473,0.00041681316959288773,0.0,0.0015244289874155584,0.37033437491616167
3300,0.09760482098695453,0.0,0.1710858870529537,0.24209033473676117,0.9999687571247697,1.6012823696629626,7.825303698319741e-05,0.003158284527717292,0.008372823026337793,0.5970149041679085,0.000544005005808378,0.0,0.0011050587675165177,0.37151969688737874
3400,0.08479431250224898,0.0,0.1560581979150471,0.2526763052041831,0.9999728300402277,1.5907259752234981,5.9886704277152976e-05,0.003292871512863734,0.008853763681691823,0.5971560374235437,0.0005043651600163131,0.0,0.001438135040645756,0.3705739261402836
3500,0.07208758679896606,0.0,0.13556051470602165,0.2692659342482983,0.9999495339901523,1.592258708291878,0.0001223008858754014,0.0014530568775762071,0.00864171118369568,0.597607852327757,0.0004767105176726566,0.0,0.0014122689510380143,0.3709523806475454
3600,0.05167237700281927,0.0,0.12082012163431935,0.2986098905345693,0.9999419601840106,1.617357890184487,9.663943714435898e-05,0.004092584188471629,0.008150800036564798,0.5977550529735683,0.0005184039579314215,0.0,0.0012934750696079233,0.3715608343715396
3700,0.043486404869816954,0.0,0.09246085308828197,0.30501755121385876,0.9999323195274706,1.6161925718444856,4.1433101363080826e-05,0.0027353176547449945,0.008789383268849253,0.5980718776516595,0.00025899876682716977,0.0,0.001229311477424384,0.37235355829912814
3800,0.03498154500416874,0.0,0.062413617850805944,0.3227447814639865,0.9999148477498196,1.634222426591878,7.192630731406779e-05,0.003673633923772128,0.0085674636102006,0.5984115941298366,0.00022547799203611607,0.0,0.0011596166589031,0.3727089015523985
3900,0.0115876196119055,0.0,0.03354948756572212,0.3374067049781061,0.9999019223959523,1.6574795269557254,0.00012506288208791958,0.0037433408370020453,0.007806344138519507,0.5984800026065459,0.0003728518389266682,0.0,0.000957299774925278,0.3720270747344651
4000,6.592551142085325e-05,0.0,0.027988277888338596,0.3578256221939851,0.99986843826732,1.6448994866351765,0.000132737333685316,0.0026902600043267433,0.007817754689274668,0.598867356142265,0.00031484314335438287,0.0,0.0010878729294068043,0.3720792331551358
4100,0.0024384669212948657,0.0,0.011601359282409388,0.3766876090940388,0.9998351123951706,1.6476370676529195,0.00011450697644861218,0.004282586836821082,0.008006077486451975,0.5994370844663237,0.0004489124328328211,0.0,0.0012520713452155165,0.37257837925149945
4200,0.005140635403660908,0.0,-0.007781807028490192,0.36775355863392556,0.9998070133564331,1.6710931891304128,-8.472545799517855e-07,0.003116706339086262,0.008180251706898779,0.5993622481004791,0.00014777771246793058,0.0,0.0012125527876955709,0.3724858005390435
4300,0.007453684164794325,0.0,-0.0038573057362345756,0.3592043049286069,0.9997975348183062,1.6495012399112454,1.4752515974703519e-05,0.003499838338204716,0.007905393771016418,0.6000700998832433,0.00023596488966459085,0.0,0.0011081059953359745,0.3730706898193639
4400,0.007471502819013911,0.0,0.0054320522952095735,0.35479075212982497,0.9998009810425528,1.675445890837075,4.807872650008431e-05,0.0022809839244475024,0.007736335496951236,0.600012371006857,0.0001712208782857209,0.0,0.0012808806203343651,0.37336086513218986
4500,-0.00920359394170881,0.0,0.007005982831743937,0.3587265420054281,0.9998000161972317,1.6746726572962376,6.181436663093525e-05,0.0038176810033084714,0.00883284956821813,0.6003082060112068,0.0004280364029638793,0.0,0.0011343896488536726,0.3739844663699188
4600,0.004195285908099334,0.0,0.0010992480020138166,0.3471374927509347,0.9997975880073156,1.6782636523830137,0.00013155770209245316,0.0025710148727056455,0.008399204627060671,0.6008688377287894,0.0003224562107562961,0.0,0.0009845393707396805,0.37388310010854175
4700,0.010074526702759363,0.0,-0.007069052265932047,0.34730598333322726,0.9997939709260651,1.6736602761495372,-1.604715743834233e-05,0.002382581827909743,0.008306352684497259,0.6009019371425454,0.0004537307468469316,0.0,0.001341518554091645,0.37440052875157814
4800,0.006537208915812581,0.0,-0.003335065088743162,0.3311860056144484,0.9998019201809074,1.6765218592419984,9.938704635192527e-05,0.0023725389250256763,0.008897334835238798,0.6012946786648513,0.00046941922368065917,0.0,0.0011731685517861522,0.37382996368429317
4900,0.003397098973538458,0.0,0.0053921477712112155,0.33613949766655904,0.9997945360541949,1.6848279472980061,-1.3845297018959036e-05,0.003704591102874467,0.008117165438713124,0.6015815250653781,0.00021754216755218164,0.0,0.0013640578974525761,0.37502023635809345
5000,0.0003690400567951649,0.0,0.00604654318823937,0.33249168801312506,0.9998040183621844,1.6890426137585288,0.00013302421624775053,0.003134747725211256,0.007731159260253565,0.6018876171239563,0.00024610735571475395,0.0,0.001035948285895151,0.3751440073523413
