milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1000,4.85516114756427e-12,1.398916495004998e-13,9.999830508636595e-09,4.667657678108281e-15,9.999353705929926e-11,3.315812783705153e-14,9.264082076619154e-16,2.7517566879236063e-15,1.5999996168311976e-07,7.882983616700181e-16,8.999999533184312e-08,8.366260200143515e-16,4.621443206318903e-15,1.399999999858528e-06,6.999999765658303e-10,1.231304942578031e-17,-1.7743684196804852e-23,-2.248481504649115e-22,-2.0285625007884013e-19,-7.853106963570518e-19,1.9999997209438514e-08,2.7308797583283836e-16,3.9007320205656216e-19,-8.473611529682718e-19,2.615098069979979e-16,2.499998724387505e-09,1.6651623500857574e-16,1.3125509888697617e-15,3.399999997672627e-06,1.778100803073745e-15,-1.0683218241292289e-16,1.3917859712136782e-17,1.50559216209244e-16,9.583311066518668e-18
1100,4.8257430380302435e-12,1.671330027411645e-13,9.999845552114945e-09,5.265866993392456e-15,9.998904219318744e-11,3.266632973213812e-14,1.1891081523861365e-15,2.47292058933861e-15,1.5999995800571325e-07,7.816627445823977e-16,8.999999385840534e-08,8.463268707995824e-16,4.205818749152411e-15,1.3999999999147946e-06,6.999999280154297e-10,2.9259143964165444e-17,8.19419839086854e-23,-3.51656893420883e-22,2.5911204270655476e-18,1.032331204177872e-18,1.9999996974801914e-08,-5.132083143526444e-17,-5.041593749620481e-19,1.150267181744396e-18,5.098511094494926e-16,2.4999985501289384e-09,3.51820081010969e-16,1.4421357116272313e-15,3.399999998764167e-06,2.3429352744520243e-15,-1.362613730651703e-16,3.4204275887417563e-17,8.473153818816782e-17,1.1412736040466902e-17
1200,4.820841624554237e-12,1.7917474918155984e-13,9.99983637040088e-09,6.127660553594083e-15,9.999037541124259e-11,3.678102599065145e-14,1.1044016134984787e-15,3.164367903033407e-15,1.5999994780836629e-07,8.196306312648906e-16,8.999999342528995e-08,1.0156259230227709e-15,4.172157839754811e-15,1.3999999990705043e-06,6.999998936220078e-10,3.712041459702124e-17,-5.276640062831439e-23,3.8070512979564724e-22,-7.654749573264277e-19,-9.947108663456863e-19,1.999999886594443e-08,1.4160994420301548e-15,6.231006873609565e-20,9.254328936092534e-19,-1.4955590324162456e-16,2.4999975689466543e-09,2.0626709952167032e-16,1.4912556518158179e-15,3.3999999982804825e-06,2.4174877248090296e-15,-5.5344754030458575e-17,3.3638969564550146e-17,1.5155145531651582e-16,1.2074814567796988e-17
1300,4.7809936777317974e-12,1.73394534096452e-13,9.999812085317451e-09,6.383708586829968e-15,9.999191146577334e-11,3.9271292917837303e-14,1.5954464662460324e-15,2.9443953488344694e-15,1.5999994791604106e-07,8.558793541439264e-16,8.999999301900305e-08,1.1460684752545309e-15,4.726357079577411e-15,1.399999997339001e-06,6.999999755492994e-10,8.302702845172437e-17,5.31826897178863e-23,3.024850438082047e-22,6.0412137936325e-20,9.938487423511164e-19,1.9999997408842994e-08,2.7800292361533786e-15,3.641524321304558e-19,-3.6914464279764327e-19,1.1440605135528216e-16,2.4999980333608127e-09,3.155970238938521e-16,1.8644151531024745e-15,3.3999999976183687e-06,2.6043712286483664e-15,1.162839680587101e-17,3.0459761225267515e-17,6.427874126681417e-17,1.0630017019392835e-17
1400,4.770743375983696e-12,1.981387385610231e-13,9.999790678232432e-09,6.971366182550573e-15,9.998564137025217e-11,4.3359657994660184e-14,1.8410956000023673e-15,3.564427169578476e-15,1.5999994334935817e-07,9.792466183166179e-16,8.999999364721013e-08,1.1040741023010768e-15,6.69922399135507e-15,1.3999999973387082e-06,6.999999310235917e-10,3.988551844367754e-17,-1.3820092955917762e-22,1.9063414282114523e-22,2.4436185174729047e-18,2.0123266133933897e-18,1.9999998908559614e-08,1.7355917851114504e-15,4.2705632675248866e-19,-2.0705352308627987e-19,2.0993092522967668e-16,2.49999731569916e-09,4.693625740922271e-16,2.581556474811226e-15,3.3999999976086605e-06,2.288029601750877e-15,4.6941403446057275e-18,3.173216276440327e-17,1.915004086700475e-16,1.2002783826036354e-17
1500,4.7766767262665916e-12,2.347194072400409e-13,9.999778874748374e-09,7.427731006201925e-15,9.998739414935477e-11,5.601158089876509e-14,1.5922354112357507e-15,3.53045552785093e-15,1.599999374515889e-07,1.0046535730912016e-15,8.999999145732049e-08,1.2001299136628615e-15,6.991866395384164e-15,1.3999999979393776e-06,6.999998794731488e-10,9.437784019813872e-17,-1.2700097717996326e-22,1.1010553783947147e-22,-1.5812067803532906e-19,-8.050803680628903e-19,1.9999997383342154e-08,3.1617344653732186e-15,-5.282151044974994e-19,5.892710457039411e-19,-8.916517698170284e-17,2.4999967446286595e-09,4.018424483412162e-16,2.140762009827429e-15,3.3999999970261127e-06,2.3607548445485596e-15,1.1015483948456962e-16,2.833576375913887e-17,1.6774658712262318e-16,1.2772121131022263e-17
1600,4.752456343163188e-12,2.2639039063312792e-13,9.999763729669563e-09,7.818488160453823e-15,9.998802106182775e-11,6.59590809440885e-14,1.998358832535375e-15,3.898815855343129e-15,1.5999993466123318e-07,1.1071264963282686e-15,8.999999058845683e-08,1.2626733262438152e-15,7.944435994845313e-15,1.3999999979440168e-06,6.999999164536522e-10,8.340868087960293e-17,-7.098335958330542e-23,-1.8947460206243613e-22,3.56664389573271e-18,4.293274014787981e-18,1.9999998755864852e-08,3.480496162313249e-15,-7.665217514612598e-19,2.3973565088005485e-19,-8.883805443281887e-17,2.4999964580408165e-09,5.451069538443354e-16,2.939618654738233e-15,3.3999999976854745e-06,2.354754180686985e-15,-3.642227946130885e-17,3.872769394130413e-17,1.8277965728802116e-16,1.5195247057797904e-17
1700,4.755413110613187e-12,2.377016517570039e-13,9.999741965385023e-09,7.615373303965951e-15,9.998870973736106e-11,6.078331747995061e-14,1.9916289006629837e-15,3.778282436409654e-15,1.599999237361319e-07,1.1401209797307013e-15,8.999998989557872e-08,1.494416423188398e-15,7.260732228728695e-15,1.3999999981510863e-06,6.999998698764291e-10,8.680706891994001e-17,-8.696516686345065e-23,1.9323199814379874e-22,2.2206915676096694e-18,2.511917415855852e-18,1.9999998509981696e-08,3.637557163120698e-15,2.569744000423451e-19,-1.16423898166329e-18,-6.091217927783818e-16,2.4999969850511088e-09,5.772495102636122e-16,2.8280526052968994e-15,3.399999995792439e-06,2.5287725502906584e-15,-1.773145673286273e-18,4.370756508495959e-17,1.412902650398742e-16,1.859015135574482e-17
1800,4.721950978165577e-12,2.662405412839719e-13,9.999754904728804e-09,7.839289892520934e-15,9.998207119350837e-11,6.128512056592983e-14,2.514060180411203e-15,4.3884165419333595e-15,1.5999992171999673e-07,1.315065628100481e-15,8.999998943666723e-08,1.4557030626134851e-15,9.001321343095962e-15,1.3999999980607244e-06,6.999998815126637e-10,1.505702557706943e-16,8.443162703047117e-23,-2.460061530679641e-22,1.312234611180743e-18,2.7001855831294317e-19,1.999999798727964e-08,1.731329912347637e-15,5.124381150662203e-19,6.559371631806829e-19,2.3696169637331365e-16,2.499996755699819e-09,4.626872894031573e-16,3.281903667978283e-15,3.399999995987992e-06,3.3207172914730926e-15,1.111297946516501e-16,5.680923123888142e-17,2.242261721334417e-16,1.976356737237031e-17
1900,4.705606524947118e-12,2.9081011370573617e-13,9.999713121362098e-09,8.79676122675125e-15,9.998505329166612e-11,7.802566548362053e-14,2.255224207985981e-15,4.184121120058049e-15,1.5999991501203016e-07,1.255767171054512e-15,8.999998831568256e-08,1.543518960373085e-15,8.584662837511888e-15,1.3999999982212718e-06,6.999999105975072e-10,9.385638947583359e-17,-1.5498279276883951e-22,2.466945406308271e-22,2.397227935901257e-18,2.3669147271615206e-18,1.9999998018261696e-08,2.612904300970988e-15,-8.602858201873281e-19,-6.600551587732113e-19,2.043253047859036e-16,2.4999965818761264e-09,5.448006793457893e-16,2.9502343067593332e-15,3.3999999964239388e-06,3.831025870820604e-15,4.3472953417882655e-17,5.3879412928017716e-17,1.223514502865187e-16,1.9566032795187014e-17
2000,4.7011101202092155e-12,2.683977851080277e-13,9.999708393008492e-09,8.425335676548893e-15,9.998643845220911e-11,8.22567078434303e-14,2.188985885143632e-15,4.930142606628261e-15,1.5999990871186784e-07,1.3232334382890906e-15,8.999998860485139e-08,1.63498281487722e-15,1.027089636692657e-14,1.399999996210202e-06,6.999999029155079e-10,1.6341976056850042e-16,3.3382518510558836e-23,1.164998912352915e-22,3.0088110086697005e-18,2.6603751007428643e-18,1.9999996178477077e-08,2.4523548211863182e-15,-1.1029147895702776e-18,1.165789077462339e-18,3.027676792516992e-17,2.4999962109181745e-09,6.354502162239715e-16,3.2438510754820376e-15,3.3999999957633784e-06,3.993426352841436e-15,6.955910838995475e-17,5.919764178509827e-17,1.3336482842558554e-16,2.2668072004879134e-17
2100,4.6645341363852276e-12,3.112334750846213e-13,9.999700245390185e-09,9.611820930425216e-15,9.99802525394959e-11,8.269052185558301e-14,2.3312715406382786e-15,5.13745340558884e-15,1.599999107074581e-07,1.3867055026155287e-15,8.999998869357398e-08,1.7721305443764906e-15,1.0393835392657408e-14,1.3999999959041298e-06,6.999998809095613e-10,1.4195863728816574e-16,-1.943181739293905e-22,1.5769069839377821e-22,4.67416009265282e-18,4.040800626705814e-18,1.9999995387101404e-08,4.57587406913942e-15,8.428927674964937e-19,-2.455675147858198e-19,-2.262552972953897e-16,2.4999953766215844e-09,5.333592137935147e-16,3.4066221016422113e-15,3.3999999947872572e-06,3.924489308103957e-15,-1.1936238068202584e-16,5.742243382697389e-17,1.6071096507397132e-16,2.412507224065848e-17
2200,4.676418281933002e-12,3.069288123590977e-13,9.999657455609187e-09,9.681858819606572e-15,9.998139778460857e-11,9.54701355329694e-14,2.5766316104902537e-15,4.9301772587580155e-15,1.599998933623782e-07,1.5721541943565232e-15,8.999998764099798e-08,1.8743020078353445e-15,1.0429070998748798e-14,1.3999999967968352e-06,6.999998575450862e-10,1.6706992257241362e-16,2.81282776565433e-23,-1.0274516510358664e-22,3.705244299849179e-18,3.84318815182792e-19,1.9999995748554507e-08,2.823143903989942e-15,5.802712045853852e-19,-2.316753563460549e-19,-5.992856537953157e-16,2.499995145602652e-09,6.467867011627655e-16,4.0131744769099605e-15,3.3999999947498277e-06,4.32417383189398e-15,-7.01037435444104e-17,6.848794343001894e-17,2.766161501689158e-16,2.2901887705985504e-17
2300,4.663820505682358e-12,3.32142736968665e-13,9.999685218739149e-09,1.0451358588770129e-14,9.998118684496864e-11,8.724597999392585e-14,3.1974746128591497e-15,5.626688057757311e-15,1.5999988400772312e-07,1.5776517440567525e-15,8.999998629830667e-08,1.8605848056792872e-15,1.189070146466475e-14,1.3999999966088207e-06,6.999998464506638e-10,1.096715069458322e-16,1.0304306510317183e-22,2.8238794714471978e-22,3.270892180021217e-18,1.7287162731332379e-18,1.9999994253362512e-08,5.8605938129759606e-15,1.106195500052948e-18,-1.015868972571835e-18,3.648944958901845e-16,2.499994746753361e-09,6.418975328567231e-16,3.787565823451174e-15,3.3999999954647714e-06,4.112787599252303e-15,-1.0085898714730113e-16,5.930723233816919e-17,1.9304431125240616e-16,2.6478705920834496e-17
2400,4.639013921023296e-12,3.4678141437290434e-13,9.999632366989383e-09,1.0881491760629719e-14,9.998339620298665e-11,1.0297730187258947e-13,3.310325639386008e-15,5.890317097414187e-15,1.5999988009445936e-07,1.6858751031493601e-15,8.999998518558677e-08,2.141257914347336e-15,1.1432451309143383e-14,1.399999995893535e-06,6.999998291607795e-10,1.8909237966494927e-16,1.0589348571646184e-22,-7.836620827847671e-23,3.4563709734776665e-18,3.19293453137273e-18,1.9999994212167538e-08,5.316188600160859e-15,-9.447779335527236e-19,-2.0382919271451513e-19,2.4103735356588657e-16,2.499995035481365e-09,8.092357111447691e-16,4.472737777308713e-15,3.3999999952559112e-06,4.973935935947653e-15,2.970256606881019e-18,5.992942377085745e-17,3.3932744438122046e-16,2.6401563119924374e-17
2500,4.596879383150849e-12,3.7034894911007214e-13,9.99965571365561e-09,1.0995170683656942e-14,9.998274696902611e-11,1.0099908713621119e-13,3.384234025553976e-15,5.61820789963737e-15,1.5999987139265823e-07,1.7416928409514183e-15,8.999998467275774e-08,2.1495330650829107e-15,1.2803959321526776e-14,1.3999999967360908e-06,6.999998129151426e-10,1.7128221680974004e-16,1.0834505472877042e-22,-3.265026011928048e-22,2.1035145550291166e-18,3.195072206000601e-18,1.9999994793714088e-08,5.113762582249209e-15,7.970702224982274e-19,2.913367127474313e-19,3.224465904572931e-16,2.4999943760721497e-09,8.446751136657266e-16,4.864541758957118e-15,3.3999999942693355e-06,4.395162572541474e-15,-1.532659217628119e-17,8.137505138227466e-17,2.9935105940890276e-16,2.9269842862705225e-17
2600,4.5887457343026e-12,3.6645923087847397e-13,9.99962154588317e-09,1.1556026047498018e-14,9.997801738723164e-11,1.0950166404781779e-13,3.141677870649854e-15,6.249154651105685e-15,1.5999987306089716e-07,1.7447346521281006e-15,8.999998411870244e-08,2.2938088039199413e-15,1.2927049987538927e-14,1.3999999964684022e-06,6.999998525702749e-10,1.8888317582747875e-16,-9.484540336029514e-23,-3.389387994816736e-22,1.775244560658915e-18,5.128331232529263e-18,1.9999996440953857e-08,4.67617895190727e-15,4.0861555168464717e-19,-2.632876939772574e-19,2.0972783359183078e-16,2.499994416009608e-09,7.212017721826897e-16,4.7730676451859745e-15,3.39999999443866e-06,4.8749647635147695e-15,-1.055545316029365e-16,7.246767375099554e-17,3.4730432676531836e-16,2.6857942490405083e-17
2700,4.594497629348881e-12,3.8684108490130706e-13,9.99958764160402e-09,1.1581745275856717e-14,9.997882727852e-11,1.1032483951175993e-13,3.299513443968749e-15,6.337264013707639e-15,1.5999987359548544e-07,1.9331866736320753e-15,8.99999829134586e-08,2.337108326879841e-15,1.3598614145326233e-14,1.3999999952282314e-06,6.99999848989162e-10,1.7844689446570553e-16,-2.810913140929027e-23,3.5571485919201013e-22,1.6179668666448174e-18,1.2411558424403938e-18,1.9999994849641953e-08,4.141358328513345e-15,-1.0597525014023206e-18,-5.764126899146916e-19,2.0154276350315313e-16,2.4999946237471415e-09,8.715936569756829e-16,5.014740714063586e-15,3.3999999941790054e-06,5.378177915823163e-15,6.780585690216681e-17,7.774701367823437e-17,3.027822421850615e-16,2.953238150645904e-17
2800,4.5868921060497555e-12,3.936750961465495e-13,9.99957863437048e-09,1.166329375892305e-14,9.99745195720893e-11,1.173443100135172e-13,4.185378334180846e-15,6.2990367657259765e-15,1.5999985579025848e-07,1.981283014199596e-15,8.999998382120437e-08,2.2704452279078495e-15,1.42999241611169e-14,1.3999999968023635e-06,6.999998143800145e-10,1.5479407612615577e-16,6.685034807459506e-23,1.1932753057552618e-22,2.4663188833203805e-18,2.817506297374509e-18,1.999999459580303e-08,5.951212345467887e-15,1.2055249403120926e-18,-8.040607554516204e-19,-5.551590403712011e-17,2.4999937196548376e-09,7.915407707913847e-16,5.392234400308427e-15,3.3999999933642758e-06,5.857565905705767e-15,-8.607694492316659e-17,7.60629372015496e-17,3.0396731665115256e-16,3.292366368599364e-17
2900,4.564534055340505e-12,4.30576283257134e-13,9.999579493348232e-09,1.2419971469550483e-14,9.99793465411924e-11,1.159048105993907e-13,4.126665552878385e-15,6.612798572023484e-15,1.5999985336211521e-07,2.088044865220344e-15,8.999998232362282e-08,2.488962899379241e-15,1.4723080275168533e-14,1.3999999947354037e-06,6.999997779949149e-10,2.307021376596364e-16,-1.9378824394503762e-22,-2.5199168497097006e-22,6.189417523899771e-18,3.029941632243804e-18,1.9999994618566716e-08,5.115707314706722e-15,-2.1258528070772004e-19,6.421607250826204e-20,2.7216264373633933e-16,2.4999938906771176e-09,8.340746780051078e-16,5.732359036985282e-15,3.3999999939216404e-06,6.45715282978807e-15,2.0393835222256938e-17,8.363501885421831e-17,3.796300947364998e-16,3.295729629480352e-17
3000,4.54728206702851e-12,4.096888746362681e-13,9.999584095306413e-09,1.3304063210171411e-14,9.997828577971824e-11,1.3099284931198627e-13,4.4928575080601475e-15,6.680083658522437e-15,1.5999985432573581e-07,2.0221597172200863e-15,8.999998102156356e-08,2.4346826360638127e-15,1.536310585063704e-14,1.3999999955938165e-06,6.999998284244482e-10,1.7287497300301593e-16,-1.583013077502305e-22,3.2956912536594307e-22,5.357355346092074e-18,1.5587815727578492e-18,1.9999995991635463e-08,4.3884963352805695e-15,1.2779526546791205e-18,-1.6499848976156016e-19,2.133718581949872e-16,2.49999379493731e-09,9.179757584688827e-16,5.579229501077439e-15,3.399999993568056e-06,6.14783008005177e-15,5.852639046960261e-17,9.799374010809127e-17,4.0036346080019795e-16,3.409306109126917e-17
3100,4.511533859000097e-12,4.3086952592895113e-13,9.999532328311269e-09,1.2861337886384313e-14,9.997796154238395e-11,1.3518957481580515e-13,4.740394684574748e-15,6.897183458060611e-15,1.599998511974445e-07,2.0505808912450964e-15,8.999998080052543e-08,2.699940928242491e-15,1.6693009510365036e-14,1.3999999949166827e-06,6.999998068461635e-10,1.742180819255784e-16,-1.4033567281227297e-22,3.689606794279842e-22,5.809448716409324e-18,3.5894088357570716e-18,1.999999554717379e-08,6.545893065903542e-15,6.621190250965026e-20,-6.837192699478769e-19,-4.042689920894349e-16,2.4999928958945416e-09,1.0705258992494115e-15,5.508684369019047e-15,3.3999999929162783e-06,5.979698786902124e-15,-1.081205354836512e-16,8.540740320696901e-17,2.79520664443044e-16,3.444577163007238e-17
3200,4.498395045448073e-12,4.557457074305974e-13,9.99955544631629e-09,1.3826409533576496e-14,9.997632518446781e-11,1.31269247529385e-13,4.339366163103646e-15,7.586755192108841e-15,1.5999984620182884e-07,2.250864750291742e-15,8.999998017524948e-08,2.6878099333856e-15,1.6303664113250525e-14,1.3999999955888535e-06,6.999997721245644e-10,2.326485363279663e-16,9.646881026261211e-23,1.9303765270353669e-22,5.603863844122542e-18,4.080530248555622e-18,1.9999993535468767e-08,6.124276288213056e-15,-1.1289558269290768e-18,-9.201010892118317e-19,-3.643217075589592e-16,2.4999932618869733e-09,9.52034657720396e-16,6.239032966360993e-15,3.3999999927627274e-06,7.235641410349031e-15,8.64184191184379e-17,1.0186053429024182e-16,3.1847212371212495e-16,3.6300498487612077e-17
3300,4.4844776603003e-12,4.614007885606935e-13,9.999513812671683e-09,1.4389053195388053e-14,9.997733884076752e-11,1.4391990256414423e-13,4.917790509112648e-15,7.35944018486806e-15,1.5999984372705938e-07,2.3590888979305568e-15,8.99999797179174e-08,2.86731532524118e-15,1.670518780952231e-14,1.3999999949912373e-06,6.999997303919649e-10,2.2302042551510714e-16,-1.1613803492726885e-22,1.5228853042770237e-22,3.303033238536845e-18,2.9023735744761954e-18,1.9999992078703785e-08,5.852725396621993e-15,-6.370820965877291e-19,-5.539215403037827e-19,5.14340331199156e-16,2.499993162099146e-09,1.0949032291702236e-15,5.932781206404275e-15,3.3999999919426356e-06,6.370998353242279e-15,-1.4398911642273572e-16,1.0597634905127097e-16,3.277240171530713e-16,3.7944101737879977e-17
