miliseconds,R,LR,G,Gt,Gd,RG,Gbg,LRG,LRGt,RGd,RGt,LRGd
1100,386.9470407652936,0.0,56.29560156492813,0.040541076342991846,0.08000647235351539,456.65063696364086,1.0230708002947966,0.0,0.0,0.6368414373293673,0.31174489279709044,0.0
1200,375.9323851790031,0.0,52.520825953813045,0.04084727092512067,0.07784950013769311,463.1448008287272,1.08519900399965,0.0,0.0,0.6569743298869032,0.33490475631172045,0.0
1300,372.0945350882955,0.0,48.420804932397694,0.03972727819162591,0.07642488553015009,470.1361022394118,1.199967023949817,0.0,0.0,0.7419848157241669,0.3726066691972346,0.0
1400,371.39207003436616,0.0,44.4845782622613,0.04017095212763261,0.07540592929056983,473.08043227489264,1.2563853528659525,0.0,0.0,0.7645186031385608,0.3945056135073814,0.0
1500,365.0950499473746,0.0,44.29871684599653,0.040323179216760895,0.07509324275322028,477.5690719212338,1.345752359304383,0.0,0.0,0.8429127418309218,0.4157016005095901,0.0
1600,364.1245350684851,0.0,39.72639554494221,0.04046129884992151,0.0745461781173703,476.1706975566118,1.3934318407382427,0.0,0.0,0.8622313874891882,0.4336339646067427,0.0
1700,362.70919570637625,0.0,35.56161392740459,0.04119797879456636,0.07303344540156903,477.43876216716006,1.487631136978926,0.0,0.0,0.9286899187387816,0.4734590971286368,0.0
1800,365.0162527689817,0.0,33.569425165572966,0.041085486643002295,0.07263175511716255,484.4936508339817,1.5616952516354585,0.0,0.0,0.9586123192869629,0.48243493812438915,0.0
1900,357.6672949937621,0.0,34.057642055802376,0.04148270257152453,0.07371991415418977,478.42780639266056,1.585858691448839,0.0,0.0,0.9931644202474122,0.5149631936980252,0.0
2000,356.6395697305384,0.0,36.36938148049618,0.0424438329424021,0.07323756072558436,485.24123864497,1.6723579009623157,0.0,0.0,1.0259095071025444,0.5629519141022549,0.0
2100,359.3947196115292,0.0,37.6255030578322,0.04345460495262044,0.07351379651260419,485.9280372485631,1.7057216391086416,0.0,0.0,1.0522307839406266,0.5586779703240725,0.0
2200,352.17564470463213,0.0,35.00247055737499,0.043814539059667826,0.07320104423867213,480.9786185770406,1.8384272498044922,0.0,0.0,1.0867875874438582,0.5989848255485524,0.0
2300,359.3602339153041,0.0,32.73139160295958,0.04433524634926211,0.07397873909286684,484.3167878825096,1.8770725333437497,0.0,0.0,1.129659448284131,0.6282258481110339,0.0
2400,352.5365661565245,0.0,34.62177683664236,0.04552335136616954,0.07468147023191384,483.003318639957,1.879596624474799,0.0,0.0,1.1280490907505656,0.6404302249789258,0.0
2500,353.29134897853027,0.0,31.963428161553736,0.04689124508728757,0.07510354736959436,491.38215134917175,1.9631309349591741,0.0,0.0,1.1665301340770358,0.6671647696281038,0.0
2600,352.23438877874486,0.0,32.69835328956087,0.04817172681810212,0.07472683936751605,490.61338849557814,2.0079124865873257,0.0,0.0,1.2049994459155486,0.7062327615679469,0.0
2700,356.34505022735146,0.0,29.127233365267855,0.048247435564385655,0.07619044699456955,487.2151569620705,2.027576678272017,0.0,0.0,1.2137300277004541,0.7206707507164478,0.0
2800,358.7048546364261,0.0,30.072174266659136,0.04961912730346677,0.07639081044195918,489.4366483627909,2.049761139842783,0.0,0.0,1.2407757184649602,0.7425660946904225,0.0
2900,356.0709665041987,0.0,31.665696779725224,0.05158335707987901,0.0762757065780729,490.2346817845152,2.1653994387708635,0.0,0.0,1.250101607985997,0.7467931391795606,0.0
3000,349.99541733005043,0.0,27.718105207206733,0.05255949391819408,0.07706570373407759,490.19625026840197,2.1614040473408145,0.0,0.0,1.2547180722674582,0.7785922480237665,0.0
3100,355.7780568576056,0.0,33.10202866666427,0.053103173437074436,0.07731260210822216,485.63850774312624,2.2291152765164908,0.0,0.0,1.262049252571351,0.8150806535747298,0.0
3200,349.61501603563534,0.0,30.14952189240059,0.05445513284994289,0.07710544823729618,486.775080146101,2.2251808233436536,0.0,0.0,1.2722390047209822,0.8331594183338913,0.0
3300,350.94120703078755,0.0,29.595834215619323,0.05595466401631874,0.07752532547219415,486.7835513688642,2.2418484169811816,0.0,0.0,1.2695341316333457,0.8502574985605432,0.0
3400,349.15793178807274,0.0,26.89534688358458,0.05747767535054852,0.07759977343773382,484.76099400528045,2.331546742336306,0.0,0.0,1.2945042787935959,0.8676428370561389,0.0
3500,353.8849299527186,0.0,29.139256909717673,0.05859864315978593,0.07795477856347509,490.3287805431177,2.3284775527288457,0.0,0.0,1.31331468947288,0.8954437328115386,0.0
3600,352.60445998585055,0.0,31.211166344352986,0.059686008072113064,0.0785167802833349,490.67838208911024,2.391932674128156,0.0,0.0,1.3261990452215617,0.901965016950263,0.0
3700,354.1120239175158,0.0,30.89121051509582,0.06086116298881025,0.07856634140062452,490.69956038148916,2.4056697136718213,0.0,0.0,1.3026260582572526,0.9411357177509216,0.0
3800,353.97250339471174,0.0,29.9184568058205,0.06274205434141386,0.07905808703524987,492.76389995134144,2.3986815357606677,0.0,0.0,1.30951423799747,0.95391000219424,0.0
3900,356.13825702042556,0.0,33.32646593815512,0.06356321839931792,0.07862552853431932,491.2585296893896,2.4094858294968797,0.0,0.0,1.3177291765141157,0.9621549547610688,0.0
4000,349.1148577655438,0.0,28.290800594938073,0.0655032819559788,0.07974048828693542,485.9712928680051,2.4476501269673214,0.0,0.0,1.333579740318531,0.9816836134900419,0.0
4100,352.56655057867556,0.0,32.893728128450704,0.06663177818839355,0.0794008309795071,492.590456807101,2.5250096682169394,0.0,0.0,1.345583015106627,1.0202696392412676,0.0
4200,357.3239409818753,0.0,33.502411285627225,0.0668739412268541,0.0792844503276704,491.3721506120212,2.4806444170270527,0.0,0.0,1.326263210602253,1.0372670352296558,0.0
4300,349.19358433750017,0.0,30.38719777169182,0.06823901354016183,0.07996406295747267,484.9343812256613,2.53831483056305,0.0,0.0,1.3219670505459697,1.043758824871316,0.0
4400,354.76848444758565,0.0,28.017553793416816,0.06914713656015857,0.07915749870791457,486.0499678802532,2.574834566450386,0.0,0.0,1.3394828281868345,1.0685961518865563,0.0
4500,349.90915959234985,0.0,31.419295620431534,0.07145129849559063,0.07902479438518542,488.0130445244753,2.6078623068773035,0.0,0.0,1.3261578700877326,1.0812806852278916,0.0
4600,354.31106924105563,0.0,26.209922864953032,0.0719315790037397,0.07972200370030193,484.66002678255404,2.5857643004239894,0.0,0.0,1.3380545720742316,1.108339258305523,0.0
4700,357.1956036868268,0.0,31.178168891765313,0.0728715715743336,0.07903788829423795,489.38768798000143,2.652650461152807,0.0,0.0,1.3411892304714588,1.1166883001423644,0.0
4800,353.8792441943371,0.0,26.645933110575186,0.07493196658204167,0.07968775340321357,485.01846011486595,2.6438004007977174,0.0,0.0,1.317825044227121,1.1467861645345725,0.0
4900,348.5561166819717,0.0,31.59234336236124,0.07559977543111483,0.07915931903456055,490.41218303400393,2.68566771026903,0.0,0.0,1.3541393548932497,1.149850808472355,0.0
5000,357.5291010459825,0.0,30.210720798257086,0.07680794409771707,0.0785067856502892,485.29114314569665,2.6368037198272254,0.0,0.0,1.3279554385736778,1.176183829628814,0.0
