milliseconds,IIa,VIII,VIIIa,APC_PS,IX,IXa,XIa,XI,XIIa,VII,VIIa,X,Xa,IXa_VIIIa,V,Va,II,F,Fg,P,XF,XIII,Pg,APC,IIa_Tmod,PC,Tmod,TF,VIIa_TF,VII_TF,Xa_TFPI,TFPI,PS,VKH2,Va_Xa,CA,XII,K,ATIII_Heparin,Xa_ATIII_Heparin,VK,VKO,Pk,FDP,D,TAT,VIIa_TF_Xa_TFPI,XIIIa,IIa_ATIII_Heparin,IXa_ATIII_Heparin,VK_p,C_warf,A_warf
3500,-4.315762821088227e-25,0.6999999999933393,-6.232259262343194e-16,1.8702037816193624e-22,88.03199666012746,-6.371536885021331e-26,-5.448775240897982e-25,30.6,0.0,9.347351981701449,-4.383815977124642e-26,172.38207081715967,-4.054316890772548e-24,-1.2621579492610471e-26,26.7,-2.3771617472545103e-21,1385.7947937910155,6.943475334524504e-14,8945.499999999922,3.749405572691928e-15,6.062690170055757e-33,70.3,2154.3,-1.191891250718262e-24,-1.8573479537704264e-24,58.23343453895,50.0,0.0,0.0,0.0,-6.770160703660427e-25,2.5,296.96864171621417,0.0660995894281914,2.4672687680469836e-27,0.0,375.0,0.0,0.0,0.0,1.0033551688640887,0.1292611485378895,450.0,81.78705041691903,4.4516090623733455e-34,9.26723163140463e-21,0.0,1.9702123090612113e-20,0.0,0.0,115.47569534715939,0.7058376540299965,0.330540441154686
3600,-1.2161974312813356e-25,0.6999999999933789,-6.645600446016214e-16,-1.503130767977575e-23,87.9475942174444,-2.373767150447786e-24,-5.810153532698076e-25,30.6,0.0,9.314246589468345,-2.129903470572764e-25,172.27806814142892,-1.163583267535278e-24,3.24706162808499e-27,26.7,-2.5348218843633752e-21,1385.325640631311,6.907697280627726e-14,8945.499999999918,3.730032374080129e-15,6.1242864939079885e-33,70.3,2154.3,-1.4502238903097168e-24,-2.0246532938079633e-24,58.13966281507297,50.0,0.0,0.0,0.0,-9.724924095580539e-25,2.5,296.80409564788766,0.06534428408515486,1.0794629558048084e-27,0.0,375.0,0.0,0.0,0.0,1.0034811612931573,0.12980027156792628,450.0,81.78716280739414,4.710505873859739e-34,9.08198127032386e-21,0.0,1.8372903483944836e-20,0.0,0.0,115.47571539666335,0.707569791691614,0.2990844790095447
3700,1.9300376912277172e-25,0.6999999999934176,2.826669431319126e-17,-1.469585415337307e-22,87.86149726280124,-1.388853174444569e-24,2.4713167043821045e-26,30.6,0.0,9.280644723093745,-9.944361451451583e-26,172.1719100840985,1.4696147973634379e-24,6.584743309432664e-27,26.7,1.0781724837745783e-22,1384.8465414643474,6.872956222893591e-14,8945.499999999915,3.710826938539506e-15,6.179099593323641e-33,70.3,2154.3,-1.4701697357437827e-25,-7.289292195164828e-26,58.0441225376447,50.0,0.0,0.0,0.0,-1.2932492347799977e-25,2.5,296.63612485307914,0.06460499109713752,-3.792827570326221e-28,0.0,375.0,0.0,0.0,0.0,1.0036073231543163,0.13031988645912307,450.0,81.78724175944711,4.969719954294719e-34,8.901919503375052e-21,0.0,1.7143354495155282e-20,0.0,0.0,115.47573618524974,0.708999420496039,0.2706220367482848
3800,1.3346639842562362e-25,0.6999999999934551,4.152857059526312e-16,-9.84559339933045e-24,87.77375204927688,7.2246022204630235e-25,3.6307836006005437e-25,30.6,0.0,9.24657131250631,8.013298515736749e-26,172.06365047162683,1.0054301461661378e-24,-2.848472924414045e-28,26.7,1.5840183355561204e-21,1384.3577283212765,6.83915946126812e-14,8945.49999999991,3.692373779070566e-15,6.227708382197167e-33,70.3,2154.3,8.069808688549013e-25,1.1533621574446196e-24,57.94687021363928,50.0,0.0,0.0,0.0,5.013492326024771e-25,2.5,296.464813792349,0.06388155350547366,-5.347410619218536e-28,0.0,375.0,0.0,0.0,0.0,1.0037335586752807,0.1308202427760913,450.0,81.78729723949739,5.228921697318108e-34,8.726773098303041e-21,0.0,1.6006789388441495e-20,0.0,0.0,115.47575771359367,0.7101556040013604,0.24486823369329677
3900,-5.930030668977404e-26,0.6999999999934925,1.6322525616186694e-16,9.201979034469003e-23,87.68440426584198,1.2545267130341057e-24,1.4270550965908775e-25,30.6,0.0,9.212050792488622,9.378702123552433e-26,171.95334251398967,-3.895114787345753e-25,-2.2561703183299685e-27,26.7,6.225877627283725e-22,1383.8594306907273,6.805425796497971e-14,8945.499999999907,3.674339787868524e-15,6.270425476615077e-33,70.3,2154.3,4.138877282101249e-25,4.930344350224836e-25,57.84796157205984,50.0,0.0,0.0,0.0,2.560699785132387e-25,2.5,296.2902459670293,0.06317379712239282,-6.728699823733528e-29,0.0,375.0,0.0,0.0,0.0,1.0038597737483566,0.13130160815378716,450.0,81.78733624450206,5.487812107741509e-34,8.55484609028299e-21,0.0,1.494525589854035e-20,0.0,0.0,115.47577998181276,0.7110646393677345,0.22156529998221072
4000,-8.486218096621e-26,0.6999999999935302,-1.731579822110573e-16,5.78602004728825e-23,87.59349899783895,1.8484999868709328e-25,-1.5138955016627783e-25,30.6,0.0,9.17710708966657,-7.20441393983893e-27,171.8410387560707,-5.630499487361243e-25,7.354978831608974e-29,26.7,-6.604740178822888e-22,1383.3518753002863,6.771411713697071e-14,8945.499999999905,3.6561744880291695e-15,6.307567944148151e-33,70.3,2154.3,-3.1214481738595914e-25,-5.0670870137322385e-25,57.74745152035597,50.0,0.0,0.0,0.0,-1.7093644376229377e-25,2.5,296.1125038423563,0.06248153319314999,1.8436647628074885e-28,0.0,375.0,0.0,0.0,0.0,1.003985876092171,0.13176426542751904,450.0,81.78736367159047,5.746112258810974e-34,8.38537003046914e-21,0.0,1.3947986470907908e-20,0.0,0.0,115.47580298947761,0.7117503205822795,0.20047999696369875
4100,1.9111226657206446e-26,0.6999999999935678,-1.4688102606826782e-16,3.902469531853871e-24,87.50108069400304,-6.622744641977285e-25,-1.284159827830726e-25,30.6,0.0,9.14176361260752,-5.33364927149216e-26,171.7267910369033,1.0632215852397194e-25,1.7268904642318448e-27,26.7,-5.602461993967361e-22,1382.8352859327165,6.737462529659462e-14,8945.499999999902,3.6378143775438585e-15,6.3395913403139e-33,70.3,2154.3,-3.5552834290455744e-25,-4.442644240227815e-25,57.6453941084701,50.0,0.0,0.0,0.0,-1.7585676308421474e-25,2.5,295.931668782981,0.06180456072161464,1.3409619605185222e-28,0.0,375.0,0.0,0.0,0.0,1.0041117753953426,0.1322085101135418,450.0,81.78738295378088,6.0035627164856255e-34,8.219021830243981e-21,0.0,1.3015543102659302e-20,0.0,0.0,115.47582673562283,0.7122341766821059,0.18140128261155267
4200,6.333687400891065e-26,0.699999999993605,6.429071311972866e-17,-3.025237022762127e-23,87.40719313927269,-3.7513342992213747e-25,5.620845204901248e-26,30.6,0.0,9.106043244653865,-1.5693714583694428e-26,171.61065045586457,3.627024207783115e-25,6.871432496648424e-28,26.7,2.4522314864520145e-22,1382.3098832729486,6.703877117489772e-14,8945.499999999898,3.619547248622919e-15,6.366967814413014e-33,70.3,2154.3,7.022186866664251e-26,1.732823019220996e-25,57.54184249962991,50.0,0.0,0.0,0.0,4.538661444507666e-26,2.5,295.7478209994395,0.06114266854359593,3.680996602116627e-29,0.0,375.0,0.0,0.0,0.0,1.0042373834413507,0.13263464815717468,450.0,81.78739650615238,6.259927519328594e-34,8.056323065596376e-21,0.0,1.2147899119062435e-20,0.0,0.0,115.47585121875909,0.7125356873200264,0.16413819898048954
4300,1.6746219713716414e-26,0.6999999999936418,1.2337399807297728e-16,-3.2272568781601983e-24,87.31187943264261,2.8415607253238144e-25,1.0786412402971947e-25,30.6,0.0,9.069968339124141,2.0758953036279858e-26,171.4926673449274,8.859447813372454e-26,-2.883122927679351e-28,26.7,4.705836783649523e-22,1381.775884781886,6.670567281648451e-14,8945.499999999894,3.601529525873103e-15,6.390027375268331e-33,70.3,2154.3,2.7694667806008348e-25,3.583792661334693e-25,57.43684894701152,50.0,0.0,0.0,0.0,1.199600762654996e-25,2.5,295.5610395041744,0.06049563709152962,-1.0181948240982228e-29,0.0,375.0,0.0,0.0,0.0,1.0043626142201614,0.13304299399966896,450.0,81.78740603061084,6.51499358601098e-34,7.89704154243768e-21,0.0,1.1339620194550454e-20,0.0,0.0,115.47587643688571,0.7126724778079281,0.14851796078087875
4400,-1.5673246598955094e-26,0.6999999999936785,2.5951531066925417e-17,1.8176918763834275e-23,87.21518196908103,3.9257051778536166e-25,2.2689052871965768e-26,30.6,0.0,9.033560716410275,1.7526369380547454e-26,171.3728912457945,-1.1788930745904945e-25,-1.9945379392435183e-28,26.7,9.89865541963207e-23,1381.233504591823,6.637361387182997e-14,8945.49999999989,3.583663371287986e-15,6.4090770275093e-33,70.3,2154.3,9.323796919340795e-26,8.680693983084212e-26,57.33046477513262,50.0,0.0,0.0,0.0,2.658154819692485e-26,2.5,295.37140207525294,0.05986323967209064,4.1358584703934573e-29,0.0,375.0,0.0,0.0,0.0,1.0044873840373092,0.13343386913180116,450.0,81.78741272524084,6.7685673831116115e-34,7.740806917939326e-21,0.0,1.0584402087236069e-20,0.0,0.0,115.47590238750404,0.7126604955894759,0.13438422594602117
4500,-1.0948897679795848e-26,0.699999999993715,-4.632873569893433e-17,-3.379623432465771e-24,87.11714242557457,4.035471432315887e-26,-4.0504551782507546e-26,30.6,0.0,8.99684166298268,-4.133305748118967e-27,171.25137089199708,-6.350846385909889e-26,1.1831578632623745e-28,26.7,-1.7671103473741079e-22,1380.6829534238593,6.604237644000512e-14,8945.499999999887,3.565821168070342e-15,6.424383126921399e-33,70.3,2154.3,-9.472112041176701e-26,-1.3077244618722068e-25,57.22274036603824,50.0,0.0,0.0,0.0,-4.8151184190761386e-26,2.5,295.1789852279142,0.05924524433080033,2.3318643057463128e-29,0.0,375.0,0.0,0.0,0.0,1.0046116115734998,0.13380760010773424,450.0,81.78741743169199,7.020471575717053e-34,7.587504715623797e-21,0.0,9.87842604590657e-21,0.0,0.0,115.47592906763117,0.7125141699153752,0.12159553081434032
4600,7.682336935622976e-27,0.6999999999937514,-2.4218448128154308e-17,-1.0336940458599552e-23,87.01780175067675,-1.840878669334396e-25,-2.1173843218330418e-26,30.6,0.0,8.959831931999439,-1.0217040579496127e-26,171.1281541952097,4.187747520898164e-26,1.602145796464282e-28,26.7,-9.23760807074219e-23,1380.1244385239986,6.571274421252149e-14,8945.499999999884,3.5480072156325548e-15,6.436237372320231e-33,70.3,2154.3,-7.164273592776048e-26,-7.630297051923797e-26,57.11372514954989,50.0,0.0,0.0,0.0,-2.683553012096397e-26,2.5,294.98386419276414,0.05864141481127208,2.000413303204356e-29,0.0,375.0,0.0,0.0,0.0,1.0047352179688227,0.13416451743764274,450.0,81.78742074061905,7.270544059241614e-34,7.437219529824993e-21,0.0,9.219436534979533e-21,0.0,0.0,115.47595647381425,0.7122465563237829,0.1100238742211357
4700,9.732214915802362e-27,0.6999999999937875,1.956403336380242e-17,-7.153174230423691e-24,86.91720015695898,-8.582321331419996e-26,1.7104554884738068e-26,30.6,0.0,8.922551745228576,-1.5133971496241232e-27,171.00328823505973,4.8124930190825774e-26,6.066705650328879e-29,26.7,7.462281297753377e-23,1379.5581636147394,6.53850944855735e-14,8945.49999999988,3.5302897324979108e-15,6.44491130137727e-33,70.3,2154.3,2.877331611917934e-26,5.1673797719988995e-26,57.00346759687596,50.0,0.0,0.0,0.0,1.5015415759246104e-26,2.5,294.78611289948236,0.0580515116113851,1.0675585043920526e-29,0.0,375.0,0.0,0.0,0.0,1.0048581268771708,0.13450495441150845,450.0,81.78742306681173,7.518637829346608e-34,7.289969394381963e-21,0.0,8.604841453445254e-21,0.0,0.0,115.47598460214503,0.711869467372482,0.09955343632303175
4800,1.8006422038890832e-27,0.6999999999938236,2.3440712921419676e-17,4.590541534701992e-25,86.81537711596278,7.759916583231118e-26,2.0493880438954298e-26,30.6,0.0,8.885020796086941,4.736588220167884e-27,170.87681925195042,6.520529367881665e-28,-3.628160085620902e-29,26.7,8.940957642484936e-23,1378.9843288600334,6.50592039452258e-14,8945.499999999876,3.5126932753404713e-15,6.450640353730174e-33,70.3,2154.3,5.543187909040938e-26,6.818825945781527e-26,56.89201521711321,50.0,0.0,0.0,0.0,1.907405784089857e-26,2.5,294.5858039652812,0.0574752929048864,1.2622746290869677e-29,0.0,375.0,0.0,0.0,0.0,1.0049802645138928,0.13482924606284813,450.0,81.78742470195242,7.764620084850204e-34,7.14565902659301e-21,0.0,8.031410549295454e-21,0.0,0.0,115.47601344827483,0.7113935909302522,0.09007941934233304
4900,-2.524397436131332e-27,0.6999999999938592,1.9249626867422434e-18,3.88932479529122e-24,86.71237135539371,8.90002844257949e-26,1.6829673767694895e-27,30.6,0.0,8.847258253666627,2.7940977605176203e-27,170.7487926425875,-2.0903197324939097e-26,-5.606432663615817e-29,26.7,7.342357673160743e-24,1378.4031308422407,6.473481322693537e-14,8945.499999999873,3.4951927933594795e-15,6.453637474376589e-33,70.3,2154.3,1.2430570238479668e-26,7.458720027494058e-27,56.779414556334515,50.0,0.0,0.0,0.0,3.2823227817332207e-29,2.5,294.3830086876302,0.056912515367937164,1.4120026716775112e-29,0.0,375.0,0.0,0.0,0.0,1.0051015596922055,0.13513772823763062,450.0,81.78742585129544,8.008370789324259e-34,7.004184443645497e-21,0.0,7.496050525406318e-21,0.0,0.0,115.47604300742968,0.7108285972106185,0.08150699863604995
5000,-1.2651309086785998e-27,0.6999999999938946,-9.292906005524952e-18,4.948931387001821e-25,86.6082208583317,1.4014159921640075e-27,-8.12465496460828e-27,30.6,0.0,8.809282767636502,-1.0426084280377865e-27,170.61925295793998,-7.640428165989236e-27,4.330233261933692e-30,26.7,-3.54457986201048e-23,1377.814762549897,6.441191401958615e-14,8945.499999999869,3.477765217365992e-15,6.454107011903645e-33,70.3,2154.3,-2.0757228767627033e-26,-2.615878292779828e-26,56.66571119899713,50.0,0.0,0.0,0.0,-9.349991952763668e-27,2.5,294.17779704082005,0.05636293490604165,3.3293098693053734e-30,0.0,375.0,0.0,0.0,0.0,1.0052219438496461,0.13543073677194323,450.0,81.78742665921759,8.249781513570902e-34,6.865488914481655e-21,0.0,6.996220946572677e-21,0.0,0.0,115.47607327442573,0.710183235619191,0.07375037359174848
