miliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
4000,8.747182719607602,0.006866213224476089,2146.777327001411,0.04556657169836617,0.002637183231333329,1.938260154174699e-05,240.79999995674717,3009933.5916667497,0.0,120.37378057350877,120.4,-0.4872837136320404,0.5753911934867622,5853.036486995807,0.39838608941028564,3.811247395801707e-11,108.35999999914819,8.087779023762243e-10,3.0078184844431635e-08,1.7672716070675463,120.39999997059691,1.8157572362981387e-08,291.2574797305559,3010058.1844921396,0.5994181333726274,60.2,216.71999999996052,120.3999999987046,1.3122884708238965e-09,0.025718524470431395,2.554130471198335e-06,2.3460186007701075e-07,93.60640845994276,301.0,8.467392276986265,60.2,4.443859319711127e-08
4100,8.956077641496895,0.00717908661795269,2146.7396127304933,0.04692614849337844,0.002744803305597665,1.9469829512511177e-05,240.7999999456612,3009928.5699016876,0.0,120.37296612739905,120.4,-0.2468765629530928,0.5670243174697682,5852.324174291006,0.2535628449725158,4.8727644198883707e-11,108.35999999900211,1.0465279831986166e-09,3.558341735157291e-08,1.8478988700371113,120.39999996577323,2.215763992568584e-08,290.95320639163435,3010062.6402564934,0.5992993764022104,60.2,216.71999999995072,120.39999999836533,1.5507084743023185e-09,0.02726660826154133,2.7118809250178266e-06,2.715769802575552e-07,93.24293140358999,301.0,8.571296679323492,60.2,5.360144979984742e-08
4200,9.260711416051306,0.007338908716943631,2146.5979361037575,0.04782105304906376,0.002868151648738821,1.982361254045036e-05,240.79999993785816,3009927.254560994,0.0,120.37228177860831,120.4,-0.18992085316679855,0.5756973634724627,5850.9866607105505,0.29069128238131,6.236073213239534e-11,108.35999999878914,1.2063357509621702e-09,4.0297751616271035e-08,1.8657730595556037,120.39999995820347,2.5409886641472858e-08,290.68730726221906,3010063.385124303,0.5992106338577022,60.2,216.71999999994043,120.39999999810144,1.8543864718457882e-09,0.028201747427677698,2.8353054670901953e-06,2.99422716722452e-07,92.76875053644473,301.0,8.695949900019523,60.2,6.228632101069958e-08
4300,9.30986246485778,0.007688507776150549,2146.606438903609,0.04805767157499792,0.0029358264171202874,2.0247770778595952e-05,240.79999992603697,3009925.589797298,0.0,120.37102332832133,120.4,-0.346039486029853,0.5639964916347594,5852.285836418248,0.28278917567234857,7.264222335250799e-11,108.35999999852369,1.4846276427717709e-09,4.98755123120336e-08,1.9490529936537462,120.39999995181358,2.9149560418363636e-08,290.5826801941015,3010067.3317507575,0.599076482636243,60.2,216.71999999992204,120.39999999779518,2.1949494289779905e-09,0.028595089903386526,3.0595112972588333e-06,3.333561846953954e-07,93.05145400600018,301.0,8.941799091985098,60.2,7.228269879739158e-08
4400,9.658772829406184,0.008089947306155353,2146.5151072207154,0.04928379146607818,0.003072539071526903,2.0434536700286492e-05,240.7999999146752,3009920.8705823435,0.0,120.3700975453174,120.4,-0.5000914787097014,0.6030744398065648,5850.816711609978,0.2616284714784865,9.301062895083e-11,108.35999999830096,1.7675795136804608e-09,5.816647447113881e-08,1.9655602738817757,120.39999994263215,3.2429228132700475e-08,290.3664951755129,3010068.2133362703,0.5989675983392322,60.2,216.71999999991084,120.39999999743851,2.5624755515231653e-09,0.0296272930138329,3.3164981514814142e-06,3.659641193924973e-07,93.61825538474025,301.0,8.962435422754165,60.2,8.662182245215725e-08
4500,10.028371274828025,0.008392140321460153,2146.456280209612,0.050730100488460717,0.003183608590633777,2.05868058016834e-05,240.7999998998589,3009920.484017089,0.0,120.36867219315914,120.4,-0.5145159032494161,0.5929404580849568,5852.473935503738,0.39137249078226805,1.1239715471622339e-10,108.35999999796243,2.118515092236673e-09,6.592384615210647e-08,2.0143636116943626,120.39999993288635,3.7661761198222204e-08,290.2681186429172,3010071.78390777,0.5987799689318887,60.2,216.71999999989126,120.39999999696474,3.070411512695105e-09,0.031190489625796174,3.602530875958079e-06,4.079348635587999e-07,92.98282206732695,301.0,9.17615908128777,60.2,9.89860782205021e-08
4600,10.022377410022163,0.008726898635097761,2146.476421335684,0.05124598124814437,0.003259306130109762,2.102291026924682e-05,240.79999988428403,3009916.3808281575,0.0,120.36809648163101,120.4,-0.4425618713403133,0.5832140001167083,5852.314001605904,0.40769159072116296,1.334175393728015e-10,108.35999999751448,2.4588458842836986e-09,8.052284468054723e-08,2.101868363384134,120.39999992221496,4.2966802962973315e-08,289.8380475241069,3010072.736416291,0.5987414674182235,60.2,216.71999999986272,120.39999999639257,3.544495895632641e-09,0.031746361960402036,3.8459255823481514e-06,4.3848273165758736e-07,93.09958408380018,301.0,9.46823215107161,60.2,1.1474448375891337e-07
4700,10.391794332009155,0.008989638470233478,2146.2882808343224,0.052287199009335865,0.0034746357277025196,2.1266489516357716e-05,240.7999998651115,3009914.581916464,0.0,120.36732158394837,120.4,-0.44109210510935276,0.6074053514745456,5851.11610530467,0.27421244831323127,1.6628996864017424e-10,108.35999999709585,2.915908933315137e-09,9.161645678004105e-08,2.10517943292183,120.39999990761464,4.9925107856301714e-08,289.58501749492785,3010075.1595491674,0.5986091092026069,60.2,216.719999999839,120.39999999588336,4.148435188347103e-09,0.0337797912015811,4.0729623178821215e-06,4.855821250082069e-07,93.1607786618929,301.0,9.480220171492666,60.2,1.3672254395699295e-07
4800,10.685885605346654,0.00946521374387527,2146.4054757485096,0.05281822637263693,0.003551948541963541,2.152864905130236e-05,240.79999984217366,3009910.2693914305,0.0,120.36529173098688,120.4,-0.6327383623720737,0.6030514571198996,5852.23948551038,0.37110392709408313,1.9373101152219608e-10,108.35999999646431,3.534462040858142e-09,1.0734855411906999e-07,2.170213153699272,120.39999989275515,5.627047061279553e-08,289.58886455119455,3010077.9111807616,0.5984073608312569,60.2,216.7199999998058,120.39999999511932,4.7844596842335125e-09,0.034213739104857116,4.350135349061625e-06,5.380975701494819e-07,93.69128044241567,301.0,9.748402375884952,60.2,1.568203656214387e-07
4900,10.707109917538638,0.009661360205385107,2146.0997949410576,0.053772793855621816,0.0037205949250280197,2.1891308886310506e-05,240.79999981692396,3009908.5823394363,0.0,120.36465905643126,120.4,-0.5247280021160409,0.6111762783140404,5851.174084851335,0.29895333792645734,2.358509672649965e-10,108.35999999591932,4.088335362169842e-09,1.2187597944755728e-07,2.185252528319612,120.3999998762827,6.336233658530101e-08,289.3050054243749,3010080.909831128,0.5983158788299016,60.2,216.71999999976566,120.39999999450323,5.6258256545293996e-09,0.03515934461918577,4.534133186059607e-06,5.942331513147866e-07,93.59830262484921,301.0,9.901928517986192,60.2,1.7922480751611653e-07
5000,11.09320992941913,0.009919218651736924,2146.242689679577,0.05468715447767038,0.0037934103199180154,2.2031477220784933e-05,240.79999979384175,3009904.936469943,0.0,120.36351312471812,120.4,-0.5255379448750825,0.5902440907609929,5852.523846435817,0.34313432615290357,2.8121362452043963e-10,108.35999999512784,4.839007481959954e-09,1.4253399593297567e-07,2.2327126835835243,120.39999985805365,7.226151834156608e-08,289.0233034347672,3010083.5592062105,0.5982170238116332,60.2,216.71999999972084,120.39999999359006,6.427404453909366e-09,0.03656008507224326,4.925844079113225e-06,6.423001640526286e-07,92.63379262204202,301.0,9.80309528662279,60.2,2.0742956757903658e-07
