miliseconds,AC_active_cyto_mem,G_GDP_cyto,G_protein_cyto,G_a_s_cyto,GRK_bg_cyto,iso_BAR_p_cyto_mem,PDE4_cyto,ATP_cyto,AC_PKA_cyto_mem,R2C2_cyto,PP_PDE_cyto,BAR_cyto_mem,BAR_G_cyto_mem,iso_extra,iso_BAR_cyto_mem,MAPK_active_cyto,MEK_cyto,MEK_active_cyto,B_Raf_active_cyto,bg_cyto,B_Raf_cyto,PKA_cyto,AC_cyto_mem,AMP_cyto,GRK_cyto,PP2A_cyto,MAPK_cyto,PTP_cyto,PTP_PKA_cyto,c_R2C2_cyto,c2_R2C2_cyto,c3_R2C2_cyto,iso_BAR_G_cyto_mem,PDE_high_km_cyto,cAMP_cyto,PTP_PP_cyto,PDE4_P_cyto
4000,8.732921032134827,0.006780581634329199,2146.601078101779,0.045324253847416555,0.0025531677120202443,1.9330719512373895e-05,240.79999995837665,3009931.357341502,0.0,120.37462521943397,120.4,0.19778961266506592,0.5765699749512037,5852.48558330376,0.33609907109450654,3.7420968631932825e-11,108.35999999913436,8.549316257659639e-10,3.0859517461660374e-08,1.7774819877438996,120.39999997168206,1.8160766077710784e-08,291.3491005946288,3010058.6545024407,0.5994360670487678,60.2,216.7199999999584,120.39999999871179,1.2945547418573822e-09,0.02618932585651671,2.464083684234617e-06,2.414666570788726e-07,93.71375523303783,301.0,8.549045752193864,60.2,4.4410982399360994e-08
4100,9.021650749042745,0.00700361010809884,2146.7607228949173,0.045827790280243766,0.0026652534312061643,1.9622735969384763e-05,240.79999994821898,3009928.967493239,0.0,120.37323888922127,120.4,-0.233676896343224,0.5674202878874641,5852.841909876683,0.4071463539332902,4.990373035856393e-11,108.35999999904885,9.515644386578127e-10,3.3883015769277216e-08,1.8594820773428242,120.39999996396098,2.22544481044564e-08,290.89831490260167,3010061.027737708,0.599355422862157,60.2,216.7199999999522,120.39999999842338,1.5732081104825549e-09,0.02713185554914827,2.6624122125719416e-06,2.663802099638283e-07,93.16593768105307,301.0,8.788712996981076,60.2,5.1688606649017205e-08
4200,9.208693683839801,0.007442138369975619,2146.4783180395957,0.04744813643926178,0.0027651985295307283,1.9982022391856255e-05,240.79999993672521,3009925.8950729338,0.0,120.37268521199297,120.4,-0.13164713503715014,0.5817605398694354,5852.932271820171,0.2851468512745528,5.79928017947261e-11,108.35999999883158,1.2224237124796747e-09,4.216532853802281e-08,1.8965087733472634,120.39999995724091,2.4492750936160467e-08,290.8570915866576,3010064.3761194563,0.5991334249942311,60.2,216.7199999999376,120.39999999813136,1.842568021704937e-09,0.02807790928251635,2.901218455884105e-06,2.946713696454133e-07,93.74799840269294,301.0,8.714352633142878,60.2,6.352211365386522e-08
4300,9.572079468380904,0.007845564182462461,2146.383066260018,0.04905817779083382,0.0029426651844616865,1.987433421800426e-05,240.79999992709384,3009925.3189550615,0.0,120.37159555014196,120.4,0.02873519393412661,0.5935518421804649,5850.981432235242,0.26490438916380293,7.638060033816996e-11,108.35999999858707,1.5018592158545991e-09,5.054664936864736e-08,1.960478919679979,120.39999995193496,2.814427503168866e-08,290.72742248293156,3010066.301255498,0.599006583816702,60.2,216.7199999999279,120.39999999783433,2.16523721651619e-09,0.029202954137993162,3.089369876964997e-06,3.248979476630736e-07,93.01516585285174,301.0,9.034717773653467,60.2,7.42127219488192e-08
4400,9.785443005872517,0.008101589156034929,2146.564663862245,0.049682472998829774,0.0030678976507677426,2.041569084364404e-05,240.79999991245313,3009922.939887075,0.0,120.37058203180631,120.4,0.5115101264188595,0.6093081769511621,5850.780893794402,0.404359155218158,9.20929784691401e-11,108.35999999820017,1.785065203759445e-09,5.633319394260746e-08,2.0052526460852826,120.39999994218371,3.255879324499513e-08,290.470495981265,3010067.9612305793,0.5989102707845211,60.2,216.7199999999087,120.39999999736027,2.63831952309236e-09,0.029778545574964226,3.2875892335711546e-06,3.6450743004210513e-07,92.90629239802568,301.0,9.029034135149558,60.2,8.364817292393477e-08
4500,9.949080091873439,0.008325358085648408,2146.344325398243,0.0501290512265944,0.0031687071835671044,2.069291343122387e-05,240.79999990058363,3009920.2343053487,0.0,120.36906461322204,120.4,-0.3383247438356366,0.5817711346501662,5850.684919348418,0.3020400104017691,1.0893809742709406e-10,108.35999999794937,2.119475109572192e-09,6.908718810607613e-08,2.05740621100183,120.39999993235357,3.718675497521931e-08,290.24871184472073,3010070.8228895026,0.598829602436391,60.2,216.7199999998858,120.39999999695918,3.052959578044086e-09,0.0313220148302099,3.5795819073566827e-06,4.0272386710589775e-07,92.76466726756387,301.0,9.316519378096567,60.2,9.87145436485792e-08
4600,10.080135205949158,0.008558003690552223,2146.388419341023,0.05074914401413496,0.0033059474017956645,2.0838030456814553e-05,240.79999988392666,3009916.606076451,0.0,120.36842276141432,120.4,0.47191824391714593,0.5930066424315497,5850.78074088301,0.2874099907256936,1.385559362701844e-10,108.35999999751067,2.47439587352442e-09,7.842534600759664e-08,2.0537884736953615,120.39999992087088,4.23855446843583e-08,290.04219994501074,3010072.8344088625,0.5987147922565482,60.2,216.71999999986735,120.39999999644617,3.5921269869509065e-09,0.03253396732525596,3.798491988380462e-06,4.4036365926610646e-07,92.4117106114639,301.0,9.371131173432053,60.2,1.1588119354405207e-07
4700,10.370937600936863,0.009003670625984986,2146.4360834178383,0.052930769133907644,0.0034197690128311693,2.1204826171792673e-05,240.79999986477034,3009915.0510391346,0.0,120.36658458221544,120.4,-0.6704854428484607,0.588523185190262,5852.712724146678,0.3140953035869044,1.6501818949296596e-10,108.35999999704525,2.917879679319727e-09,9.039674784189301e-08,2.143988898262452,120.39999990987434,4.948621467176842e-08,289.5181980558276,3010076.58401799,0.5985151923625907,60.2,216.71999999983825,120.3999999959093,4.107919631906156e-09,0.03370208471176759,4.091969353319736e-06,4.80843438443532e-07,93.10921666132828,301.0,9.537700745157085,60.2,1.3323195362440987e-07
4800,10.47246440780032,0.009407206031385716,2146.192981790081,0.053412753058200736,0.003606296349644045,2.1357295687954226e-05,240.79999984097452,3009912.7630074676,0.0,120.36613681473885,120.4,0.6964962508514202,0.5831277426821443,5851.0737925355525,0.38647260827718244,1.9421277041019734e-10,108.35999999651808,3.550740737704773e-09,1.0814575322014317e-07,2.158416286891111,120.39999989436434,5.486924987544052e-08,289.3586388787572,3010079.5882044826,0.5984614918321401,60.2,216.71999999980457,120.39999999511022,4.8593090629684714e-09,0.03475851771741875,4.245466982802622e-06,5.340121189221709e-07,92.8093196664964,301.0,9.638787642801315,60.2,1.5663364522081133e-07
4900,10.76401141886535,0.009734476636443366,2146.302812885737,0.05480632258083724,0.0036877356128142357,2.1856255131077562e-05,240.7999998175876,3009908.346561832,0.0,120.36451386612552,120.4,0.1918463880511853,0.612384331825408,5851.1613864407545,0.38590496596085266,2.358647089543329e-10,108.35999999590598,4.172726048131297e-09,1.2373839136247373e-07,2.2320426770949555,120.39999987772036,6.362866978230723e-08,289.2517151030026,3010080.3223997075,0.598286238410459,60.2,216.7199999997656,120.39999999444487,5.496604396849413e-09,0.03533648225754295,4.6119275275973525e-06,5.939602504917298e-07,93.20526100875031,301.0,9.878301320268568,60.2,1.7962500379847544e-07
5000,11.021135551132629,0.010071704306106205,2146.2852633672464,0.05509684158749478,0.0037535831108457714,2.2247846695832548e-05,240.79999979042216,3009906.371762364,0.0,120.36303720568361,120.4,0.6572490985668256,0.5653377690114216,5851.965053072542,0.32493324548532837,2.815519647110432e-10,108.35999999514262,4.883692314918018e-09,1.4015842792057745e-07,2.29051623351288,120.39999985912796,7.08343771543433e-08,289.1200633344753,3010084.693269167,0.5981457629750989,60.2,216.71999999971706,120.39999999356988,6.3955950481272596e-09,0.03641479555337602,4.803139959410632e-06,6.448418349481585e-07,93.13565526006313,301.0,9.879951756346474,60.2,2.072137692928225e-07
