milliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
2700,0.9926992332423914,0.0013911094327128115,0.0028895734503018764,0.0009579287602527284,0.0019083631749299316,0.0980493319156717,3719.199665515537,0.2663840811115665
2800,0.9928163730673847,0.0013970107037877535,0.002744471303782406,0.0009606092530644821,0.0019308693076180298,0.09807321779440954,3762.7463657989506,0.26309709472296805
2900,0.9927184811162658,0.0014079326200373392,0.002787925311600207,0.0009834331316446354,0.0019008946724583004,0.09804712644471492,3765.7890422159767,0.26608159161504935
3000,0.9929372089797008,0.0013915031491536984,0.0028289678990137293,0.0009580426126495252,0.0018777581657804302,0.09809710877764102,3925.4671679001294,0.2611954918547524
3100,0.9927284318701088,0.0014074513391352619,0.0027148360982978594,0.0009588169034793188,0.0018723358697506078,0.09807304539265574,3873.1352193535117,0.26230061741565214
3200,0.9929561883530772,0.001414304110539786,0.0028710020370345314,0.000978654343924286,0.0019277724277177294,0.09809462413766483,3789.8645436970614,0.26815583756601735
3300,0.9928427505635686,0.0013796635352613946,0.002674069158444402,0.0009786399237958362,0.0019398496722039386,0.0980813824272802,3758.1301437830375,0.269360691918261
3400,0.9928311672665273,0.0013941820428371087,0.0028677288139594944,0.0009871956947862584,0.0019095440416397535,0.0980548895060698,3885.500862847561,0.26902333806239537
3500,0.9929334241888241,0.00141519953085685,0.0029642184903515304,0.000962350941611342,0.001941653059301758,0.09810343177406496,3772.9878916615216,0.258979319824759
3600,0.9928761171436622,0.0014119183431085267,0.0027669055460123448,0.000957595615456274,0.001881696104651349,0.09810295337197857,3911.616529550761,0.2685092469578392
3700,0.9927430973980413,0.0013856517395109797,0.0029060776768227853,0.0009580798226868344,0.0019454058019095287,0.09808312666827182,3878.0900860845604,0.26274686720501755
3800,0.9927429937405211,0.0013827857980822883,0.002869079077510822,0.000955890212280326,0.001909585568153982,0.09806983593666886,3794.416610485855,0.25911110787581343
3900,0.9928593719945795,0.0014011353267911638,0.002802778031294129,0.0009922131760777488,0.0018999483079635612,0.09806046295656398,3905.900308188944,0.2642119245680779
4000,0.9928553509859694,0.0013856122337942275,0.0028374255270996835,0.000969432605085864,0.001960259742451115,0.09804112131800823,3913.9663925987625,0.261088354106976
4100,0.9928442070161149,0.0013795529044338221,0.0029074054734579803,0.0009881589184049739,0.001896986754146253,0.09805529657548237,3928.0374544894526,0.2673995589104744
4200,0.9927048530422163,0.0014121636689015443,0.002707338786168086,0.0009549540467876069,0.001902147829165698,0.09803944104652192,3784.827997548965,0.25996226721718224
4300,0.9927276335840791,0.001417157740328556,0.0027351865709874974,0.000993140242121319,0.0018946147391221114,0.09807867168204233,3839.6524565186332,0.2716186167927441
4400,0.9929486773626177,0.001392258742716566,0.002800848124593338,0.0009893463805304584,0.0019340791612290028,0.09806928019821548,3911.7150269143503,0.27077218071862436
4500,0.9927418037310585,0.0014092115875732989,0.0026849721489789996,0.0009709185543443463,0.0019092734447521506,0.09806830472423515,3781.995424815919,0.26464536145868467
4600,0.992764484305383,0.0014026960960962479,0.0027515039010243742,0.0009669410419050108,0.001913408422716926,0.09804187365832277,3896.0037819735203,0.2712330400971889
4700,0.9927277211296227,0.001396399882142173,0.0029042880419889237,0.0009965669478339129,0.001882756156670586,0.09811532913779908,3828.1723178529924,0.26747918991460723
4800,0.992853664439002,0.0014084454725084936,0.0028700504740051093,0.0009743239372610545,0.0019421062162817662,0.09806415585448554,3793.1260535165175,0.27170477148049693
4900,0.99283782785743,0.0013932671213419115,0.0027371635629457602,0.0009796561108839801,0.001941401227856587,0.09810265808871023,3852.7031428657588,0.26908851300041775
5000,0.9928486952911405,0.0014168369282468285,0.002756961518300912,0.0009591140168230477,0.001934715566101322,0.09811575663505004,3860.2054362860704,0.2643730843568803
