milliseconds,H,HR,R,HRRH,E,GQ,IP3,CHO
3200,0.9928811309518331,0.0014070588178176013,0.002742141575387493,0.0009812961375996394,0.0019090715551886735,0.0980891209835113,3909.5812611001334,0.26352412189796864
3300,0.9928433962002551,0.0014070727292080463,0.00287501843483065,0.0009716610503868979,0.0019517159040602521,0.0980935969892939,3919.978849538226,0.27019945877712925
3400,0.9928919885494025,0.0014092163951551708,0.002861859695195675,0.0009954378670169234,0.0018908228791940736,0.09806677143272177,3893.5805669198126,0.26331133215972463
3500,0.992813178192727,0.0014157013112198662,0.002820800055232935,0.0009870589057632204,0.0018987090061331525,0.0980943429839301,3809.017761892746,0.2648763788463825
3600,0.9928186029840053,0.0014162607578471805,0.0027257528112229843,0.0009738797294986678,0.0019149523564582435,0.0980839438342742,3821.2791355416916,0.25912626147741
3700,0.9926706858873712,0.001391033301170393,0.002730537383747055,0.0009758793870749287,0.0019287282856795644,0.09809497691520777,3922.640571286964,0.2715817149264994
3800,0.9927047186000024,0.0013883817465938056,0.0029021690713978902,0.0009701751999979978,0.0019176939990636092,0.09807219309881143,3863.2461749844074,0.2665265664250685
3900,0.9927872228708399,0.0013889265260265547,0.002828600205641211,0.0009557320019796311,0.0018913002309436258,0.09810879684288085,3911.1348971178677,0.2697077769890976
4000,0.9927778879072081,0.0013916829755843576,0.0026777753562530985,0.0009982754049154385,0.0019045833999677816,0.09812669590564635,3842.3028020081288,0.2659781089342515
4100,0.9927003249245762,0.001389893835660575,0.002815800693709516,0.0009676777248880993,0.0019059162870386675,0.0980682739307638,3762.5236083640457,0.27169786167128235
4200,0.992872131610192,0.001392024249871391,0.0027968201537682397,0.0009618711182707082,0.0019569254143456116,0.09806339862804048,3928.6839016837907,0.2682696567573404
4300,0.9927606958443245,0.001415693566689493,0.002844414112721175,0.0009593590360500262,0.0019142480275071113,0.09805958106715358,3841.9854242780875,0.2628099474311871
4400,0.9929470309758287,0.0014066141523472392,0.002935689359150407,0.0009636457974849096,0.00187745209907058,0.09807597277988293,3841.813033542307,0.26789080771121876
4500,0.9927549655773356,0.0013999049713148252,0.002939997929676889,0.0009602269373323295,0.0018861605892044944,0.09804623494245082,3774.231504434045,0.26999440492710075
4600,0.9927025625874555,0.001399199928184994,0.002906540603748358,0.0009998478925007754,0.001916115824176196,0.09810362313007834,3747.998059037537,0.26968272371685603
4700,0.9926725538930574,0.0014025695008862244,0.0027006775239431426,0.0009723716678141618,0.001956533940839264,0.09804179415986837,3919.1721926744467,0.26020657020613963
4800,0.9929057919092807,0.0014129644496581465,0.0026751032132557835,0.0009931384165402857,0.0018786648194521333,0.09806965761751286,3911.996645918974,0.26610048209726284
4900,0.9927131907945707,0.0014089354317858465,0.0028666787042773635,0.0009654669710630256,0.0018926419065134325,0.09808170374603888,3893.094736074742,0.2592100476916476
5000,0.9928699670703747,0.0013841409232292405,0.002767089260684185,0.0009741771500304356,0.0019339832856234925,0.0981240532396564,3919.08960231484,0.2676200459927375
