milliseconds,Dsh_i,Dsh_a,APC__axin__GSK3,APC_axin_GSK3,GSK3,APC_axin,APC,B_catenin_APC__axin__GSK3,B_catenin__APC__axin__GSK3,B_catenin,B_catenin_0,Axin,TCF,B_catenin_TCF,B_catenin_APC
3300,100.0,0.0,0.009678292828137295,0.004830358418249278,49.999986335509796,0.0009661895628857738,98.00010635516826,0.0020175076184560554,0.0020175056253607785,0.997242874700321,25.100721014954274,0.000492953325620101,8.166862283076949,6.833137716923054,2.049894440778484
3400,100.0,0.0,0.009678457482368993,0.004830164645707767,49.99998628365058,0.000966147172293498,98.00010023700477,0.002017548080251724,0.002017546141091436,0.9972193763949547,25.1007973822542,0.0004929317285270647,8.166850964126,6.833149035874002,2.0499005494733535
3500,100.0,0.0,0.009678617120385511,0.004829975994957283,49.999986233885245,0.0009661064079309745,98.00009417285544,0.0020175874427160382,0.0020175855566934684,0.9971976399004817,25.100873080058616,0.0004929109608558504,8.166839744437212,6.83316025556279,2.049906604621716
3600,100.0,0.0,0.009678771855281754,0.004829793058439658,49.999986185459,0.0009660667564696774,98.00008816106654,0.0020176257308827657,0.002017623896392387,0.997177574568719,25.100948126083562,0.0004928907607203902,8.166828621384187,6.8331713786158135,2.0499126076358296
3700,100.0,0.0,0.009678921817050113,0.004829615986382437,49.9999861380349,0.0009660279853808685,98.00008220014429,0.002017662973251208,0.0020176611884154478,0.997159093450097,25.10102253772395,0.0004928710094913802,8.166817592388005,6.833182407611996,2.0499185599050604
3800,100.0,0.0,0.009679067162079382,0.004829444343308284,49.999986091823764,0.0009659902300577912,98.00007628876509,0.002017699203805167,0.0020176974670459012,0.9971421087961053,25.101096332449796,0.0004928517762550933,8.16680665485848,6.833193345141523,2.0499244628284568
3900,100.0,0.0,0.009679208046506498,0.004829277614749672,49.99998604711577,0.000965953679368347,98.00007042566858,0.002017734456436087,0.002017732766544695,0.9971265368531427,25.101169527256953,0.0004928331573813254,8.16679580627572,6.833204193724281,2.0499303177676658
4000,100.0,0.0,0.00967934458965816,0.004829115895332116,49.99998600364489,0.0009659181490236615,98.00006460951639,0.0020177687572863166,0.0020177671128331544,0.997112304970231,25.101242137875442,0.0004928150588529673,8.166785044307675,6.833214955692327,2.0499361259793334
4100,100.0,0.0,0.009679476921777392,0.00482895900833692,49.99998596140079,0.0009658836265144768,98.00005883906287,0.0020178021347530607,0.002017800534345916,0.9970993409740287,25.10131417990299,0.0004927974742961884,8.166774366641857,6.833225633358146,2.049941888711237
4200,100.0,0.0,0.009679605177822221,0.004828806708998911,49.99998592043436,0.0009658501404033879,98.00005311306474,0.002017834618229202,0.002017833060594666,0.9970875678453556,25.101385669155924,0.0004927804182910144,8.166763770933375,6.833236229066627,2.0499476072290532
4300,100.0,0.0,0.009679729478122368,0.004828658830140595,49.999985880739956,0.0009658176817776165,98.0000474303739,0.0020178662339521117,0.0020178647178314938,0.9970769239526154,25.10145662002619,0.0004927638862994519,8.166753255048548,6.833246744951455,2.049953282684127
4400,100.0,0.0,0.00967984994287423,0.004828515173040653,49.999985842343676,0.0009657862631086687,98.00004178986785,0.002017897008114358,0.0020178955322985755,0.9970673478898044,25.101527046712548,0.000492747884693498,8.166742816882348,6.833257183117656,2.04995891621256
4500,100.0,0.0,0.009679966685121218,0.004828375798242748,49.99998580502247,0.0009657557293283194,98.0000361902998,0.002017926965444738,0.0020179255287273586,0.99705876859079,25.101596963968802,0.0004927323343501124,8.166732454247256,6.833267545752746,2.0499645089931797
4600,100.0,0.0,0.009680079817063815,0.004828240533699644,49.99998576878723,0.0009657260830084523,98.00003063061123,0.0020179561303990765,0.002017954731617018,0.997051130900085,25.10166638512916,0.0004927172365888662,8.16672216516643,6.833277834833571,2.049970062092818
4700,100.0,0.0,0.009680189447256363,0.004828109193278036,49.99998573366817,0.0009656973399013313,98.00002510979306,0.0020179845266312204,0.002017983164666506,0.9970443842131425,25.10173532298545,0.0004927025994548633,8.166711947743462,6.833288052256539,2.049975576535048
4800,100.0,0.0,0.009680295679964002,0.004827981626883871,49.99998569966564,0.0009656694958003363,98.00001962685373,0.002018012176871681,0.0020180108506442653,0.9970384798704232,25.10180378998838,0.0004926884208079394,8.166701800132504,6.833298199867499,2.049981053315949
4900,100.0,0.0,0.009680398615666571,0.004827857681183735,49.99998566678864,0.0009656425525081622,98.00001418084422,0.0020180391030227302,0.002018037811490325,0.9970333731994258,25.101871798089828,0.0004926747015741053,8.166691720561676,6.8333082794383255,2.0499864933917515
5000,100.0,0.0,0.009680498354627759,0.004827737304220548,49.99998563494505,0.0009656164436982984,98.00000877073953,0.0020180653269823443,0.0020180640691258725,0.9970290111174138,25.101939359787202,0.0004926614079168235,8.16668170717812,6.833318292821883,2.0499918977616525
