milliseconds,E,E_P_1,P,M,M1,E_M1,E_M,T,E_P_2,P2,P21,E_P21,E_P2,E_P1
3200,7.885664992498382e-05,6.236421604030719e-05,0.9834968164265396,0.016465348215249868,7.638567365913141e-10,5.845166462202251e-14,9.114989869323881e-07,0.00029029078347627996,7.499389150668224e-06,0.0007757416765639804,8.964071156419215e-13,4.5797596233958615e-24,6.9611364774357586e-09,0.0
3300,7.926954260540394e-05,6.091214935036159e-05,0.9823743297979078,0.01717031481168739,8.06750996326663e-10,6.976585969542576e-14,9.161716587539077e-07,0.00033397384496919715,7.5027691641657855e-06,0.0008099664186179498,9.61349608043623e-13,6.004092850510609e-24,6.723314444480538e-09,0.0
3400,7.887181861218681e-05,6.192922608334978e-05,0.9817072556710896,0.017162276361808494,9.335230480650612e-10,7.060675245658053e-14,9.576138565227523e-07,0.0003395967315784509,7.505361749911523e-06,0.0008516068898860044,9.552876336980579e-13,6.507374858128291e-24,7.201350407240417e-09,0.0
3500,7.833714813540412e-05,6.124893526844453e-05,0.980658919273835,0.01802912159139271,9.177006019578895e-10,7.388853865199283e-14,9.714937721937817e-07,0.00037851124841041566,7.428858288451365e-06,0.0008464860613912543,1.0270062704844909e-12,6.986794422867876e-24,7.600246362306633e-09,0.0
3600,7.932179085980352e-05,6.208887984779458e-05,0.9809799276423449,0.017338479607591262,9.888112204717401e-10,8.294932680843007e-14,9.9271721148182e-07,0.00038684499879004536,7.397779943443286e-06,0.0008985758423262756,1.1819951850249083e-12,6.950599988538105e-24,7.605718075472417e-09,0.0
3700,7.919780268884956e-05,6.212397312548582e-05,0.9803114770749031,0.01895520526443654,1.087535878018679e-09,8.402116197829297e-14,1.0817871688874254e-06,0.0004180912551955034,7.306179828081878e-06,0.0009147035320683311,1.2520991659177829e-12,8.347474297549622e-24,7.707540246456805e-09,0.0
3800,7.840085012829902e-05,6.0829315252375504e-05,0.980192355286375,0.01942391418560434,1.1716204811549834e-09,9.33043533594926e-14,1.0873213114822485e-06,0.00045668293518482663,7.3421794981768865e-06,0.0009010535645965468,1.2413933250051587e-12,9.018205763505466e-24,7.839892978712987e-09,0.0
3900,7.97762541428503e-05,6.134534076567112e-05,0.9795235133463465,0.018807979370011014,1.1845416429019502e-09,9.310273416587483e-14,1.097571241242857e-06,0.00045106325366582714,7.440530542514136e-06,0.0009442506004254372,1.3692813109498911e-12,9.52239310591807e-24,7.87623254855973e-09,0.0
4000,8.01094239984941e-05,6.187399261948576e-05,0.9777598760488586,0.01997533451032483,1.250775584093159e-09,1.0097715384137768e-13,1.1023612378763415e-06,0.0004911894227864908,7.435283583640111e-06,0.0009611501429026805,1.3663941467648586e-12,1.0313454445728405e-23,8.612724681248342e-09,0.0
4100,8.005695424563231e-05,6.168615967558802e-05,0.9777676819678249,0.020912574435308282,1.350044356530941e-09,1.0544887609842154e-13,1.2014581284582116e-06,0.000508323089969098,7.310969188749909e-06,0.0010009299721693292,1.4283971511304974e-12,1.06697117636582e-23,8.815518429814105e-09,0.0
4200,7.91702778794995e-05,6.206051761751757e-05,0.9773868745706048,0.021455880040337015,1.3564961896529959e-09,1.0478103635457505e-13,1.1972571243054855e-06,0.0005335980486744481,7.4337331611476615e-06,0.0010008272866063855,1.5934647243011817e-12,1.1279044049769242e-23,8.65817994567331e-09,0.0
4300,7.937620525388617e-05,6.060560161206828e-05,0.9768161401276045,0.021413736888035998,1.4576546946595231e-09,1.1282934510724795e-13,1.2620678187204484e-06,0.0005780849328089564,7.440307881780921e-06,0.0010195167512860371,1.63136180477514e-12,1.2221306280486129e-23,9.0050838987779e-09,0.0
4400,7.998285013211302e-05,6.177659270080724e-05,0.9766667891221819,0.022560203758317007,1.469355293981514e-09,1.1734169886721064e-13,1.2092411744407577e-06,0.0006018670575216615,7.441267905352814e-06,0.0010734003821016426,1.7011577336385453e-12,1.3464332967524406e-23,9.087802159322905e-09,0.0
4500,7.884817525643224e-05,6.072716243348222e-05,0.9754994383011932,0.022750662969946017,1.5653971471622683e-09,1.2785520367070576e-13,1.3134956041889512e-06,0.0006118477153512547,7.3679785313387934e-06,0.0011111153271186709,1.7929004280609619e-12,1.3663491902579582e-23,9.436266235230322e-09,0.0
4600,7.878070110516462e-05,6.136379917261216e-05,0.9746654355676937,0.02215455272464809,1.6723526328907242e-09,1.336783497916411e-13,1.2842372699670373e-06,0.0006579276626059804,7.427319985728957e-06,0.001076204593353813,1.8063567250209935e-12,1.4817437444850586e-23,9.723760905225647e-09,0.0
4700,7.991838729884517e-05,6.04051768548348e-05,0.9748846294138169,0.02281041340087088,1.7643992951845317e-09,1.3814217081822287e-13,1.295068522335214e-06,0.0006481795722695815,7.404829361198138e-06,0.0011440535127181712,1.9242414459586426e-12,1.6025339094699144e-23,1.002823083857679e-08,0.0
4800,7.848122107738789e-05,6.073434979925922e-05,0.9739472930717972,0.023865290507033673,1.7459741674482075e-09,1.4486739043540113e-13,1.3454684476091885e-06,0.0006992025432270532,7.3913371760165434e-06,0.0011312211477215437,2.0109817078073557e-12,1.7565998676925166e-23,1.0192612454119375e-08,0.0
4900,7.950529600471224e-05,6.171399251162883e-05,0.9740170789588429,0.023923003151857556,1.8598950393302374e-09,1.4215600356694675e-13,1.3700131257124433e-06,0.0007017716060564931,7.4092335587703325e-06,0.001204080760858968,2.0222924748914245e-12,1.81426839860256e-23,9.943077851710582e-09,0.0
5000,7.86929349567566e-05,6.0794838868030094e-05,0.9726047468998129,0.024737904368714984,1.939974539144264e-09,1.5031003222894668e-13,1.3944099452391199e-06,0.0007315736215877395,7.3855679306948546e-06,0.0011758161122877601,2.1129518130306065e-12,1.8916728853155152e-23,1.0387552270760717e-08,0.0
