milliseconds,cpd_C00208_CY,cpd_C00208_CS,cpd_C01835_CS,cpd_G00343_CS,cpd_C00031_CS,cpd_C00031_CY,cpd_C00569_CY,cpd_C00569Glc_CY,cpd_C00051_CY,cpd_C00660tot_CY,cpd_C03339tot_CY,ec_3_2_1_2_CS,ec_3_2_1_68_CS,ec_2_4_1_25_CS,ec_2_4_1_25_CY,ec_2_4_1_1_CY,ec_2_7_1_1_CY,tc_2_A_84_1_2_CIMS,tc_2_A_1_1_17_CIMS,cpd_C00369db_CS
2200,10.582607108859213,12.139201320875655,101.12181732193616,999.2962225392952,5.614501280091616,23.86412230279817,62.507724143683255,20085.643810246733,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,5.907551350168535e-16
2300,10.650060763132728,12.23772563832236,101.15198602377643,999.2653093490529,5.806279219615605,23.977773324535253,74.86635606818969,19956.71693031455,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.024414337215815e-16
2400,10.824372886717308,12.354302859496947,101.26771362061686,999.2617308584797,5.576355894724309,25.525288322371345,-49.33661754623643,19828.122302783457,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.002745293076957e-16
2500,10.865840078221382,12.459977550246004,101.33318652679735,999.2067094321833,5.506804767096313,25.481405826920223,166.52110379581322,20065.421539077553,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.241808320553735e-16
2600,10.865962936438576,12.386400532550946,101.35699946658339,999.1700930370647,5.078201445581043,26.51056323139836,52.8755562791978,19848.36600732432,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.227485506930277e-16
2700,10.964609544922185,12.676994278637842,101.39526934085217,999.1426183308394,4.953319634175199,26.186856179110382,-141.5883634255458,20066.729205259922,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.311989973829917e-16
2800,11.0436729984841,12.720976478669815,101.41040297080757,999.1935737999482,4.816798563796699,26.88860512796693,-16.806855722595913,19852.285708357387,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.350471140370725e-16
2900,10.989686344268573,12.921279695023916,101.4975958987533,999.1212993333261,4.850008840477549,27.598225270513534,102.44842402169657,20026.289783139022,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.455284951383788e-16
3000,11.104783481244668,12.940741180180744,101.50028793669902,999.0568373567958,4.565166076994052,28.12465870667903,171.93076545103727,19931.36938135303,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.666510437787634e-16
3100,11.100988211075931,13.009412084465632,101.60769844727128,999.062270652781,4.500257432278502,28.222028726554832,23.414217512406214,19903.85288028426,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.801304954844885e-16
3200,11.271419382817255,13.166570710955668,101.61206241217928,999.0067549373834,4.5788657697146675,28.20251805968271,-88.40085541780115,19805.97369836294,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.688801404188914e-16
3300,11.26378350617743,13.274339475175198,101.7379353230238,998.9947554212869,4.3728619298150315,29.17143310622374,164.5792555114299,19898.762125429195,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.935926688840497e-16
3400,11.279804176743802,13.186170719747436,101.74181040192806,999.0225289463748,4.4936168911326755,29.662091782583968,-130.79207178559895,19871.544157722965,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,6.912655450050101e-16
3500,11.38588765366919,13.274894096478913,101.85972829609997,998.9812968275297,4.367712361903169,30.03863412600697,121.45224837489597,20029.966379444144,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.032192005425133e-16
3600,11.504548726968574,13.56899909026112,101.86267435054698,998.8997976516345,4.139279548841981,30.59812917569415,-3.268565224982801,20113.457879188216,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.008461859388778e-16
3700,11.478996117064806,13.567860348192553,101.88392341275687,998.8685750860088,3.8899845733158056,30.23983130767043,81.06953503866208,20054.848385583504,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.282552072605476e-16
3800,11.554014402111184,13.669745109444879,101.964118347953,998.8227146017869,3.718113390356072,31.08790928731091,139.92737970640312,19939.359568881835,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.242609179351968e-16
3900,11.743616587793346,13.852110198504612,102.00870456178721,998.8746377470809,3.9408527164443394,30.557521580194873,-59.56001867125277,20149.309983207488,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.293382382064203e-16
4000,11.744936043438585,13.739063640837859,102.03341130288011,998.8309636385183,3.574013130099288,31.95100348992887,-176.30091145719456,20142.751102249615,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.395834173697237e-16
4100,11.868591992371309,13.806429831682644,102.1621752430295,998.7701142530243,3.699999527350317,31.729922104362664,156.97479954805556,20019.54926402082,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.427437216967883e-16
4200,11.893135055804974,14.041952137931425,102.19661211632476,998.7820663743503,3.661179800297853,32.45249868168218,45.420638792462896,20029.763940193567,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.599231351226773e-16
4300,12.018508919840304,14.023157958218862,102.21183694914922,998.6966503780786,3.311252996117283,32.54928122858733,-46.300770219843464,19870.49984926874,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.702305098056102e-16
4400,12.086820387035246,14.319937542242622,102.30048441345038,998.6649729314589,3.3746353245734713,32.80705182070793,148.64543032806898,20119.423995311136,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.696820461190042e-16
4500,12.151469887121474,14.218632323071828,102.36229218857635,998.6753195154392,3.462136899316695,32.412393604015726,-155.94227618578162,20117.449100280406,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,7.926733936145071e-16
4600,12.176182988471426,14.44192551772955,102.27360068257993,998.5897022651806,3.0749665616661885,32.99530448962341,43.41002545079692,20096.03896635663,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.037604218157027e-16
4700,12.260150242401702,14.533360243234904,102.3818374483526,998.6306713473358,3.1022182534742573,33.11595569887877,-111.03296598671966,19857.283481222705,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.098127351267601e-16
4800,12.347201528731164,14.56560141137989,102.40904855990885,998.6177778279825,3.273738432232797,33.816071849106216,142.5359519626246,19918.08500606032,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.03806637302591e-16
4900,12.328789745945443,14.786260036284478,102.50415916073727,998.548581052905,2.9890901945706267,33.939530747601225,-56.48943696564957,19959.145372808052,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.200690429116827e-16
5000,12.447192784993328,14.705280394308781,102.54491242787897,998.5494251316982,2.7534990720199883,34.99414960223741,8.33142726818155,20167.29834128409,1000.0,9999.999999999998,9999.999999999998,0.007829999999999998,0.011799999999999998,1.9999999999999998,2.0,2.0,10.0,1.9999999999999996,19.999999999999996,8.358675662963997e-16
