milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
3100,1.0558018806585392,2.121049879534452,7.576200686154433,4.998037250702337,17.44907405598483,18.742651883868493,0.4886024646628151,-0.10293092688373066
3200,1.031261082863052,2.1576449827759294,7.222153203226221,4.998033910482649,17.720576676883088,18.742647848872444,0.4834772365573477,-0.09871268227166415
3300,1.0460877616194757,2.1357214563934463,7.325840402456511,4.998042351828627,19.07101734917851,18.742653464813255,0.4826211597987517,0.09895094769742376
3400,1.0360444648874085,2.137914678337453,7.497045457825261,4.998046243032596,19.73363472499999,18.74270302100545,0.48762927236431586,0.13239976155043554
3500,1.0596390939960205,2.1413751973856288,7.802232507897581,4.998060175631428,20.043696067251112,18.742729398961846,0.49431863294247774,-0.12487393834024872
3600,1.0286596474863232,2.1211979867639723,7.788419547852454,4.998056813968942,19.824445191363846,18.742741049978157,0.49321830186446036,0.09465704763663418
3700,1.0358570132143574,2.0996908134387793,7.937674754870059,4.998056302064169,20.475639609920524,18.742755386120127,0.484244846590267,0.03858726431525916
3800,1.042148752258637,2.0984021713001035,7.994972044208049,4.9980672408583775,20.970330537253282,18.742754972728353,0.493686181738725,-0.12477430394155262
3900,1.018613355708719,2.0962352424178974,7.616928190097208,4.998069924726714,22.166763776479034,18.742817919413202,0.4961026979993878,0.1667066041244083
4000,1.0332018680459223,2.0958955521526526,8.011600106501202,4.998078636272205,22.14735045935218,18.74278935410825,0.4980599716286492,-0.09970976192357138
4100,1.0512159451711074,2.0921609567654578,7.978665659772577,4.998077296182494,21.99358968678358,18.742848835613533,0.49310073923180325,0.006637287124481392
4200,1.0378746867452444,2.113687446670611,7.804208138575049,4.998086654296384,22.978627709217598,18.74285589675721,0.4899533421213762,0.005461954668155323
4300,1.0259036299707458,2.097419714460577,8.180341588736578,4.998091497228256,23.019752843769847,18.742872970408705,0.48723029379333954,0.1118991157523117
4400,1.018357801530379,2.1098982341752404,7.995716101823711,4.998106890836754,24.085479890714723,18.742877202511146,0.4916014599180744,0.1257640210891283
4500,1.0486636125793798,2.0922038256917954,8.143744720553912,4.99810518234626,23.893201119765823,18.742912196547422,0.4871935475824466,0.07593243554114917
4600,1.0339790994580882,2.0678696342266463,8.266760766926689,4.998117325714441,24.862733794810328,18.742902595384997,0.4905508330588286,0.12181704632747373
4700,1.037910490503613,2.100036735103972,8.003152152314573,4.9981121517309575,25.821082179704117,18.74296820952751,0.4925213864864613,-0.051302309586606636
4800,1.0091843909279585,2.1024436322210724,8.11591292946755,4.998118386719488,25.728395069519408,18.74295581279693,0.5014329576399643,0.054196499425132
4900,1.027255860417204,2.095918427208066,8.238496986451793,4.9981311621119575,26.289754933617658,18.742958414380894,0.4953592818537482,-0.018267178357981053
5000,1.0167149937843591,2.0836344585564013,8.211007207866782,4.998129901857716,27.600880471583988,18.74302539021172,0.4895161947987429,0.16381288455113796
