milliseconds,sucr,EtrioseP,Ephe,N,starch,Enitrate,trioseP,Estarch
1700,1.0956943868887468,2.2023773053343003,6.427903928973643,4.997954753541924,11.21089604921195,18.742383689263665,0.48444271282383633,0.1497342386406804
1800,1.0572586556261492,2.2022438599523935,6.624329652863869,4.99795701955286,11.864031460958048,18.742391745291815,0.4799815008461112,0.010961618360054978
1900,1.078579099009208,2.2123611029576793,6.406413885732945,4.997975906090722,12.487866891325615,18.74241051485171,0.4736339480253056,0.15058983980365942
2000,1.0518889599565715,2.219956038582062,6.776953978514628,4.997975920117004,12.673489485128787,18.742390691340265,0.47765849886371503,-0.1624684933128558
2100,1.0451810773998904,2.1921033760737374,6.875854188717648,4.997980431135903,12.466895907837989,18.742432204668972,0.48326476219966696,0.17523621241126297
2200,1.0385575365909487,2.1689649319900135,6.589392318754355,4.997978750463641,13.429638992213631,18.74242957772154,0.47781351391458377,-0.11245768561996793
2300,1.0397906122708382,2.1860658195716263,6.7254517075894,4.997995687647054,13.137227860696457,18.74246418413773,0.4878261771059674,-0.08931350890584047
2400,1.0463163808643978,2.155821493922267,7.160107468887625,4.997992894154907,14.794283142489364,18.742507636082458,0.4785464847301328,0.11217320998541659
2500,1.0651351411510819,2.184787743761675,6.963689384058671,4.998002797234804,14.704720792711607,18.742538099074245,0.4845609341044765,0.045451386020479476
2600,1.0662800506468566,2.149312034419846,7.256160623261143,4.9980083769031145,14.812030021323402,18.742533039346856,0.4879614275577036,0.07888475198297616
2700,1.061496587664974,2.1680651417638432,7.250454399612359,4.998005029952913,15.577716873302004,18.74256309895865,0.4832418726489542,0.17636743874309352
2800,1.0667410015346122,2.1366769080336,7.247887684997745,4.998022183713499,15.690048453984868,18.742588775008386,0.4922017105758213,-0.11554329230177818
2900,1.0519256834134247,2.129699414677897,7.15032069351936,4.998014711397939,17.08292688905272,18.74257319547819,0.4885375221576698,-0.09051203310403971
3000,1.0341948808603085,2.1590224140022016,7.275217623143171,4.998025088574356,17.06161708992818,18.742644944755064,0.48063690977884016,0.08239569824520065
3100,1.0513008269988546,2.121651806057636,7.461690006968164,4.998031968627415,16.994370572666618,18.742609753306436,0.48296098481797656,-0.02444703169414411
3200,1.0494556056215356,2.135598193483092,7.377722646116465,4.998043290052357,18.666197924693797,18.742647656024957,0.4850192421832404,0.047479041345773285
3300,1.0373994262267545,2.127796156150208,7.423645716694535,4.998047607768116,18.43645097536642,18.74270333433572,0.48319162410035627,0.06775200256155875
3400,1.0568252142128542,2.1455372926020635,7.582269741732879,4.998054368035237,18.877004049284974,18.742673984338307,0.4898406134559991,-0.09126408877821673
3500,1.0311265128188833,2.1153742880215742,7.60914219916181,4.998058845104624,19.200128324045522,18.742711954628103,0.48872359593351355,0.1694381236573473
3600,1.0239814665478184,2.131108992164224,7.640684740467336,4.998051689760706,20.492242124064344,18.74272942876815,0.483372154215117,0.15125698521123596
3700,1.0178483952055395,2.124043847548875,7.772747089486879,4.998067280270239,20.955523637759445,18.74276727753258,0.49325093903093686,0.0942878050288271
3800,1.0559549556464027,2.1108184079236327,7.793241317518716,4.998068407613143,21.347521389315784,18.742767186930177,0.4894780762209707,-0.13489553777455437
3900,1.056318482051215,2.1254989917519276,7.663282841047498,4.998081670936525,21.510743387061282,18.74276644365289,0.4882270721513791,0.11405741894858827
4000,1.0152798575537145,2.1100232909038623,7.755406471027693,4.998080315647989,22.718036780508516,18.742815999705243,0.4946412938828303,0.17379995757739417
4100,1.023509606928559,2.0964293790483772,8.154744528766491,4.998088488825792,22.090266365668754,18.74282618186826,0.4913473146169749,-0.15815944777586527
4200,1.0420089000722446,2.1001801373305797,7.821991358147135,4.998087306260846,23.46234796705154,18.74286794782002,0.4866696616842912,0.11421338842416522
4300,1.0427822551777717,2.0881616610397247,7.794235040969528,4.998100422706139,24.04447765048115,18.742839914223655,0.4955545152920414,0.025348695371753202
4400,1.0292194212410994,2.08843173037205,7.989696024603756,4.998106495089005,23.810673056462488,18.742857449318514,0.49487160905243865,-0.1675530932638954
4500,1.0110867932703913,2.104944802434773,7.900992658292487,4.99810692164451,24.898932711597414,18.74289288396698,0.49132726877849436,0.1561620409466372
4600,1.023348997121733,2.090294948035955,8.184771931753172,4.99810606189476,24.45031445274831,18.74294399314472,0.4950252736486454,-0.03305267414807057
4700,1.0123753018606065,2.0657686788531566,8.286161612895159,4.998110797848082,25.303355277870047,18.742946282611918,0.4902365364382278,0.13838655864586566
4800,1.0400581774633826,2.0658254493065384,8.226454289932816,4.99811640740768,26.300690843567537,18.742965967932527,0.48854692688997414,-0.026140886533199823
4900,1.0206425815608589,2.0686133449626287,8.454160439671055,4.998129274144322,26.854132628132366,18.742953343125887,0.49247805375016285,0.0659971583929172
5000,1.0317536726418728,2.083615344874207,8.351368871537918,4.998133203870844,26.96051301067822,18.743006896069264,0.48985818281271537,0.07183613465994163
