milliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
2900,0.17488792021153685,0.8251120797884623,14.831762124264355,0.09999999975448445,0.09999999999669916,0.09999999999031509,0.09999999999961079,9.163954478566263e-14,6.739274314071158e-13,9.316978543913785e-33,5.88751955756395e-31,1.1765725789966498e-47,6.382616643068674e-45,0.005822934698088549,4.6573057433642914e-05,2.1641239502557327e-07,0.00034016140257476954,0.07514190966519298,6.749974680669507e-06,0.02507675538797475,1.0778950714543086e-07,4.379144711653003e-06,1.291168924935576e-10,1.0055590515635756e-12,4.990973591473389e-14,7.229610976546255e-12,3.8926325413110064e-13,0.003816436796707627,0.00022681428024389237,6.374678156238264e-06,0.00019218674392221553,0.058428507584178536,1.302929235514867e-06,0.009535430048002919,4.899522647079978e-07,5.089390578799487e-05,1.0671377143756321e-10,2.00808199723309e-12,2.373183137918931e-13,2.066054020237717e-12,5.191830260917858e-18,1.0,1.0,2.4300091451000867e-56,7.138764594198244e-54
3000,0.16731078810205677,0.8326892118979425,14.825666042537675,0.09999999972350311,0.09999999999617974,0.09999999998859083,0.09999999999952107,1.1240177140503847e-13,7.947128425661673e-13,1.451340391214813e-32,8.538542484242997e-31,2.326530601028529e-47,1.138003418332667e-44,0.005826544387797179,4.861547789965016e-05,2.4061878588723544e-07,0.00034236667957511876,0.07699009798738445,7.230848022434386e-06,0.026860794595715488,1.2032904039623405e-07,4.886231976357959e-06,1.485954570415554e-10,1.19668232641479e-12,6.148246388055436e-14,8.598546890702866e-12,4.789757615110034e-13,0.0038162904033508444,0.00023068491528738816,6.647120116957823e-06,0.00019284967666851247,0.06016115278960638,1.3755107768579153e-06,0.010260424898137676,5.394064830647514e-07,5.6600959707370404e-05,1.164922938576421e-10,2.280827908381335e-12,2.813079617029626e-13,2.3316612316882283e-12,6.057876822861062e-18,1.0,1.0,2.430010809844546e-56,7.138825736349683e-54
3100,0.1603091925816291,0.8396908074183701,14.819571254718584,0.09999999968984964,0.09999999999560207,0.09999999998663263,0.09999999999941478,1.3690754154149182e-13,9.306065253300346e-13,2.2270845773176543e-32,1.2194870424268506e-30,4.494092427829785e-47,1.9815387861439023e-44,0.0058301631299332544,5.068193193475535e-05,2.663748888424328e-07,0.00034453226872183346,0.07879813676309683,7.722618763231682e-06,0.028684143196967278,1.3364256160662633e-07,5.424199285897777e-06,1.7013993679682183e-10,1.4156110701939703e-12,7.521049776576592e-14,1.0165494704483317e-11,5.852545255816904e-13,0.0038162536532913398,0.00023430980458186677,6.915353642010229e-06,0.00019351063177060787,0.061872325133283494,1.4494810850270711e-06,0.011006043914467342,5.917655111736709e-07,6.26720745193914e-05,1.266430778118639e-10,2.5760297618165224e-12,3.311210987487999e-13,2.6166341257808386e-12,7.01891571218385e-18,1.0,1.0,2.430014770412886e-56,7.13895191015297e-54
3200,0.1538419085849158,0.8461580914150834,14.813477668575707,0.09999999965339265,0.09999999999496201,0.09999999998441825,0.0999999999992896,1.6566409161184011e-13,1.0826729116406635e-12,3.3703242502699206e-32,1.717084098443156e-30,8.517605664287687e-47,3.378092133307804e-44,0.005833788679743859,5.277206337531518e-05,2.9368259757664904e-07,0.00034666020061931624,0.08056812012899295,8.224757000608233e-06,0.030544763174880196,1.477258790954059e-07,5.992830218546115e-06,1.9386830404380488e-10,1.6651429868283867e-12,9.140073127178623e-14,1.1950164257633737e-11,7.104273216701785e-13,0.0038163180208591954,0.00023770584871235436,7.1797858433058406e-06,0.0001941694721204114,0.0635627498178528,1.5248145706879988e-06,0.011771592844998173,6.470813976083463e-07,6.911262755298996e-05,1.3715733819299067e-10,2.894263890571528e-12,3.872232532488812e-13,2.9211740215492582e-12,8.079556521454384e-18,1.0,1.0,2.430024106970179e-56,7.139206999931985e-54
3300,0.14787059793192314,0.852129402068076,14.807385198809694,0.09999999961400023,0.09999999999425527,0.0999999999819243,0.09999999999914298,1.9922389678623998e-13,1.2519859596017654e-12,5.035642952867853e-32,2.3859831444099614e-30,1.588272887029688e-46,5.650806342860261e-44,0.0058374189933110745,5.488545444606826e-05,3.2253908263783273e-07,0.00034875241855016075,0.08230204620530619,8.736756377698834e-06,0.03244070865166307,1.6257281102934356e-07,6.5918288978719e-06,2.1989709744751224e-10,1.948216443501325e-12,1.1039013121139557e-13,1.3973222835872901e-11,8.570442376963111e-13,0.0038164755677968024,0.0002408890666728389,7.440862263677311e-06,0.00019482607910161127,0.0652331287630545,1.6014856405968387e-06,0.01255639803838229,7.054044228751216e-07,7.592770320597317e-05,1.4802701230883583e-10,3.236071339640547e-12,4.500912752581814e-13,3.2454430491660708e-12,9.244221606011251e-18,1.0,1.0,2.430045654446751e-56,7.139711969916414e-54
3400,0.14235958433762674,0.8576404156623725,14.80129376650573,0.09999999957154052,0.0999999999934774,0.09999999997912627,0.09999999999897215,2.381864926213588e-13,1.4396265029210661e-12,7.429625258391326e-32,3.274540403648003e-30,2.898960296343583e-46,9.2674726341033e-44,0.005841052287829454,5.7021641679752534e-05,3.529371150491905e-07,0.0003508107805048516,0.08400181689391036,9.258134266419426e-06,0.03437012631914512,1.7817538107371293e-07,7.2208281200748454e-06,2.483409332272212e-10,2.2679080655689324e-12,1.3254725716372384e-13,1.625627427237074e-11,1.0278882565466573e-12,0.0038167189645001596,0.00024387453987342563,7.699051205621356e-06,0.0001954803529082398,0.06688413919758691,1.6794687334448032e-06,0.013359808130421607,7.667831500358465e-07,8.312212529031036e-05,1.5924486413689925e-10,3.6019603431940407e-12,5.202125028240826e-13,3.5895688065148064e-12,1.0517129728579927e-17,1.0,1.0,2.4300934100434824e-56,7.140675131306215e-54
3500,0.1372757145713514,0.8627242854286479,14.795203298762262,0.0999999995258819,0.09999999999262385,0.09999999997599855,0.09999999999877404,2.8319954833446097e-13,1.6466813495493164e-12,1.0834203261532593e-31,4.4422427095355295e-30,5.20035232672894e-46,1.4933012817124783e-43,0.0058446869945975805,5.918012042701251e-05,3.848654937773793e-07,0.0003528370621520107,0.08566924291423753,9.788430500117124e-06,0.03633125061433825,1.9452400092772393e-07,7.87939670601635e-06,2.7931226974030817e-10,2.62742622076309e-12,1.5827356904476688e-13,1.882180882956396e-11,1.2259835998677263e-12,0.0038170414142770846,0.0002466764899799424,7.954841904250546e-06,0.0001961322093924096,0.068516434701274,1.7587384019576765e-06,0.014181193143586636,8.312644840855969e-07,9.070046779977264e-05,1.7080443200332627e-10,3.992409763101876e-12,5.980843032854121e-13,3.953648907656567e-12,1.1902302674772693e-17,1.0,1.0,2.4301981526299858e-56,7.142484435016408e-54
3600,0.1325881243545902,0.867411875645409,14.789113727952875,0.09999999947689345,0.09999999999168983,0.09999999997251444,0.09999999999854542,3.3496068764948867e-13,1.8742404444314647e-12,1.561769395349492e-31,5.960787060188159e-30,9.13655353527996e-46,2.3632121909552484e-43,0.005848321738993003,6.136036226584884e-05,4.183093524569184e-07,0.00035483295421947125,0.08730604229205874,1.0327208063176864e-05,0.03832240556191213,2.1160767263342198e-07,8.567048029847331e-06,3.1292089627457794e-10,3.030109235914945e-12,1.8800493998528453e-13,2.1693186838272965e-11,1.4546063151388793e-12,0.003817436632917104,0.0002493081999706728,8.208724802087799e-06,0.00019678157883714183,0.07013064326510997,1.8392693487534495e-06,0.015019946786215741,8.988937232838448e-07,9.86670940011963e-05,1.8270016082975582e-10,4.40787128543624e-12,6.842132091749329e-13,4.33775544586907e-12,1.3403545702460587e-17,1.0,1.0,2.430414607951629e-56,7.145751293051247e-54
3700,0.1282681547102316,0.8717318452897677,14.783024991724725,0.09999999942444512,0.09999999999067051,0.09999999996864618,0.09999999999828274,3.9421801192414393e-13,2.123397080614718e-12,2.227180270147337e-31,7.916926888418218e-30,1.574186379802341e-45,3.678578397486586e-43,0.005851955368034205,6.356181313002244e-05,4.5325064068031304e-07,0.00035680007133778203,0.08891384780546967,1.0874051169352253e-05,0.04034199738069915,2.294141559695211e-07,9.283246625552663e-06,3.492738633803042e-10,3.4794164646263604e-12,2.222127940721325e-13,2.4894571539709277e-11,1.717290914542861e-12,0.003817898825444499,0.0002517821677865752,8.461198154281784e-06,0.00019742840560816333,0.07172736949136889,1.9210365404291775e-06,0.015875484195716747,9.697146358226456e-07,0.00010702615559714471,1.9492726349397388e-10,4.848773275532175e-12,7.791147089435836e-13,4.741939248586973e-12,1.5024467930645342e-17,1.0,1.0,2.430841896612421e-56,7.151482271211628e-54
3800,0.12428914671690891,0.8757108532830904,14.77693703224436,0.09999999936840817,0.09999999998956087,0.09999999996436501,0.09999999999798219,4.617715829198709e-13,2.3952457408474314e-12,3.1438701993579516e-31,1.0414170307802812e-29,2.6725297160644208e-45,5.6407145459343115e-43,0.005855586871796046,6.578390725639661e-05,4.896683426697895e-07,0.00035873994891450357,0.09049420743775378,1.1428565067408902e-05,0.04238851438977507,2.47930110063322e-07,1.0027414103551272e-05,3.8847508040127016e-10,3.978925463547011e-12,2.614054541995005e-13,2.8450905663923486e-11,2.0178394428205944e-12,0.003818422626838788,0.0002541100348195198,8.712755347850481e-06,0.00019807264491880647,0.07330719366934406,2.004015188576097e-06,0.016747243226267094,1.043769501697135e-06,0.0001157816185930717,2.0748182535498932e-10,5.315522801638066e-12,8.83312559507579e-13,5.166233664988526e-12,1.6768469602753558e-17,1.0,1.0,2.431699578745751e-56,7.161459012380191e-54
3900,0.12062633786535336,0.879373662134646,14.770849796088113,0.09999999930865533,0.09999999998835574,0.09999999995964115,0.0999999999976397,5.384740866680297e-13,2.6908818987958914e-12,4.394629345306137e-31,1.357542534796501e-29,4.463307081892008e-45,8.525181207450576e-43,0.005859215399651492,6.802606813493693e-05,5.275389325596401e-07,0.0003606540499652325,0.09204859030084732,1.199037460070094e-05,0.04446052118162518,2.671412658938456e-07,1.0798936063043403e-05,4.306251883196427e-10,4.532324096002752e-12,3.0612931685651586e-13,3.2387851685360985e-11,2.3603285391602584e-12,0.0038190030819802026,0.000256302705182509,8.963887244238977e-06,0.00019871426259997698,0.07487067329228252,2.088180855711361e-06,0.01763468293193612,1.1210991883541233e-06,0.00012493726932617756,2.2036070694140664e-10,5.808509195811201e-12,9.973384929650725e-13,5.610658767118057e-12,1.8638756787907946e-17,1.0,1.0,2.433348612963739e-56,7.178404758774954e-54
4000,0.11725673531182051,0.8827432646881789,14.764763233803098,0.09999999924506098,0.09999999998704982,0.0999999999544439,0.09999999999725091,6.252311920659026e-13,3.011401523541269e-12,6.087973244340644e-31,1.754616636233358e-29,7.374200029356971e-45,1.2723964544819388e-42,0.005862840212455834,7.028771333125856e-05,5.668365883165276e-07,0.0003625437634117543,0.09357838812239856,1.2559124274925867e-05,0.046556657356631975,2.8703254386951967e-07,1.1597167074013854e-05,4.75821420133899e-10,5.143405079331805e-12,3.569697984118813e-13,3.673175051209541e-11,2.7491148017119356e-12,0.003819635605253201,0.0002583703357399747,9.215073654700864e-06,0.00019935323322533134,0.07641834297767525,2.173509435134226e-06,0.018537283838846074,1.2017431908566278e-06,0.00013449673446463736,2.3356156595102373e-10,6.328105826166231e-12,1.1217319540105761e-12,6.075223694496533e-12,2.063834554893207e-17,1.0,1.0,2.4366071431288796e-56,7.207125591447636e-54
4100,0.11415895496977174,0.8858410450302276,14.758677299546143,0.09999999917750158,0.09999999998563772,0.09999999994874163,0.09999999999681118,7.230029411829292e-13,3.3578996924777757e-12,8.35916750400555e-31,2.2496139672971194e-29,1.1992856638882804e-44,1.8746412166522852e-42,0.0058664606757271994,7.256826219252058e-05,6.075336219239431e-07,0.00036441040892045985,0.09508491976389874,1.313447689661291e-05,0.0486756332051876,3.0758823909535837e-07,1.2421438117903319e-05,5.241572903149662e-10,5.816060243207553e-12,4.145527549345543e-13,4.150957665514331e-11,3.1888441674505854e-12,0.0038203159466011073,0.0002603223960756718,9.466780984917505e-06,0.0001999895387957779,0.07795071514914571,2.25997724319216e-06,0.019454547404127186,1.2857397033294443e-06,0.00014446349356555225,2.470828323461339e-10,6.874673589121237e-12,1.257039517787461e-12,6.559931600748898e-12,2.2770063524126276e-17,1.0,1.0,2.442664716047253e-56,7.254319804076438e-54
4200,0.1113131705049041,0.8886868294950953,14.752591950966229,0.09999999910585554,0.09999999998411384,0.09999999994250187,0.09999999999631558,8.328028699625865e-13,3.731471706728378e-12,1.1385048423076735e-30,2.862447973489719e-29,1.9321310729947946e-44,2.731615028445529e-42,0.005870076263798261,7.486713381480886e-05,6.496005849126029e-07,0.00036625523964858517,0.09656943320241297,1.3716112992933722e-05,0.0508162277902712,3.2879207851575443e-07,1.327105850525357e-05,5.757227233935989e-10,6.5542732793027496e-12,4.795448970269378e-13,4.67488854485043e-11,3.684452561235947e-12,0.0038210401865074995,0.0002621676823771105,9.719461678667508e-06,0.0002006231690115547,0.0794682806661515,2.3475610141422596e-06,0.02038599542867582,1.3731256840273554e-06,0.000154840887937046,2.6092367452684845e-10,7.448561891414391e-12,1.4038150804667736e-12,7.064779978297064e-12,2.5036567612031697e-17,1.0,1.0,2.454255160024856e-56,7.331894475719895e-54
4300,0.1087009225001106,0.8912990774998889,14.746507148688918,0.0999999990300037,0.09999999998247254,0.09999999993569128,0.09999999999575886,9.556999292584266e-13,4.133211067596887e-12,1.5381278750898992e-30,3.616053135746136e-29,3.0678167634099693e-44,3.934440326676162e-42,0.0058736865139989115,7.718375700153272e-05,6.93006757563509e-07,0.0003680794438855992,0.09803311009630888,1.4303729939339738e-05,0.05297728466566992,3.506274301889867e-07,1.4145324803731671e-05,6.306036346670026e-10,7.362114537749048e-12,5.526554518553899e-13,5.247777140492328e-11,4.241177393395079e-12,0.0038218046784292115,0.0002639143748388029,9.973548113731226e-06,0.00020125411858084433,0.08097150930304264,2.436237968155028e-06,0.021331169783444723,1.463936906739738e-06,0.00016563213799350007,2.7508399236604797e-10,8.050112574372939e-12,1.5626190886423364e-12,7.589766538683811e-12,2.7440340865399662e-17,1.0,1.0,2.475155535317307e-56,7.455665450240906e-54
4400,0.10630511218164448,0.893694887818355,14.740422856413542,0.09999999894982922,0.099999999980708,0.09999999992827574,0.09999999999513547,1.0928167887875575e-12,4.5642114472905946e-12,2.0625900867277095e-30,4.537059396358863e-29,4.82498344554679e-44,5.609986210549333e-42,0.005877291076329435,7.951756545796507e-05,7.377201585932545e-07,0.0003698841501340976,0.09947706780133006,1.4897041156304718e-05,0.05515770981422812,3.730772816219458e-07,1.5043519823902315e-05,6.888822091756747e-10,8.243733325130303e-12,6.346361736780832e-13,5.87248133493622e-11,4.864554738080602e-12,0.0038226060737393845,0.00026557005717771397,1.022945933701335e-05,0.00020188238870289628,0.08246085070485636,2.5259857722696463e-06,0.02228963140557847,1.5582080341693897e-06,0.00017684034082187148,2.8956435844288566e-10,8.679660269358083e-12,1.734018997872627e-12,8.134888242270034e-12,2.9983715494133984e-17,1.0,1.0,2.5135844399115937e-56,7.652787666304462e-54
4500,0.10410981269002285,0.8958901873099766,14.734339040350108,0.0999999988652179,0.09999999997881429,0.09999999992022038,0.0999999999944396,1.2453316638962692e-12,5.025564796006644e-12,2.7455417295219586e-30,5.65586903885046e-29,7.492313549369759e-44,7.916867067519692e-42,0.00588088965016217,8.186800696474644e-05,7.837080102271228e-07,0.0003716704277596236,0.10090236337156812,1.5495775386959636e-05,0.05735646795171028,3.9612447125582046e-07,1.5964921900112773e-05,7.506365046643796e-10,9.203352585165342e-12,7.262829851879294e-13,6.551903200329211e-11,5.560430630613775e-12,0.003823441256727437,0.00026714176158224343,1.0487591438297224e-05,0.00020250798435639394,0.08393673469662742,2.6167826267704065e-06,0.02326096021531419,1.6559726673828898e-06,0.00018846849295216906,3.0436602148709823e-10,9.337536081609522e-12,1.918588540091474e-12,8.70014680228983e-12,3.266887072712448e-17,1.0,1.0,2.5811996131833922e-56,7.959459492340094e-54
4600,0.10210028187335121,0.8978997181266483,14.728255669374034,0.0999999987760581,0.09999999997678538,0.09999999991148964,0.09999999999366507,1.4144763707167004e-12,5.51836354438149e-12,3.6295383663385196e-30,7.007419384960782e-29,1.1525812366763236e-43,1.1069591498926481e-41,0.005884482017286548,8.423453741703002e-05,8.309367312061492e-07,0.00037343929122216497,0.10230999663726578,1.6099675951130856e-05,0.05957257939466836,4.1975163264070014e-07,1.6908802616025814e-05,8.159407687256274e-10,1.0245261062316047e-11,8.284358361306755e-13,7.288983457321328e-11,6.334956973464556e-12,0.0038243073630004933,0.00026863601312597426,1.0748328513200717e-05,0.00020313091542135936,0.08539957271356122,2.708607211038302e-06,0.024244753598722482,1.7572633981484132e-06,0.00020051947930915294,3.19490826968415e-10,1.0024068038838253e-11,2.116908253524997e-12,9.285547682073085e-12,3.5497857452409335e-17,1.0,1.0,2.701215435169384e-56,8.43443835694248e-54
4700,0.10026278982451224,0.8997372101754872,14.722172714536452,0.099999998682241,0.09999999997461512,0.09999999990204732,0.09999999999280543,1.6015377341896417e-12,6.043699127163859e-12,4.7658371293386055e-30,8.631315040389293e-29,1.753345181776292e-43,1.5335587818598623e-41,0.005888068010988405,8.661662887716327e-05,8.793723365311812e-07,0.00037519170231248175,0.10370091315274818,1.6708499876327468e-05,0.06180511736291994,4.439414017780089e-07,1.7874435176800766e-05,8.848651179986067e-10,1.1373807907093296e-11,9.419801583352188e-13,8.086697234837367e-11,7.194601231140029e-12,0.003825201734650708,0.00027005885390245953,1.1012032932482928e-05,0.00020375119486606361,0.08684975787752505,2.8014387572710157e-06,0.02524062653817325,1.8621118755654346e-06,0.00021299609717981223,3.3494122646525736e-10,1.0739584162818407e-11,2.3295648883795123e-12,9.891104603885555e-12,3.847259806267631e-17,1.0,1.0,2.907690996386693e-56,9.15687719610622e-54
4800,0.09858463029500492,0.9014153697049946,14.716090149145913,0.0999999985836605,0.09999999997229725,0.09999999989185651,0.0999999999918539,1.8078556101813984e-12,6.602664057032239e-12,6.21806160868549e-30,1.0572634574611468e-28,2.643023760842019e-43,2.1066541381765195e-41,0.005891647511370023,8.901376385966746e-05,9.289804179362821e-07,0.00037692857285372686,0.1050760072927454,1.7322017150274085e-05,0.06405320487379138,4.6867637665786007e-07,1.886109248762077e-05,9.574758347103547e-10,1.2593395344700563e-11,1.0678466746509807e-12,8.948048908248176e-11,8.146142003078774e-12,0.003826121919258419,0.0002714158883766906,1.1279052858805569e-05,0.0002043688391837349,0.08828766639412367,2.8952570166274545e-06,0.026248210152960968,1.970548838220822e-06,0.00022590104815084502,3.507202101231631e-10,1.1484412897231955e-11,2.557151918447781e-12,1.051683862622205e-11,4.159490890606335e-17,1.0,1.0,3.2627421933263905e-56,1.0248347922794621e-53
4900,0.09705398027112637,0.9029460197288731,14.710007948423524,0.09999999848021343,0.09999999996982542,0.09999999988087985,0.09999999999080336,2.034823708217191e-12,7.196351091022066e-12,8.062565800662939e-30,1.2882172417903953e-28,3.9450456883419e-43,2.8700348801434206e-41,0.005895220444718424,9.142544119067316e-05,9.797264772667969e-07,0.0003786507674861359,0.10643612512574017,1.7940010068735645e-05,0.0663160120444877,4.93939267331426e-07,1.9868053490519628e-05,1.0338351583291603e-09,1.3908472865885029e-11,1.207012574377017e-12,9.876067640940056e-11,9.196676303918943e-12,0.0038270656454721407,0.0002727123090026378,1.154971770394559e-05,0.00020498386729772992,0.08971365783548924,2.9900422894249164e-06,0.02726715156294561,2.0826041828535715e-06,0.00023923695449428245,3.6683129738998865e-10,1.2258885704805924e-11,2.8002691441703377e-12,1.1162781670810934e-11,4.486650439712782e-17,1.0,1.0,3.8608119973486387e-56,1.1874667485832754e-53
5000,0.09565989034694342,0.9043401096530561,14.703926089487823,0.09999999837179939,0.09999999996719316,0.09999999986907936,0.09999999998964641,2.283887825472664e-12,7.825854833037476e-12,1.0392446076878939e-29,1.5617235967654166e-28,5.836597422890366e-43,3.8797854574595835e-41,0.0058987867722962006,9.385117250318939e-05,1.0315759176542268e-06,0.0003803591057097121,0.10778206663040049,1.8562272587225164e-05,0.06859275390195058,5.197128837523294e-07,2.089460250740954e-05,1.114001506919327e-09,1.53235309007266e-11,1.3605013875499076e-12,1.0873802931219173e-10,1.0353615827196957e-11,0.003828030815544238,0.0002739529218353048,1.1824340171815437e-05,0.00020559630061695256,0.0911280760666452,3.0857753999747646e-06,0.02829711295164231,2.198306993067844e-06,0.00025300635920114486,3.8327849878083833e-10,1.30633374424651e-11,3.059523096045232e-12,1.1828975873740222e-11,4.8289013924261177e-17,1.0,1.0,4.860016093117867e-56,1.4277426731308598e-53
