miliseconds,M,MpY,MpT,Mpp,MAPKK,MKP,MpY_MAPKK,MpT_MAPKK,M_MAPKK_Y,M_MAPKK_T,Mpp_MKP_Y,Mpp_MKP_T,MpY_MKP_Y,MpY_MKP_T,MpT_MKP_Y,MpT_MKP_T,M_MKP_T,M_MKP_Y
1400,538.6176390838158,0.8140169650270405,0.8266825879571225,0.16034827031417312,7.284783532280019,13.985646878807765,0.013071603910089432,0.012316131239917458,85.51999776273874,85.80947868510286,0.03972560783559984,0.04129917540845289,0.07400533437159934,0.09464890974162404,0.09184579786538512,0.07265375778516202,33.44518272641793,51.501056132229095
1500,538.8596747199898,0.8866188608738345,0.873344964510804,0.21677562959866883,7.941677344738894,13.693811773066173,0.013891954440583516,0.014056190554897072,85.69938337696044,85.59654881234728,0.05651752622608422,0.052329214888461775,0.07545022387626618,0.09838348330246018,0.09627635178271336,0.07424543176086011,34.26181175919098,51.98562626010542
1600,538.4704034312034,0.9558244162359129,0.9830972681673734,0.23245413670029894,7.0662875102073865,11.596805370389676,0.01482735866592887,0.014792544099596721,85.48089974957954,85.60317571753464,0.06092801146664573,0.05745535391405222,0.07508769339664804,0.09927995584471472,0.09882894873263635,0.07452146159087981,34.096889838888124,53.34256656301304
1700,539.2264628435352,0.9826713061907236,1.0311397880887445,0.2781696182365223,8.039661063703125,11.731553416313936,0.015463197518605708,0.015349963268489034,86.11793627677805,85.89054790084965,0.06976953597759371,0.0600278545113798,0.07538457184338154,0.1033338189472776,0.10043987755621037,0.07535632005904659,34.44091491240307,53.18015139272896
1800,537.4766431334651,1.0817254455559437,1.0622834695287353,0.28547478775973745,8.380951116900748,10.945578879479024,0.016111941559842944,0.016170991617976877,86.36902996608454,85.65458424757513,0.06799932389152054,0.07558074875289539,0.07720493083009662,0.10506196946354414,0.10523146260303216,0.07629521700657668,35.30541128254373,53.65728297890716
1900,537.0134842894875,1.144664854615747,1.1293258469362137,0.35030211924488797,8.698458889983522,10.326770006192847,0.017844108968336842,0.01785075408345511,86.49708860715887,86.27579444100073,0.07397061810869131,0.07703427041537318,0.0765159363745661,0.10550139083215454,0.10563321346700466,0.07619122043566447,35.20164176733139,54.40478293377874
2000,534.6218749885378,1.1975193533219552,1.18111674321478,0.3582761617939986,8.593863473898782,9.472617279772015,0.018717129122023782,0.018789327771419135,86.18343267599316,85.99297002220467,0.08606854996614072,0.08992068630596234,0.07783970372129637,0.10514418171328169,0.1070890433372662,0.07507000316909215,35.66938123460073,54.024867687584496
2100,535.5711686569944,1.214466452262845,1.2065822256679513,0.40609399733491824,9.273974940101501,8.540108156181795,0.019924866903221587,0.019737633671543735,85.80228899375827,85.9711165769564,0.08636929246179564,0.08601723855118411,0.07676699987333585,0.10906411537136024,0.10702033748593136,0.07469847297645699,35.922746641770466,54.09227492657183
2200,533.3210436457099,1.2738219898927619,1.2527362797749484,0.45983135626220434,7.133368593200177,9.279347569985998,0.019797121202977875,0.019855444616249586,86.2420270334937,85.66617470311196,0.09152041214277709,0.10375270781505858,0.07802690779964461,0.10845932339904692,0.10775462665308402,0.07574103339957843,36.02366167824415,54.337983748594986
2300,534.1825783476439,1.3416753353408435,1.34648738354954,0.4941439044712568,8.879719138058231,8.533772719680572,0.021564203814652638,0.02053624006751684,85.94034220715612,85.86997698764907,0.11120320571741141,0.11094198727651584,0.07807508802923754,0.11149562106001126,0.11184540884866644,0.07551762416795382,36.52673348260736,54.00504743456814
2400,531.2272166983374,1.3936716628032768,1.345042185575413,0.5456473613389111,8.84500206451764,8.890193895492201,0.02212980046294264,0.021368407491244128,85.8587419491362,85.72237774131642,0.11256670801799228,0.1132053294767819,0.07630703599194347,0.11265073764381749,0.11321145994059224,0.07675687945504157,36.265464751141685,54.84229962502444
2500,530.8418793575388,1.4190730199872121,1.4217040675084966,0.5706374356794149,7.117651924114987,7.827786691038287,0.022617510358896774,0.02222817320159228,86.1835816995419,85.77487113107283,0.12691975993123383,0.12404589394465554,0.07680599605807388,0.11349722720418165,0.11406299890635724,0.07556073342820843,36.56863191275664,54.728255365555974
2600,533.1289181778048,1.4566978194680544,1.4928499182859873,0.6549306530284937,7.383198438466857,8.115951688951014,0.02292542973512633,0.0231955136041682,85.76702525556288,86.39401419717284,0.1340208720882651,0.1359358027643817,0.07865041533774754,0.11641481995785867,0.11407110344044526,0.07566087943850376,36.71517520678358,54.69953791211359
2700,534.1358488226432,1.511636182972883,1.5412154441559935,0.6958941697777083,7.053948577783196,8.413735325338983,0.02371858947371385,0.024068911051953797,85.57184964376988,85.9474807504251,0.13523994523544974,0.1407717870627462,0.07870503608745948,0.11648711014817285,0.1154655876047466,0.0753845080433521,36.73330867834892,54.12389526744617
2800,529.9089844207606,1.571846568432989,1.5905558989006896,0.7577967594987692,7.467534533867525,7.047034657165261,0.024644677514971895,0.02521710318877133,86.01539315282551,85.82047659735905,0.1471611933180215,0.14832108723275142,0.0780939966394791,0.1164974698106912,0.11859095786836599,0.07611675941839861,37.3570653933271,55.040845002847576
2900,533.5325287550038,1.5933163052023362,1.6197851558893945,0.8244029746770934,7.57626396125726,8.015064940081151,0.02614275270287693,0.02574012491992856,85.7706567130932,85.91345135104878,0.1566756702332248,0.1563867222412066,0.07837408608317681,0.1173193612544019,0.11863784798782118,0.07818956444292685,36.86430906209224,55.03205923315478
3000,530.2660369744907,1.6133717660460878,1.6418447492312258,0.8537618222527752,8.214067021715955,8.300544302385715,0.026044887569023133,0.02624949624045905,86.35980021118623,86.24622688841856,0.16318740906367074,0.1653071215557888,0.07848093364070477,0.11929498170403569,0.12184926580663798,0.07655640053517239,37.538280647994696,54.58957631598845
3100,530.2135647634765,1.6779572234194537,1.6964039923370333,0.9072706147877575,8.503726525609423,6.66417670753742,0.026607696349126155,0.027374167058908168,85.69117599807225,86.09787208962192,0.17207698778451264,0.1811811585281642,0.0804787060505251,0.12411364458112192,0.1235969014143794,0.07864784415050799,37.85453511947493,54.46148427054839
3200,532.1283802687894,1.7494298068853196,1.7309166661821138,0.9841074274728873,8.85492366489406,7.447966815156855,0.027716806519188637,0.027179962039084474,85.63078556153889,85.45846212629286,0.18938511348154452,0.18212879977360955,0.08151144121521675,0.12228818062990253,0.12548696360494616,0.07882087350615331,38.040209416769876,54.558672790351196
3300,530.1848950353198,1.780041195520012,1.7376429098351591,1.0519734610346858,9.043939590817024,6.914147407207793,0.028095289458744396,0.028146711520607777,85.42702129660367,86.31343483962758,0.19884183478995676,0.19475297897675264,0.08144645255798984,0.12565382983314585,0.12685865799879992,0.07896972529281579,38.104982027675796,53.88481480398451
3400,531.4052437153854,1.8148854300125878,1.7647113906188545,1.085122589350421,7.746252973944981,7.03586004282333,0.02927065667809171,0.028754879296226107,86.04281615198066,85.39243461040823,0.20638164328177955,0.21566666497432746,0.08251358876515162,0.12717173950635885,0.12757118809945428,0.08085190821286031,37.78893132294808,54.44517027658141
3500,530.1135496800146,1.8704989755351433,1.812737309592097,1.1233978448581046,8.711943745168218,6.592230636723394,0.029386198305814105,0.03015156395627688,86.18040208932278,85.96751927305466,0.218952561426174,0.21861773411373556,0.08334699959687046,0.12969917887686927,0.1283354008981073,0.08010116628618409,37.82333750731343,53.83809606556957
3600,531.7496442116361,1.8660396155597154,1.8775063312419296,1.2262255987574613,8.633098295566597,7.514214260662786,0.030016036877654122,0.030211802870332892,85.81289949161904,86.16046895791716,0.23455559843856208,0.23140181914560645,0.08349525684332074,0.13250866770471398,0.1335293189616997,0.08110387667291422,37.57987220127582,54.17130718818581
3700,529.302706405984,1.9196367040177345,1.8867876216215982,1.2528099719228383,8.5646148625531,6.914012062159739,0.03122419557977225,0.03102029092739364,85.83529632447825,85.91880673436215,0.25254040152605695,0.25007645680384805,0.08535546049690915,0.13610608945892969,0.13348530691620775,0.08304342032975436,38.42082707631865,53.433880549877415
3800,528.8566151778721,1.9643015290119707,1.9204784754646629,1.3424966354683938,7.069607372534884,6.436328924648349,0.031051372243590412,0.031066282218071367,85.55781435572075,86.24340107355144,0.2595558703375265,0.25640676823737857,0.08668455845477414,0.13613985205705623,0.1345394559957188,0.08274444245293912,38.05435976935304,53.7936843809841
3900,528.233566043137,1.988791017053595,1.9992559403889172,1.3949360155174688,8.135463157404129,6.227471563637593,0.03185218221558188,0.032336554629837,85.49893125081574,86.45169740509375,0.27428071975884866,0.27977620903461375,0.08771190502450668,0.14005337482867022,0.1380684241559964,0.08586567207291987,38.59121215848597,54.292815657347305
4000,529.9524228994229,1.9729767184726368,2.0136094410840153,1.4845745072057484,8.283808603343454,6.926469876054855,0.032868510597518844,0.03219338336177206,86.15838807204477,85.70132193412134,0.2823798804821632,0.2842679311694144,0.08763002218257739,0.1396368707499077,0.13989352212640618,0.08472569380083023,38.307269606024164,53.5559778309029
4100,529.9525420614916,2.050709841222983,2.02270188873443,1.5526471943341593,7.809363572081564,7.148750780891739,0.03257365671819926,0.0335075317745929,85.64902642362014,86.28497340252605,0.2971092564911226,0.30911334866316525,0.08873488257407991,0.14377758892342435,0.14219010349825048,0.08733078169537882,38.502698618807166,53.18342444390585
4200,529.1724004859987,2.063945629562067,2.089339623236934,1.598356868113388,7.643814465170326,6.759116547245225,0.033949615211500514,0.03339508343517384,86.27342283995533,85.38552211276071,0.31109957133442534,0.3155628288536777,0.09073947862211443,0.14715873294527737,0.1449000701480272,0.08711658211984939,38.422064686058214,53.68919053750257
4300,527.1849319886861,2.069874096808078,2.073025809326426,1.6273194473366404,7.420315306046312,7.787492747186438,0.03380838675442086,0.03381448889871368,86.2726766737096,85.99794047928715,0.3266698807903147,0.3373200414191003,0.09060726090312443,0.14739147377305364,0.14662778698892728,0.0890943301429057,38.28056459342043,53.34037001438734
4400,527.0254345412477,2.117293324485663,2.12130482573772,1.711533596421204,7.073236820689045,7.474775929998448,0.03432866551678876,0.034676156971646596,86.13768945301048,85.74559590805816,0.34122239220477874,0.34405761279718367,0.09056159413318539,0.15151005559323763,0.15087558324599093,0.08970327632518288,38.772670683061065,53.32220343453823
4500,528.5687348291816,2.1252073273228484,2.12419342248847,1.8159378763267675,9.332074061598917,6.686952769146148,0.03546941044819491,0.03544794207092169,86.46001726735533,85.31409640325164,0.3679198532305617,0.36307138920394,0.09174230483969505,0.15433433955988113,0.15442388787214514,0.09093017849703909,38.56739115014758,52.755637794722176
4600,527.5590891555312,2.151372136025538,2.1829153822583307,1.8735447386380346,8.789348238109604,6.1715770943541655,0.03555497361108293,0.03537061106963851,86.00930680232744,86.25189403970114,0.38393667068981496,0.37431355554003487,0.09353042090828814,0.1566233512606562,0.15550363462811598,0.09263972285986302,38.818659255200686,52.86529480266741
4700,527.1905880230768,2.212443797563268,2.218895212282589,1.956974013468311,8.91974811363097,5.9112856451697935,0.036396652689445974,0.035825644073061456,86.36255560224441,86.41624287293772,0.3865460089687667,0.39398149753875916,0.09546637506606383,0.16104222676915447,0.15733646078194685,0.09343947471629462,38.872929699193605,52.66268397928523
4800,526.9596120437726,2.2094894752721137,2.2331463285807973,1.9971448516686965,7.64269899821833,5.823691289815205,0.036029205658552124,0.03597378000819233,86.02539423448698,85.96355223197558,0.41362690534776686,0.41038345810198845,0.09644335563532384,0.16285761002987686,0.16403018426761562,0.09512238268508275,38.983742090901025,53.45878628887964
4900,526.4477002066371,2.2768551246018855,2.2776337767977095,2.080357927663538,8.321800962375116,7.193663573343715,0.03646248522036851,0.03674620092854778,85.49994774847649,86.13976580953437,0.42329652909008486,0.4266707044659717,0.09767035438815262,0.1627675801886026,0.16331063281920602,0.09464699686790702,39.1041146295275,52.98145201611443
5000,529.0024589104128,2.2722696733324446,2.27350043601621,2.118667108704308,7.149037133250895,6.420056493101784,0.037098887122666076,0.03699169998291246,85.57924926234946,86.32909241875176,0.4478549232693175,0.4429458857322357,0.09931125602042479,0.16740906920400486,0.16708761330135488,0.0960148617107951,39.4058600216128,52.74897936577436
