miliseconds,BUB2,BUD,C2,C2P,C5,C5P,CDC14,CDC15,CDC20,CDC20i,CDC6,CDC6P,CDH1,CDH1i,CLB2,CLB5,CLN2,ESP1,F2,F2P,F5,F5P,IEP,LTE1,MAD2,MASS,NET1,NET1P,ORI,PDS1,PPX,RENT,RENTP,SIC1,SIC1P,SPN,SWI5,SWI5P,TEM1GTP,BCK2,CDC14T,CDC6T,CKIT,CLB2T,CLB5T,CLN3,MCM1,NET1T,SBF,SIC1T
1400,0.2,0.009584541662786389,0.21139392031931784,0.003961285681945793,0.11268663590662002,0.0022182648438934627,0.3674911925787735,0.6206896447056554,0.3693878481320009,0.9327222403991186,0.39745765128789495,0.007246499298313118,0.9995113781567315,0.0011089427395737106,0.004728570594218871,0.0010099746708967725,0.055986388516243595,0.41071441842674317,0.1281527339563736,0.0030278745240700632,0.00014548397340536487,4.270443227776212e-06,0.029334170482952726,0.1,0.01,0.5588833196938986,0.026713686896722114,0.8920032817446581,0.0967192796089087,0.01463785538149127,0.11123745818582192,1.4558527677277142,0.28243266941404765,0.17723316574094927,0.0034926492650393173,0.02716803363100937,0.8766555359456869,0.006400985722263947,0.7427082566535477,0.03017916152023316,2.102486391067224,0.5398428524902534,1.0484402570220168,0.3494295122285657,0.11653812161540647,0.03410928537914137,0.006332982049997871,2.6452483011954033,0.007890794855333352,0.5096073307239954
1500,0.2,0.009889342872631032,0.20356048828201498,0.0037039004409604274,0.11263991825062021,0.0020320226346515397,0.361964448710084,0.6160072480383546,0.3627263452658916,0.9012848402959627,0.4348829527208833,0.007214268914574551,0.9998741865838112,0.0005164628390317743,0.005922952040734365,0.001245847079241074,0.05521366931301114,0.4171521196252975,0.1236543779293778,0.0030565344988637663,0.00014556145788527142,4.2678139580803284e-06,0.02692519872914426,0.1,0.01,0.559748470028203,0.02793810493934578,0.8762791394995696,0.09541333473621465,0.014002099117520622,0.11084046719201729,1.4663722710601255,0.2760067688353695,0.2027332805834514,0.003600071113258797,0.027381845297606906,0.865345867674387,0.00583155097058916,0.7285216298066981,0.030220648382254654,2.10163655710632,0.5557638735021141,1.0862935452002287,0.3391426943170902,0.11571367975106715,0.03413400911933253,0.00029225460571633303,2.645453370878431,0.00791437828617596,0.5167693422018554
1600,0.2,0.010003710210095532,0.19729171466052914,0.0035650672908617374,0.1116446241437779,0.002047690856085952,0.35159939915782207,0.6130698486395192,0.35431346214388815,0.864560850480538,0.43885597532705406,0.007278419171472789,0.999387724739793,0.0005058764210522373,0.004800678206746228,0.0011293085135765935,0.054545305542741646,0.42322652650174286,0.11228388703211285,0.00214415791287461,0.00014356079400140037,2.8387277839037106e-06,0.024246921543487548,0.1,0.01,0.5597336155365564,0.02888437129328955,0.8634828215453558,0.09711733135079936,0.01406803141184304,0.11056927086196026,1.4788588268707779,0.2671880581879478,0.2077436476814244,0.003604428029575858,0.027687297095004285,0.8616745193890408,0.005137713489105247,0.7130334391148526,0.03023754140312348,2.1006488305647864,0.5665900384485277,1.1010100715195663,0.32016583732181275,0.11544429389442946,0.03415945494628128,0.0023633008663300785,2.646143543704458,0.007997613777029256,0.5387096563152458
1700,0.2,0.010465880995050768,0.1960254127261818,0.003303140906681346,0.1117073894065526,0.0019172546479083144,0.3422705996903203,0.6126514594137457,0.3542669460843956,0.8554000704727441,0.4631602936015081,0.007263673848283566,0.9997048924824197,0.0004348705528808654,0.004995082418982367,0.0005107560694561516,0.05370877478252027,0.42437535536328924,0.10452109157960932,0.0022925586908343763,0.00014294904188614816,3.5018573000026834e-06,0.01903370998290323,0.1,0.01,0.560071801093292,0.030208842123537305,0.8544149031471704,0.09600774657656141,0.01361037598277432,0.1105894162420724,1.487951858061044,0.2614477356446935,0.24110918236472628,0.0038104400234997477,0.02734006227560496,0.8590101255272296,0.004727042992780654,0.7069450216385529,0.030244092196665455,2.0998516864583356,0.5776819960692928,1.1330563357814851,0.3011911146018101,0.11449527350295025,0.034165021256071966,0.002234966957209664,2.6464307055494003,0.008197028175126735,0.5455291147962483
1800,0.2,0.010663564224338952,0.18976938140279462,0.0032428547752550814,0.11037681994922166,0.0019473430481634008,0.33537231378474286,0.6106750915844378,0.3423598907285913,0.8220648882729734,0.4809448062144973,0.007411223081010297,0.9996293792586451,0.0007541013344306425,0.003796625627305367,0.0012916772173270181,0.053774700703027145,0.43602616440678327,0.0965153191744941,0.0020142500511938204,0.0001430646390052219,2.212836462613506e-06,0.016743345367785253,0.1,0.01,0.5607282142702844,0.03141561625410312,0.8466229250905217,0.09697474063320899,0.013033922734596224,0.11028653841436291,1.506595962923914,0.2574886911951901,0.2528063536185856,0.0038652153143962005,0.027897913789876324,0.8520709098822299,0.004600018645249615,0.6999696240128057,0.030268664687998836,2.0981011821072935,0.5888410389717856,1.1448502143608403,0.30242894799937775,0.1135852207900699,0.03417993905488994,0.0010866668065436687,2.6467621349888075,0.008314978238950759,0.5578454109878893
1900,0.2,0.010616503240176161,0.18202264995845233,0.003041833092037985,0.11027738116326653,0.0018835194800016298,0.3240109754471142,0.6067695857224996,0.3410797556204613,0.78970091329026,0.5034973810852225,0.007499787903431696,0.9993507383645216,0.0005691820001180376,0.0025296603098621242,0.0002554418676163024,0.05258290164282206,0.439751669849442,0.08999088792602634,0.0020109958812579267,0.0001416701367007501,2.1429921888033126e-06,0.016355609932804254,0.1,0.01,0.5615302808055747,0.031744730659109974,0.8428403177047953,0.09680749351824171,0.012562647889342853,0.1101758220172994,1.5269592944895363,0.2539655928177134,0.27141116739826393,0.004114995345408826,0.02789720183702658,0.8448878660519475,0.0041048530822835605,0.6922263840579721,0.03030777215741785,2.09771567081102,0.5981505038097235,1.1541886392502019,0.27695530316175104,0.11287531182143064,0.03421187900054764,0.004562879381362479,2.6473567595991985,0.008378972648156659,0.5620861589382574
2000,0.2,0.011017972375717664,0.17550029569995249,0.0029363690545432496,0.10923968122374415,0.0018261957266627895,0.3173237464952656,0.6014337019383791,0.33513481387667166,0.7741360545280429,0.524588606841804,0.007533352759004452,0.9995087246238793,9.719156122697131e-05,0.002731716884819894,0.0007876111573459439,0.052511473707663965,0.44564962753853415,0.08355596839338418,0.0014252368295463022,0.0001410138044385787,2.721924005968739e-06,0.013218905567838791,0.1,0.01,0.5619693094413233,0.03233709884249416,0.8327967759523435,0.09623288575520667,0.012310470921086305,0.11016535898342134,1.532293189969537,0.24523798840482935,0.28988916095902567,0.004272857493194381,0.028004253520900736,0.8407579970519612,0.0039694762806738145,0.6839164968729521,0.030338441272655316,2.096391615813633,0.6089135360989882,1.1995936158559997,0.265481102810317,0.11217440242339446,0.03424409297751094,0.0017568558668835865,2.6480331798846968,0.008299673164626209,0.5753972379911461
2100,0.2,0.011223467269712621,0.17304662230699344,0.0024558495860882005,0.10881076595427233,0.0017625740101651203,0.30552106503608406,0.6009560382722213,0.32670660108359945,0.7502414265483841,0.5329060505924029,0.007653665047002248,1.0001064072372137,2.168934926716074e-05,0.0012509127551538972,0.00013450618051771276,0.052011373455056735,0.4507430390768999,0.08366255623473068,0.0012899249939720052,0.0001396448652540318,2.3704491542024443e-06,0.012888947268290487,0.1,0.01,0.5621516365108531,0.033418843096683054,0.8270206393213714,0.09527926864523481,0.01193335841336517,0.11038300393426374,1.541167389262818,0.2417852079241196,0.30058370948072954,0.004405536373020505,0.027590037202765642,0.8306304816916782,0.003863169056896932,0.6702074523181827,0.030352187536707383,2.0952741981636676,0.6239147810982132,1.2229037419792028,0.25284313004160636,0.11206289435646119,0.034266308171140035,-0.00046385285627622446,2.648176273582633,0.008373729145617027,0.5830673722859065
2200,0.2,0.011741954560054951,0.16444461706124042,0.002377485520455497,0.1085614722564607,0.0017186573134567865,0.30311963425636684,0.5961534840054673,0.324477929503574,0.7070874016149445,0.553984305385165,0.007888842790536222,0.9997147488992444,0.000790824511360159,0.0013226632581765933,0.0011948347522248676,0.05156101104741745,0.45615175321389856,0.07257182897482992,0.0014189300849974222,0.0001393635156541747,3.0989513141682657e-06,0.01065176690602544,0.1,0.01,0.5622952557860078,0.0353275285541166,0.8229495456817336,0.09598687310906054,0.012000803324390177,0.110261090095458,1.557150168559583,0.24140125801020093,0.31115410431246115,0.004489980577687646,0.027607508534126617,0.8255216471125385,0.003451289473677705,0.6559689105158093,0.03038303051158592,2.0943126988709415,0.6417802957964848,1.2187998003569305,0.2546389969025811,0.11055338246755543,0.03430331404676403,0.004051417798980744,2.6489032457309745,0.008448981367110754,0.6035199419189269
2300,0.2,0.011930443261127653,0.16314347259829204,0.002531002322388353,0.1079153526967817,0.0016766155524435607,0.29720838900091023,0.5950035200757073,0.31458261604054893,0.7018056542167144,0.5780098635887627,0.00801753493383112,0.9995405773697955,0.0006969553037422904,0.00042464396424214614,0.00022036046685173637,0.05076068634167141,0.46816622387243845,0.0658315018693793,0.0012431199908935393,0.00013788789833967178,2.7689632471372035e-06,0.01024614528884159,0.1,0.01,0.5626874659839746,0.035070376348098994,0.8075514474300375,0.09444413840999362,0.01144948830352443,0.110675407938994,1.5588397672030772,0.23991975555827574,0.3351600615088469,0.004835303113880593,0.027531359505998713,0.8210501294290682,0.003299254984276233,0.6541698230676932,0.030389585476021132,2.0941118116795643,0.6490935392247293,1.2557920945770482,0.23668156842927773,0.11019599331608447,0.034294696113605715,-0.0016186596667107436,2.6489327082559027,0.008397846145837915,0.6045476598007083
2400,0.2,0.012038842717755408,0.15671572945310944,0.002118818635488297,0.10780722510533108,0.0017327143971364466,0.289054407916454,0.5882539819072196,0.3085437297154834,0.6579035172867288,0.5768706803892703,0.008141836203148081,1.0000886375875084,7.97166848694176e-05,0.0029503931126549305,0.0004757414074461021,0.04993745425595744,0.4749220833247533,0.06295148738952139,0.001141940768110848,0.00013703754733991846,1.6587113512507227e-06,0.00828883809640693,0.1,0.01,0.5633262824325432,0.036100325101427654,0.8084297150193367,0.09461306519051994,0.011023540110867282,0.11072254928652252,1.5750049774409793,0.23118654411020503,0.3543214507935533,0.00492374114878044,0.02774963557053968,0.8117224116109735,0.002931332691762311,0.6465944568235895,0.030419984652528924,2.0930221949224905,0.6563626346551946,1.2861408961244465,0.23401069040785333,0.10974233171650272,0.034335211472820724,-0.0024395617725497393,2.6493874272320177,0.008476371053623932,0.6176744429297022
2500,0.2,0.012236256372762962,0.15110707088357006,0.0020146132367055377,0.10642025185304028,0.0017208644562909973,0.27755115509968087,0.5873835979674358,0.3010021740459699,0.6332195989066417,0.5992094139094793,0.008203764086537594,1.0000022376433142,0.001023498010120724,0.0010424327851930762,0.00019470077483107746,0.04942400596124222,0.47572458307926585,0.05768879078533581,0.0008251066203200121,0.00013679282853195368,2.8562592918842286e-06,0.006059002030812631,0.1,0.01,0.5637969474442411,0.03794821203834196,0.7989782912032184,0.09432265168462155,0.011067264292219249,0.11105904674138518,1.5896322348060716,0.2305790900318832,0.3535245317362204,0.005014826392102962,0.02775454460823293,0.8090520162274233,0.0027254185096992627,0.63136923545717,0.030446098279255054,2.091712578741226,0.6728964002918996,1.3090332123535953,0.2202000021003908,0.10920976377263393,0.03434864238330357,0.0033544390068948305,2.6502906913370516,0.008424517493383013,0.6263272087686943
2600,0.2,0.012556960867267238,0.1466423937270747,0.002205542380410219,0.1058851043162297,0.0016529074281282988,0.26835285147244636,0.5832955945866724,0.2952980337821752,0.6193155052930219,0.6102148220703603,0.008533599896607196,1.0000497545164888,0.00015855895832945843,0.000859124965510771,0.0008004183292775164,0.048813321423649164,0.486759691059651,0.0550896237267289,0.0008004730977686613,0.00013658235023394715,2.0871410505954217e-06,0.005097545514588841,0.1,0.01,0.5643069552800308,0.038342425307954876,0.7902693175831876,0.0949140694869873,0.010747035965730551,0.1110321846741618,1.5869813855528383,0.22516397927870221,0.37200804218512207,0.0052293646092024595,0.027864475467780384,0.8062127315289478,0.002873878351984915,0.6239577471970249,0.030458095363330565,2.0904036610600127,0.6862679367482845,1.315812546319865,0.20123521549524465,0.1087670698178202,0.03440035151553445,-0.00039149165678883685,2.650724472118736,0.008443968587402186,0.6379881835245155
2700,0.2,0.012561210173690688,0.13856197604285453,0.0023008721363011013,0.10595905234531595,0.0016306830013735772,0.2692540712268194,0.5782095663761878,0.29156758271789934,0.5974745600774549,0.6430492884029292,0.008662452203566243,0.9990902618527071,0.0010538733831118331,0.0022341851628745824,0.0003387741685657511,0.048575384564359524,0.49163871940456505,0.05200611830152274,0.0009941154670233402,0.0001350915883111581,2.8316244125304634e-06,0.005113178041256439,0.1,0.01,0.5645821813452297,0.04044951760372052,0.7832893826013609,0.09440480070173761,0.010447326891721603,0.11172417780153658,1.598693152683236,0.22626478225103805,0.38516581469620015,0.005414598578671952,0.027692357938124683,0.7981028875586716,0.0024734884707606378,0.6093839751497168,0.03048977666513986,2.0897989907123855,0.6935182229956215,1.325584443175403,0.19176824132920106,0.10819143936389065,0.034422670719415696,-0.0003362361089740962,2.6507804735503964,0.008472244420110171,0.6512554367164753
2800,0.2,0.012675951411825731,0.13536939628759026,0.00218513979799124,0.10563948195685707,0.0016171282584667998,0.2576988289304564,0.5763214742654856,0.28105642007160836,0.5934323003077405,0.6445118777520717,0.008781054498547054,0.9996150580045332,0.0009287674616296562,0.00098320738140352,0.00034401351407571364,0.04809542374180329,0.49571377172444553,0.046842787987585205,0.0010445854957555902,0.00013453508227598366,1.5989792370950522e-06,0.004881813322169072,0.1,0.01,0.5653364684916802,0.040734578837024124,0.7832752923737447,0.09348827968199945,0.010089601751825732,0.11199072314398026,1.615000124288362,0.21860667592484795,0.40564927747472246,0.0055972786131297855,0.027658151185297464,0.7897166980540529,0.002259700712538,0.6025473655146005,0.030512443431116112,2.089308916047787,0.6979656997921552,1.369413086126103,0.18462568226214104,0.10700891389544906,0.03443578353124099,0.0009353151992756418,2.6516496393928666,0.00861985055987571,0.6505516450168987
2900,0.2,0.013105193850162624,0.13529396159083554,0.0019212735463502155,0.1048087321936294,0.0016562092996040777,0.2514158613645761,0.5737705192296445,0.27648636803862037,0.554929515444286,0.6624098799619209,0.008942433609252289,0.999940516970226,0.00013007533099199217,0.001655514665584055,-0.00016753817828398096,0.04736170290557487,0.5006878647683803,0.04394923246287929,0.001085874748056086,0.00013421272679477915,1.9199354057731764e-06,0.0031323145095891996,0.1,0.01,0.5654892171740518,0.04268618260203925,0.7789106435487734,0.0938460580572997,0.010307774166918636,0.11227080898343239,1.6175013343993234,0.21675102525007142,0.41481689442662145,0.005807413170312155,0.027536370351848936,0.7835751965172579,0.0021958934959678475,0.5988460317924111,0.030532868259878568,2.0882853216421795,0.7180237501947894,1.384394056188729,0.18166454095726242,0.10658816475395626,0.034471654447417795,0.004052787054151873,2.65173732843724,0.008521095359984921,0.6646961127344275
