milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
3000,4712658.504732408,24360.245301691113,4867.960782932639,1519.1668542487007,6499349.250266246,0.38209383799340474,2816.9053095089353,6770.819470915499
3100,4534945.989019319,24269.46253854072,4861.803773455965,1563.0735940746847,6520167.8764636405,0.3788902633330343,2905.690544635895,6983.2269109233885
3200,4644027.352016731,24115.37299821336,4813.688530307734,1588.3112003008696,6761743.122692402,0.3765123701216313,3033.802459530821,7384.164344921432
3300,4568541.64355873,23969.816885515578,4762.747561668583,1615.2537419970333,6829091.852791924,0.37412424688438184,3177.4436735031595,7444.98727472223
3400,4346795.991547686,23821.51789937781,4726.933365527836,1619.8500387928625,6767678.591561915,0.3728127136008355,3261.917981288463,7785.7736516186205
3500,4393916.82221204,23663.42789634053,4681.048204315172,1638.1305417660383,6932064.931171051,0.3693324221883412,3480.516654582911,8075.666999448801
3600,4385808.697953842,23552.262668756302,4646.136107429489,1659.705709794094,6995213.393821408,0.36682017944505624,3624.2689462419266,8249.517206240182
3700,4212718.56444224,23299.68660999938,4641.120765204802,1689.3874757574943,6950501.434657487,0.3652169625110912,3776.760465825755,8524.535412441028
3800,4204264.870235181,23200.71341529616,4566.708573937347,1693.2938187001735,7041051.452785366,0.3627812640708837,3843.85421583525,8682.783652737935
3900,4159305.534658259,22909.579089351366,4482.762066296986,1711.0985843543751,7074195.819666003,0.3587362864903885,3988.4969402087872,8768.883246210804
4000,4042973.173539901,22803.695936427175,4450.404109577507,1729.9528805881894,7092234.294822418,0.3576641721786867,4109.772720569689,9071.561127368108
4100,4044053.568863397,22650.107123410195,4364.801303732962,1760.9552226605426,7128828.932117675,0.35515725214248745,4352.2500830625095,9155.450239585742
4200,3996624.1206041835,22539.965280262157,4364.421786073184,1760.2636510012437,7275859.524544082,0.35236891838850604,4410.292496102861,9489.528344363347
4300,3989790.024127434,22256.041958874932,4253.475416550918,1811.2808453429393,7289159.189685666,0.3508841268636999,4624.587854832915,9633.899229951261
4400,4003628.857826438,22107.499219626567,4225.832872306216,1812.9313876967933,7330231.753718918,0.34784053537178183,4771.63274883975,9818.969352767872
4500,3986121.2013334017,22013.65869667019,4140.334653171457,1813.995789850808,7255578.9056057,0.3459378703525568,5003.952691702205,10277.30433068839
4600,3832868.871950065,21742.072405757328,4062.0461337688535,1838.6335128903206,7409813.994934562,0.342576039316535,5150.894062654031,10466.285980970753
4700,3782633.5354706924,21586.727852942528,3990.6360840147104,1863.1497758137361,7419633.1112714885,0.34100852644743096,5190.743826137442,10742.67442152994
4800,3883366.393269351,21505.977214427578,3898.988667469891,1871.2998152667683,7417463.079551834,0.33826487842099506,5320.05175345416,10675.756668090118
4900,3810707.0905095497,21264.304040986688,3822.1570380763937,1886.8360260440631,7510507.918581689,0.3356133059988707,5528.740743784275,11048.735988407834
5000,3666934.8048215313,21102.20777102525,3759.544832782765,1895.1632200805964,7471055.395722091,0.3331686409389241,5741.315791938296,11277.737550251284
