milliseconds,Susceptible,Exposed,Infected,Asymptomatic,Susceptible_quarantined,Exposed_quarantined,Hospitalised,Recovered
2000,5561528.193957433,25826.565595348828,4689.15820490367,1265.7504119120467,5618453.579509114,0.40223962012103215,1719.01146760001,4791.851322012545
2100,5420337.030508815,25728.6837815599,4770.06366412591,1259.3330399725007,5731071.25871099,0.4005632418634111,1787.851064982335,5066.765319123127
2200,5486949.618267253,25545.979106627154,4801.004637700543,1305.9519299466444,5778020.380513867,0.396763644681713,1947.2597714319672,5286.538414529657
2300,5283795.933238684,25411.006094614742,4838.954465526037,1342.16199677303,6001858.8730507195,0.3963765146576635,2023.1192094539015,5558.01655659847
2400,5188151.836111362,25363.92474274952,4867.01694575925,1384.5409814376228,6020447.458265296,0.39353069456341006,2128.5899768116105,5726.224239570245
2500,5106674.367719621,25118.941833537614,4902.052936951745,1382.310098785091,6083679.9653362585,0.3923911347749402,2181.9315741294504,5835.894194724006
2600,5088871.421788044,24973.69118961434,4903.642323840238,1406.0803629755342,6161229.461293256,0.39092975127714347,2365.5042307542208,5929.703138246101
2700,4990150.381723084,24850.815406099366,4850.9696498129915,1462.3438041530928,6250499.985617281,0.3885537650549102,2455.5563396790876,6218.060248135981
2800,4836229.489564447,24677.103781564525,4861.164991881298,1455.733387959786,6377141.555947792,0.3864800499951677,2542.042716825199,6308.8934312585125
2900,4827557.91046401,24646.48757423053,4853.069692230603,1504.041666111463,6413139.836435582,0.3833003178884775,2624.047844755392,6530.489060837682
3000,4687241.462713911,24356.29814285565,4855.927746260669,1535.1411024588513,6607389.557412465,0.3798684178145176,2876.505984215385,6996.71082535986
3100,4649962.092334938,24222.42432410932,4840.623565365327,1544.4094759599016,6536794.050825849,0.3793222274030116,2952.2934564650845,7218.399381311961
3200,4535668.856011754,24098.718276697582,4832.3518140809865,1569.033627695973,6758106.676278284,0.3752837520185729,3151.8618556241177,7332.935292188706
3300,4538718.822533241,23950.38236464151,4803.000155592015,1597.6790091886803,6836287.49146542,0.3744880028822316,3169.400319722653,7542.498624317239
3400,4356078.841117152,23867.35088640585,4769.844483049773,1604.8624054081984,6784353.167795839,0.37103865782838125,3321.6679230427485,7693.452841480333
3500,4391687.928114393,23587.509137235098,4745.436970736121,1629.851851115849,6810909.223028429,0.3690269900482436,3403.619392088296,8010.2701512286685
3600,4357370.42452899,23542.595124370087,4687.919551254667,1663.3182231205328,6908915.618962042,0.36765796852067195,3540.8590916415556,8253.419426323506
3700,4277095.339661752,23290.74563468562,4619.212348166845,1696.8816150130615,6917558.23028208,0.36454585686301916,3762.6375075883034,8434.497623986785
3800,4250643.977365215,23151.998945365944,4559.320585453438,1690.5836570359581,7041814.826753612,0.36166497711416856,3856.196914625692,8743.94041653975
3900,4191370.8477489785,22902.594571563346,4535.295007370852,1711.0502507301148,7075096.747545405,0.35865585045115217,3992.762883880279,8752.979052061943
4000,4054237.949284463,22755.88396089064,4425.4758170566565,1725.3075161503677,7066072.070053338,0.3573226696458567,4177.977018316303,8922.935401621002
4100,4049566.585520779,22651.5635960341,4388.285250493652,1752.4126722985645,7167872.409187358,0.354538948474938,4324.7725096780405,9359.223909209415
4200,3939685.3956064745,22476.794925432427,4349.045154417335,1796.1340792472315,7224834.857863781,0.35110910227039777,4478.3012719529215,9553.02407396601
4300,3886244.8013825556,22254.418648587773,4271.467072159179,1793.6788851528595,7333911.278103536,0.34958644268795885,4578.487390873011,9777.566735330845
4400,3897172.7950758357,22185.5040032866,4189.393403667643,1792.3344648837383,7261686.430499006,0.34666926928277514,4845.646939058307,9920.450337287033
4500,3912131.4035872924,21896.738168301774,4157.574684426132,1809.0025065181349,7292239.051497521,0.34521827553154305,4994.555500362691,10128.686475825109
4600,3939354.40555485,21874.595715224143,4050.134845080761,1833.5974391156165,7417815.042501071,0.34135865747926214,5141.357929444289,10515.766457454843
4700,3901989.5387373404,21672.448108201635,3965.1060191790507,1844.373717111102,7433554.6894149175,0.34036445969092005,5184.787142094531,10629.022854222136
4800,3820145.943797232,21440.875207605062,3927.5526071785894,1891.1092258611973,7391291.518317995,0.3365584555962098,5433.53633919937,10928.539550491196
4900,3810266.4103808105,21329.612272846414,3871.2386447255076,1880.1618664477505,7426426.348743795,0.33534826354150143,5448.098776655924,10958.676112327536
5000,3715700.6320075085,21046.578630062304,3761.6347308973154,1898.1192991345883,7516899.307544113,0.3331684893985663,5714.401250697662,11329.040699917108
