milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,1.4061418896409352e+18,0.0,0.0,0.0,603755717022166.1,0.0,0.0,5382117784854585.0,0.0,11427247930736.338,1.2170247973885554e+16,6060186989680294.0,420433571768.76855,6060013961137307.0,591162147700.5055,1209100121513567.8,2967026666365.472,5778177381626022.0,7.409474577487477e+16,6058043759137417.0,3.03030303030303e+16,629694311734287.1,2669866100351.013,110545058071.77435,5835269934597.748,231523874481.59985,2522672576300717.0,6060606060606.061,0.0,0.0,6059084636224644.0,0.0,9831570977540.893,0.0,606060606060606.0,379721999380.2295,10839487901.564295,969311688514851.8,121202504390869.31,6054447929961955.0,6042505365178.981,3771866898.8224754,50817511837063.74,281449164920545.72,201863919404145.6,45458165033.80502,341695612212.3273,518540858788.27606,8686165011.995193,273532128875.29327,-75854055778.20464,7313706.302434976,520142337.48046786,559066407.8112793,627684454.2080479,4386653249.135221,-4769774896.391893,4634665.928674173,4489100.971214257,-21021908.594596125,274823.3935525078,7570936.033276805,14439270.068318048,5112.201652187474,-425542.83900994936,-73828.77173816758,125210031877.1691,320015283826.4502,252849691634.62616,246551919.62229207,475324981.8296546,-12149714.433264852,39025713.08632369,159810896.74261397,-71665391.52450164,13123.85361913489,85041.30680695607,-906569.2072987064,1830074.9420727566,1770634.7683926246,4927633.858675752,22821.842347595375,21404.822857530355,297434.4006151384,1466.3624666633284,3292.4024541387384,478.92046310602313,67.10873402427079,-254.92901179418888,1061.571868132694,6697182984159.798,11314526986.005064,46955686806735.64,61432090932.166306,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.59,60606060606060.6
1100,1.4061217428845386e+18,0.0,0.0,0.0,603663328309368.1,0.0,0.0,5404702571402959.0,0.0,11579331723961.52,1.2171134117471842e+16,6060210855249868.0,428562999638.6941,6060042880064065.0,552199253136.9258,1209043771952516.0,3080402224574.701,5766603436143507.0,7.473750043092114e+16,6057459673313226.0,3.03030303030303e+16,662038698979421.8,2701822519110.883,107757480839.80765,5824659250757.775,232412578996.94852,2521710803921906.5,6060606060606.061,0.0,0.0,6061392382124892.0,0.0,10257098356505.916,0.0,606060606060606.0,517604919584.0158,11893003270.4693,969181599005084.5,121201138044899.0,6054097538875182.0,7438774253991.576,2054562016.2084646,49301213735686.41,298155962170752.8,152704885594447.28,54718636701.87067,264773949605.32483,252775743533.1926,11807023403.436428,400045358292.85266,402374359706.0389,9926118.123315748,957257016.3419827,801448462.2226937,626444921.4651395,2992192580.9597597,-6528758516.4193535,7790866.894057691,18697881.050909907,67858727.54929295,8926.137673088233,-1922001.162842039,-14556564.19658679,1138.8927665598776,-118750.32574301251,-410394.2024551991,127929815285.3883,329634565029.2166,207541976467.07233,277826529.915152,698873946.0910232,539378041.0143255,43727142.59380929,231196166.9933527,244015454.11605534,150672.76305536713,-199374.5093915813,331436.29970213794,2145286.9217549986,2083165.6370244885,4432321.719320692,53060.017666721586,17040.9037427604,28029.348827959977,-536.5805243711801,2346.7744316606504,-6148.437727592579,90.0898596198585,458.1873104277366,-98.245360126946,15240968824240.09,15572122037.39079,31365660105879.79,29134984230.308693,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1200,1.4061182234607675e+18,0.0,0.0,0.0,603378118980942.4,0.0,0.0,5356454074942512.0,0.0,11125910637120.734,1.217079441065375e+16,6060219370068406.0,405166816337.45374,6060086797166506.0,526624737372.2742,1208849407198492.0,3229360578022.267,5764182718216270.0,7.546267652422328e+16,6057456997422834.0,3.03030303030303e+16,749897023573254.4,3079914972003.1445,109083482528.72102,5815581846165.606,243973597833.80222,2521423945317960.0,6060606060606.061,0.0,0.0,6061710776500583.0,0.0,10271356804949.371,0.0,606060606060606.1,463895970158.60785,14066248840.415922,969211425953252.9,121200406761238.73,6053442272689437.0,8036757010053.667,2836772988.093435,48912183864577.45,323920425944367.75,253442943521071.1,56605418144.495964,438547822717.053,253760698844.67307,12317460143.356668,500891124471.7501,293411278124.3476,10595637.46176236,609973573.1236013,-934227645.1694442,793422812.4537411,2747550123.331861,7181251863.278561,4631960.232752467,51363475.18947024,52107669.08040354,169256.68126787443,425740.9314463129,-37615426.76197426,1340.4949014405147,187227.67065359332,-1056290.2223436106,133278503068.05112,380201941666.3384,274603292338.78775,321767713.68668693,767155494.1684339,708214245.9073228,45142325.67452896,383996674.5619348,51765048.81251049,130467.25041633059,337184.0712040226,-1185345.1358487464,1987475.166160044,2082230.1802730218,5456263.530101442,29947.444641286904,19414.44786188125,-72427.04334357225,1147.7721434747905,376.65655362320103,14192.8102881753,21.32038287150832,473.4817439320095,486.83935120479276,14314516955265.535,11258434973.294807,45540823895732.05,32021749011.820255,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.59,60606060606060.6
1300,1.406073251561774e+18,0.0,0.0,0.0,603118720784241.4,0.0,0.0,5284777600341526.0,0.0,11530586107438.201,1.2171124114131304e+16,6060226254802110.0,381747122362.08356,6060142478585431.0,464356875866.6096,1208711936646291.5,3323927809951.648,5757790601937800.0,7.646356709867691e+16,6057184340666473.0,3.03030303030303e+16,760943339787220.5,3303103487351.806,109892597275.65047,5818218453893.551,244361306480.6279,2521614489470659.5,6060606060606.061,0.0,0.0,6063325199983610.0,0.0,10321367913295.459,0.0,606060606060606.0,514500922661.15515,14226405266.930845,969188505063758.4,121198984645149.06,6052093267204437.0,8709609415952.98,4780284569.757517,48991419187173.65,363306005781222.3,284895238984218.4,60479278207.92378,516697283716.5852,431403837869.8013,13969262086.529682,575311710899.1871,583377582968.3024,20058483.97352568,1156338559.0494237,-947496266.3194771,959420985.8556088,6525577326.19095,13451532757.560501,6897531.152686287,-3545027.7777582705,-56088657.67005645,538304.9189439998,23441381.406798616,22069004.126268595,6290.327046083823,200516.66918335963,393277.39915414114,134705503343.07373,394845024057.1365,371878303772.7502,353544542.9300654,782405640.5141926,541940377.9556458,55326426.53605874,389718746.6724605,408882675.1719734,104995.52629987046,418616.9324745826,-92472.41991278913,2757523.9781403933,2739194.3469381444,6804695.754838052,40537.84646329408,41347.98345192562,75098.42704387955,-72.62747700336399,7731.898383321792,10436.404158246762,-23.42653990806464,335.27840562807035,395.25112383907,12419061771030.812,18819584873.57679,39883129153589.22,80968535482.1726,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1400,1.4060420675089577e+18,0.0,0.0,0.0,603068934829917.2,0.0,0.0,5252425230974217.0,0.0,11183564644645.396,1.2170350286581594e+16,6060257534664241.0,336775847341.4848,6060122564880996.0,443893930140.4831,1208774424945699.2,3429590628502.6875,5759162143199004.0,7.881624723482704e+16,6057023561651174.0,3.03030303030303e+16,825432920246336.4,3427671780775.458,107741098810.74095,5818893777750.638,246074340066.25122,2520031405173490.5,6060606060606.061,0.0,0.0,6064748959054053.0,0.0,10353069212565.957,0.0,606060606060606.0,641949913704.7761,16093291524.272936,969119840634762.8,121197857986319.27,6051578601119178.0,8843671327232.488,3936189761.9896502,47971185768933.12,375390873993107.44,307044994757091.6,61000903807.17894,517315934818.98975,267392119505.74594,14444204353.219404,399116260512.45526,275349064062.15137,21835877.994784493,252300607.09865028,-1103340866.0534954,1168147240.6037898,6354548570.387006,14982893131.332813,5480803.24036811,31932330.799220297,17049172.404438473,168090.85593292702,19584651.30096169,10997230.141784277,2065.130910556263,44619.89209362427,539819.3537960332,136613067814.01842,416156736926.72644,417498262349.66437,356275058.88909715,929510697.3854276,627125140.3616246,57698087.22571288,675451154.4666591,452054239.4609066,123074.89965744453,1513800.1252830294,1123637.8216220373,3062038.356163738,3237181.648358495,7168752.159666261,75033.62691518282,49167.598511107375,-96620.91499953027,615.6518492762538,12085.657535891796,-409.65054097439497,112.74939296609335,474.01521391868386,-230.019654498236,23702309988892.684,16011859943.19318,54276333070403.92,46567330581.38309,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1500,1.4060478607605501e+18,0.0,0.0,0.0,602907038174329.5,0.0,0.0,5247611439212085.0,0.0,10685946462409.79,1.217099686696685e+16,6060284729781261.0,330478312350.16437,6060185203855544.0,409181191566.4737,1208610653261497.0,3470938193439.481,5751385322462776.0,7.870611369076302e+16,6056583735007928.0,3.03030303030303e+16,842952368096867.5,3573651098135.7705,109026006984.67528,5813452157810.061,247038449321.64212,2519704808532454.5,6060606060606.061,0.0,0.0,6064138249081952.0,0.0,10301513178185.6,0.0,606060606060606.0,660277924082.2302,15978416472.622717,969066191142521.5,121197427272451.53,6050287472374231.0,9297545544488.596,5089435313.734243,46411988682688.35,400109367454742.5,349943982597197.6,62044505884.54747,595931543331.5121,226138301777.2752,15779456027.008974,631620010521.0892,738694328748.988,24365241.898200758,1481196961.7472816,-925780448.9393137,1316514744.9807594,7774093322.320253,5427170326.669797,9274850.11520965,41267220.121642336,59204000.82558575,523853.4501170565,19079600.909261677,23772438.103649043,9528.059846378434,275868.0905122905,595586.9129209351,135754573605.03001,446387760492.1628,467526394719.69525,383636720.60145515,1113908858.4615076,1489826013.390152,80055832.9875098,624188186.5565896,253068486.150672,161869.5997489235,1908377.4077378875,2779034.828226626,3688786.806561254,3411005.6583384904,9553494.9103105,109512.43253707445,45960.445815443396,251953.89402727116,2960.824933828614,9345.719822509853,5623.616822296029,22.469822528617836,237.433352075054,1556.1091104310713,18714579335222.016,17473344579.205265,97499761901718.52,78563705666.95512,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1600,1.4060678602637217e+18,0.0,0.0,0.0,602581158325598.6,0.0,0.0,5171547491498531.0,0.0,11557862471751.818,1.2170124408780944e+16,6060308946040469.0,302104695873.3574,6060177820190618.0,431081951320.8118,1208610311109554.8,3484506564885.3247,5748694763174024.0,7.908931319418611e+16,6056465578816885.0,3.03030303030303e+16,856965152943063.2,3909815039407.0845,107889242200.96945,5811154235887.761,253853592108.94864,2519029744436080.0,6060606060606.061,0.0,0.0,6065534564349791.0,0.0,10295875799834.059,0.0,606060606060605.9,625482655280.8204,18045734688.744812,969044362979535.2,121195110136871.8,6050872111833817.0,9308092719551.504,5376533543.993889,45118995948349.64,392470115376477.25,446383113266878.1,68119146357.74727,645731485448.0481,745529952535.0073,17284219369.16425,793498772631.4087,252979984411.36063,29361702.4347478,1453320817.8615863,2046585302.9117782,1196262735.582382,6476429445.498595,3901315597.966097,12870224.967382887,107107588.85875064,-42917368.7003994,377030.03559613205,3060462.609356502,7174756.591160603,3044.0842408720464,67759.12207270003,1165292.184829165,141031918577.23563,459563097479.8106,538510321541.31476,445676483.4807657,1175406756.453245,1723218718.9459615,82493312.70672457,866772078.7022989,360986268.93877876,240217.96793175227,2017690.9235401088,3238880.5922583533,3866014.969183647,4113363.340175298,12316367.575239427,81599.96726637357,58087.46357086016,412280.02896418876,2346.3903044693507,11398.045088192452,25196.20573896171,117.9438915266621,610.307709934446,-151.76888504543098,29540943639248.254,22667586947.385845,96921293661909.4,67386979896.188,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.59,60606060606060.6,60606060606060.59
1700,1.4059555742381128e+18,0.0,0.0,0.0,602709068507721.2,0.0,0.0,5144574767970742.0,0.0,11685413214931.535,1.2170340895280414e+16,6060299541681026.0,268543358750.45157,6060220939859903.0,387890969750.7939,1208647970757231.0,3442174922472.7095,5748839524123464.0,8.151202466414051e+16,6056451838102063.0,3.0303030303030296e+16,880006178442363.4,4093663444851.9717,109877596978.88658,5802917988920.7705,248292045029.67746,2518712356725985.5,6060606060606.061,0.0,0.0,6065811619904947.0,0.0,10126311269760.33,0.0,606060606060606.0,766748484701.9467,18419739613.685047,968987521865917.0,121194563874205.66,6049074434363550.0,11358288509202.922,8048811149.003258,45148657955884.1,399700137622641.6,415042591536304.1,68762605263.8836,743176196022.6826,991643830939.6526,17462706850.787876,744782065770.8948,381203302135.59814,31434435.424605366,1542053192.097158,1697984649.3637047,1340572092.2522566,8157306060.859865,14664498782.560036,18548076.723093648,96841899.34461279,166988572.06758356,449356.0416028203,29252241.356228426,30666100.458395742,10031.761971472377,365791.053962487,-655283.503700908,142696385766.14655,476632879296.875,633060997331.559,477744306.4371485,1358764392.3064487,1675452999.0441136,89888352.15169504,1001123344.193354,950747694.8076684,354616.1584119828,2605389.2783662896,2561145.8600563547,4094598.8454626394,4378906.476649953,16743021.366031725,123378.60720131082,62311.31465293873,372395.13384797936,2607.4192282685735,14819.119253664969,31076.08504365248,108.05506131892474,194.6691225570701,1556.5719578979952,27839580598111.684,28820944698.210617,113529433070705.28,81145769739.95029,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1800,1.4059654455176817e+18,0.0,0.0,0.0,602563655421332.5,0.0,0.0,5094762240135084.0,0.0,11176901973193.244,1.217098419101713e+16,6060353836140628.0,272343035480.7105,6060257585592338.0,385879723497.4035,1208648577989692.5,3486483839295.872,5746672117856692.0,8.261855042652384e+16,6056079631815955.0,3.03030303030303e+16,932957060786775.6,4674117783091.113,109982602767.68541,5809530489932.809,251560646691.0059,2518775837019609.5,6060606060606.061,0.0,0.0,6067254172694597.0,0.0,10101600524527.064,0.0,606060606060606.0,778258222200.178,18334386096.297577,968959078980973.9,121194615345141.75,6048831095640724.0,10857542661493.39,6543560261.417525,44250375788025.305,420058887891646.6,494756591814113.6,71800037940.66739,709318014047.9061,1124045057569.568,19514993904.145256,809084243752.2909,713844878985.3938,27795886.103686664,1017199210.8326259,739142829.9844427,1570718081.2977998,9094449980.953182,22320399712.691452,18051769.144574262,82332904.62775302,24250768.238816917,1024873.9964751087,16419411.54811615,8761551.249678763,2033.3067911456437,28855.646397538483,55411.13974203594,139317899912.4102,471167831314.82324,695233252426.6339,486826058.30178887,1488129298.6801376,2038884350.510037,101635275.00783432,1151775388.2814486,1074076279.7032738,380201.2962520563,3316217.1572121624,3852622.2176183504,4661116.3503786605,4986042.1139984075,21647383.105355814,150558.36703939768,78646.07851222099,376648.37335372565,3318.1425327596694,19505.458349973735,15688.718715362395,144.0444299355951,665.1186181489277,748.8503790701714,27857735501386.516,33621515498.67558,111381789842408.08,124934997066.51932,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.61,60606060606060.6
1900,1.4059197122568655e+18,0.0,0.0,0.0,602380716540790.0,0.0,0.0,5096149477248638.0,0.0,11294757821809.463,1.2171113417174582e+16,6060350801370822.0,251645518084.23672,6060294074736284.0,349982278251.51904,1208532323026179.2,3511595852581.3438,5744669964550808.0,8.154006434526317e+16,6055822007010186.0,3.03030303030303e+16,971696306513375.1,4892396523126.666,108791894621.8061,5808173798076.947,256108416544.0961,2517757393394193.5,6060606060606.061,0.0,0.0,6068694711407624.0,0.0,9981292542975.773,0.0,606060606060606.0,783810171796.2129,18751507618.288353,968920862032199.5,121191567142647.19,6048609623042563.0,12641225505966.129,8369202105.39515,43499121618066.414,461470063443194.5,501560400851731.25,74341793741.48547,838776526056.4316,1375268674590.499,20154688838.883137,1153054681464.6301,1184495802028.0552,34578390.54415332,1608522716.320433,434315925.52454877,1622908035.0864885,8990794618.07519,20610200976.84068,22169841.12311525,140432499.63497645,223192615.92455655,807868.7857891559,32569530.52640933,36783305.077408895,17437.54841483717,792549.5859257067,-194360.79504343134,137801786717.4624,505892831959.53986,752450055870.3499,500119814.2032051,1518166502.9505498,2313743181.057565,103816028.13563938,1206139985.083318,1156783701.5288024,450372.58587525226,3183472.4581838353,2706530.5697116,5005900.038952858,5112287.292640635,21691287.818068422,153434.8750748054,78699.79426785158,787674.3865669167,4681.471298916873,19956.969760208376,45591.11066347319,69.57215242308,1081.465207391378,-482.28394307593555,33488062057027.55,29362667004.939392,105792227165697.73,138527499987.9334,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.59,60606060606060.6
2000,1.4059184420039043e+18,0.0,0.0,0.0,602243107125027.0,0.0,0.0,5044506191702707.0,0.0,10588373098094.695,1.217075595909484e+16,6060376835591987.0,256288458006.23956,6060268374093826.0,292726053735.2941,1208556193748334.8,3482963426404.7324,5737734523999509.0,8.419855272084453e+16,6055860511682803.0,3.03030303030303e+16,1005892656880478.0,5007536787689.274,107846274356.25316,5808690730207.355,255318881782.1634,2517507860637006.0,6060606060606.061,0.0,0.0,6071364766884311.0,0.0,9731207135610.02,0.0,606060606060606.0,817544495359.5083,21480214041.632816,968886426451025.8,121190273407875.03,6047181333642856.0,12334941569427.938,8624299438.880663,43635354973899.0,474207073629182.7,655177428556129.4,74692472505.62796,927445707436.382,1387942687591.5762,20875193339.06322,1011402847529.8872,1344384911163.8557,36560274.47429045,1633639230.831536,570062464.7494409,1912986466.928086,13244513191.724943,28142612203.88204,21271097.917072415,164645362.25081962,109854267.51497597,1219412.2874481112,20805841.026418116,19089598.4044672,7733.794411555839,337250.7516380934,1100241.2490667712,140094457797.92126,487326129143.3778,744456163970.1439,526606863.2995799,1718938303.8944747,2569464816.9370313,114345448.73088562,1218169770.757185,1181640597.190599,473507.43426609697,3588798.3822709452,4478893.192931968,5613813.588844031,6121143.486504804,29309332.209138863,175110.1164317657,86986.20077403418,965773.7325882129,5362.041522165043,35635.69090290933,18583.704600921963,178.88406790866424,1238.0405827384288,1298.1422335981279,31423242121521.227,30204104186.713535,116567742564647.69,142458748617.9291,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.6
2100,1.405907115505229e+18,0.0,0.0,0.0,601850011141958.1,0.0,0.0,5029623856105674.0,0.0,10786502981565.662,1.2170694886023894e+16,6060379913426020.0,214974493026.9726,6060306730418907.0,294641260420.2508,1208623630328624.0,3426372593617.7925,5737257893433402.0,8.401257967148669e+16,6055720904837984.0,3.03030303030303e+16,1028498894363069.8,5117767103755.136,109302895588.45149,5805358037448.915,253787934913.1874,2517571923736092.0,6060606060606.061,0.0,0.0,6071007716939995.0,0.0,9632540247480.852,0.0,606060606060606.0,876063916769.2819,22440055976.266876,968807750622376.8,121191609168509.6,6046872004016047.0,13843503126773.69,8944230400.263805,42075293134497.484,471520615473714.44,633503324415343.5,78731427918.22098,922397655762.3026,1458290181361.977,21577597348.18495,1261797613249.0315,944146506029.7274,46151990.95017479,2624572549.4818587,2094676107.1322777,1863409259.7312357,13362290189.253359,22711380927.10791,24571391.57119533,188643950.13555512,484139830.30731106,1394242.9096755453,52954676.86791228,47828441.333305635,19543.23662119663,943126.0690815999,921746.2733300757,136337252376.99826,505614236748.655,846987838266.4154,554415859.4962728,1787528739.6468868,2634874885.3012605,118375657.24008943,1486686081.8962944,1544391176.2954924,536468.5435140807,4697214.310735131,3412381.3272373993,5711935.61231686,5845687.976213961,22952078.622519627,206465.53455448546,111082.82073496658,781355.5405706565,5817.827985949754,29967.11211856147,75580.63659610078,158.05338032227075,815.6733459357736,2012.485613606106,36100708788111.99,44758153327.32553,156087633324555.75,139288667698.48587,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2200,1.405861860003138e+18,0.0,0.0,0.0,601745848531583.1,0.0,0.0,5004672710499988.0,0.0,10975703139050.406,1.21709337200186e+16,6060381057662543.0,198392866808.4921,6060325013190748.0,255958119161.83942,1208640109871003.5,3495405549245.4033,5733633471587914.0,8.459110521799546e+16,6055064733053502.0,3.03030303030303e+16,1067397742902768.1,5345082534660.357,108834538920.34763,5803855176028.992,262341530578.18417,2517237439975316.5,6060606060606.061,0.0,0.0,6072050128729972.0,0.0,9596022854601.38,0.0,606060606060606.0,930075830350.1708,23109630792.317917,968820686350440.5,121189499992119.16,6047154694122968.0,13760423677950.285,10109811055.568087,40654785783305.836,473109689106584.7,711040609460232.8,82271056782.93861,1100493321640.7432,1347137780077.3062,23755237190.14127,1354414002682.1375,1423640655586.5464,49535730.37063421,2745398875.6637754,4055567148.252882,1985951826.9384823,16501625588.05388,34728922623.60246,32165566.45180026,225048992.88842487,311901576.1388574,1704044.6590931485,46697428.983085945,53768858.18799304,20501.593255865395,408679.11946358223,1920466.0919764796,132227229585.92088,500503411237.14825,871746290345.8889,557348549.0056071,1837574558.43578,3541014205.640764,131917343.47551575,1593616566.2461915,1723168663.907692,509299.14047415607,5968409.436817982,5072254.3739031935,6625784.208250873,6457754.03690033,31588687.904990558,214822.3512476548,117781.0640286586,1222038.4965579903,6350.9961221887,43504.38866366147,69116.82046946547,324.5435066583015,1368.393556085302,2752.8584680556773,46203769159020.4,49306409648.21948,148702231922095.25,141987481600.49838,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.59,60606060606060.59
2300,1.4058291378326728e+18,0.0,0.0,0.0,601794334348907.0,0.0,0.0,4989283268538378.0,0.0,11852460129897.78,1.2169965544185722e+16,6060400711039543.0,215955614970.62405,6060349281306527.0,263423399643.30423,1208686217445899.0,3363605303329.055,5730849238521905.0,8.621538269284715e+16,6055080139997707.0,3.0303030303030304e+16,1030482176750787.8,5748037994854.021,108504840504.88103,5802716608018.831,264722729901.91962,2516938923456966.0,6060606060606.061,0.0,0.0,6074564466751427.0,0.0,9377647447332.049,0.0,606060606060606.0,946450580389.245,23708406519.951286,968720578514502.2,121187727393819.31,6046579641907563.0,14068461985666.15,11976799279.769531,40945087684191.28,493321228204254.0,831326537246656.6,81663636996.23767,1131496275573.2021,1476455155414.019,22839305309.68209,1578123130818.5127,1552334736854.8179,49576433.49795455,2675028287.16348,4963221472.419184,2276107308.2620363,14697654399.78802,23303313240.82141,29373060.18303121,206152200.68466485,302513262.2268982,1338958.3810222927,55784889.148254395,76795352.86472248,28181.714358327048,898817.3807550179,1425882.526934109,133777989995.85416,493889005048.018,957197328018.4863,579460015.882387,1850578101.5352328,3885992354.867995,130498836.5345469,1607786117.6770797,1671687995.6805265,625730.9405852726,5814568.768484224,6567640.493829233,6536922.886113408,7130756.92147689,31503682.33496429,250655.61436234458,122155.78094509822,1282438.8581732414,7756.091102204202,44652.18191761401,93831.44643290115,294.1260421456766,1727.4210952957671,2894.035660480623,47408239999291.36,44273289105.569664,153976426484788.8,151488362299.1904,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.59,60606060606060.59
