milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
1000,1.406112424396353e+18,0.0,0.0,0.0,603941053529512.6,0.0,0.0,5376780137272242.0,0.0,11895282256653.291,1.2170596497539564e+16,6060187400566040.0,445144551509.439,6059989821091044.0,564771182489.1813,1209090599174280.0,2997259835351.238,5769984801860470.0,7.271681299267429e+16,6058199283184473.0,3.03030303030303e+16,635524978664901.1,2551417400779.6553,107992345850.5579,5831844708727.301,230170761315.17584,2523081209251432.0,6060606060606.061,0.0,0.0,6060742428094076.0,0.0,9937406478795.096,0.0,606060606060605.9,477595108405.84515,9789952887.828058,969316077555117.5,121201508269202.25,6053616549641557.0,7104908056198.354,1894590021.1765523,49888733003439.83,269484641300941.5,176382506969805.53,49601551912.2735,328813900367.834,458971515050.8314,10559451366.463556,356857206772.1563,58097348805.10509,4637193.881083495,-16386918.584198356,-291970292.5856947,585677975.5953492,3178430446.852145,-2377882920.7328615,6904435.123022175,-22227612.55647552,-65447706.83864742,364776.4293648278,-12550561.076122615,37561822.90142365,-1642.9715963319736,-431548.1895003574,448948.03762002545,127057609412.24287,299897711947.7964,164254601957.7366,252641973.03646383,575812836.3975255,19399750.56254649,26996180.016555246,296048206.9795776,-22791222.150954515,12393.49248186285,507046.30348893517,952505.3334496353,1541181.197467435,1703301.794907675,3688427.47080989,50163.41868398981,21449.8291144611,-266425.0005657147,583.8694071767482,6607.884553540094,-18530.281441288113,-71.31566663210982,-253.59117320627556,-338.05207539954256,11557678027518.123,11752157053.614786,55251464604665.7,47618472297.30728,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.59,60606060606060.59
1100,1.4061582886351437e+18,0.0,0.0,0.0,603394251334732.4,0.0,0.0,5369074359319559.0,0.0,11333830891864.523,1.216999842557417e+16,6060180230107527.0,407374686049.10223,6060064089619922.0,544818080939.1906,1208923097747956.2,3097022703129.33,5768603397716162.0,7.394554487234862e+16,6057561277722955.0,3.03030303030303e+16,719176819473989.6,2891009157521.4253,108663752098.92043,5820600515372.599,236543444137.0197,2521896602326445.0,6060606060606.061,0.0,0.0,6061393015791845.0,0.0,10133981576969.02,0.0,606060606060606.0,484126782087.45905,10911432930.50196,969233399462246.9,121201345367256.45,6053547836204965.0,6973174020670.194,2301766493.8151565,50678086655445.6,313129205786640.25,241106834707564.62,49616948370.726326,321343284538.878,397139558048.353,12003640606.57913,227333943359.51135,-117573567950.29074,7089878.113240836,67658993.46470028,-485223324.05399597,863840272.3931568,2885305290.9041114,-1121028386.517805,1080356.3279090934,5247879.029388776,156958626.12328056,263887.6973984897,8116021.596439932,-32807877.19483297,3752.691030841568,-181156.22276467798,393335.56913549814,126925399166.24747,329142561269.80225,231102436464.3428,271925981.77406776,639362384.1554389,358425213.89186496,42448581.993947536,244642485.40916392,84704583.708037,64781.80595856998,1150248.9035381097,592281.9971994217,1534030.2020550724,1817605.1996426508,-1119451.0007502404,16100.8382872925,26554.473083950787,-130612.71173945293,174.55969849671084,10956.193457647414,-2866.5275425277396,45.319655802639204,189.70820348982494,-1294.1810705860385,13789902916911.598,13749151973.65031,58211739085063.17,28124269801.115353,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.61
1200,1.4061512914419057e+18,0.0,0.0,0.0,603308065391564.8,0.0,0.0,5322403439103792.0,0.0,11648032985532.754,1.2170897944915328e+16,6060223492064039.0,367438801589.9948,6060088669271998.0,512156362051.26624,1208820245987776.8,3253388984499.008,5761525107804508.0,7.484248046439166e+16,6057530625468531.0,3.0303030303030296e+16,705771919839746.0,3084084540848.6953,109642880079.47134,5818147162459.539,237075074893.07367,2521932287695517.0,6060606060606.061,0.0,0.0,6062038068707897.0,0.0,10146609536991.893,0.0,606060606060606.0,482435903717.1669,12338163320.243809,969233358734871.1,121199978227933.95,6053354099912105.0,7607811986118.603,2459565429.3496366,48119947928116.4,311918950453404.0,202775250274965.3,53334786746.7694,306436221535.3794,555916077607.4525,12902284948.67255,479771216403.32104,574053719024.936,12357577.987144534,512177264.6589227,467302228.8788463,902844702.8409203,2116666695.160313,9634049340.916458,7176744.685307874,21476828.917227615,53061486.03089191,498521.84982909233,14224582.632262066,4341884.092298095,7259.296041954499,-301066.4039488219,-923887.146462905,132181294713.2427,383082877076.45276,257256284340.47546,294382860.39722663,711420366.9245273,929998191.2659836,50151075.71632344,297632092.1814501,96365531.92179261,74514.92436735526,1159936.1175797726,-403162.7657090508,2336381.7935445346,2592124.7908911197,-615394.991120847,71017.63761514958,26502.3802198177,116461.34775242713,1295.0391108169965,7429.453491654069,15688.637395617912,-33.20212458754189,189.21595310638094,-767.5536484325556,14749637717184.805,10863119404.082533,42707740995972.19,59596988355.971146,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.61,60606060606060.6
1300,1.4060994221220846e+18,0.0,0.0,0.0,603212938749389.4,0.0,0.0,5303191920941612.0,0.0,11299971373754.232,1.2169968537654676e+16,6060223204738566.0,382760282674.0706,6060101129025495.0,513389612312.397,1208812062344043.2,3399204973619.255,5761068472864294.0,7.70103801822682e+16,6057175053691245.0,3.03030303030303e+16,761164239004487.1,3502243502329.534,109966473387.27554,5819883082628.793,247644878647.22186,2520464746187608.0,6060606060606.061,0.0,0.0,6063581712201283.0,0.0,10327144678914.844,0.0,606060606060606.0,600015290401.363,14390209889.229958,969103036593827.1,121197507641834.9,6052784114935534.0,8115394243638.992,5073773248.754842,48509326608183.86,350354849143090.44,243412103671953.62,56218018187.82956,355520686995.4324,576516587819.6399,12848108323.156895,342585350789.5061,534122420745.67957,18328533.13686582,764264135.9586822,207588329.29063872,948224708.4496163,4489149106.508118,9629421765.704166,8163472.373431242,4584572.342988111,80427128.60789084,316905.0503056858,-9981025.596004166,17543354.081353776,-1831.2653551339704,379259.6917999041,-617269.4855134164,136050966949.65643,394297694991.72516,314855188140.06494,352520307.4980339,911546617.4231462,1147458469.009229,56012409.437511966,529395215.33905303,256550736.78792793,184969.28178240353,1350144.2447521905,-890355.0830748704,2875036.5035321456,2692191.5326731997,5573831.064603554,50587.67842070482,42790.718680964856,225422.99176603463,222.55660825831023,12501.145840018398,22103.4587657707,-39.61754167442782,-279.3916780286214,680.6142068947591,21264741782610.625,14652671798.148758,56980080463437.24,73206130755.53258,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.59,60606060606060.6,60606060606060.61
1400,1.4060360311735196e+18,0.0,0.0,0.0,603047222910908.1,0.0,0.0,5242992810395521.0,0.0,11550841205709.945,1.2170875939477828e+16,6060254175059044.0,355590866700.6007,6060128313202539.0,473535868680.86896,1208684018717207.2,3466034603159.805,5755077573263984.0,7.866203716941755e+16,6057114879112847.0,3.03030303030303e+16,790927901049175.9,3786651589477.9097,108156918386.7026,5817953038558.963,247249484425.2702,2520093070953699.5,6060606060606.061,0.0,0.0,6062818682950470.0,0.0,10212138625034.484,0.0,606060606060606.0,540130426049.6812,15050483776.76223,969117697828404.2,121197954362682.55,6052185347293608.0,8122901674701.299,4777501915.574146,48231651388822.19,370830341165846.56,302221882009801.4,64652492882.51802,530803182444.36383,571582874750.6323,13900716725.44375,413511980781.2433,590369376850.5547,21779515.555983897,1015016829.6298028,-151413464.9526245,931706520.497863,4339755841.504269,7727547582.3955345,12224117.966547718,92474378.34443496,153589583.22761115,174448.88551130597,25197017.19806567,44027265.850048065,11443.697569440408,-233884.7938478609,-789343.816227584,140001700904.9607,424964839203.99225,422060561053.9718,376427617.3008734,944189268.3657798,779510477.5856028,65783725.395089425,482001340.3440646,218556525.14036548,187382.98709023214,2183904.1614531935,1800742.409014367,2704303.064323093,2931376.6303666662,10298649.717163472,51705.010071628,46573.04150646131,382186.2156672109,2492.2962998942376,8351.373199313068,40.14186529851122,34.55903809858185,296.3663047725179,-769.3687252715578,25585462611030.2,23331367538.498096,52548911644061.99,53614174552.0632,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
1500,1.4060794386698557e+18,0.0,0.0,0.0,602779637989942.5,0.0,0.0,5183106266384412.0,0.0,10695138614001.955,1.2171193203744614e+16,6060297995662627.0,312713842799.68243,6060159942226705.0,418817898544.4488,1208665994277774.5,3427491067871.171,5753260644815901.0,7.814572688987691e+16,6056811629128633.0,3.03030303030303e+16,862510907580064.8,3831606649457.2026,109214608703.75568,5808081045090.637,249620952730.88464,2520324451942853.5,6060606060606.061,0.0,0.0,6065934719477916.0,0.0,10022404991689.402,0.0,606060606060606.0,670418474456.014,15555121628.102482,969039262684574.8,121195583812729.3,6050265678614169.0,9506943800810.438,6366788573.542645,45879425509388.84,385007467071601.4,341981128688674.7,62271412024.641365,481190263515.4364,636139902925.8926,16236380948.695324,740617872101.8785,559954134304.7563,19537023.282170758,1410397011.3061013,2176896888.454918,987137194.3620355,6486172710.741703,16314179969.250828,8832074.265716113,86765050.78523424,-94078402.58759373,590025.9632995194,3826313.2731243307,22388519.468992673,13970.785936081591,249800.35872064368,24425.136103571458,139182992166.12534,444460807852.746,472899465352.7189,396349194.75039613,1172693968.138792,1070529276.9645386,76271270.12335154,591441520.8997493,333877601.9426013,222338.33014899763,2440784.357633552,1783224.3299739151,3122767.397857631,3936184.8604878336,14490670.238165226,88417.9288633908,46236.661273820486,227553.78044243285,2061.255930367375,17507.392856380182,-14193.102009254222,119.42946441086258,-137.50098515682058,1107.628146118675,27793045518757.914,26688435911.111507,69520260847622.38,79241378999.71564,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.59
1600,1.406001111141982e+18,0.0,0.0,0.0,602560903563343.9,0.0,0.0,5180816170331281.0,0.0,10690828320488.28,1.2170965948760346e+16,6060314579708538.0,285748597561.2533,6060200404403388.0,397909553140.1933,1208692910079726.5,3504221208933.8496,5749205267928031.0,7.919116987840997e+16,6056790756651822.0,3.03030303030303e+16,885869447408043.1,3790700901628.027,110767021792.85498,5803561637271.246,251602018926.8002,2520128473626886.0,6060606060606.061,0.0,0.0,6065357476721396.0,0.0,9979500882108.19,0.0,606060606060606.0,704844156019.6389,15460142426.334843,969024841976898.1,121194992054888.55,6049639270414833.0,10289485891841.822,6809497124.67001,46562321574067.84,417218269970697.2,370575256629269.75,64952891122.98143,576111794940.3655,629056513391.6442,17717605262.3831,620154890558.567,456775388792.7147,23619361.323354803,1486098855.2089615,2105172827.3483822,1387228864.4730418,6902572878.558315,2303560278.3056746,11181771.099176973,71297778.8822501,-112488715.72582099,295546.17807803565,28447442.87208414,2460904.3295446,13941.995825609443,520813.91356473573,1133098.4425836974,142532787058.26364,445551426397.86566,567700065620.784,422788607.00378966,1165853101.7877421,1184899301.0508862,88169680.2717196,747835765.7466264,735739434.319937,230694.67897203797,2064618.3511073745,-114936.05503981817,3804855.4542358294,4183253.7293833247,13316238.69741225,83811.7039432265,59489.55730490577,243912.90827021774,1360.185752153699,22354.51601355404,14746.93058384331,76.03082595864313,581.2432324354427,-20.54992961085952,28812761677341.418,29213094238.27103,69660997741869.46,97577897036.22928,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.6,60606060606060.59
1700,1.4059689148617595e+18,0.0,0.0,0.0,602618102401658.1,0.0,0.0,5117689133499314.0,0.0,11005647673122.023,1.217114618954877e+16,6060304306472574.0,277653339657.7883,6060222691880105.0,356329471420.42456,1208658550839080.5,3439186332799.0073,5749848881466625.0,8.170238167878634e+16,6056274889952586.0,3.03030303030303e+16,907104654100969.8,4130240542684.4224,108036025989.3898,5801106697347.581,248537063330.54697,2518766626272036.5,6060606060606.061,0.0,0.0,6066931303301314.0,0.0,10085713280135.844,0.0,606060606060606.0,722208969615.0747,19066532262.712967,969007068839525.5,121194585852038.25,6048967206771737.0,10867772791077.652,7714590299.7259655,45894085791993.38,416243238710885.06,477057074649269.75,72378213060.56874,600513728331.056,591804063803.5105,17957851813.28836,926426722387.4092,738412656787.0602,30291301.55003419,1493815183.4148264,854088199.7580345,1304113753.3787267,9108550424.150585,6288933302.192873,14611772.841721818,81601529.17386903,306776204.5412227,541218.012937479,4225606.0501083005,63393253.966473974,2121.846048394479,370711.79397288663,-255768.21049953406,140485618100.7639,466846910700.7557,549100524520.6671,472271935.1188345,1369227781.287422,1885071364.2344952,92406799.70007145,881113193.5295953,676142900.539437,366130.61394042114,3091771.240562892,3227508.4173880024,4282816.823736642,4860452.7074436955,15981277.146539783,121435.30147291046,67068.65856594506,462849.10335905943,2143.3835995332083,15234.364444334238,1489.122632935192,64.73700825974183,365.43185353539417,-467.5547822999335,27474081581090.01,25337639370.71563,113550335037896.94,93898657357.6404,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.59,60606060606060.59
1800,1.4060172617168878e+18,0.0,0.0,0.0,602353822367403.4,0.0,0.0,5085780701067688.0,0.0,11835028203340.615,1.2170081779625048e+16,6060351522815932.0,284389571753.74146,6060237144804318.0,348905155583.85297,1208611710107438.8,3502789817633.056,5742487763072470.0,8.187704265743707e+16,6055875114837552.0,3.03030303030303e+16,977320710030833.6,4292559214992.976,110283378163.02946,5803906126473.251,254323845787.5245,2519198310813239.5,6060606060606.061,0.0,0.0,6066882814312876.0,0.0,10130183858469.09,0.0,606060606060606.0,785638012335.6764,17642169200.02655,968931305939676.1,121194116870124.31,6049730162809770.0,11550581430155.135,7502998736.784626,44317282000347.01,429681428382424.2,450707434601057.44,73507879517.8059,725068945542.5602,656593672670.8728,20309865529.381195,1015212579876.5432,590548233029.7087,35816057.36819772,1517462240.0865924,1020590068.90152,1380332916.7245903,9357872406.75715,19628406367.881313,20334449.636275586,128352579.07243943,298872688.8121408,631781.0915115059,32802230.27876868,2339089.6054484732,13160.849864133683,716822.3143806471,-349507.9712887634,141063661175.13458,480367897934.1553,677116367461.0383,483068338.2121591,1404227012.341063,1974827342.5637457,105313365.33356938,996447292.2855479,828515659.9524091,345273.0068071262,2929939.398047767,1661548.6178285384,4389564.178421609,4963090.259595809,19647636.361894403,138288.29039930046,75709.8670655972,390045.46856483305,2232.928980292638,20764.926478469817,47896.38545262959,100.85952803169374,107.08409834149921,1317.9730975147409,28011651650513.508,35501567889.965614,101844826621886.14,86529597267.09676,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.61
1900,1.4059090431452787e+18,0.0,0.0,0.0,602320757277163.8,0.0,0.0,5060020261735683.0,0.0,10994103741175.707,1.2170537106638138e+16,6060335131415707.0,244116460411.5328,6060285873685504.0,359625625684.9564,1208608161618657.0,3527539282620.7915,5742285603868459.0,8.328898422663448e+16,6055647183184859.0,3.03030303030303e+16,985500231617782.9,4750078100297.456,109672537751.63315,5804200147187.413,255826767255.64978,2518733107527005.0,6060606060606.061,0.0,0.0,6067833827422225.0,0.0,10039156470223.695,0.0,606060606060606.0,835547685067.0491,21063084728.441067,968889520344388.0,121193134721344.36,6049110733894955.0,12661882040112.94,8059970107.079278,43423985020969.805,438414046139733.75,515032369937442.44,73675006962.96959,738794947763.5059,1099364830509.0723,19953501821.81818,1015562362773.4796,575172780327.4336,34625786.53146693,2309202404.3175936,806858920.8230911,1778169665.2798736,12669286527.571236,21126249766.276062,23893934.320478078,86118960.2880252,297066072.6922692,1120180.6375976142,30543710.102352325,526191.0440890156,15575.341215689685,611760.2228919985,1275198.1393649124,136551256163.05325,489679464377.3418,703433881205.4413,523695074.22677815,1560254836.5025537,2243940129.2657185,103767197.80125748,1235768486.999199,1177845905.3973966,460333.1184816534,3115226.7774472786,1396564.8474954448,4747668.487489204,5364182.76243091,15281706.931945719,174491.24597096964,86009.85231660916,834361.754819487,3954.4077816984714,26535.07676503177,50790.659153435336,62.06206825519543,1050.5074713190277,1261.6548300574818,35271298512640.3,37545839574.14148,93692896389811.84,95545495943.40009,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2000,1.405909120912334e+18,0.0,0.0,0.0,601960977408858.0,0.0,0.0,5077588834656485.0,0.0,11099374589959.613,1.2171246033102032e+16,6060383849507091.0,225294327747.51492,6060283749869689.0,320515403315.33527,1208684346943933.5,3469550848573.6733,5733868318608571.0,8.300687528020685e+16,6055642719395308.0,3.0303030303030304e+16,1028806619898581.5,5048568280778.063,107847022482.66435,5797983722275.822,257456401832.9169,2518053519988051.5,6060606060606.061,0.0,0.0,6069230407631399.0,0.0,9684440276956.703,0.0,606060606060606.0,881181401600.1963,20779283134.452347,968849594363434.6,121191752319385.86,6048393757578331.0,11969475086358.201,8139137317.54193,42451821136382.55,471742037944692.7,548346014755337.1,80277581408.31317,904563731051.9456,996892067195.8545,21146167328.527847,1028825965434.004,1396331756805.8552,41099498.76895619,1668347305.3769383,2020650838.962748,1767897241.8915052,10661871274.62244,23511044602.016125,22548942.579880133,157368685.79785988,297700498.2394338,1146381.275048194,17214135.668026168,57782809.15888868,13322.187363006187,640256.5415015914,771874.3707502601,140522567566.40805,498086874281.44635,720012952512.2128,509606246.4450739,1682138703.6235855,2354009636.841619,116387135.58681183,1336882499.576517,1133926999.4492724,461293.2022488706,3793239.9559082845,3479120.192015405,5199105.519701615,5876807.091422646,29132872.79909689,206425.3568068509,100258.67804339985,747979.7238294886,5454.0493019227815,30657.733306556973,65925.79633898838,165.14655219620548,1119.0812414527413,2499.7890724300605,33226872101409.35,34220982808.432438,141337492491708.5,120790411373.79366,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.6,60606060606060.59
2100,1.405894203505332e+18,0.0,0.0,0.0,601922202498011.2,0.0,0.0,5027777494800909.0,0.0,11022911305167.895,1.2170590207077804e+16,6060373564944171.0,229837175955.61996,6060283094143018.0,288100343860.1281,1208623913751462.0,3416460139359.881,5733074745298624.0,8.395303166708104e+16,6055277218661143.0,3.03030303030303e+16,1013049823401181.2,5000121172726.921,109910538080.07512,5805438153113.698,257585444153.63303,2516914494175694.5,6060606060606.061,0.0,0.0,6069999541972361.0,0.0,9625964511010.83,0.0,606060606060606.0,865229197768.5726,21213104987.928932,968832832570444.8,121189103518171.23,6047553586228961.0,13032177529708.252,9416696381.400206,42573498035362.73,463275348372406.8,619076272517145.5,77282938064.20703,933880004158.6572,1073892238425.4148,22794219658.31966,1099904392315.086,1399472347942.8862,38008965.16073261,3111748427.1822896,2781865395.897432,1975205193.4350262,15526787340.85873,18379082717.72634,32472201.061816134,144451532.63870117,227086827.6890908,1414790.1321092863,50396377.08184116,89655913.85445717,21634.051373796465,547265.2116035185,-440294.2543703435,139218753306.80853,516194464292.58057,801335651194.1355,559541980.3272707,1816202295.7562373,2778564178.965651,119288171.70172764,1392938405.3655398,1312569842.989293,535559.4131834849,5152914.996425921,3934946.032982693,5576054.586154271,6192246.450500582,26586148.70384494,196220.9007417541,98898.78477487364,734050.4846036116,6336.428899076134,37447.301917098855,39817.12834085083,233.6292953385767,1294.0663091949025,1454.4822950809844,39805311764500.05,35797186290.48335,119508521945042.34,153736089608.5286,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2200,1.4058864515790943e+18,0.0,0.0,0.0,601961200681075.5,0.0,0.0,5013235483575124.0,0.0,10564676061689.775,1.217076723144541e+16,6060396582008898.0,199948181008.3915,6060316492219460.0,260831599681.31976,1208646069430760.2,3423647740170.2856,5731000483386484.0,8.432088297883693e+16,6055536066872362.0,3.0303030303030296e+16,1035839191267874.5,5203689815750.35,108735999797.09494,5806271118157.567,264533177926.74484,2517214508659550.0,6060606060606.061,0.0,0.0,6072855926447056.0,0.0,9651495089788.303,0.0,606060606060606.0,903093118169.5262,22124947692.521294,968833234922000.1,121189568575593.39,6046944415495303.0,13480974099541.627,10765320009.15447,41081367508195.31,498885247457332.2,718802697178086.0,83775729045.16887,1014763175136.1753,1247296928172.665,22487204242.914726,1391767116046.5662,1605566096901.2708,50039093.64394583,3145460537.703875,2113157871.95824,1949978564.9062526,13120120591.03264,20189984798.665062,26555599.896201838,226150191.05554438,332740559.8258409,1683998.0617031597,56956608.21308729,40103252.43031132,19861.340587493156,710488.9218139374,479947.40304764855,131395281521.60992,513925201098.5148,923273872632.3267,584940503.4439106,1896061768.404474,3572531012.453457,131116569.4275577,1559355874.9953651,1783740212.362434,568325.6197085602,6469985.417525136,6713760.152084834,6366991.884342197,6259138.465040581,31754883.704988535,252000.67852525934,112877.53245914358,979584.1692556018,5533.743312566268,40797.41640248383,42371.69827380957,279.97467159217825,1104.4758324542076,1210.896268697526,37433522800620.445,45811343391.5307,171862190208460.16,136501550655.34018,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.61
2300,1.4057782634869865e+18,0.0,0.0,0.0,601860047963361.0,0.0,0.0,5014657535665348.0,0.0,11784547458607.133,1.2169964827288612e+16,6060410490516730.0,190159573292.65314,6060323082972686.0,254503285832.81256,1208707646900225.8,3471680532028.7886,5725251526673241.0,8.681108646868422e+16,6054976294464923.0,3.03030303030303e+16,1099015738600140.2,5319005888026.084,109192806646.91353,5801007903704.013,254815695300.95975,2516836255598341.5,6060606060606.061,0.0,0.0,6072407722597517.0,0.0,9644141569480.38,0.0,606060606060606.1,998626799191.6313,23861952832.002674,968800447309108.1,121189210853013.6,6045370788915610.0,15164650586988.834,12190484638.680891,40217824449925.37,486895491628679.25,801803078787808.0,86350082929.93674,1190303132858.9001,1632399522912.473,25067048664.671146,1490067270424.0073,1386596616514.5574,52486778.649324596,3664410281.847581,4135979103.839244,2261497489.688284,15780707723.469387,26909901167.157993,32258846.63691568,179362605.42889014,334938887.6208366,1835759.8661852474,60083983.832049616,36513455.3172463,28395.134572677693,757452.9380468582,833461.4294954435,131857132060.70392,510031246945.07117,962136711896.1365,594360972.5188956,1874031819.4358563,3944129115.8474245,133588716.4371274,1707944982.3723445,1935038741.2880826,674055.4337167088,6598274.074805345,5428674.85435248,6352398.789419301,6676869.895216661,40087357.47577825,259713.97156620733,115572.74240513997,1439706.8420089683,6962.99011546212,53350.69553269077,62976.71432806106,269.4227617680346,1689.7125901855163,2726.6729189371654,42606413702364.77,41378949684.1458,172404592142656.9,184977570122.52777,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.6
