milliseconds,InR,Ins_InR,Ins_InR_P,Ins_2_InR_P,cytoplasm_InR,cytoplasm_Ins_2_InR_P,cytoplasm_Ins_InR_P,PTP1B,IRS1_TyrP_PI3K,PI345P3,PIP2,Akt,Akt_P2,PKC,PKC_P,AS160,AS160_P,cytoplasm_GLUT4,cellsurface_GLUT4,PTEN,PP2A,PTP1B_ox,PTEN_ox,ROS,GSH,GSSG,cytoplasm_SOD2,NOX_inact,NOX,NOX_deact,IRS1,IRS1_TyrP,IRS1_PolySerP,IRS1_TyrP_PolySerP,PI3K,JNK_P,IKK_P,JNK,IKK,DUSP,DUSP_ox,degr_Foxo1,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa0_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa0_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa0_Pd1_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd0_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd0_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd0_Pe1_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe0_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe0_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe0_pUb1,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb0,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb0,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb0,cytoplasm_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_Foxo1_Pa1_Pd1_Pe1_pUb1,dnabound_Foxo1_Pa1_Pd1_Pe1_pUb1,nucleus_RNA_InR,cytoplasm_RNA_InR,nucleus_RNA_SOD2,cytoplasm_RNA_SOD2,E2F1,SGK,CDK2,AMPK,CBPP300,SIRT1,E3,USP7,SCF,Proteasome
2400,1.4057527575809661e+18,0.0,0.0,0.0,601394956829724.1,0.0,0.0,5009765708456416.0,0.0,11489897070606.03,1.2171012997440912e+16,6060435357675154.0,196067788050.12625,6060350053437015.0,262035145823.73337,1208746873559515.5,3427367211828.5146,5719338622037098.0,8.606968911800886e+16,6054729956262851.0,3.0303030303030304e+16,1113435715035810.0,5700616599095.967,110736748877.44812,5801479780659.729,256519637214.4304,2515446238423892.5,6060606060606.061,0.0,0.0,6074753553166983.0,0.0,9249447201846.535,0.0,606060606060606.0,1008869143479.2382,25639880207.651672,968685308112905.1,121186708616039.89,6046076846749081.0,14312548896533.498,13096398153.902205,40905615257046.68,494135584001098.3,881269112411499.5,83550933202.53453,1169413232822.2925,1809498411436.2383,24567966739.28854,1706650149622.9243,2000377756956.6252,56043429.28902281,3849788915.3861504,5472034237.885011,2286920906.3493605,17518964357.119507,43732612901.72301,33229916.3329821,204999037.17125207,515238688.98989815,1837416.8402307087,67060442.6285651,37663511.58070087,30477.980467553793,904106.6277268162,1704875.9259835174,129664390393.81627,515432647153.0624,963836132803.5731,575057537.0428323,2079514469.706267,4235355657.65426,145787922.79553708,1827741760.1717846,1757425986.691351,711787.7829661418,7228359.286167621,7003840.030089334,6780895.845352388,7192141.396485581,46869001.02721234,263604.3278544883,136455.83064711856,1124751.3865804048,7857.293092873778,54638.48012799693,105528.64137223727,341.4026698560555,1523.1992862586185,3564.8685433864543,54970041481334.42,47107216126.22563,163918604481079.16,200826237417.83057,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2500,1.405774028866075e+18,0.0,0.0,0.0,601563517193303.5,0.0,0.0,4951564590840054.0,0.0,11762646191334.879,1.2170492816325812e+16,6060410486856035.0,161998199121.62195,6060386020027778.0,252529675050.32526,1208829549440236.2,3311642803518.0376,5721483205124203.0,8.729472665900309e+16,6054907399206845.0,3.0303030303030296e+16,1071002847814119.5,5649718783017.945,110918220364.55157,5804829584644.029,260790246232.78845,2514946453032147.5,6060606060606.061,0.0,0.0,6075366892551281.0,0.0,9478113712666.453,0.0,606060606060606.0,1001024371703.761,25296234180.04761,968715254722348.0,121187572187490.23,6044163858357218.0,15902678474321.445,13743268058.24613,38551517075889.59,525727820700612.2,808477402467562.6,86356966098.28543,1215288759953.7117,1804716820268.854,26695068461.867477,1825558407686.7476,1928959890530.89,58436268.44830205,4536516734.7206745,4706104749.125901,2597630359.985605,17747793494.783802,45394061510.92503,42672480.799047224,230328917.48806977,795341773.6409403,1781835.4803032563,81408942.8420197,128728314.92567225,31076.559238481394,1424615.748534103,2259245.0250549163,129140932499.75002,513272180347.6555,1068271283210.6573,615014451.5209669,2044098772.8744404,4648117285.733588,153011602.07061067,1906832560.3472774,2135528837.6114907,777490.6270613128,8662217.671195732,7421203.155252979,7225938.173140594,7292101.02140475,42567154.5384083,311497.3043197252,130548.16634858606,1576059.0062065509,9303.991260455592,58159.42275371325,124473.31007761313,401.22956060171674,1682.7552423831053,3040.525421706406,56059803306687.39,50323825418.55981,213179665721481.7,222960188128.96396,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.6
2600,1.4057660782126692e+18,0.0,0.0,0.0,601435476154653.1,0.0,0.0,4901147745726741.0,0.0,11590460641195.025,1.2171006646596242e+16,6060450884277566.0,171435874207.71973,6060379894211733.0,234255295852.6011,1208856356701329.8,3334870601802.1055,5716100487505949.0,8.828661093038242e+16,6054479768794706.0,3.03030303030303e+16,1107461782845762.6,5921407888432.444,110007508235.71695,5802171184449.833,265131477293.9017,2514439106573311.5,6060606060606.061,0.0,0.0,6077195122072862.0,0.0,9059818509431.727,0.0,606060606060606.0,1113226698177.5176,25932012574.20704,968632889900039.2,121186310191823.72,6044774774573230.0,17073687221860.738,13610080315.721989,38298329397614.95,536968171554793.2,924692840199915.8,89326484270.51048,1250875624746.4602,2623027019188.398,25262396819.8868,1725749959923.4229,1913054076512.2068,61658841.20508583,3795208834.055896,5967918981.6365,2680522140.4246497,20855162945.106518,40350997996.50303,47536358.92940437,287613685.95734566,705701282.48216,2101422.4221167914,73520348.65577053,102584057.67930816,38400.474915498584,1656880.8127034288,1885948.9285934537,123904932860.91641,490074326766.98395,1111180258240.8174,606108857.7427688,2086515526.0594995,4938669968.008634,163132688.11168504,1884462005.009489,2589819555.0208745,765936.0889524277,9097643.982667714,11760893.200530304,7426975.090822684,7721273.882701604,49321805.64624686,322506.420533907,138545.53870947377,1931514.513482354,10340.87575622957,70355.85808777818,141359.62763205188,395.0748707646717,1928.5899796557096,2896.0904147004067,53350460104591.16,66626960325.91356,212541019999289.72,200005976598.35986,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
2700,1.4056796369544794e+18,0.0,0.0,0.0,601223423223071.6,0.0,0.0,4946655946756791.0,0.0,10921559796615.121,1.2170887954620544e+16,6060429380195014.0,175111990488.1117,6060378416189586.0,222032667047.9707,1208884785226256.2,3273494502065.4365,5718451225378645.0,9.009245799193058e+16,6054269080534996.0,3.03030303030303e+16,1141653393596161.0,6484335884977.441,110806325156.1528,5797510768766.73,256604743726.0195,2514581202872542.0,6060606060606.061,0.0,0.0,6078609314044928.0,0.0,9046990457164.867,0.0,606060606060605.9,1152426894289.3062,26869606150.199806,968550274386143.4,121183388240571.81,6043592523947439.0,16748734587347.785,15314521805.036598,38098149165854.07,539558561843740.8,924681965741148.5,90530356332.96327,1324526760495.0237,2745997124259.0913,26351140758.64561,2057169550339.4648,2258642937725.6685,65783993.138235025,4463470890.452736,8244196671.792231,2866539524.9630356,22248132397.1034,61075177862.91435,52225100.48784007,300509855.6960227,831677612.934298,2570647.984845161,87510027.81962596,126669584.76651202,49022.994851002564,1710096.258657135,3263267.8305639345,123504987240.16087,480872162927.9683,1098160574796.3041,616663780.9668267,2104926177.3656895,5272187303.608295,163034643.11163098,1996730645.9876606,2671283907.6905494,914731.069987029,10383807.350183442,11477814.43445888,8219184.855451025,8067652.450360588,54720595.08690591,341259.57971667376,160220.48473556453,1802879.4333591945,11991.74064223239,88366.46186499548,117514.23569762196,590.0628302872958,2511.4857549585254,5199.971611150222,62254503699670.58,58798966207.84849,205804506301019.78,236764455319.48557,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.59,60606060606060.6
2800,1.4056258646802266e+18,0.0,0.0,0.0,601004235516893.9,0.0,0.0,4876919234840665.0,0.0,10947424945330.422,1.2169999008934544e+16,6060449141754813.0,164678236931.44998,6060411583526660.0,188363575144.33615,1208931021370280.0,3237605792050.711,5707877486783839.0,8.953490327792736e+16,6054489763783324.0,3.0303030303030304e+16,1163935188411304.2,6382272921349.319,109160623758.93102,5797831379541.063,263890147702.46457,2514007828594371.5,6060606060606.061,0.0,0.0,6078274767901851.0,0.0,8958038784235.219,0.0,606060606060606.0,1144408184214.2964,27732605014.063274,968576834174529.4,121184000474763.75,6043136450826009.0,17968725456283.066,15281395437.904648,36922807973387.03,545032735997384.5,1044437210479109.6,93041017780.32903,1514146629591.6038,3160537194656.991,28967630435.10195,1978425534305.447,3077536414424.2695,70668861.89837845,5722783422.324873,8793377703.648424,3014010674.9685955,25777300075.626297,61564572224.77459,56923674.90034357,396239334.4039148,990821038.5511419,2575342.35496188,127706515.18659425,122151067.79693553,45835.897692801474,2240890.946781423,3973210.1638497934,122532279902.27898,496865344632.50555,1167762056723.7595,651647061.5828445,2297213824.438469,5140826663.137525,167310056.9678122,2187735451.6845975,2984776892.9699936,942221.5904123933,10600108.87392982,14344772.730988992,8195226.787570319,8225244.122477501,60600050.32948285,368497.49692230346,162896.54630606342,2578088.030748529,11825.596080013294,88375.00932219277,138159.234013872,534.7571752916341,3208.837283016116,7178.574505499492,68031409225539.37,72927578359.41577,244903011726355.38,238908685888.47025,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.59,60606060606060.61
2900,1.4056376555374124e+18,0.0,0.0,0.0,601060335515931.4,0.0,0.0,4924771664252353.0,0.0,11062963688820.168,1.2170813501543332e+16,6060470924700722.0,129166463713.29095,6060423823069787.0,159125070666.04358,1209039612217968.5,3095703809177.795,5712161898451150.0,9.105749878706325e+16,6054063797373082.0,3.03030303030303e+16,1201330914758458.5,6571523958709.023,109153481891.51753,5794092685825.197,255769910033.90927,2513222024896614.5,6060606060606.061,0.0,0.0,6078272422032722.0,0.0,9110166997119.945,0.0,606060606060605.9,1221053702674.548,28303744663.548843,968468604273967.2,121181360633252.39,6043405426352559.0,17977308182542.45,16198320131.619053,36137060587288.805,541532617207125.06,1096924182965245.2,96308578755.29936,1575014480040.0427,2853560299861.5103,29600172162.521027,2165094646268.8667,2820914667785.8447,76742504.8968005,5261246965.55922,9631943344.337204,2892237880.4016995,26044405368.975296,64139427501.97497,53330915.60890648,391212534.94183064,1240698266.9862688,2589745.375213635,109408462.03067246,192564062.15752304,51605.27053290391,2374549.0392027353,2688752.4795505637,117861668711.37091,475601234164.3084,1134765979152.3174,629968200.5203034,2274721701.4374824,5871188070.751488,179120332.66603768,2259526859.503052,3045569535.7444825,1025543.6658178745,10805042.03099111,14951553.732709303,8359970.455674205,8233232.7388475705,68666689.40935014,425735.4801299091,162666.51395338555,2632820.1817516712,12272.744827942071,104129.57224792997,185228.17255497718,628.8312114386968,3091.4094361623424,8256.856792321543,70017529376410.43,75400615468.10284,244113397146859.53,285190429442.516,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.6,60606060606060.59
3000,1.4055403695990423e+18,0.0,0.0,0.0,600986892395420.6,0.0,0.0,4836596462733574.0,0.0,11899648266755.605,1.217086683384838e+16,6060466355767704.0,121629263682.65596,6060456092342234.0,196236165984.62204,1209103032921305.8,3034969351625.1875,5702327852081588.0,9.09314688947976e+16,6054073337922066.0,3.0303030303030296e+16,1159543240380618.8,6675552332407.941,110038602203.31879,5794658247834.185,256438221548.60855,2512982522158923.0,6060606060606.061,0.0,0.0,6079547701171707.0,0.0,9069239720616.988,0.0,606060606060606.0,1181769551086.9133,30288731818.711792,968527668923348.1,121180439377081.03,6041378615310322.0,18428629820959.625,18614631479.256954,36518247306917.41,555930583421500.8,1124406480592025.5,94928122901.25607,1667096452699.2969,3073508316277.1245,30262368965.272877,2173067241489.4062,3673710074465.293,71328050.29903361,5914073064.032214,10775285536.556698,2945628290.3329363,28001597311.978237,81028186047.14081,63452692.2660713,407208532.0301516,1390782785.7035632,2881808.818247615,147246902.8849233,175270758.65119785,68381.47708416049,2320194.771085268,4644321.992731152,111976092087.6036,464902548896.7615,1154777914967.9011,660526429.6795857,2331878778.9812937,5819983705.617413,175855637.45809594,2256723982.1448145,3271725486.1522446,1025553.8370056653,12254205.407534812,15740759.77937102,8688804.89161721,8449835.962156525,68082551.4425507,446370.6212435871,172585.37026104477,3146714.6104748184,14482.531114110143,113910.37605639765,192111.12454914796,806.7669511664735,3869.4833633581025,8879.806863828224,74658713415798.67,77406046546.4282,295066099908264.7,294414036980.69354,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.61,60606060606060.6
3100,1.4055309069866337e+18,0.0,0.0,0.0,600641245995454.0,0.0,0.0,4894495165248048.0,0.0,10770120430636.445,1.2170121618116952e+16,6060492806638459.0,112832084712.87726,6060429071537271.0,156113009893.96112,1209130934527294.2,2957717743773.701,5698112386145308.0,9.169205620570395e+16,6053761280959107.0,3.03030303030303e+16,1207802839725178.5,6995015914179.261,110876790980.79243,5800163983195.966,258182391615.7409,2512534565262935.5,6060606060606.061,0.0,0.0,6080142475530155.0,0.0,9006236229730.37,0.0,606060606060606.0,1219802778665.2458,32050922116.89364,968410425698384.0,121181520344066.2,6042171764176416.0,19305564980276.13,19019628515.01226,35070734821072.137,553746959276035.1,1131420812159698.8,97111727479.98808,1584229421859.8123,3642558310395.838,29726497444.970997,2291097918026.98,3683330505374.014,79077441.0246783,7638532898.822151,10166553069.27924,3085465445.5204697,30425113079.39846,73469593042.11952,67771910.88170668,464934051.7670654,1534428001.8421695,3248402.845006233,144198975.35719147,279645496.32385886,64509.119162758434,2700476.992342003,5919669.572780585,114041246312.80014,461117298817.42017,1265865685370.5588,660547702.0048938,2260467252.361133,6131035738.79319,176135936.1208165,2480312796.742055,3379593215.381916,1087392.539963932,12879565.047823194,19720542.818373702,9325544.986237723,8918672.878744286,75934091.35353395,446988.6035676358,182076.77994851483,3012614.4773179465,15491.145806045373,117599.98681543935,224720.45743202497,764.0651490157027,4682.163762565972,10014.270432118097,79080493983893.88,90615339479.0725,276052377666365.0,313671948831.0469,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3200,1.4054612022623992e+18,0.0,0.0,0.0,600856907575911.1,0.0,0.0,4812824828313556.0,0.0,11201326212377.486,1.2171086806168524e+16,6060482955086303.0,97873420058.78377,6060466853218832.0,143550668265.23743,1209235575890440.8,2991994624781.9023,5702726327756484.0,9.258810848464826e+16,6053788956261057.0,3.03030303030303e+16,1250068556514689.5,7132723818894.401,109572996077.56737,5797170578312.519,263824267650.03534,2511941460027826.5,6060606060606.061,0.0,0.0,6082408456854242.0,0.0,9025165014735.164,0.0,606060606060606.0,1279600156892.6514,33592815648.18786,968390905860166.6,121179837737121.6,6040060914232614.0,19192705987892.62,20748565765.378155,35120634982237.715,566687130309981.4,1269473427641137.8,96486433425.91643,1696827487192.9773,4123622802105.465,31097512222.52143,2613017829672.9663,4247495545222.473,80897869.71183479,7770223521.991528,13940344241.228313,3468563823.7098308,29956365822.291607,94427606881.24783,69509218.68976305,542469310.442183,1705144671.730731,3549028.1753861443,171167694.59629208,315728037.2201473,84598.76725511946,2733916.7680958575,5728229.56460888,106393870617.16914,464418459670.628,1303404978831.5354,662304867.0428554,2365134618.147239,7031193893.040069,183275053.55538517,2399865347.8521028,3600994052.0935507,1156857.3596043421,13406202.724294132,18927753.453809235,9647738.612521842,8698153.200025318,86218535.30360761,495779.4384536379,179038.49790644273,3206978.554432177,17466.65662913218,127700.42651197547,270412.12827823893,831.9587170391006,4872.258695401123,11377.463914249109,85374339451059.16,89239757470.72742,306211406469742.4,339346963448.382,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.59,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3300,1.4054896963048904e+18,0.0,0.0,0.0,600763167688308.6,0.0,0.0,4865469136915421.0,0.0,10643401666731.139,1.2171128734894672e+16,6060485812965169.0,121767831508.4421,6060455368323465.0,138022254859.14224,1209218118060511.5,2907904193618.9497,5692650746029789.0,9.386962036078851e+16,6053126121594093.0,3.03030303030303e+16,1249534693188709.8,7330682374801.985,108114697953.53487,5802793643029.404,259835993381.96613,2512492789653272.0,6060606060606.061,0.0,0.0,6083467096658201.0,0.0,8697881918067.674,0.0,606060606060606.0,1332239663634.8013,32620090758.780647,968324650250049.1,121179260739474.45,6039685431648031.0,19419635943121.566,20302755827.471954,35623899639565.97,568060911249950.1,1289894918557123.0,100279810049.42546,1784273303682.7837,3904300176720.6465,31402329471.510098,2527424131754.719,4541527115943.671,90139567.11595482,8411083726.678241,15401993196.58298,3500358300.325171,31461582998.22961,96514229749.49182,70492353.47400446,557416088.0167705,1995976347.2945602,3785530.2546389326,169401651.89291626,284852513.6768861,82989.63836067563,3287181.4986418695,5862121.520499123,108022336663.84895,444671628571.9984,1274121980670.79,651348056.4179635,2333692274.1589794,7116872280.747578,182090056.27880403,2608422690.75172,3942890583.0765023,1218818.2806864062,15237445.656776933,21511796.157844327,9774024.866779918,8941000.444087084,89536718.05684088,514074.8299824691,186545.99372952475,4028924.9021769213,17120.35237810161,136063.78926959622,291853.66572394245,995.8572082881822,4718.512721393413,13910.460722050588,90453288626467.62,99184730735.25021,339398662727321.06,372811406918.6517,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.6,60606060606060.6
3400,1.4053969854731016e+18,0.0,0.0,0.0,600383209748055.6,0.0,0.0,4860083318591785.0,0.0,11094780954412.828,1.2170018131332892e+16,6060499549264827.0,122351233245.43323,6060447823771876.0,138080992298.39746,1209346900281490.8,2721192904231.389,5698796053742680.0,9.531291931062949e+16,6053297533614845.0,3.03030303030303e+16,1254035756174087.8,7199121425704.49,110334737459.70851,5796822045525.069,265193675349.10345,2511603525815274.0,6060606060606.061,0.0,0.0,6083264727009161.0,0.0,8739212042297.767,0.0,606060606060606.0,1398177587306.079,33004854074.95873,968310939925801.2,121179023929773.38,6038962977330952.0,21229683008643.25,20591966365.08464,35089253772024.12,583141857900852.8,1406980764351150.8,97903408929.41122,1885394590587.4514,4350018425127.6636,31439200393.66203,2845147894219.462,5011016946326.842,90804981.80243146,8214746654.512183,16791949022.804377,3781737557.7037544,35574033022.849655,107300019753.59933,79529725.50698835,587384867.0880147,2140166035.0576143,4213096.698743399,213470664.72425497,411394141.7970922,98904.30167587998,4392482.519470545,6861102.09440388,102632989045.43587,420414075883.99164,1268798183775.1255,649438553.9554814,2429416424.119681,7419163148.107936,184343205.22473705,2587753361.314559,4159721274.54445,1279136.257070407,15072076.92851849,25677520.207675677,9684747.709192833,9014302.810975935,92140364.6932402,511610.9564517735,192836.85198431218,4390548.353950495,19422.026361479606,144375.83131924373,332758.2224400329,992.0642549169829,5190.573937053868,15087.061798057679,94960490651190.4,106126227062.00545,341895467564173.9,359982162898.9444,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.61,60606060606060.6,60606060606060.6
3500,1.4053668023099354e+18,0.0,0.0,0.0,600527946851121.6,0.0,0.0,4843030149598379.0,0.0,11027361483428.533,1.2170560561930406e+16,6060492523310201.0,97038926621.08688,6060477144517747.0,98444017534.93025,1209411545973112.2,2665756605415.828,5690508408921545.0,9.614168220677837e+16,6053082750480004.0,3.0303030303030296e+16,1262935884243024.8,7713713495018.447,108513000888.92557,5796924923857.482,257915662976.97952,2511240686420265.5,6060606060606.061,0.0,0.0,6085716254299372.0,0.0,8847026809463.516,0.0,606060606060606.0,1419971255454.641,34232457327.83954,968348518906982.0,121177853915393.2,6039213827695003.0,20597458357731.074,23251713601.962486,34679823300931.7,581313656768439.0,1402232176033533.0,102853783507.8175,1875961331182.3777,4602304749561.997,32895379354.923084,2780217772623.6426,5097427764792.812,99132150.26652452,9705928551.511864,17686051125.664356,3590692551.889639,37805238761.14641,108696169801.53699,85881602.21472166,613714627.518124,2065473112.120725,4659377.368420959,230292506.34291232,438031061.9760837,98055.54949160568,4183276.222877889,7950826.544292277,103395055196.5854,432423594966.3065,1281864877018.132,648398625.2282467,2379450498.3182607,7784690923.998281,190410646.70600748,2571346758.573514,4476661459.901033,1266801.5514152027,16077027.490366565,24510819.79580749,9826919.661867213,8951040.153269498,106135446.15922022,544657.3099168277,211031.41155032386,4431580.60916175,20799.102157432368,146075.16422319846,337370.77605863544,1173.3088372644506,6439.8895484925715,17324.34044453122,101830765429571.64,112184807539.21838,363891837895337.94,411624669829.7815,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.6,60606060606060.61,60606060606060.6
3600,1.4053401516877107e+18,0.0,0.0,0.0,600374354543580.5,0.0,0.0,4794318139214029.0,0.0,11829074905535.604,1.2171222818487592e+16,6060524159645824.0,93666254127.99261,6060480210698549.0,96833609521.48573,1209434113628253.2,2604184448434.2993,5687648036091937.0,9.620867393717586e+16,6052927318979327.0,3.03030303030303e+16,1290585982660118.8,7878466266302.85,108327313705.86269,5796569398263.318,260027942348.7031,2510089790240988.5,6060606060606.061,0.0,0.0,6086019646683599.0,0.0,8943310220768.768,0.0,606060606060606.0,1423820662560.6416,35017407506.77588,968218106983858.5,121174915611975.92,6038714935828830.0,21761639980580.996,24049479363.521294,32734558347722.105,596102243500952.4,1414002741602748.0,103014088587.32054,1997183802872.495,5524774824156.881,33281147909.029106,3033547898742.708,5542620536705.128,95760131.27210309,9776715286.8723,17581156118.743916,3916486993.155381,37318503678.05154,124129600609.64178,83148942.47369662,681094239.2053515,2711050886.6333475,5093631.078816752,230086974.66437513,463040147.3375541,122251.78704435217,5104620.654658189,9923739.492755052,99681457111.62878,406824503352.51807,1348526057282.8403,660988902.6599023,2366874488.037349,7945387700.400758,194018302.44533116,2659022580.814979,4517396034.638806,1316355.5342648907,17524482.25923999,28738918.27899207,9812934.690995554,8853149.386751546,107634497.55537604,536529.5716870545,208057.51039428663,5164716.308574522,20621.973819826555,162004.944740139,417307.0150803209,1159.8768049181174,6582.956366727873,19043.709077151845,106177204409996.47,112086067763.47693,414282388993994.9,419230289310.0909,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.61,0.0,60606060606060.6,60606060606060.6,60606060606060.61
3700,1.4053472017187315e+18,0.0,0.0,0.0,600254968862271.1,0.0,0.0,4766503840813405.0,0.0,11721291667463.68,1.2170193346738084e+16,6060505751153193.0,74992260317.3358,6060516290940707.0,101345343475.09953,1209558127885868.2,2593674472129.152,5683815102212576.0,9.680398430111568e+16,6052940132235247.0,3.03030303030303e+16,1235881662415918.5,7546801712934.959,109318516043.42403,5797035154274.651,264019329840.71826,2510350054163337.5,6060606060606.061,0.0,0.0,6086568425885056.0,0.0,8841738898290.1,0.0,606060606060606.0,1529432826662.765,35707450069.71575,968231798345245.0,121175814458485.2,6038042739215298.0,21898208451670.934,23639401133.666183,32004952044406.71,604333377636501.4,1480645501748475.8,103848087479.45328,2161290532345.7842,5245671648814.161,33015689431.009384,3060322185784.6196,5524403359843.625,103785690.63792112,10771432474.726173,21173232899.51234,3983468566.724547,39192205764.77632,137730746015.7181,89561645.10657276,725590371.4265935,2721418913.0678883,5138546.064859797,253784393.642561,509280391.2304916,117446.37665755942,5219455.015253283,12199533.887626026,94499186414.90503,398174901972.70935,1357571848298.102,655110192.5378119,2441634517.564011,8567563021.241364,195323143.5671682,2691486089.6482177,5108880574.28014,1387502.4981213128,17510684.585549057,30566978.597289544,10333418.032310804,9000171.507833323,116578262.48252769,584188.8734977918,208531.38513733365,5087088.9055544855,21751.957614173178,177471.65438220435,440553.53680466523,1396.9527193651065,7419.787814765764,20253.57464563661,109935761010536.17,121395620123.01854,428258443968944.8,454823419565.43726,18181818181818.18,0.0,0.0,0.0,606060606060.606,60606060606060.6,0.0,60606060606060.59,60606060606060.59,60606060606060.61
