milliseconds,TF,TF_VII,VII,TF_VIIa,VIIa,Xa,IIa,TF_VIIa_X,X,TF_VIIa_Xa,IX,TF_VIIa_IX,IXa,II,VIII,VIIIa,IXa_VIIIa,IXa_VIIIa_X,VIIIa1_L,VIIIa2,V,Va,Xa_Va,Xa_Va_II,mIIa,TFPI,Xa_TFPI,TF_VIIa_Xa_TFPI,ATIII,Xa_ATIII,mIIa_ATIII,IXa_ATIII,IIa_ATIII,TF_VIIa_ATIII
1600,2.3704606066688076e-11,1.0927988162620728e-12,9.998718666978361e-09,3.734575475012748e-14,1.0006692910244226e-10,3.4069735993739693e-13,1.0742623905191443e-14,1.8817740323604456e-14,1.5999963699637789e-07,5.483009189278085e-15,8.999995737740683e-08,7.264858665750346e-15,3.8251337273174574e-14,1.3999999876633458e-06,6.999995338027816e-10,4.279129207514712e-16,6.218686037589318e-22,1.0526552568972507e-21,9.173132504086153e-18,1.0296098849873563e-17,1.999998410024465e-08,1.618894349373687e-14,6.7176843717782896e-18,7.071502147686394e-18,1.1036861908924808e-15,2.4999848537636455e-09,2.3150961745301316e-15,1.5033960061177722e-14,3.399999994137335e-06,5.117371204437289e-15,8.46318186417433e-17,2.440902231187105e-16,1.012630314998547e-15,8.466588428683193e-17
1700,2.360630139679795e-11,1.1976706258671866e-12,9.998578933601558e-09,4.075992330140721e-14,1.0007421037091466e-10,3.4944599941643256e-13,1.1331736441385731e-14,2.0140318843362437e-14,1.5999956637819345e-07,6.418102018973482e-15,8.999995168918447e-08,8.107221846065572e-15,3.9693234778153776e-14,1.3999999844596463e-06,6.999993872108374e-10,5.990242743811417e-16,7.125810093668871e-22,1.4949426996433699e-21,1.0351473787883063e-17,1.0943011839232552e-17,1.9999982617872284e-08,1.5236628896809756e-14,9.068750647579683e-18,6.696659102339472e-18,1.5533393061826244e-15,2.4999801873701903e-09,3.011572689348822e-15,1.3436336541850102e-14,3.3999999924114293e-06,6.356126062158933e-15,1.2149785822878845e-16,2.553597504379009e-16,1.0314658080880322e-15,9.581018798025131e-17
1800,2.3570863490532013e-11,1.318747369304402e-12,9.998533837142404e-09,4.422313400839181e-14,1.00085149368062e-10,3.7806189218864867e-13,1.3444525898740913e-14,2.3525699920117127e-14,1.5999957606754932e-07,6.2170378243013e-15,8.999994844077172e-08,8.338427539032247e-15,4.656691694070725e-14,1.3999999838910236e-06,6.999994432524053e-10,6.158243774494505e-16,7.568193426595727e-22,1.3210307242405275e-21,1.0263905994060133e-17,1.0090701821015302e-17,1.9999982211263462e-08,1.5194811034838566e-14,9.17635519368721e-18,7.92403899759489e-18,1.5661776565635426e-15,2.4999804263287317e-09,2.8372208279856076e-15,1.7084343660920962e-14,3.399999991179565e-06,6.029345625016028e-15,1.3364587559373953e-16,2.397500850214771e-16,1.006336625316464e-15,9.158136884417996e-17
1900,2.3466252660888858e-11,1.279232876109896e-12,9.998412523416342e-09,4.7251626913975284e-14,1.0009424660307506e-10,4.1817867177117074e-13,1.1665885477968308e-14,2.259011021163918e-14,1.5999952416831865e-07,7.252206774579495e-15,8.999994478797796e-08,9.008191523629379e-15,5.078656217668362e-14,1.3999999835682793e-06,6.999992919945916e-10,6.732101396719473e-16,7.432119924928853e-22,1.5698630639865126e-21,1.3187550673689458e-17,1.4314322008428923e-17,1.9999979575643294e-08,1.895880191341519e-14,8.319999512997479e-18,8.233288041000829e-18,1.4510953827823886e-15,2.4999818920157405e-09,2.9063770101571204e-15,1.5878015634218632e-14,3.3999999924634173e-06,6.306319959483223e-15,1.4290632105791186e-16,2.987912144649069e-16,1.024099809711806e-15,1.0067803416938682e-16
2000,2.353376201184798e-11,1.5098211974486406e-12,9.998295076026059e-09,4.812565946952523e-14,1.0008559268432467e-10,4.4302276186417205e-13,1.3607420564933188e-14,2.3969469792168295e-14,1.5999953359588424e-07,7.188110171329395e-15,8.999994180579406e-08,8.582034098309744e-15,5.033107132744125e-14,1.3999999825707489e-06,6.999992599112085e-10,5.777383944771673e-16,9.11540882645333e-22,1.7218500726240697e-21,1.4090432815910906e-17,1.2948156319229204e-17,1.9999980192460524e-08,2.0315648515780802e-14,9.634562160677058e-18,8.283784851602758e-18,1.4785321750097986e-15,2.499980346955693e-09,3.2751610357460754e-15,1.7400421199049568e-14,3.399999990179385e-06,6.950574993427434e-15,1.3695315000618927e-16,2.6107830042379403e-16,1.1281934907594956e-15,1.153232401871245e-16
2100,2.335848549746003e-11,1.4924157187699143e-12,9.998358634048109e-09,4.9892804419916027e-14,1.000931961146031e-10,4.4616434081435395e-13,1.5828814575086983e-14,2.595826203249152e-14,1.5999950683308762e-07,7.37684629755863e-15,8.999994204131127e-08,9.507539974626518e-15,4.8867772536538533e-14,1.3999999825479662e-06,6.999992848078737e-10,6.294229157730884e-16,8.816863048612322e-22,1.784574409022953e-21,1.6363488317150674e-17,1.4290313626272926e-17,1.999997798151674e-08,1.9953288573590124e-14,1.162135173830307e-17,8.967801187780768e-18,1.8114606072542595e-15,2.499977853549883e-09,3.1301687122366814e-15,1.9007138658218083e-14,3.3999999909143054e-06,8.076396850737485e-15,1.4844562880737942e-16,2.8920345779526395e-16,1.092211526175823e-15,1.104663892488535e-16
2200,2.339642829094533e-11,1.6606042900278582e-12,9.998252072923833e-09,5.0036760636999706e-14,1.001057051865961e-10,4.502561534190966e-13,1.5523157827543346e-14,2.8323697789708097e-14,1.5999949946767626e-07,8.291937634920853e-15,8.999993120195163e-08,9.520459168177003e-15,5.294447949068275e-14,1.3999999828335843e-06,6.999992951343249e-10,8.112018937125719e-16,9.120403577126797e-22,1.8516812626031387e-21,1.7158709500015733e-17,1.434778171205246e-17,1.9999975990547105e-08,2.068638097453455e-14,1.1973757288820206e-17,8.713320814495793e-18,1.7990946138451472e-15,2.4999749666166423e-09,3.9564774217068556e-15,2.0008887966644127e-14,3.3999999892799676e-06,7.523076003488882e-15,1.6511170264140019e-16,2.9157282479079577e-16,1.3977170625361538e-15,1.224468743390581e-16
2300,2.3309638591454578e-11,1.644475989917659e-12,9.998132052165929e-09,5.5731516191771686e-14,1.0012192032333342e-10,4.958481000436334e-13,1.753005780778686e-14,2.914046456108428e-14,1.5999938946944288e-07,8.33056419990662e-15,8.999992978086971e-08,9.709877592806837e-15,6.045885722167923e-14,1.3999999786836831e-06,6.999992674422259e-10,7.017052618766294e-16,9.351999050982967e-22,1.8674246874006646e-21,1.5374875516401298e-17,1.7897917208693076e-17,1.9999977636798367e-08,2.222436300606029e-14,1.120477762577541e-17,1.078937620080855e-17,2.096322570342155e-15,2.499973486547193e-09,3.924346064995098e-15,2.0819301079257836e-14,3.3999999883065e-06,9.317231946923442e-15,1.795891085556424e-16,3.7002871885688277e-16,1.315046815663358e-15,1.3816476575627677e-16
2400,2.3134595224492112e-11,1.6361245547136919e-12,9.998134498543814e-09,5.5526347888596765e-14,1.0011806674673808e-10,5.01818998438788e-13,1.8689880070194837e-14,2.76286341174578e-14,1.5999936410025614e-07,8.200471782568393e-15,8.999992122267068e-08,1.0518327625387343e-14,6.112556179639004e-14,1.3999999796676133e-06,6.999991217674152e-10,8.854728403803227e-16,1.1231180683252246e-21,2.15438608703437e-21,1.5041872987980502e-17,1.5867130403604263e-17,1.9999975255622247e-08,2.3973564009656885e-14,1.3159295662350212e-17,1.0023995134317751e-17,1.975346904985624e-15,2.49997221891088e-09,3.7445771244651605e-15,2.133558860179121e-14,3.3999999885599045e-06,8.619584422320323e-15,1.6341468322067273e-16,3.7357941943551584e-16,1.3572232223031908e-15,1.3607343076573245e-16
2500,2.3190591708337976e-11,1.717385743290855e-12,9.998006680144567e-09,5.752866465221068e-14,1.0011420794028512e-10,5.896551640811034e-13,1.8970498479719445e-14,2.9827302826658624e-14,1.5999933723314546e-07,8.643236130325147e-15,8.999992316285819e-08,1.1475473305312312e-14,6.689894732913053e-14,1.3999999780670743e-06,6.999991446216656e-10,7.984031981585624e-16,1.0238488871935315e-21,2.3569039469330844e-21,1.925406647702144e-17,1.640209638370924e-17,1.9999976584430154e-08,2.6983996653149218e-14,1.166562542150659e-17,1.0463619092068215e-17,2.1597419375609e-15,2.499972969652217e-09,4.010799720732918e-15,2.4369359983838714e-14,3.3999999891426403e-06,8.89107948846709e-15,1.633391371588841e-16,3.6688262158520374e-16,1.3672463539547573e-15,1.3909785217843485e-16
2600,2.2910866409591868e-11,1.897539915519265e-12,9.997767342518645e-09,5.851332488335222e-14,1.0012201555819514e-10,5.978194935411921e-13,2.0205752277357027e-14,3.2345025474415554e-14,1.5999933886845887e-07,9.250348928282402e-15,8.999992161600471e-08,1.2033940686243996e-14,6.90722074461337e-14,1.3999999786198253e-06,6.999991167644673e-10,8.99049321233092e-16,1.2459120094454628e-21,2.3992819821921532e-21,1.7234672243587842e-17,1.6856629337342986e-17,1.9999973146295592e-08,2.7611964086463347e-14,1.2407536417327195e-17,1.238094978840581e-17,2.1444817223436894e-15,2.4999702854018397e-09,4.26526538538341e-15,2.3722502792320057e-14,3.3999999867431874e-06,9.944366118683272e-15,1.7892423108364268e-16,3.8355031387839627e-16,1.4639512269612007e-15,1.5770536404551015e-16
2700,2.3005295410819537e-11,1.8890300602835854e-12,9.99772957200538e-09,6.397833374318701e-14,1.0014395417737504e-10,5.849002300701213e-13,1.9254315526069792e-14,3.24965786593493e-14,1.5999931951299991e-07,9.787369793810809e-15,8.99999133630121e-08,1.1413485420881113e-14,6.715701234702794e-14,1.3999999746890967e-06,6.999991179943801e-10,8.815781212184359e-16,1.1944885266757512e-21,2.3104602818617806e-21,1.9986545117422998e-17,2.109216748555048e-17,1.9999969983148244e-08,2.5346993775735152e-14,1.4226723670279187e-17,1.1257788548742486e-17,2.3314463640763637e-15,2.4999695038465696e-09,4.382543189784651e-15,2.468507880997244e-14,3.3999999876002487e-06,9.888076996387795e-15,2.016934287451475e-16,3.8583273990723065e-16,1.7641890718854736e-15,1.6289117355807136e-16
2800,2.2956805591029483e-11,1.946183932206751e-12,9.997832476428278e-09,6.622419293063011e-14,1.0015283753314768e-10,6.62376206947149e-13,2.1536894117632735e-14,3.5420343071993747e-14,1.5999926005877712e-07,1.0500462801908478e-14,8.999990677737708e-08,1.2860808628716146e-14,7.974131333664625e-14,1.399999975517892e-06,6.999990108809914e-10,9.221195971185445e-16,1.3299949764907262e-21,2.5383827193969445e-21,1.886860688103974e-17,1.901488108042317e-17,1.9999970856768417e-08,2.6513921024290264e-14,1.4645719698410087e-17,1.2893865003618723e-17,2.299116337374733e-15,2.4999693572714894e-09,4.748445849052653e-15,2.600239226739588e-14,3.3999999874555997e-06,1.153520958729064e-14,1.985938248129181e-16,4.3744079996052197e-16,1.6646225453548327e-15,1.679983132526647e-16
2900,2.2822083288205767e-11,2.1065806388974563e-12,9.997563139134902e-09,6.732015076159652e-14,1.0015896267768046e-10,6.252176838861351e-13,2.1329665710421354e-14,3.586761722050787e-14,1.5999921792858535e-07,1.1053704182914352e-14,8.999990682884178e-08,1.2568850194108398e-14,7.433090018739922e-14,1.3999999742463797e-06,6.999988762087503e-10,9.820587338245391e-16,1.339466257715282e-21,2.355899640065603e-21,2.1450847149564684e-17,2.1319673372988657e-17,1.9999972309667488e-08,3.204543795083525e-14,1.6063638223702077e-17,1.3376384959568574e-17,2.470221116191983e-15,2.499965177532995e-09,4.853018155659228e-15,2.7689853126990057e-14,3.399999985474313e-06,1.0612746874621776e-14,1.966430549373883e-16,4.611700707703367e-16,1.7135483825298376e-15,1.7924618900034281e-16
3000,2.2810656761086763e-11,2.071039358633285e-12,9.997467131292607e-09,6.507569709125741e-14,1.0015745921366033e-10,6.958992947019428e-13,2.154647669470648e-14,3.7854624077975674e-14,1.599992040956966e-07,1.1414140836720962e-14,8.999990412625233e-08,1.3626300432822495e-14,8.290568440278143e-14,1.399999970543991e-06,6.999988823644745e-10,1.050161286548085e-15,1.4586146222491706e-21,2.607052347437729e-21,2.1341062305709755e-17,2.118715320234095e-17,1.9999967957353155e-08,3.1616494463051956e-14,1.6578928391699036e-17,1.383815091106335e-17,2.514787816750287e-15,2.4999672356169996e-09,5.478898011576574e-15,2.844820117981027e-14,3.39999998630847e-06,1.218500867020449e-14,2.1972456774913188e-16,4.703013047322722e-16,2.000703828986727e-15,1.7760568027811183e-16
3100,2.2594701681275115e-11,2.187347791047606e-12,9.99753159483618e-09,7.139751382392127e-14,1.0016485464157174e-10,7.356437591285231e-13,2.2579183926186814e-14,3.720208499506196e-14,1.599992198601407e-07,1.0758168149708288e-14,8.999989756513154e-08,1.4394305493621918e-14,8.143722344494907e-14,1.3999999696369871e-06,6.999988978018331e-10,1.058215806800726e-15,1.5225301621747646e-21,2.86216418373634e-21,2.098714755089464e-17,2.476754876004154e-17,1.9999969847637627e-08,3.012259787810685e-14,1.6615805716070694e-17,1.4148707485991924e-17,2.719257077216884e-15,2.499964805179155e-09,5.790673454037404e-15,2.9324163584514846e-14,3.3999999838185478e-06,1.1609770971474535e-14,2.5272178733656554e-16,4.989383552058602e-16,1.836540119442724e-15,1.8559889295527258e-16
3200,2.2557416442491e-11,2.31061497859348e-12,9.997461178655231e-09,6.967157091514862e-14,1.0018087713029447e-10,7.252493190810273e-13,2.4230275183342182e-14,3.9584073447476135e-14,1.5999921064856836e-07,1.1263815953118705e-14,8.999989799533789e-08,1.4624968242669815e-14,8.938480912754548e-14,1.399999969703614e-06,6.999988000020022e-10,1.2104170580038314e-15,1.6125579286133467e-21,2.955150443313882e-21,2.2414661903834304e-17,2.5646136620140628e-17,1.9999967926168473e-08,3.179065937223822e-14,1.72416867953428e-17,1.3989886135324322e-17,2.9541083800046903e-15,2.4999642226945523e-09,5.367837990946814e-15,3.243261137704592e-14,3.399999985134824e-06,1.2311674456642111e-14,2.3153435184019303e-16,5.004027905145148e-16,2.0090909808598173e-15,1.8864201036110508e-16
3300,2.2531434637491664e-11,2.2732648363699036e-12,9.997205293791461e-09,7.271329201499623e-14,1.0018619262785055e-10,7.896261817097211e-13,2.532837788933366e-14,4.1461440448480476e-14,1.5999913803922342e-07,1.1792872347349198e-14,8.999989913117155e-08,1.428882123607426e-14,9.421248401702625e-14,1.399999970468442e-06,6.999987513874822e-10,1.1485771547153063e-15,1.4667241057358548e-21,2.9182099874048494e-21,2.2762664836160246e-17,2.61946404263584e-17,1.9999964458333623e-08,3.6129786995432735e-14,1.736339669586011e-17,1.5621691105929146e-17,2.7924917518471307e-15,2.4999630175712144e-09,5.846957399400404e-15,3.4309263829110066e-14,3.3999999842360406e-06,1.3474639149085623e-14,2.327606152350523e-16,5.022141940992113e-16,2.1432417318894033e-15,1.889063738265912e-16
