miliseconds,susceptible,exposed,asymptomatic,symptomatic,detected,recovered,deceased,detected_cumulative
3200,14367528.93616223,579.0788912546201,247.6237290980352,246.8876021380545,9.394411513186164,200.11803269983767,10.948416418145738,10.94017994603459
3300,14367510.08691232,586.4204058963834,249.0487584383167,247.3234784426507,9.889735856780142,203.01652199303132,11.31919598764548,11.269808782727385
3400,14367485.439126285,592.0036383837229,251.54180525556998,249.64060012826593,9.806335290144947,217.47898443627955,12.151061818020596,11.523727261219754
3500,14367483.66870867,595.7827801247832,253.21631647314524,250.45397500638273,10.0423062664335,219.44630499950944,12.552220338035061,11.859490163811127
3600,14367465.672586896,602.7181424034943,257.12934939180036,251.9013316411438,10.478583091937248,229.3318466921742,12.48812373112567,12.007958964366521
3700,14367439.682295103,604.1193759005658,260.32583631265805,255.06005943186378,10.658644639052536,233.7433518706775,13.334930971719055,12.670071393938214
3800,14367419.849603783,611.3576099576917,260.93509549644466,255.74698945226862,11.10176315167505,246.64654753871227,13.44733373450184,13.08465653824375
3900,14367407.568705589,612.8188623205854,264.25897581105846,257.0147729417763,11.0579619083526,252.90591872254825,13.942370947575146,13.123330771345046
4000,14367390.030555498,617.9457351145148,267.11385121167615,259.29662619278514,11.639678701422008,260.244625267241,14.416151985230771,13.503440537891782
4100,14367371.6155447,622.5165689057023,266.59524996336756,260.2717796729781,11.92930502537499,266.5943671536935,14.487246947877283,13.792991854022993
4200,14367370.841026446,626.8800777761853,271.2040328374783,262.04589181801157,11.957052475755663,276.38348826878337,15.34448858075781,14.442065058884825
4300,14367340.58264418,635.4258280895352,273.81298144714026,262.87759031499985,12.249372537153063,277.47299647316163,15.562288108824381,14.734228486135684
4400,14367340.834441096,635.6266086216319,275.66881858049015,264.8586968299504,12.52972995058988,283.5680810352881,15.830531196138272,15.132704024214481
4500,14367305.790367443,642.829072202759,278.39884434257755,266.60252015013896,12.873500708165507,294.1162615152166,16.299704937565316,15.202963321966353
4600,14367287.832119802,650.46289368614,277.9979027859352,269.2219674991048,12.854483429077987,298.3002489753842,16.8047327323834,15.732917157562458
4700,14367287.320322782,649.1169166796726,280.68745999434026,270.8920907048509,13.312982010565992,312.35459605512233,17.43421824892218,16.015527547092898
4800,14367262.582585894,659.8068358621093,282.737316654489,272.41852088010097,13.6483827454261,315.3842698996222,17.570550450753665,16.39900072249966
4900,14367238.28747851,662.1904262794461,285.4653829712652,273.28190825129974,13.788141041406318,331.1454786804095,18.04280922158439,16.76608427417155
5000,14367232.776319409,668.5101813193862,289.2782981271089,275.0419885274026,14.088316738317758,329.5513265634768,18.73760474153195,17.19152262577133
