milliseconds,TrkA,pTrkA,pTrkA_Akt,Akt,pAkt,S6,pAkt_S6,pS6,NGF_TrkA
2800,8.519895914624152,4.748855562825505e-06,4.165303830431828e-07,1.1559485540589056,1.5223565562711213e-10,3.5523360365601033,4.784156614223888e-09,1.1193967995659036e-11,0.0007066191520898608
2900,8.519820031628177,5.63919007870336e-06,3.9135813290662434e-07,1.1559486163122743,9.343643901359017e-11,3.552336035824521,3.1712272839513317e-09,1.464688988491514e-11,0.0007251230155926852
3000,8.51986412092025,6.613568300576678e-06,5.068197927339909e-07,1.1559484650905905,1.236662173590711e-10,3.5523360336470176,4.076626120271742e-09,8.55098610328073e-12,0.0008370242757789342
3100,8.519770877477736,6.6733883005015975e-06,5.092318232455215e-07,1.155948470627489,2.3355137995348234e-10,3.55233603170746,8.352072749254844e-09,2.5273188012174702e-11,0.0008574398193264539
3200,8.519669128894238,7.131163357317813e-06,7.0922390540503e-07,1.1559484079701228,1.8934166824568975e-10,3.5523360334017653,7.652947319659981e-09,3.0259133644404876e-11,0.0009609405465687209
3300,8.51961398573738,8.74287658730145e-06,6.763069447190735e-07,1.1559482187308987,2.7104315156529496e-10,3.5523360296788966,9.986771557906829e-09,3.210809067032743e-11,0.0009659637654580073
3400,8.519560104966663,8.841396626150203e-06,7.962891170569347e-07,1.1559481025549976,3.347743684432686e-10,3.552336028422537,1.0173571317756818e-08,3.7756193082692516e-11,0.0010614072945015205
3500,8.519485062505924,1.0065274780456455e-05,9.231690768107577e-07,1.1559480339749695,3.7633578844923325e-10,3.5523360284540737,1.1699593476244835e-08,4.86851355743813e-11,0.0011716209050193227
3600,8.519410784627976,1.0918968331656563e-05,9.836145521339613e-07,1.1559478986168568,3.960050933500559e-10,3.552336026241332,1.3250906900780247e-08,4.627781063974833e-11,0.0012628413455107283
3700,8.519363407910495,1.1665785422741728e-05,1.1467718289974974e-06,1.1559479156458754,4.1193022885036286e-10,3.5523360249997333,1.7774653189030957e-08,5.377271260430374e-11,0.0013017657797116124
3800,8.519287508901453,1.262182435996297e-05,1.1679871372391372e-06,1.1559476545829548,4.5283825659028874e-10,3.552336020937394,1.913485142007574e-08,7.064287776494895e-11,0.0012825568084390644
3900,8.519165121922466,1.2487652917743753e-05,1.3218295498162816e-06,1.1559476201370693,5.095623698945591e-10,3.5523360174958913,2.0208527694193737e-08,8.227035237564448e-11,0.0014128714633739896
4000,8.519121563721695,1.3409984460857062e-05,1.5632493001256023e-06,1.1559474571316188,6.622953972612015e-10,3.5523360156730246,2.2146866254297482e-08,9.06402883244211e-11,0.0015350526934001917
4100,8.519032080733284,1.5087017202882834e-05,1.6023103553389297e-06,1.1559472425896071,7.047650109963843e-10,3.552336014571034,2.7855082414531542e-08,9.887657692839526e-11,0.0015499395757135942
4200,8.519060443856926,1.668767504022345e-05,1.8569944131678185e-06,1.155947155912557,7.826782070884149e-10,3.5523360112321183,3.095360003158718e-08,1.1899242625881343e-10,0.0016101273169669217
4300,8.51891959918684,1.7534545920815144e-05,2.00276886748761e-06,1.1559470749418708,8.555836665433912e-10,3.5523360069065673,3.33845868719057e-08,1.3459532430896439e-10,0.001694484036796433
4400,8.518866646766577,1.914880415304888e-05,2.104284018438666e-06,1.1559467335808082,9.254093616919525e-10,3.5523360008836287,3.6611952193329574e-08,1.6516580964686003e-10,0.0018082762061687788
4500,8.518786613003627,2.0222045536592326e-05,2.2782601745879645e-06,1.1559466565818757,1.0794305863858798e-09,3.55233599855754,3.95303428866702e-08,1.7107768012639743e-10,0.0018083017710309257
4600,8.518604465418745,2.0718183878507714e-05,2.537970382389587e-06,1.1559463292897363,1.2169407982760729e-09,3.5523359945130317,4.541496058323214e-08,2.0056221956407268e-10,0.0019341365313876
4700,8.518544274507207,2.1698349529703224e-05,2.6642834012815583e-06,1.1559461766162957,1.2952446331577803e-09,3.5523359898289173,5.106709122448492e-08,2.2333620309128283e-10,0.0020586590997412483
4800,8.518450651560192,2.343490652338833e-05,3.026589890611564e-06,1.1559459952267583,1.4446662291369292e-09,3.5523359847518607,5.7315030833785375e-08,2.6326073825471164e-10,0.0021155093970491234
4900,8.518402924167937,2.550046521296465e-05,3.2945053510044927e-06,1.1559457384237877,1.6383372523485396e-09,3.552335975306003,6.254953761806169e-08,2.95358740813466e-10,0.002166551933073348
5000,8.51832811005623,2.6615812105609016e-05,3.4362819805845466e-06,1.1559453589385031,1.7431643427385906e-09,3.55233597145129,6.852852450675695e-08,3.380667389063252e-10,0.002254176438101592
