milliseconds,Mdm2,p53,Mdm2_p53,Mdm2_mRNA,ARF,ARF_Mdm2,damDNA,p53deg,p53syn,mdm2deg,mdm2syn,Mdm2mRNAdeg,Mdm2mRNAsyn,totdamDNA,totp53,totMdm2
2700,5.12981645573014,5.136045052754227,94.8671545475708,0.001339352553885174,0.0,0.0,0.0,0.20747216682819117,0.20729554482327608,0.006044184732205898,8.703330178251964e-07,1.828234754304121e-07,0.0013562009697632353,0.0,99.99915618409243,99.99401543985837
2800,5.131551232273525,5.135305646746073,94.8574569608357,0.0014558087628693483,0.0,0.0,0.0,0.22011795558581904,0.213049399933879,0.006307368953248391,9.719113914530151e-07,1.992891384163302e-07,0.0014336268325850759,0.0,99.99911470850707,99.99383844808439
2900,5.137801472405245,5.141717262564273,94.85634676629608,0.001441919087191086,0.0,0.0,0.0,0.23068811071434847,0.22668651540988657,0.0064241921702221936,1.0715339061827086e-06,2.1464593658272646e-07,0.0014385879701938158,0.0,99.99907913694351,99.99376169466274
3000,5.140465531380496,5.147515550508259,94.84813011734576,0.0014854042165351863,0.0,0.0,0.0,0.2406511735183909,0.22900051772126162,0.006662994563197652,1.161295762436378e-06,2.2493373192927807e-07,0.0015033115153087818,0.0,99.99907532251585,99.99355343586718
3100,5.145383969957075,5.149376396881154,94.84650443171428,0.0015827249275469516,0.0,0.0,0.0,0.24826085431298672,0.23815037712963594,0.0069421405083747445,1.2048505339661498e-06,2.428280526918988e-07,0.0015653566641832867,0.0,99.99905497565757,99.99305658701253
3200,5.1485290582020555,5.155265343799459,94.84435841278516,0.0016352394397199258,0.0,0.0,0.0,0.2552680752387658,0.25114367016067657,0.007023084151023786,1.2939387271753456e-06,2.644168402865721e-07,0.0016443507281575034,0.0,99.99900103564154,99.99305753109262
3300,5.158998038621417,5.164764338672611,94.83435280110298,0.0016572307053111278,0.0,0.0,0.0,0.2621583828086577,0.26097616419541225,0.007182471726573563,1.3886255799994329e-06,2.71829408845531e-07,0.0016629585157742581,0.0,99.99897770291328,99.9926227359016
3400,5.163136030291788,5.1665180861318944,94.82961142293254,0.0017213229797483558,0.0,0.0,0.0,0.26217054544896495,0.26075137692936823,0.007586262712236965,1.485721804075322e-06,2.846335260281503e-07,0.0017495517360290452,0.0,99.99895026463949,99.99260716587676
3500,5.165779775655529,5.168910247747144,94.82804347723089,0.0017522841820756256,0.0,0.0,0.0,0.2683226565526552,0.2688047149140198,0.007600894869191382,1.488806936492013e-06,3.116601337528004e-07,0.0017967719585842642,0.0,99.99892697492986,99.99223982368159
3600,5.167006986964915,5.178027380479769,94.81863134281896,0.0017941412653000614,0.0,0.0,0.0,0.2831561450022611,0.2750634508078251,0.007820514964583676,1.5886997963687607e-06,3.2818041691735007e-07,0.001858271640855561,0.0,99.99890893005501,99.99198137196463
3700,5.172413979330068,5.1807133128325935,94.82032328319703,0.0018558371253403834,0.0,0.0,0.0,0.2846125148951682,0.29427149746189013,0.008207681650034616,1.666944692065589e-06,3.406266201809331e-07,0.0018999319437840172,0.0,99.99891095066367,99.99174173553682
3800,5.176817568660215,5.18553348186122,94.80924756721878,0.0019019553579505064,0.0,0.0,0.0,0.3001827723719977,0.30195472970043796,0.008291800716582873,1.7661511220417247e-06,3.7434839244158957e-07,0.0019230845851552672,0.0,99.99887768037622,99.99159179795927
3900,5.184519458693637,5.194651796424699,94.80374378507828,0.0019956341125536813,0.0,0.0,0.0,0.30995443615618895,0.3072349157909792,0.008735846111553258,1.8832646408647079e-06,3.803465081068913e-07,0.0019666292384604113,0.0,99.99886248384226,99.99128848587205
4000,5.19096182250611,5.196164155375577,94.80382154270133,0.002026295575579133,0.0,0.0,0.0,0.31509828024110503,0.31541257014508567,0.008719985203842855,1.975121920752844e-06,4.125468160897585e-07,0.002057210192523451,0.0,99.9988423036368,99.99118388950268
4100,5.19009414126004,5.19850591985535,94.79420386314536,0.0021283653877222355,0.0,0.0,0.0,0.3205068332681487,0.3144902363964718,0.008891764912687134,2.083722230215775e-06,4.191877442073127e-07,0.002106690742004556,0.0,99.99882034552509,99.9909946236527
4200,5.194433849268859,5.208171070974326,94.79050087031861,0.002172473885712493,0.0,0.0,0.0,0.3323392861167627,0.3241296226570821,0.00923189782695738,2.175347409697782e-06,4.4352864333840915e-07,0.0021705180131756604,0.0,99.9987789448365,99.99068855115357
4300,5.20339187993438,5.212552031601117,94.78606306595914,0.0021845815772000626,0.0,0.0,0.0,0.33238942158656953,0.34027418729624953,0.009663185739012366,2.3323360758071396e-06,4.718868770950014e-07,0.0021917490289155724,0.0,99.99875527198952,99.99057415138515
4400,5.206318299082145,5.216618967704503,94.78643125607621,0.0022835568180000695,0.0,0.0,0.0,0.3497329800338425,0.3429153776313027,0.009609576291117024,2.4266174172265497e-06,4.949668626194558e-07,0.002261567955799477,0.0,99.9987379109763,99.99033257013627
4500,5.209368845477795,5.216982249368312,94.77530702861976,0.0023312502203670783,0.0,0.0,0.0,0.35138363948998286,0.3499513223138336,0.01002410096743152,2.5614563984384115e-06,5.102400967925677e-07,0.0023039712877837306,0.0,99.99871505492607,99.98993191363094
4600,5.216066146371002,5.225651137700629,94.77520648407757,0.0023870825472367386,0.0,0.0,0.0,0.36168113990615164,0.3645807914398458,0.010218965975840094,2.6586476040200282e-06,5.364316844922474e-07,0.002365817916883819,0.0,99.99871232497568,99.98994487321113
4700,5.2174305959348,5.2268902794998855,94.76927325581761,0.002389742334907889,0.0,0.0,0.0,0.3644474405367755,0.36785985891416006,0.010563941338403944,2.8113331832969137e-06,5.61811813358374e-07,0.0023969036525406115,0.0,99.99868608908898,99.98943967003889
4800,5.2249208895183425,5.232620854819114,94.76515154338429,0.002473097712620149,0.0,0.0,0.0,0.37552985052086,0.3777822016452533,0.010470799460202867,2.8576070885434456e-06,5.943861037036152e-07,0.0024543844410735115,0.0,99.99866841498807,99.9893837894029
4900,5.230617193551022,5.235697701219277,94.76292827507632,0.002499541946687626,0.0,0.0,0.0,0.3796598529775647,0.3773909024894548,0.010742254963552116,3.0053315181364786e-06,6.16674630189335e-07,0.002480924061757022,0.0,99.99865323461482,99.98910240203558
5000,5.233171556387822,5.241126495978942,94.75604220748751,0.0025958265451604943,0.0,0.0,0.0,0.3919445179611565,0.39040957477856175,0.011170889611772084,3.139503578940133e-06,6.447106919978748e-07,0.002529148234511369,0.0,99.99861785939872,99.98879682066898
