milliseconds,_75,_79,_84,_96,_99,_101,_105,_129,_147,_153,_174,_181,_198,species_1,species_2,species_3,species_4,species_5,species_6,species_7,species_8,species_9,species_10,species_11,species_12,species_13,species_14,species_15,_5,_9,_11,_13,_15,_19,_21,_25,_27,species_16,species_17,species_18,species_19,species_20,species_21,species_22,species_23,species_24,species_25,species_26,species_27,species_28,species_29,species_30,species_31
2300,0.0032514751956047075,7.636759199139533e-07,0.027850840298756684,7.554138621031029e-12,0.025424944151460373,0.00019817678218923742,4.1296185481735776e-06,1.717595261135898e-10,0.02039820909389307,9.258782708537378e-20,0.00020337929261493473,3.8477762798172943e-10,3.939403053023562e-15,0.00015373044185639854,3.2670119802109704e-05,0.07352205364231952,2.710010920499729e-10,1.1963498936387552e-05,2.3644869027175313e-19,3.244508423265493e-05,2.0364347635756956e-07,3.064420035757968e-05,1.9167210208406498e-10,9.635228024157411e-13,7.02922470779029e-08,1.0313398496617742e-46,4.1550466170247294e-46,3.717777767789502e-05,0.003553716752144655,9.756316420926983e-13,3.585117477483681e-06,9.635228024157623e-13,0.0003583249038057998,2.9820460381862484e-10,0.003936022866868079,2.254615458669175e-06,8.256056982772042e-10,6.454450216475319e-09,0.009944552581201796,9.756316635388259e-13,1.5974563181179854e-14,4.747764669697844e-10,9.635228024157623e-13,3.571402503951451e-06,6.410853020817767e-09,0.00016962349646420366,3.9905373100839474e-10,9.635228024157411e-13,1.5974563354637197e-14,0.09999999516417526,2.0237914250161732e-11,2.4348771538165897e-14,4.239414295374815e-06
2400,0.003388050563748019,8.651252027186375e-07,0.02902184906319272,9.695435319697983e-12,0.026202150967321383,0.00020501116086864981,4.606456406268037e-06,2.2558710685500212e-10,0.02105297363093672,1.7279361843945572e-19,0.00021112283452007856,4.739472119142119e-10,5.4829241281980425e-15,0.00015634650234890127,3.3643493542304176e-05,0.07573614421900106,3.531055745237155e-10,1.3341837826304783e-05,4.340338142129463e-19,3.3395823630919036e-05,2.2606924565991625e-07,3.076603888962462e-05,2.3464004694224073e-10,1.2393773291611143e-12,7.805055216748605e-08,3.2430787994575744e-46,1.2689394317667339e-45,3.846536596873821e-05,0.003819548416908697,1.3144138734598209e-12,3.841122351006362e-06,1.239377329161151e-12,0.0003777032859691881,3.9731681882909056e-10,0.004201999089022057,2.4380727571222825e-06,9.689608060665854e-10,7.786014194461328e-09,0.010559345603603444,1.3144139151171648e-12,2.2538649907176348e-14,6.273109077381845e-10,1.239377329161151e-12,3.825344415657746e-06,7.730415129421281e-09,0.00017796597101329682,4.657191762205185e-10,1.2393773291611143e-12,2.253865026066592e-14,0.09999999515914218,2.5261052066265696e-11,3.429444334783077e-14,4.573591608579372e-06
2500,0.0035242303412817413,9.749545526141843e-07,0.0301896095121868,1.2314630783002565e-11,0.02696097756404335,0.00021169131949276345,5.111826122099504e-06,2.9275128017965227e-10,0.021693628505735654,3.1366494377939895e-19,0.0002187835120787988,5.781520867374559e-10,7.526031397950115e-15,0.00015893223948661948,3.45901603844039e-05,0.07789303233950493,4.548006946652262e-10,1.4801943418988199e-05,7.756989001183106e-19,3.431894878794855e-05,2.4970374270009093e-07,3.088705605085214e-05,2.8458221792532207e-10,1.57531002534389e-12,8.623099870265363e-08,9.517166901413435e-46,3.628418903080121e-45,3.9730813702450405e-05,0.004091289863386319,1.7467522059358988e-12,4.1013693234079e-06,1.5753100253439521e-12,0.0003970952981408793,5.225196912982577e-10,0.004470963779778489,2.62732320972039e-06,1.1283824281528135e-09,9.311955003106377e-09,0.011175243219999867,1.7467522844478365e-12,3.131257774335651e-14,8.18505195190897e-10,1.5753100253439521e-12,4.083341805554197e-06,9.241815671121198e-09,0.00018630316755121107,5.395247091145289e-10,1.57531002534389e-12,3.1312578441219835e-14,0.09999999515318207,3.120789344181624e-11,4.756188990517643e-14,4.917144743623527e-06
2600,0.00366001503387431,1.0934601390932453e-06,0.031354130656225845,1.5491811554396274e-11,0.027702159203316375,0.00021821859397922554,5.645673465636316e-06,3.7574917062363793e-10,0.022320655407899626,5.541205250203647e-19,0.00022636228858577867,6.990241467091136e-10,1.0198950286031334e-14,0.0001614930497202721,3.551107232593352e-05,0.07999474015177922,5.795996030077173e-10,1.6343532171108422e-05,1.3506363503860195e-18,3.5215452867857236e-05,2.745349439172704e-07,3.100747858277107e-05,3.42222529358026e-10,1.9804490123553043e-12,9.483009874025033e-08,2.570762156340418e-45,9.594351105227564e-45,4.097465057066044e-05,0.004368634931852278,2.2922156029945146e-12,4.365497978893594e-06,1.980449012355406e-12,0.00041649544878144605,6.790169221519235e-10,0.0047425417031364105,2.8222237044717587e-06,1.3046877940266266e-09,1.1049229932403182e-08,0.011791334379984473,2.2922157465922102e-12,4.288685932301933e-14,1.055741309495911e-09,1.980449012355406e-12,4.34502936594339e-06,1.0961629140923851e-08,0.00019463489408399454,6.20813350937324e-10,1.9804490123553043e-12,4.288686065624303e-14,0.09999999514618159,3.819091808695058e-11,6.502891925682945e-14,5.269762756005378e-06
2700,0.0037954051537661573,1.2209341293222338e-06,0.03251542148078294,1.9316346196568243e-11,0.028426393332723367,0.00022459451219253337,6.20789437399057e-06,4.774061895616508e-10,0.022934517957488028,9.572010154059153e-19,0.0002338601153895612,8.382742807541153e-10,1.3658730555507272e-14,0.0001640332356270799,3.6407143267927584e-05,0.08204318993783254,7.314530383133352e-10,1.7966169253536327e-05,2.3009793867914666e-18,3.6086291692236554e-05,3.005491567307232e-07,3.112745072080726e-05,4.0831802531871164e-10,2.4646900510007e-12,1.0384382047622287e-07,6.819056197675488e-45,2.487714325251593e-44,4.2197392728548395e-05,0.004651289537597189,2.973199448088518e-12,4.633163915830137e-06,2.4646900510008628e-12,0.0004358993139100047,8.727435606099066e-10,0.005016381109222839,3.0226334203293304e-06,1.4986760792350738e-09,1.3015198682129917e-08,0.012406786038178534,2.9731997045048677e-12,5.797275601742957e-14,1.3473841068023463e-09,2.4646900510008628e-12,4.610058326205948e-06,1.2906798030990508e-08,0.00020296102986806373,7.099205768787758e-10,2.4646900510007e-12,5.797275850081018e-14,0.0999999951380208,4.6328990357450936e-11,8.77495616182199e-14,5.6311430045968125e-06
2800,0.00393040121969485,1.3576647155399477e-06,0.033673490946386116,2.388745572967433e-11,0.029134342135356914,0.00023082077292201677,6.79833987013801e-06,6.008977135319543e-10,0.0235356624931023,1.6154086156295542e-18,0.00024127793205271956,9.976908815991344e-10,1.809204838162235e-14,0.00016655644967429942,3.727925081767687e-05,0.08404021172759117,9.147770784859038e-10,1.9669283011555473e-05,3.833140831325252e-18,3.693238513454024e-05,3.2773128582227003e-07,3.1247107745232374e-05,4.836582401523044e-10,3.0387143828520445e-12,1.1326767880794606e-07,1.7094032828947904e-44,6.110110123663346e-44,4.339954317814533e-05,0.00493897114079365,3.815133841843306e-12,4.904037996590717e-06,3.0387143828523005e-12,0.00045530310526853765,1.110419498325969e-09,0.005292152082879107,3.2284137959816714e-06,1.7111261439661466e-09,1.522757678221817e-08,0.01302083598960699,3.815134288129312e-12,7.74146267202436e-14,1.702849588293155e-09,3.0387143828523005e-12,4.87809571179632e-06,1.5094585073086655e-08,0.00021128146128636058,8.071736340742375e-10,3.0387143828520445e-12,7.741463121586524e-14,0.0999999951285733,5.5747273212243544e-11,1.1697179484157693e-13,6.000990914994048e-06
2900,0.004065003756822887,1.5039361419257012e-06,0.03482834798868535,2.931489152001143e-11,0.029826633843111076,0.0002368992343086645,7.416818752072105e-06,7.497767872652938e-10,0.02412451859652358,2.671339160841956e-18,0.0002486166664937879,1.1791370852514694e-09,2.372089172160979e-14,0.00016906550220351077,3.812823744800551e-05,0.08598754663763641,1.13448705185749e-09,2.145217337214517e-05,6.261192759381863e-18,3.775461824525926e-05,3.5606490285614577e-07,3.136651490645323e-05,5.690641065448167e-10,3.7139638430009985e-12,1.2309675652225198e-07,4.099556261255431e-44,1.4384871195100213e-43,4.458159206409232e-05,0.00523140839374332,4.8467132864726186e-12,5.1778058834924676e-06,3.713963843001393e-12,0.0004747038567617244,1.3996201048332343e-09,0.005569545698525284,3.4394285012530286e-06,1.942796849287917e-09,1.7704386640757335e-08,0.013632789906837556,4.846714046266812e-12,1.0221292316549942e-13,2.132691025455624e-09,3.713963843001393e-12,5.1488238553654375e-06,1.754252429480881e-08,0.00021959613583357178,9.128916218745804e-10,3.7139638430009985e-12,1.0221293110937549e-13,0.09999999511770657,6.6576807328188e-11,1.5416959730534698e-13,6.379019796960672e-06
3000,0.004199213296663941,1.6600287317743197e-06,0.035980001518520606,3.571953752033825e-11,0.030503864881092534,0.00024283189627958762,8.063101705694812e-06,9.280023703256306e-10,0.024701499788205405,4.340246054577817e-18,0.00025587723514036394,1.3845490787544413e-09,3.0806791440437086e-14,0.00017156268920989222,3.8954912076515266e-05,0.0878868531415205,1.3960313984688416e-09,2.3314024040031238e-05,1.0052968583743883e-17,3.855384253277164e-05,3.8553245142011816e-07,3.148572181569376e-05,6.653872318514294e-10,4.502642741272196e-12,1.3332577350732788e-07,9.703613930079998e-44,3.338475243262746e-43,4.5744017024704394e-05,0.00552834067308595,6.100094169934115e-12,5.4541673837571875e-06,4.502642741272795e-12,0.0004940991056828587,1.7488360160784705e-09,0.00584827263282455,3.655543404974585e-06,2.194427153173314e-09,2.0463914142377437e-08,0.014242015491416746,6.100095439468043e-12,1.3354079351433845e-13,2.6486734817929796e-09,4.502642741272795e-12,5.4219397426974665e-06,2.0268376893672756e-08,0.00022790501404493577,1.0273853052781448e-09,4.502642741272196e-12,1.3354080727802916e-13,0.09999999510528217,7.895433185576576e-11,2.01066087140556e-13,6.764950627698059e-06
3100,0.0043330303770095415,1.826218914587085e-06,0.03712846042198962,4.3234041123359056e-11,0.031166601714379367,0.00024862088490085524,8.73692495441436e-06,1.1399629640312974e-09,0.025267004165005106,6.9274553742189595e-18,0.0002630605430787939,1.6159339069909716e-09,3.965530720830273e-14,0.00017404987717129164,3.976005150132311e-05,0.08973971225774245,1.7054215254727558e-09,2.525391351482437e-05,1.586613238548711e-17,3.93308772008439e-05,4.1611540305101134e-07,3.160475943703737e-05,7.73509006195772e-10,5.417711486643376e-12,1.439491383759111e-07,2.1994345555406823e-43,7.434073327585134e-43,4.6887283525149905e-05,0.0058295176509010945,7.611113092319548e-12,5.732835862353098e-06,5.41771148664427e-12,0.000513486809962071,2.1675365252565313e-09,0.006128061971686992,3.876626545813538e-06,2.466734845811339e-09,2.3524660880527593e-08,0.014847937692996827,7.611115172955941e-12,1.7276251573324187e-13,3.2638523392258203e-09,5.41771148664427e-12,5.697154415610494e-06,2.329008298652893e-08,0.00023620807274082512,1.1509567839728646e-09,5.417711486643376e-12,1.727625390827451e-13,0.09999999509115588,9.302201065850577e-11,2.5965938488167703e-13,7.158511846165821e-06
3200,0.004466455541857243,2.002779252856222e-06,0.03827373356051466,5.200347536172156e-11,0.03181538224282097,0.0002542684408759798,9.437992941444415e-06,1.390504829470991e-09,0.02582141492772671,1.0881377953986814e-17,0.00027016748419475734,1.87536726475388e-09,5.062258584522165e-14,0.00017652855637423432,4.0544401573579494e-05,0.09154763130187396,2.0692658773494495e-09,2.7270823364797527e-05,2.4655293617140816e-17,4.0086510224990176e-05,4.4779435339885614e-07,3.17236485913768e-05,8.943396823914153e-10,6.472860526306775e-12,1.5496097934792274e-07,4.832665493231561e-43,1.606414001667632e-42,4.801184515073761e-05,0.006134698939990065,9.419473033826769e-12,6.013537763473352e-06,6.47286052630809e-12,0.0005328652965745115,2.6662393639278644e-09,0.006408660311929504,4.102548103539579e-06,2.7604166969130104e-09,2.6905303255069347e-08,0.015450035329561922,9.419476385609033e-12,2.2145747344519504e-13,3.992657947236052e-09,6.47286052630809e-12,5.9741924775142075e-06,2.662572088266382e-08,0.0002445052970245811,1.2838994829852634e-09,6.472860526306775e-12,2.2145751233656347e-13,0.09999999507517823,1.0892707376412274e-10,3.3225521763156023e-13,7.559439172053765e-06
3300,0.004599489341339083,2.189978468790134e-06,0.039415829770909114,6.218599729004522e-11,0.03245071717392937,0.0002597769083048989,1.0165980954862312e-05,1.68496054160678e-09,0.026365100899732635,1.6886373788033306e-17,0.0002771989413126233,2.164991274842479e-09,6.412241180290574e-14,0.0001789998792398604,4.1308678349845024e-05,0.09331204759191401,2.4948041538593362e-09,2.9363646311269718e-05,3.7855062327147444e-17,4.0821499403723644e-05,4.805491205211862e-07,3.18423993821187e-05,1.0288174630685196e-09,7.682485297773543e-12,1.6635517595878588e-07,1.093985866214386e-42,3.55777516036319e-42,4.9118143895968606e-05,0.0064436537451625885,1.1568912833446474e-11,6.296012139080696e-06,7.682485297775454e-12,0.0005522332241053435,3.256578880299925e-09,0.006689830877194765,4.333180371002793e-06,3.076148198411586e-09,3.0624653340139146e-08,0.016047837749745754,1.1568918168153266e-11,2.8144429470285397e-13,4.850978393647089e-09,7.682485297775454e-12,6.252791606819795e-06,3.0293468203766774e-08,0.0002527966814900669,1.4264981274369769e-09,7.682485297773546e-12,2.814443588225966e-13,0.09999999505719458,1.2682147675814777e-10,4.2149925510528805e-13,7.967475427369733e-06
3400,0.004732132331646611,2.388081471741537e-06,0.04055475786544635,7.395344661786871e-11,0.03307309236904734,0.0002651487147529855,1.0920539781910359e-05,2.0291728239926582e-09,0.02689841728412457,2.5812564884175924e-17,0.0002841557863549625,2.4870125199892948e-09,8.062846217231401e-14,0.00018146488595150757,4.2053569814185865e-05,0.0950343352550716,2.9899374433932527e-09,3.1531200056092135e-05,5.728484224933622e-17,4.153657376822447e-05,5.143589643615732e-07,3.1961031208140463e-05,1.1779076918000817e-09,9.061697582589758e-12,1.7812543289619322e-07,2.3110645361976673e-42,7.394921550396237e-42,5.020661054077134e-05,0.0067561603539292294,1.4107459768395213e-11,6.580009941089734e-06,9.061697582592491e-12,0.0005715893632057791,3.951364524831519e-09,0.006971351999196246,4.568397721808373e-06,3.414582902037894e-09,3.47016059002291e-08,0.016640918471374486,1.410746811934616e-11,3.547940188626254e-13,5.85623345832056e-09,9.061697582592491e-12,6.532701847540716e-06,3.4311547701305886e-08,0.0002610822122433096,1.5790283666771574e-09,9.06169758258976e-12,3.547941226706582e-13,0.09999999503704544,1.4686171333541013e-10,5.303968531688493e-13,8.382370304155912e-06
3500,0.004864385074962182,2.597349384348958e-06,0.041690526631924456,8.74920572758152e-11,0.033682969371385166,0.00027038636744185495,1.1701296603191894e-05,2.429527714009938e-09,0.027421705977946707,3.8932424927842134e-17,0.0002910388804649398,2.843699625377834e-09,1.0068532478846752e-13,0.00018392437919775243,4.277973654147701e-05,0.0967158062213857,3.5632663800448847e-09,3.377223046482516e-05,8.557082168755701e-17,4.223243433613438e-05,5.492025758121056e-07,3.207955517731323e-05,1.342601846491164e-09,1.0626268121444193e-11,1.9026527375616614e-07,4.773605844765691e-42,1.5029116049513436e-41,5.127766486551654e-05,0.007072005925391993,1.7087537578532708e-11,6.86529375333853e-06,1.0626268121448052e-11,0.0005909327185614097,4.764660705918629e-09,0.007253016784509902,4.808076584961866e-06,3.776353367712195e-09,3.915511068008689e-08,0.017228894490193405,1.7087550464262144e-11,4.4386365302115095e-13,7.02746808532587e-09,1.062626812144805e-11,6.813685313423238e-06,3.8698200981735106e-08,0.0002693618826311762,1.7417571259327397e-09,1.0626268121444194e-11,4.438638185683995e-13,0.09999999501456687,1.6920832859853584e-10,6.623564432818012e-13,8.803880231825997e-06
3600,0.004996248139387996,2.8180395691409715e-06,0.04282314483373251,1.0300312829233291e-10,0.034280786589071466,0.00027549244363625155,1.2507857240212457e-05,2.892984349057985e-09,0.027935296045895758,5.804083754014381e-17,0.0002978490741420636,3.2373810003740595e-09,1.2491636421449263e-13,0.00018637892496007992,4.348781274198287e-05,0.09835771331221137,4.224126400953013e-09,3.6085418581630326e-05,1.2638093123979552e-16,4.290975510119599e-05,5.850581489315048e-07,3.2197969917123535e-05,1.523916603731794e-09,1.2392594029015527e-11,2.027680636969309e-07,9.676023422390883e-42,2.999307118877558e-41,5.23317159240625e-05,0.007390986171759954,2.0566126201645365e-11,7.151637365190126e-06,1.2392594029020915e-11,0.0006102625281649694,5.7118587705780126e-09,0.007534632354254825,5.052095417053445e-06,4.162071490879766e-09,4.4004135591045245e-08,0.017811423545168084,2.056614584105385e-11,5.513223853772356e-13,8.385438663855252e-09,1.2392594029020915e-11,7.095515743194292e-06,4.347165218241973e-08,0.0002776356970245757,1.914942692931062e-09,1.2392594029015528e-11,5.513226460778658e-13,0.09999999498959079,1.940255406198568e-10,8.212243974172557e-13,9.231768208644289e-06
3700,0.00512772209886727,3.050405656758702e-06,0.04395262120992188,1.2070355073821623e-10,0.03486696278635544,0.0002804695606332978,1.333981315564509e-05,3.427091300257893e-09,0.028439504754766958,8.5242231649399e-17,0.0003045872074247505,3.670443149032991e-09,1.5402055660426368e-13,0.00018882931051738373,4.417840864678701e-05,0.09996126072179903,4.982611468057827e-09,3.846940110827797e-05,1.840142854577417e-16,4.356918484619583e-05,6.21903748826641e-07,3.2316309567585406e-05,1.7228931611512866e-09,1.4377753511801357e-11,2.1562713480604705e-07,1.8470380587834971e-41,5.65627862540495e-41,5.3369162520502004e-05,0.007712904662394423,2.4605099435801554e-11,7.438824788194586e-06,1.437775351180879e-11,0.0006295778175425366,6.809719927535072e-09,0.007816017578781921,5.30033466656547e-06,4.572325971481365e-09,4.926759783631455e-08,0.018388194171065467,2.4605128869070136e-11,6.801520245224202e-13,9.952672798353722e-09,1.4377753511808789e-11,7.377977532827586e-06,4.865003630007127e-08,0.0002859036283992959,2.0988337862439213e-09,1.437775351180136e-11,6.801524270845123e-13,0.09999999496194502,2.2148124795892406e-10,1.0112898948380539e-12,9.665803507333541e-06
3800,0.0052588075331309585,3.2946975689057387e-06,0.045078964475261246,1.4082676002688788e-10,0.03544189334612239,0.00028532040994536914,1.4196733507138764e-05,4.040034707655929e-09,0.028934636834430125,1.2407279767082458e-16,0.00031125410992269135,4.145327407046746e-09,1.8880556881027207e-13,0.00019127567605047399,4.4852108658576864e-05,0.10152759147444743,5.849624428037681e-09,4.09227484515909e-05,2.655527202972272e-16,4.4211346285998344e-05,6.597167825417271e-07,3.2434548929100235e-05,1.94059587954091e-09,1.6599290612908128e-11,2.288356001414234e-07,3.590492372412351e-41,1.08320652753902e-40,5.439039303724202e-05,0.008037573321693778,2.927094644682067e-11,7.726651028196271e-06,1.6599290612918277e-11,0.0006488782455925852,8.076505160586734e-09,0.008097005525906482,5.552676767057935e-06,5.0076854419179515e-09,5.496439956351195e-08,0.018958938198213385,2.927099015959179e-11,8.337282429399222e-13,1.1753606984764985e-08,1.6599290612918277e-11,7.660866422890511e-06,5.4251442586231095e-08,0.0002941657018359234,2.2936713958810496e-09,1.659929061290813e-11,8.337288591905593e-13,0.09999999493145427,2.5174590730209425e-10,1.2373821430922674e-12,1.0105761781506901e-05
3900,0.005389505027604118,3.55116154964042e-06,0.046202183320317156,1.6362304937553648e-10,0.03600595774115625,0.0002900476916899573,1.5078180427529566e-05,4.740645539423556e-09,0.029420986502888023,1.7831414091158065e-16,0.0003178506010850343,4.664528949166741e-09,2.3016325394581587e-13,0.00019371861679720877,4.550947609747991e-05,0.10305781047766246,6.83689381544317e-09,4.344400878086728e-05,3.785989652453657e-16,4.483683942514336e-05,6.984748371844711e-07,3.255271326824009e-05,2.1781118755076637e-09,1.9075415771704814e-11,2.4238664206764276e-07,6.637663290071051e-41,1.9791939274163466e-40,5.53957862776391e-05,0.008364811066297289,3.4635496732859974e-11,8.01492012630888e-06,1.9075415771718527e-11,0.0006681630310978122,9.531973534591995e-09,0.008377438600193061,5.809006082137996e-06,5.468695510149992e-09,6.111329808208117e-08,0.01952340856140534,3.4635560742127206e-11,1.0157764558860388e-12,1.3814607667078831e-08,1.9075415771718527e-11,7.943987605500996e-06,6.029377596275553e-08,0.0003024218981299673,2.4996866658195395e-09,1.9075415771704817e-11,1.0157773838645239e-12,0.09999999489793963,2.849930987835076e-10,1.5048256936054131e-12,1.0551424545186235e-05
4000,0.005519815173356504,3.820040187501931e-06,0.04732228641150693,1.8936052306759483e-10,0.03655951512653617,0.0002946541555006142,1.5983699558870073e-05,5.538452297159356e-09,0.029898836534059565,2.5378290676736833e-16,0.0003243774902127593,5.230593949318408e-09,2.791091601348642e-13,0.00019615834449234311,4.615105090054147e-05,0.10455297005474327,7.957027607817567e-09,4.603168147011733e-05,5.346611985465707e-16,4.5446240347283944e-05,7.381550813189878e-07,3.2670799178202264e-05,2.436549820934447e-09,2.1824772576295076e-11,2.5627330325168157e-07,1.2235675948636004e-40,3.6016172911830854e-40,5.638571121602362e-05,0.00869444443299413,4.077548598409827e-11,8.3034461057544e-06,2.182477257631343e-11,0.0006874317693170016,1.1197519565517267e-08,0.008657171427584471,6.069208900469401e-06,5.955883922182188e-09,6.773296477353314e-08,0.020081393650070913,4.0775578751368056e-11,1.2304603290779443e-12,1.6164113487295157e-08,2.1824772576313425e-11,8.227156587299485e-06,6.679482474162524e-08,0.0003106722231468887,2.71710298178699e-09,2.1824772576295082e-11,1.2304617112396544e-12,0.09999999486121958,3.21398435423227e-10,1.819542960793035e-12,1.1002579327465232e-05
4100,0.005649738567023323,4.101572443834354e-06,0.04843928239116999,2.183256574491414e-10,0.03710290767714734,0.00029914257142506684,1.6912826815533706e-05,6.4436997289522734e-09,0.030368459272822397,3.578091165754167e-16,0.0003308355766418892,5.846117528702955e-09,3.367782210674067e-13,0.00019859501684484348,4.6777351954458304e-05,0.10601407980273267,9.22353935558896e-09,4.868423706781211e-05,7.481783100445991e-16,4.604010304548577e-05,7.787346000664947e-07,3.2788800407518136e-05,2.7170391119829913e-09,2.486648245802093e-11,2.7048860005346095e-07,2.212277822190566e-40,6.434061483983345e-40,5.7360527472028505e-05,0.009026306895844898,4.777294317978345e-11,8.592052017255605e-06,2.486648245804527e-11,0.0007066841113271935,1.3096219258794986e-08,0.008936068690534102,6.3331734000942365e-06,6.4697582075879975e-09,7.484191079533881e-08,0.02063270798531668,4.777307627691178e-11,1.4823840272155228e-12,1.8832699247125036e-08,2.486648245804527e-11,8.510198241868174e-06,7.377218365245191e-08,0.00031891668524032887,2.9461352039716358e-09,2.4866482458020935e-11,1.482386063320029e-12,0.09999999482111004,3.6113946062712453e-10,2.1880630383254903e-12,1.1459019379611924e-05
4200,0.005779275810733423,4.395993679557978e-06,0.049553179877634794,2.508239342316801e-10,0.0376364621718454,0.0003035157169778895,1.7865091412232163e-05,7.467372119092241e-09,0.030830117197193026,4.995514694762182e-16,0.000337225649885386,6.513741762893874e-09,4.0443165409811455e-13,0.00020102885023261016,4.738887835483502e-05,0.10744211102677108,1.0650877597218224e-08,5.1400126473432465e-05,1.0370988337341733e-15,4.661896051693384e-05,8.201905270612827e-07,3.2906717222873126e-05,3.020729038927347e-09,2.8220130570042974e-11,2.8502556609314585e-07,3.898786319890157e-40,1.12154280755595e-39,5.8320585613306976e-05,0.009360238488136842,5.571535039099763e-11,8.880569421710199e-06,2.822013057007497e-11,0.0007259196544407997,1.5252894626116528e-08,0.009214004106155242,6.600789620826483e-06,7.010804332214918e-09,8.245844688164789e-08,0.02117718816393999,5.57155393221611e-11,1.776613515970265e-12,2.1853154961722644e-08,2.822013057007497e-11,8.792946282902005e-06,8.124321363810065e-08,0.0003271552870757804,3.186989420463846e-09,2.8220130570042974e-11,1.7766164797074295e-12,0.09999999477742465,4.0439538212234214e-10,2.6175497375150243e-12,1.1920543488212142e-05
4300,0.00590842751205178,4.703535678932235e-06,0.05066398746527705,2.871805853281268e-10,0.038160488384797346,0.00030777639405261167,1.884001201341128e-05,8.621227149437332e-09,0.03128406264051588,6.921600647952931e-16,0.00034354848969653365,7.23615412911342e-09,4.83485937981204e-13,0.00020345991109754096,4.7986108679342074e-05,0.10883799140792141,1.2254462975145126e-08,5.4177770077303594e-05,1.4268777456535569e-15,4.718332446686826e-05,8.62499809925007e-07,3.302454902422394e-05,3.3487880737063468e-09,3.190564883933916e-11,2.998771704733585e-07,6.872990779423355e-40,1.953684305359477e-39,5.9266227136137614e-05,0.009696085989744281,6.469533603836481e-11,9.168838675198666e-06,3.190564883938089e-11,0.0007451381452297071,1.7694211759107755e-08,0.009490861485414658,6.871949450284245e-06,7.579488525706338e-09,9.060071284285054e-08,0.021714698272643104,6.469560211489152e-11,2.1187322759663823e-12,2.5260591313033995e-08,3.190564883938089e-11,9.075243515014133e-06,8.922507622832194e-08,0.00033538803200582014,3.4398636988226193e-09,3.190564883933916e-11,2.118736555653143e-12,0.09999999472997513,4.513465824590297e-10,3.115862619171089e-12,1.2386955987350318e-05
4400,0.0060371942838946925,5.024426679097272e-06,0.051771713724594104,3.2774120983017435e-10,0.038675282986350264,0.0003119273931615903,1.9837104990137152e-05,9.91782784836582e-09,0.03173053900985926,9.504818628085506e-16,0.00034980486627810616,8.01608429351561e-09,5.754987130589619e-13,0.00020588828562199558,4.856950378353514e-05,0.11020261620382053,1.4050727327588413e-08,5.7015582450934247e-05,1.9462851991437743e-15,4.7733687601611274e-05,9.056395714159458e-07,3.3142290229709456e-05,3.7024026323482924e-09,3.594335987935816e-11,3.150364385170957e-07,1.1743722692519824e-39,3.304885746708453e-39,6.019778503160502e-05,0.010033702107406655,7.481133383831486e-11,9.456707801177832e-06,3.594335987941217e-11,0.0007643393144340962,2.044873136698293e-08,0.009766532201467098,7.146546580325504e-06,8.176257841035237e-09,9.928657326166823e-08,0.02224511931578258,7.481170490878189e-11,2.514839692302215e-12,2.909251130176354e-08,3.594335987941218e-11,9.356940698813418e-06,9.773462536299083e-08,0.0003436149278010386,3.704947745582248e-09,3.5943359879358165e-11,2.514845804302196e-12,0.09999999467857172,5.02174280338648e-10,3.691569173393075e-12,1.2858066408958175e-05
4500,0.006165576744477762,5.3588913926124994e-06,0.05287636720226059,3.7287241469037196e-10,0.039181127657126516,0.0003159715144487531,2.0855879679646857e-05,1.13705703808486e-08,0.03216978036416104,1.2960827619699098e-15,0.0003559955403226561,8.856303568313746e-09,6.822078731892899e-13,0.00020831404484320722,4.913950575628619e-05,0.1115368425310087,1.6057142665842285e-08,5.991195840735877e-05,2.6365228085029605e-15,4.8270522931753e-05,9.495868955157649e-07,3.325994310824341e-05,4.082776800823676e-09,4.0353882220342246e-11,3.3049637905088566e-07,2.0102392672816508e-39,5.593892131415352e-39,6.111558369208533e-05,0.010372945759001252,8.616699421404418e-11,9.744032887989778e-06,4.035388222041163e-11,0.000783522910944871,2.3546990501863483e-08,0.01004091642894549,7.4244765014657496e-06,8.801538107884687e-09,1.0853367424135015e-07,0.02276835493418437,8.616750794487258e-11,2.971604241206969e-12,3.3388896023757886e-08,4.0353882220411645e-11,9.637896934613495e-06,1.067884697155498e-07,0.00035183597530902543,3.982423123842394e-09,4.035388222034225e-11,2.971612906466115e-12,0.09999999462302318,5.570603881346982e-10,4.353992594894598e-12,1.3333689540790984e-05
