milliseconds,V,n,c,cer,g6p,fbp,adp
2400,-67.7390369134365,0.0038929790982692785,0.21529424113925966,185.6475552139079,199.9343242496345,39.98473269909985,780.0887129832029
2500,-67.74333794482587,0.0038773130912794804,0.21523673723050385,185.64866000362449,199.93414751124644,39.984682265269825,780.0888693707575
2600,-67.75644697683276,0.003848058872385825,0.21512693867451912,185.65116608534956,199.93410017841654,39.984637087821575,780.089042130811
2700,-67.7569735908347,0.003836897538054468,0.21497877486090355,185.65144893898727,199.93384698872498,39.9846364627394,780.0893012468964
2800,-67.75778603486901,0.0038158885205276834,0.21497861931272805,185.6538508462093,199.9336722807589,39.98455447154769,780.0896545663013
2900,-67.77127662947848,0.003781146264780458,0.2148350934750353,185.65395917286247,199.93363421834013,39.984556511165756,780.0898101002742
3000,-67.77548893606563,0.0037622618029911057,0.21475265829738097,185.65599717351625,199.9334822452876,39.98450997730081,780.0900732189193
3100,-67.77813407333942,0.0037648434919357278,0.21465622265546183,185.65792854691037,199.93310835099672,39.98448032253705,780.0902830122452
3200,-67.78834584062487,0.0037539601356573584,0.21459036859184685,185.6594593233728,199.93301157161,39.98443357973864,780.0904162455917
3300,-67.8001690971134,0.0037381857317099034,0.21454292401742947,185.66163502803798,199.9328519040674,39.98436597117076,780.0907491425105
3400,-67.80421737751517,0.0037086113049643005,0.21446949741196245,185.66243338184958,199.93255699052415,39.984344081602956,780.0908759239619
3500,-67.80389425444893,0.0036901423821483143,0.2142883353393266,185.66460681908274,199.9325387594288,39.984290680771565,780.0910616457764
3600,-67.81564045116066,0.00365344699951102,0.2142889713444323,185.66595955774207,199.9321814569543,39.98423519609502,780.0913297169776
3700,-67.81953892168356,0.003663116088666364,0.21416823472896074,185.66638484260747,199.93203644326974,39.98422736670862,780.0914842294831
3800,-67.8196492687835,0.0036327962210998253,0.214016095716236,185.668717319736,199.93195522027116,39.98419404443057,780.0918427859154
3900,-67.83216548342673,0.0035988883727633616,0.21402815969678204,185.67045075160064,199.93188346066384,39.98411490575365,780.0918560030508
4000,-67.83544717195996,0.003582725882430646,0.21385522879812627,185.67115673026342,199.9316422133989,39.98407487031277,780.0922465586248
4100,-67.84887546015602,0.0035783116174431433,0.21382318544420967,185.67310180511583,199.93138621076352,39.98405293895179,780.092292712183
4200,-67.8466092394881,0.0035618702482691374,0.21368440262899,185.67385051930074,199.93130204380964,39.98398026996683,780.0925671104272
4300,-67.85853316589325,0.003546066920212954,0.21370824661752363,185.67582805866962,199.9310987194983,39.98398688542593,780.0926512524276
4400,-67.86524671552887,0.0035380100231496223,0.21361741552532115,185.67718028767382,199.93095509170774,39.9839023362445,780.0929468630371
4500,-67.87278251588104,0.003509709788254185,0.2135411217379203,185.67931865218185,199.93060811525348,39.98387218387075,780.093049838078
4600,-67.87171567968491,0.003488389784236737,0.2133892749281028,185.6803279983825,199.93051106021124,39.983846946334154,780.0934349359353
4700,-67.88220718630008,0.0034584680812240576,0.21331813763532215,185.68227982788233,199.9303285622711,39.98380517118458,780.0934924029165
4800,-67.8802197728892,0.0034647383761844015,0.21330217389402245,185.68311804926384,199.93011692973928,39.983787151826306,780.0939190233402
4900,-67.89095594283417,0.0034399831587714944,0.21312462212383046,185.68602920200837,199.93008418232387,39.983691231316456,780.093867774664
5000,-67.89794057011814,0.003420977132466026,0.21311944325952253,185.68620355954337,199.9297369584269,39.98369139821726,780.0940904712161
