milliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
2700,0.20823805106868243,0.8188596793626527,14.849970348008272,0.0999999998433529,0.0999999999974437,0.09999999999584473,0.09999999999986504,3.9256719841148454e-14,6.57652878557193e-13,1.515746459443052e-31,-2.3084779204935573e-30,5.923488316199807e-45,4.215615965334961e-43,0.005834190920765148,4.00635389651506e-05,1.827120904806606e-07,0.00033948467622403074,0.07373274450274461,5.641941649009184e-06,0.021793178946448215,9.178165516372377e-08,3.364221488232371e-06,1.2330508315241834e-10,6.725356167309447e-13,1.477648345162231e-15,6.700987883509769e-12,2.5765122321506825e-13,0.0037981825797454177,0.000216789011889394,5.690297364182273e-06,0.0001908347965860282,0.05306297935145975,1.2082053690743767e-06,0.008361401277683284,3.516733432391479e-07,4.614485466949773e-05,7.728676581167841e-11,1.836484262960801e-12,1.7529553385456914e-13,1.7421003918440267e-12,3.681299186704831e-18,1.0,1.0,1.218788122238575e-55,3.5814569526039816e-53
2800,0.193490836448705,0.832785695488295,14.837858537701145,0.09999999982650477,0.09999999999783896,0.09999999999365623,0.09999999999950432,3.6788465159772517e-14,5.662859674619383e-13,1.0866496109413004e-31,-3.761355195917073e-31,-8.464065575748522e-45,3.5368420492137298e-43,0.0058131420410804085,4.4705288164225297e-05,2.0407514104474157e-07,0.0003402512213096669,0.07079957715166148,6.2590202515677226e-06,0.02394058256533645,9.511549367082477e-08,3.8969118366090295e-06,1.0265551185664058e-10,7.232842185938157e-13,1.4081414112191207e-14,7.810832365756108e-12,3.012658350957708e-13,0.003851649384131575,0.0002217503061933289,6.41447029216063e-06,0.0001887377131085263,0.058581485583187286,1.1724379698741767e-06,0.008129425055841305,4.897255413446026e-07,4.36753659509732e-05,9.229467805468399e-11,1.6519950668392613e-12,1.5705078537098192e-13,1.9432898243190343e-12,3.8148722871794926e-18,1.0,1.0,1.217765471346667e-55,3.5780027727960123e-53
2900,0.15390979717751183,0.8484230635239113,14.82758361481401,0.09999999979418801,0.09999999999689119,0.0999999999876287,0.09999999999950789,7.044127559290112e-14,8.637645756900021e-13,-1.5721542666946878e-32,2.218033386458353e-30,-8.539942778573301e-45,-2.1173113545091557e-43,0.005827919044663947,4.854137081680173e-05,2.0804322895703784e-07,0.0003409612038305092,0.07841350657747245,7.086253729827406e-06,0.025664572388029917,1.1404882396597186e-07,4.20424403115313e-06,1.5051772845664686e-10,1.3296576148379622e-12,7.85036253051951e-14,6.985068175644411e-12,1.7468954442022322e-13,0.0038222815941134545,0.00023400250691707017,6.2742735998956635e-06,0.00019068014378870722,0.05716371680182594,1.2448504667440734e-06,0.009815928242648786,4.3896174474187786e-07,5.045989910247722e-05,9.529523168450014e-11,2.159299234959203e-12,2.70238305080635e-13,2.1609982214867575e-12,6.357581508217567e-18,1.0,1.0,1.2138581228221429e-55,3.560896058710925e-53
3000,0.15544543184870474,0.8388308291997995,14.829215218386835,0.09999999973638929,0.09999999999683505,0.09999999999003224,0.09999999999952194,1.186610351203055e-13,8.512768695104442e-13,-1.515503016284596e-31,-2.324297555878947e-30,-4.309019958234692e-46,-2.5518181385408836e-43,0.00576516159484547,4.927947766646215e-05,2.3177309880877872e-07,0.00034221426827236247,0.07703141189547177,6.964198239512971e-06,0.025465504240314234,1.0769072161913729e-07,4.729359591718044e-06,1.7319452177614266e-10,1.5281337414426009e-12,2.8691875150803036e-14,7.88482948594867e-12,5.38403581847765e-13,0.00385474847830749,0.0002338593392934356,6.4115393905192425e-06,0.00019239321194723338,0.0584357923620224,1.4291941020502022e-06,0.010727295949044476,4.873118499193661e-07,5.850564081280955e-05,1.0526366977327719e-10,1.9313257764241376e-12,2.123465544661794e-13,2.2278015994538172e-12,4.8833025801548666e-18,1.0,1.0,1.2123830942683182e-55,3.580407082320658e-53
3100,0.14157241745447727,0.8250243482336386,14.815385130620985,0.09999999972415936,0.09999999999582432,0.09999999998596239,0.09999999999927149,1.6403782507634112e-13,7.145992163788554e-13,-5.914708513056324e-32,1.8703459136233866e-30,-1.1560581526583105e-45,-5.400657995579839e-43,0.005886793750117419,5.323313748800689e-05,2.4299618656414483e-07,0.00034800041552536005,0.07876563977395316,8.15756807230316e-06,0.030408366868202363,1.4249885555840826e-07,4.951135892892437e-06,1.4794385352471404e-10,1.7276473279346893e-12,6.693718280975482e-14,1.1950264644254138e-11,3.696907811230002e-13,0.003773173584425929,0.0002420360832961662,7.211568536619015e-06,0.00019245527837727722,0.06070149986839188,1.3964783394208557e-06,0.011297874161171966,5.73074406881347e-07,5.8428890360467195e-05,1.3170390698900463e-10,2.4282792231616927e-12,2.925518717079531e-13,2.2864466697655263e-12,7.863290320827866e-18,1.0,1.0,1.2181111793071465e-55,3.5672075161494495e-53
3200,0.13229305845123038,0.8599133099796414,14.818475830154503,0.09999999961694649,0.09999999999569127,0.09999999998258625,0.09999999999939148,1.6866248551174085e-13,1.1397398730767842e-12,1.5687726535917406e-31,2.738850136759802e-30,-1.7104734968414137e-45,-5.637156325487583e-43,0.005807770454371002,5.293501336167778e-05,2.6951055802611836e-07,0.0003401097842972028,0.07749198365544308,7.923671332531277e-06,0.031129266832540903,1.610253481959335e-07,6.3430136202946065e-06,1.8753709549113556e-10,1.260499692644283e-12,8.75787765452778e-14,9.364952289589253e-12,9.231817228572685e-13,0.003802493403623998,0.00023068117818158407,6.83433319737357e-06,0.0001951959133220152,0.06357208932792889,1.5324156344092962e-06,0.012623220111888522,6.10044911603862e-07,6.465498726194228e-05,1.4898376141441473e-10,2.873098075091164e-12,3.559253962727732e-13,2.7593359941026465e-12,8.383421235851725e-18,1.0,1.0,1.2153361043805283e-55,3.5795919056786824e-53
3300,0.14883976810927316,0.8409895045765692,14.814570805172767,0.09999999960335382,0.09999999999353175,0.0999999999832936,0.09999999999906417,2.3247920491841095e-13,1.068470576177865e-12,-3.214817234259546e-32,3.305253433340147e-30,3.210927453169966e-45,-5.352651176562765e-43,0.0057491374860163145,5.347916239875999e-05,3.1770641018733394e-07,0.000355530937402073,0.08181972405085113,8.200590683379878e-06,0.034193774511399044,1.7750920416875644e-07,7.1275105659309435e-06,1.9893800872905877e-10,1.8954339940968914e-12,7.746622090437364e-14,1.3123345419748612e-11,5.980756230042675e-13,0.0037940573149342063,0.0002458579124095566,7.71942517104319e-06,0.00019229874150832044,0.06799816039483998,1.6388454783935191e-06,0.013348285505747652,6.794819956357226e-07,7.781083287050835e-05,1.5488545788633858e-10,3.430550285453256e-12,4.435106643634612e-13,3.3974157024424368e-12,8.53510272386669e-18,1.0,1.0,1.2119081707170662e-55,3.578726637688936e-53
3400,0.1586824674713667,0.8372526540658517,14.803114706116217,0.0999999995442031,0.09999999999336788,0.09999999998058248,0.09999999999880627,1.8454064761781547e-13,1.2346111176823247e-12,1.7548907324383455e-31,3.263465816625298e-30,1.0425895371302588e-45,-6.329116485619452e-43,0.005899217683837238,5.670545023166257e-05,3.7067645140556395e-07,0.0003562361584118273,0.08327920076493511,9.479454145322589e-06,0.03417690883235431,1.7442138316183558e-07,7.5068455607409784e-06,2.373839200129581e-10,2.628309343747368e-12,1.1986726674807192e-13,1.3930917833682104e-11,1.060952726354506e-12,0.0038157923114529877,0.0002487107633454599,7.681707700358315e-06,0.00019486234206201691,0.0668363706795832,1.7162843372532267e-06,0.014179343690428052,7.836254366235157e-07,8.994059129411859e-05,1.6977481046264976e-10,3.921726318335342e-12,4.66703108844351e-13,3.889886473332558e-12,1.1849374437668768e-17,1.0,1.0,1.2131179844301527e-55,3.5744558573399957e-53
3500,0.15747201350661044,0.8756434661951502,14.797655692659934,0.09999999956386525,0.09999999999321457,0.09999999997726107,0.09999999999863746,2.707355869433056e-13,1.739233144609877e-12,2.0439449787512903e-31,3.737081590088479e-30,1.5632042739991395e-45,1.4231110762551617e-43,0.005867647628279542,6.121051290397238e-05,4.063057828556025e-07,0.0003539381978714596,0.08497825762738294,1.0218747804772984e-05,0.03467042943529996,2.0606564209151732e-07,7.484855396233365e-06,2.639573454478979e-10,2.709935447702978e-12,1.3622901997211213e-13,2.144266303732585e-11,1.424135012000716e-12,0.003861163947171419,0.0002508945333917798,8.182431606101376e-06,0.0001961820401477486,0.06896490547400325,1.83350159507191e-06,0.01391966245038117,8.480700911209609e-07,9.245800612825756e-05,1.6380698303564347e-10,4.042368969350187e-12,5.949417774022661e-13,3.924122995102279e-12,1.2724052722077379e-17,1.0,1.0,1.2136205122647843e-55,3.5712849169963956e-53
3600,0.14852239693055463,0.8902995490480261,14.787839402136106,0.0999999995114232,0.09999999999131423,0.0999999999705894,0.0999999999984319,2.9775777787638453e-13,1.9691024146145595e-12,1.968250019785904e-31,6.230256621778821e-30,-8.751595901502952e-45,7.878209072144208e-43,0.005834868760370907,6.207088100926136e-05,4.27678355073268e-07,0.0003609395153299573,0.0885683027085498,1.0537218250999697e-05,0.03617756603564396,2.15515908204662e-07,9.076178005811464e-06,3.1378136926258945e-10,2.6266949195311564e-12,2.1039206925868574e-13,2.1128350174278874e-11,1.6321305551347313e-12,0.0038210953570063065,0.00024042634613624284,8.119633479680792e-06,0.0001992078810328374,0.07131503424774788,1.7749121826936826e-06,0.014124263618094606,9.60342590205234e-07,9.891052095631632e-05,1.8418415923951486e-10,4.624304124201923e-12,6.502476501136638e-13,4.544361767717463e-12,1.2436444733133604e-17,1.0,1.0,1.2158059379234564e-55,3.5665284693141443e-53
3700,0.10972326258410717,0.8807587619818844,14.774574543382531,0.09999999945736061,0.09999999999118427,0.09999999996839319,0.0999999999981191,3.4080794086046017e-13,2.2366056362562915e-12,3.770098280003687e-31,6.868384115732017e-30,4.4527926024634693e-45,8.129241239490758e-43,0.005923753440368419,6.090474103030088e-05,4.811943209247737e-07,0.0003572553619367673,0.09038951487746524,1.1050392894273123e-05,0.03905942793200108,2.3018431262092072e-07,9.187360321705419e-06,3.2438134466418025e-10,3.487497228915776e-12,2.3731758676650467e-13,2.770790774800847e-11,1.4940841272450998e-12,0.0037760784700956508,0.0002583709010784537,8.741877642914287e-06,0.00019985446030490215,0.07029513153332263,1.977635734216517e-06,0.014990353301837003,9.127317217940186e-07,0.00010809441505659685,1.8380875537397758e-10,4.5257296411393985e-12,7.907380734266823e-13,4.693293580168599e-12,1.5944970727904888e-17,1.0,1.0,1.2141728529109968e-55,3.571521851111777e-53
3800,0.10049136683274419,0.8867091475514004,14.781555655741652,0.09999999937908659,0.09999999998976435,0.09999999996129325,0.09999999999814145,4.199779362437315e-13,2.5660743993834127e-12,4.988347077129625e-31,1.1794946747006271e-29,-1.4273281920529637e-46,4.4892463004416575e-43,0.005868246958895332,6.651779699888518e-05,4.623765166128828e-07,0.0003607932004753382,0.0892820679795098,1.1707126708212565e-05,0.04130870311189482,2.472011459946901e-07,9.90180216944174e-06,4.1024292258087284e-10,3.732306063673752e-12,2.5895191338606085e-13,2.7880483804926684e-11,2.166889211085597e-12,0.003780034831548329,0.0002578528245080886,9.001919420375904e-06,0.00019569874162762412,0.07503273450017871,1.996915640693153e-06,0.01594716035552599,1.085110463417859e-06,0.0001218391982155817,2.0793201087094706e-10,5.319888451825774e-12,9.650878813769234e-13,4.923377322216998e-12,1.7571745674802775e-17,1.0,1.0,1.211401001250618e-55,3.583961397009805e-53
3900,0.11104084554583352,0.8892776755336466,14.76413913552624,0.09999999934516211,0.09999999998832121,0.09999999996298492,0.0999999999975849,4.878652736608317e-13,2.6539557465126886e-12,3.1738113124267604e-31,1.6474739498951642e-29,1.110884276129404e-44,9.38188913713801e-43,0.005793307411238701,6.847905593360438e-05,5.484386826491714e-07,0.00035684944456739273,0.09009583593855519,1.2511643451563276e-05,0.0445283976462402,2.521197695012275e-07,1.1012051735378126e-05,4.064296699039904e-10,4.15418221531446e-12,2.994698901721474e-13,3.338321792043447e-11,2.3698801951086667e-12,0.003829982391190826,0.00026204357624301706,8.99962103313918e-06,0.00020115013090428048,0.07761856518562432,2.131593641237587e-06,0.016985026638902747,1.1140334016031374e-06,0.0001248882787056366,2.2615449549472422e-10,5.492434936126577e-12,9.958169875897636e-13,5.502841989820762e-12,1.8993635518539067e-17,1.0,1.0,1.217847734949179e-55,3.584212224260459e-53
4000,0.13108609727461007,0.8800463489019758,14.759386932204384,0.09999999922004288,0.09999999998648333,0.09999999995270648,0.09999999999733226,6.310219444384878e-13,3.199525873100099e-12,4.507502918363075e-31,1.7131005846123573e-29,1.0608981841852417e-44,1.577817854814546e-42,0.005799761094045616,6.920970707547161e-05,5.545780135950917e-07,0.00036446483636953114,0.0915699924561108,1.2917521676860798e-05,0.04591562116831544,2.9423504434609426e-07,1.1540382957677571e-05,4.892520047054204e-10,5.402967421028488e-12,3.892530042256387e-13,3.567305818979971e-11,2.849767085744726e-12,0.003876875581083989,0.0002643735662591178,8.834144168039188e-06,0.00019994564038412584,0.07809187364859119,2.192762746693894e-06,0.019168707850501072,1.232466672969759e-06,0.00012978390874913238,2.3592691594160284e-10,6.381061496783916e-12,1.043640615810284e-12,5.965738774094427e-12,2.1915769149251704e-17,1.0,1.0,1.2153279257578533e-55,3.5831979791131425e-53
4100,0.11230680916411465,0.867559519417192,14.755712582221225,0.09999999915636285,0.0999999999848121,0.09999999994774753,0.0999999999966965,7.599192132946324e-13,3.2136643905234315e-12,7.7867666473335494e-31,2.4612185105275614e-29,1.711928370158883e-45,2.5789846851240056e-42,0.00593970098063099,7.099831720942215e-05,6.250472508393027e-07,0.0003591604175807308,0.0933387344484883,1.2759729298393272e-05,0.048333144698559004,3.028875775922437e-07,1.1869952881145629e-05,5.124709871786769e-10,5.46456198178743e-12,4.4129943072002353e-13,4.0918481667870184e-11,3.4341796705153745e-12,0.003821144819151215,0.0002688779847973811,9.467602149031023e-06,0.0001987396210802451,0.07603008706424752,2.2890758853549482e-06,0.019330528831769587,1.2211753501119735e-06,0.0001517202202858885,2.5832653222992443e-10,6.6974975153156584e-12,1.3320427054013795e-12,6.8314744489314574e-12,2.3528304272193993e-17,1.0,1.0,1.2134889207481955e-55,3.5708062472785392e-53
4200,0.0941855361167145,0.8728585765261658,14.754053645452506,0.0999999991337761,0.09999999998330032,0.09999999994295751,0.09999999999637635,8.462291474744744e-13,3.933760456877831e-12,1.2403526398703691e-30,3.158875517519998e-29,2.67799974416587e-44,2.0381102002403512e-42,0.005821801702535876,7.575893935707035e-05,6.24477494436677e-07,0.00036918622192888816,0.09465002172358972,1.4050287289952889e-05,0.05119301880990392,3.4348617868488143e-07,1.3175080897777316e-05,5.483189163662926e-10,6.165874526729444e-12,4.800907699061321e-13,4.7671098644556694e-11,3.884547404585314e-12,0.0037990080654090037,0.00025510864574919206,9.684557645050466e-06,0.00019928240317395666,0.07835516467714698,2.4105594706671214e-06,0.020894490366584424,1.3282361767506071e-06,0.00016085966457101138,2.621970741282551e-10,7.541919484414342e-12,1.396308450230399e-12,7.177850266822225e-12,2.4804382664014046e-17,1.0,1.0,1.2156737233665715e-55,3.581234753975385e-53
4300,0.09121387485542368,0.9041994953012834,14.744106343091403,0.09999999904021249,0.0999999999828322,0.09999999993876102,0.09999999999561615,9.534721404610883e-13,4.267671200514691e-12,1.675486473063868e-30,3.3569466317356183e-29,2.1184517619029827e-44,3.30688945422354e-42,0.005823217809757486,7.913316895553782e-05,6.832225568763606e-07,0.0003703894316013115,0.09999134425995145,1.3999371313646223e-05,0.053437374872521815,3.423350420568351e-07,1.381583287228366e-05,6.166119087669941e-10,7.615232189821022e-12,5.557870474527638e-13,4.992700372093935e-11,4.336712694472682e-12,0.0037902973776862353,0.0002626515529566114,9.851255234298441e-06,0.0002010310408242398,0.07859114983481692,2.4505369890729633e-06,0.02199399588929376,1.486357740996828e-06,0.00016701760658279838,2.7674382272668625e-10,7.991766785345822e-12,1.4891872720691608e-12,7.344299193167735e-12,2.7757100049315693e-17,1.0,1.0,1.2213185542068835e-55,3.591153482994929e-53
4400,0.09506264852973106,0.9034170448751342,14.747929660482772,0.09999999897045196,0.09999999998035143,0.09999999993057306,0.09999999999501977,1.1283282097037958e-12,4.409812122658896e-12,2.0127129899696922e-30,4.574524748651024e-29,5.72992469074517e-44,5.2404201842672053e-42,0.005884129797749998,8.103934294508541e-05,7.300082955824423e-07,0.0003679043532836092,0.09991877253580664,1.4832606709936822e-05,0.056492054653219013,3.59714620132919e-07,1.4851995495524966e-05,6.586228620883184e-10,7.869958895335535e-12,6.474015236617239e-13,6.106996558709207e-11,5.0270576426128785e-12,0.0038589099615810073,0.0002635092653783758,1.0430940928500213e-05,0.0002023178364337878,0.0848395633881315,2.5891509007668214e-06,0.021607868051717393,1.6163511028322452e-06,0.00017794749537378954,2.9986178596765897e-10,8.973705203359601e-12,1.6996997407101027e-12,8.092061770266364e-12,2.9556039278099905e-17,1.0,1.0,1.2257155956032542e-55,3.6249559154248883e-53
4500,0.10267959292646148,0.886227166483676,14.733353905598955,0.09999999888500367,0.09999999997812156,0.09999999991868971,0.0999999999943576,1.218401556639647e-12,4.953034882186367e-12,2.6984622365882336e-30,5.346218812717136e-29,8.004964132170932e-44,8.48630180705427e-42,0.005856797711110446,7.986075888144692e-05,8.127408769365691e-07,0.0003680255575056377,0.10311866490284105,1.5831088715773278e-05,0.057381683047801696,3.823396296239293e-07,1.5581641885964393e-05,7.253719080618683e-10,9.303058412833422e-12,7.076367552443487e-13,6.827872732731996e-11,5.727792587245577e-12,0.003858661475475505,0.00026453857467175434,1.0730675708660404e-05,0.0002021573623136905,0.08521793885536841,2.579834442153444e-06,0.023733688764129186,1.6335900702101066e-06,0.00018303149741238212,2.985743673267012e-10,9.46662909003538e-12,1.9521484585854152e-12,8.496354132556462e-12,3.26464750299812e-17,1.0,1.0,1.2290572264297412e-55,3.6498131123960693e-53
4600,0.12271196989299349,0.8970866631493928,14.73311475880343,0.09999999877724126,0.09999999997726378,0.09999999991037173,0.0999999999935807,1.406277558498034e-12,5.3798069849645886e-12,3.542709981577817e-30,6.972782127583045e-29,1.191318295367075e-43,1.1751895764077864e-41,0.0059368301487029975,8.39098127256682e-05,8.049949972498564e-07,0.0003717330558261223,0.10118244818531948,1.6178825834442687e-05,0.06164593673741262,4.1043867643927677e-07,1.6766212575091046e-05,8.217513885295657e-10,1.0063587475762789e-11,8.029969336607533e-13,7.248753299701406e-11,6.421471532064239e-12,0.0038827062807266013,0.0002603408138862901,1.0572529494191295e-05,0.00020070069053234398,0.08657131811996464,2.6825343310798564e-06,0.02392299385015956,1.726752068237551e-06,0.00020444387805431468,3.1779215332379917e-10,1.0269319718438535e-11,2.157190257986636e-12,9.625857199469105e-12,3.678657863159797e-17,1.0,1.0,1.2420978367080569e-55,3.7012059766929815e-53
4700,0.11228852304674282,0.9007357279533382,14.716682269418186,0.09999999866811307,0.09999999997419899,0.09999999990063085,0.09999999999266646,1.6048822815178012e-12,5.961903559123085e-12,4.555274433567328e-30,8.49412510412756e-29,1.7130065382914436e-43,1.5550658906232135e-41,0.005854077349087319,8.760785544291124e-05,8.900459628141321e-07,0.00037578790957983705,0.10062508772999929,1.709163917999149e-05,0.06160740561725652,4.2998834150155904e-07,1.810867411053756e-05,9.11935328364255e-10,1.1732792165144143e-11,9.211652493146606e-13,8.064537782095379e-11,7.261395272415609e-12,0.0038707106201474844,0.00027218847096217104,1.0685898008254668e-05,0.00020150719890396726,0.08800401923312592,2.7163368625401955e-06,0.02512214449972156,1.8292239220718375e-06,0.00021596560174100377,3.2330998785585955e-10,1.0563495730504576e-11,2.349499452175815e-12,9.586581684768616e-12,3.910916639797227e-17,1.0,1.0,1.2594627977815183e-55,3.7717471962278363e-53
4800,0.082239341184189,0.9146555622232352,14.71840041617031,0.09999999862363591,0.09999999997310842,0.09999999989498312,0.09999999999163293,1.7732448172476984e-12,6.684949429198822e-12,6.370836188600459e-30,1.05908184053171e-28,2.5659527074026506e-43,2.0517593081515174e-41,0.005908994546195147,9.136987798391383e-05,9.477131561455765e-07,0.0003757168949777467,0.10393346865780556,1.7642801194446858e-05,0.06275989615500904,4.646441687264042e-07,1.9453358490526044e-05,9.491285522268368e-10,1.2338728723662903e-11,1.0845000921903054e-12,8.840805105535905e-11,8.014500723250511e-12,0.0038161082348596347,0.0002715848898004126,1.143382166163349e-05,0.00020540022743290942,0.08884890321773511,2.9635643666988983e-06,0.02643348834224915,1.994338833530127e-06,0.00023188443383517752,3.4272527233549373e-10,1.1108333795269923e-11,2.5053565087311787e-12,1.0637943588709903e-11,4.277377691820955e-17,1.0,1.0,1.296047593442759e-55,3.87965705520322e-53
4900,0.11616616057256701,0.9204231538754915,14.703445616127997,0.09999999849907627,0.09999999997013605,0.09999999987972603,0.09999999999098809,2.0819564660498114e-12,7.1233230329458155e-12,7.946995714003738e-30,1.2973196146173378e-28,3.85054568397648e-43,2.8473640213927444e-41,0.005874025460811659,9.012707121428053e-05,9.696508316837985e-07,0.00037978660997223414,0.10950271250346627,1.7718037515223494e-05,0.06801951934588482,4.923900343246002e-07,1.9298413439403952e-05,1.0582885848888611e-09,1.3562442965617801e-11,1.1833404133380011e-12,1.0040905158493217e-10,9.20836421394385e-12,0.0038115414104232677,0.0002646911502355118,1.1165173136044527e-05,0.00020470949240770139,0.08790276446326711,3.038886971710665e-06,0.02714169286700817,2.085457891069741e-06,0.0002407082973267063,3.695427893484984e-10,1.2039781315650105e-11,2.7693397797302342e-12,1.1420345724987928e-11,4.613875117893783e-17,1.0,1.0,1.3586120976393314e-55,4.037132287692376e-53
5000,0.07166295427960413,0.8949096186893712,14.702519562533528,0.09999999832708964,0.09999999996729986,0.099999999869625,0.09999999998987116,2.245073399320937e-12,7.928671438011157e-12,1.0463022976651059e-29,1.534057759249115e-28,5.936674972257988e-43,3.9253760254626156e-41,0.005843909119896781,9.242687070322274e-05,1.0219749177434079e-06,0.0003776548889602409,0.10470358022297285,1.8517940587188874e-05,0.07036384367128817,5.154698782989513e-07,2.123142265054936e-05,1.1283035534878612e-09,1.5635107374534686e-11,1.3744231521437895e-12,1.093138945720441e-10,1.026921722622716e-11,0.0038113701326592136,0.0002768209266514538,1.168822565339132e-05,0.00020276146030589603,0.0907603256006198,3.0666593307062292e-06,0.02765730521792917,2.1452043117605275e-06,0.00025621813979848594,3.7587193236088796e-10,1.2977090721942141e-11,3.017657413417875e-12,1.1609007804870985e-11,4.92751425385591e-17,1.0,1.0,1.459633239490334e-55,4.281491158811976e-53
