milliseconds,ADP,ATP,MT,Hsc70,Hsp90,CHIP,Bag2,TauH3RUb,TauH4RUb,Nucleus3,Nucleus4,Agg33,Agg43,Tau03R,TauN3R,TauH3R,Tau0_3R,Tau03RMT,TauN_3R,TauN3RMT,TauH_3R,TauH3RMT,TauH3R_Hsc70,TauH3R_Hsp90,Tau03R_Hsp90,TauH3R_CHIP_Hsc70,TauH3R_CHIP_Hsc70_Bag2,Tau04R,TauN4R,TauH4R,Tau0_4R,Tau04RMT,TauN_4R,TauN4RMT,TauH_4R,TauH4RMT,TauH4R_Hsc70,TauH4R_Hsp90,Tau04R_Hsp90,TauH4R_CHIP_Hsc70,TauH4R_CHIP_Hsc70_Bag2,_20S,_26S,Ap,Bp
1000,0.5350325185281635,0.5059079013452986,14.948017456854506,0.10000000001739,0.09999999999971168,0.09999999999786285,0.1000000000000681,6.176522946384664e-15,2.439663705399967e-14,-7.342351850040795e-32,5.736149114899665e-31,4.849378693912959e-46,1.8171026683434734e-43,0.005756801100252781,1.3075224407488207e-05,7.864991806749033e-09,0.0002830773537148964,0.02771829801352382,-6.627503417358116e-09,0.0032656332191684486,-1.4143754209492376e-08,-2.724751326466303e-07,-2.4309669037691914e-11,-1.3236956440251763e-13,-2.633555136649464e-14,2.4998911026379605e-13,1.6027351216248693e-13,0.0038492050913118787,8.116278297853682e-05,9.597174321038556e-07,0.0001770852768596916,0.019819969835460017,2.862118427073376e-07,0.0011346312937410914,1.096600124448478e-08,-5.2408503786182005e-06,-6.976886532801844e-13,2.1852487160815342e-13,-6.783419142202552e-14,-1.289844564020594e-14,-1.3146073080416666e-18,1.0,1.0,7.312622367096012e-56,2.132070295525503e-53
1100,0.4762250433896946,0.498539641762589,14.93937007906702,0.09999999996057926,0.10000000000047618,0.10000000000327552,0.10000000000001999,9.414633668869094e-16,1.3164617714612556e-13,1.3193820351635878e-31,-4.743551702012347e-31,2.2660879324562716e-45,5.82957425187103e-43,0.005842749630587031,1.4581590591127215e-05,3.796696181651214e-08,0.00028440860218018375,0.029871455057051355,1.038116115265619e-06,0.0033378754078725948,-1.3155458630389247e-08,-4.3067459502391653e-07,1.952559087353574e-11,2.1648996702909703e-13,-1.2516107845594018e-14,1.627735475408423e-12,6.002940697335057e-14,0.00383156701700251,9.824146095570187e-05,1.121756712816187e-06,0.0001805998535088499,0.021574897716073852,1.9375628284846276e-07,0.0008954327346334933,2.788035980010324e-08,-4.9970910583589145e-06,1.0511486652399019e-11,4.047734678039784e-13,7.353133883927364e-14,-2.0612402944140053e-13,1.1903723861716949e-18,1.0,1.0,7.293336382426657e-56,2.1415489629560493e-53
1200,0.45086201873640597,0.543530011542043,14.928904407733583,0.09999999995871188,0.09999999999960847,0.09999999999721727,0.09999999999989864,5.4134665569056475e-14,-4.5060150614767896e-14,-2.782404235139132e-32,1.5636046764662721e-30,8.804768919627005e-46,6.817585042299584e-43,0.005841588688836822,1.746955214455635e-05,1.7337462490472866e-08,0.00030048456596501135,0.03213666074551325,1.1335802464287342e-06,0.0031798534384505036,-6.886998927799593e-09,-1.6173684249057268e-08,-1.7669234527470215e-11,1.5812209746236375e-14,-1.8506759227211723e-14,3.414532847273912e-13,-2.3989263072088325e-13,0.003849755089905805,9.710785963037904e-05,1.5659850103284838e-06,0.00018312161481297683,0.026749605780569233,2.912943975089466e-07,0.00035527328036418296,9.910372180070472e-08,-3.939068608230031e-06,1.3120370177827077e-11,-2.6586896494892936e-13,2.19923552685566e-15,-6.113889256447053e-14,1.1054711676682469e-18,1.0,1.0,7.286392646604527e-56,2.1406343131238365e-53
1300,0.41679928152465945,0.5589392703360709,14.938053664815113,0.09999999995146518,0.1000000000004561,0.1000000000001487,0.09999999999989556,2.361152460094533e-14,1.7461131081025333e-13,8.198048362639857e-32,3.275906090326563e-30,3.0214207689398045e-45,-6.357249662001909e-43,0.005720379947023609,1.436796363925027e-05,5.004803949673259e-09,0.00030381068584752066,0.03672469514029906,9.711922881875681e-07,0.0034278254000891855,1.647637509402168e-08,4.721485515017816e-07,1.7721046619313163e-11,1.4417202822781792e-13,-1.760079437139468e-14,2.7736691544173962e-12,-2.583959692308927e-13,0.0038890855546845123,0.00011095086388028853,1.6332162629973434e-06,0.00018132910431664884,0.02577799699400807,4.2852637126665143e-07,0.0019890405460512616,2.2899258553856383e-08,-4.079479888977473e-07,2.959213617112725e-12,-3.117298340996255e-13,2.062523609637003e-14,3.4013705507694856e-13,8.883071053131877e-19,1.0,1.0,7.2864588609980945e-56,2.1436604645604386e-53
1400,0.3909418805527138,0.6089713615841221,14.914761622895272,0.09999999997459076,0.09999999999969714,0.1000000000017584,0.09999999999988256,1.220632559173538e-14,1.0372959169162112e-13,3.656194392940327e-32,6.176826756570759e-31,-8.559801931986376e-45,5.202009211451975e-43,0.005717835758738193,1.5865548443386844e-05,1.2586907560313286e-08,0.0002974057599134628,0.040046906656756316,8.472769716836597e-07,0.0028480061493116075,-8.619240103640617e-09,8.487219978602149e-07,-6.90911091567914e-12,-3.770916013972233e-13,-2.329523043596056e-14,-1.7290935087137202e-12,-6.209450378668043e-15,0.003842708517540243,0.00011813450175943836,2.1181294517680237e-06,0.00018170100672669352,0.02846472026456682,4.70292758346447e-07,0.0017132849929423707,9.290744097872094e-08,7.258901960294553e-06,1.4545231299672895e-11,6.774052346436192e-14,-6.469537457977538e-14,1.4648182782153454e-13,9.474543260464062e-19,1.0,1.0,7.301978593760001e-56,2.1470566440040565e-53
1500,0.3669464162320853,0.6343605972021378,14.92374276871259,0.09999999999839287,0.09999999999904864,0.10000000000130643,0.09999999999998754,-2.7452533124317578e-14,3.110885533178085e-14,-5.614796457961219e-32,4.247636375688204e-31,-7.914071130694282e-45,-1.7412315209848774e-43,0.005816388011917649,1.9030294703731574e-05,2.852381072657468e-08,0.000309525507071796,0.041743157285471025,1.167226858323116e-06,0.0038909102547206435,-5.715656685305114e-10,-2.52006217460316e-07,2.9173269490665246e-11,3.7952546441580256e-13,-3.091530090857286e-14,1.7461667728753e-12,-2.399325694285294e-13,0.0038239932232193895,0.00013573858259807102,2.3165254005874745e-06,0.00018471827893338952,0.029804503639855866,4.185194201784035e-07,0.0018173195980361121,6.33037733575475e-08,7.120918894403119e-06,1.5506271177425604e-11,1.7682286684303346e-13,1.3159354412390965e-14,4.039552678644444e-13,-4.624307880082455e-19,1.0,1.0,7.3105732179613515e-56,2.141513966524927e-53
1600,0.3628973283537358,0.659273138233749,14.917213814161435,0.09999999999581664,0.09999999999970273,0.10000000000154347,0.10000000000015719,-3.1246440918840686e-14,1.9830143886825005e-13,1.6778787195278404e-31,1.4253795568067956e-30,-8.342969659060894e-45,2.8649021647791483e-43,0.005827260746966726,2.3629561044000622e-05,3.064650201858313e-09,0.00031325314447729795,0.04820285529670863,1.886474375126382e-06,0.007433918533921711,5.618807323246437e-09,9.668502054670064e-07,-1.507985717585862e-11,1.7587768913246046e-13,-1.9002743896370308e-14,2.593106967816053e-12,1.8326036768715635e-13,0.003773413818712426,0.0001536396707797356,2.722033911720096e-06,0.00018465366191301676,0.03358022165680188,5.725541590820157e-07,0.002121136836531257,1.2264347793823482e-07,7.659465439826004e-06,2.962734701919731e-11,4.597589234039999e-13,5.1773342419145996e-14,4.33657142473346e-13,2.628744129409836e-19,1.0,1.0,7.294705952472261e-56,2.1528739938302454e-53
1700,0.35542187331743064,0.6734463350506971,14.910635837823266,0.0999999999697601,0.09999999999919425,0.10000000000027547,0.09999999999972198,-1.456835766534747e-14,1.214289382403876e-13,1.8148464465934942e-31,2.0363470169529916e-30,1.987942221727827e-45,-7.496595776044431e-43,0.005729070504325938,2.56350956242924e-05,4.6412622731680565e-08,0.0003041031879505605,0.05069457208301546,2.0542556026563155e-06,0.0062757640825713635,5.917330513217855e-09,1.711053144852935e-08,2.155825641908136e-12,3.960061042429125e-13,-2.527448750083246e-14,-8.885100984742549e-13,-9.275119273866638e-14,0.0038811685265574664,0.0001544872378785993,2.896495139650466e-06,0.00018169469675246195,0.03590502932924909,4.661081216230786e-07,0.002936564158918403,4.488518877641656e-08,1.3544747097444035e-05,1.4616297190311704e-11,4.701669236193928e-13,5.871677204698379e-15,-5.864890141965592e-14,1.560542424190863e-18,1.0,1.0,7.329640600729191e-56,2.1320949919919693e-53
1800,0.3179017848205696,0.6646906910750723,14.902956128892741,0.09999999996658178,0.09999999999873277,0.10000000000148696,0.10000000000012207,-2.7342601122846878e-14,-1.0149039874446156e-13,1.128444618398718e-31,3.327949589126641e-30,1.7309554898047973e-45,2.2034025402906536e-43,0.005745224028867153,2.7414853046687262e-05,3.271251683486841e-08,0.00030977297429054325,0.052100251396979845,2.5230129426307024e-06,0.008371977464974648,2.5479407113427132e-08,9.571787755871869e-07,3.2573123141961134e-11,2.32674449196825e-13,2.6579803228042335e-14,2.44828644126804e-12,-9.410557110882515e-15,0.0038796123100366116,0.00016034266663186652,2.9491879285204652e-06,0.00018766259357453556,0.037976461547677434,5.319247695976056e-07,0.003169618743944106,8.894897281963952e-08,7.158095718382537e-06,2.922851499499103e-11,4.674523584261866e-13,2.6103305741682576e-14,2.2494307847956045e-13,-6.736419430776322e-19,1.0,1.0,7.2762048362912285e-56,2.1543540919713754e-53
1900,0.2767831931562673,0.7201621253941457,14.897694204655515,0.09999999993923885,0.09999999999901991,0.09999999999602052,0.09999999999996025,-2.208203926313427e-14,-1.2014871005869826e-13,-4.0650240436106813e-32,2.5327316504084864e-30,-5.720194484296514e-45,-1.1979162897897468e-43,0.005853157552318416,2.95556265494705e-05,2.4035976982174013e-08,0.00031505382339792323,0.05201726984148149,2.0849602252035526e-06,0.011246933871611768,1.2135572681776762e-08,1.1031142624739343e-06,1.5543238823042125e-11,-1.0971845726661381e-13,-1.745308074123792e-17,3.230047290425591e-12,2.1671746938372421e-13,0.0037686961907534566,0.00016909625432885716,3.1106462816442075e-06,0.0001847792706887229,0.03889619287946721,6.18609959013894e-07,0.004022798449052234,1.585326848346142e-07,1.567951832751294e-05,2.4250598012823574e-11,6.554075259034966e-13,4.647889401045279e-14,6.204197848646191e-14,5.136522313160302e-19,1.0,1.0,7.301052896496816e-56,2.1473153667784796e-53
2000,0.26266499080345546,0.7401362711695866,14.889492201026021,0.0999999999766498,0.09999999999896012,0.09999999999757564,0.0999999999998891,-3.6322497864609666e-14,-6.726073577091425e-14,2.033374569143466e-31,2.7833160822302637e-30,-3.989787267239096e-45,-7.320058102715779e-43,0.005719234769358241,3.0307208231032853e-05,6.49740053298625e-08,0.0003200257826279937,0.059074072287072975,3.115145740816569e-06,0.009576445626987801,3.5617700110777105e-08,1.2873229552066609e-06,2.9918520434458545e-11,-1.2669713728078426e-13,-2.7402282742421864e-14,-9.031750360928403e-13,6.382488664837185e-15,0.0038376008677108806,0.00018553330540994678,3.4377326143804593e-06,0.00018493940868419552,0.04394361387591182,8.099056235113097e-07,0.004611699336600085,1.4406855891641673e-07,1.4749139421301078e-05,4.787706584921908e-11,7.483264257411208e-13,9.081665376261696e-15,6.551108515835793e-13,-2.600485483954238e-19,1.0,1.0,7.258182705408087e-56,2.1456389511157997e-53
2100,0.2633404696813387,0.7333837422115083,14.877341948676289,0.09999999990127602,0.09999999999897125,0.10000000000124079,0.09999999999998893,4.156646348983696e-14,7.87726227562907e-14,4.0193212260783134e-32,9.588694076734886e-31,-2.5245765075758868e-45,-5.851313848733085e-43,0.005852075223681163,3.144406262050588e-05,5.2228262921137974e-08,0.0003275588463882379,0.05845201774327436,3.915346670112457e-06,0.013534340152834737,3.2065640892608046e-08,1.6090340958436618e-06,1.941991355360884e-11,-2.0947692696840665e-13,3.827981204334229e-14,1.880350485305508e-12,-1.344478352073549e-13,0.0038607887203648055,0.00019000104615271777,3.642775050087252e-06,0.00018393336458122806,0.04295565865459205,8.53826557555529e-07,0.004057283414885606,1.3041421206686049e-07,2.3547569275638937e-05,4.7960651097300476e-11,5.122096483539671e-13,-3.909567742811991e-15,7.596527894577799e-13,1.808052762753115e-18,1.0,1.0,7.329451219963998e-56,2.1312883949676817e-53
2200,0.25444290240654127,0.7651991128894009,14.872719659969388,0.09999999991896906,0.09999999999880262,0.09999999999769801,0.09999999999969758,6.85844904008026e-14,1.0108755541000873e-13,1.5504381585940515e-32,-3.090089662247363e-30,2.9227220510255802e-46,-1.4168434883178443e-43,0.005722567623219427,3.411442830913419e-05,9.54410707880469e-08,0.00032270546542595657,0.061081548085392776,3.926479798615463e-06,0.013879519027554625,4.7944132454459585e-08,2.0815835783123697e-06,4.9387422525916e-11,3.6739998493006083e-13,2.05642633417378e-14,4.101107973751127e-12,-1.8117152917221038e-13,0.0038250112381462255,0.00019073097652263517,4.695342686902201e-06,0.00018781331745148873,0.04424135574869954,9.022689535205091e-07,0.005884059537454917,2.1724517116089089e-07,1.9096644923464365e-05,3.7862892798839416e-11,7.582796931290819e-13,1.1058944867777542e-13,1.0287552084820956e-12,2.519881023844159e-18,1.0,1.0,7.26996548591459e-56,2.135764759457586e-53
2300,0.21682249838423914,0.7492938693539579,14.868835338900722,0.09999999984566747,0.09999999999936127,0.09999999999557871,0.10000000000015473,-2.1125195109692896e-14,8.33851015243718e-15,-4.7300417453563904e-32,-6.4475111934387285e-31,6.22431526014261e-45,-5.239401486434692e-43,0.005894404187158771,3.529623692049597e-05,8.68123107835943e-08,0.00032345954777472245,0.06499750177320365,3.691044800928542e-06,0.015147019114556865,4.3709485981974014e-08,1.558591722795184e-06,2.6318063831060328e-11,4.5206564402085957e-13,9.458037752837968e-15,1.538721431428158e-12,2.780386671005942e-13,0.003865918440474563,0.00018952990438645908,5.027064162850804e-06,0.00018976536302030994,0.0482169385383419,9.34315388178216e-07,0.005636853291599576,2.963800446604203e-07,2.7808886674684503e-05,5.771058777106993e-11,4.449044534063491e-13,6.608224619269251e-14,7.68679646086546e-13,1.5622327283016939e-18,1.0,1.0,7.274098917161216e-56,2.1506430162639555e-53
2400,0.2096169182059275,0.7979130367891979,14.869380794957864,0.09999999988035829,0.09999999999795645,0.09999999999671616,0.10000000000012663,8.447911110874103e-14,3.922092637132726e-13,-1.9877945770235343e-31,-7.721224554490933e-31,-5.767292647652874e-45,4.35796365675197e-44,0.005834415471166322,3.84134713441269e-05,1.4062476269017935e-07,0.0003266648322139072,0.06226484009492414,4.0212958074057776e-06,0.015233595921869677,6.027610639895849e-08,2.166693135172757e-06,6.716217224795289e-11,3.876110424339913e-13,1.7563881607173164e-14,3.748099274215391e-12,2.5245835010796153e-14,0.003841866912318373,0.00020807051849150798,5.078958913619049e-06,0.00019090900182237817,0.04920938929054074,1.0159649672440094e-06,0.005728144781974067,3.31497477933242e-07,2.0395336741486207e-05,5.2144683581546676e-11,1.050721761418056e-12,1.0833238251969913e-13,1.2281003728675908e-12,2.1830945002172972e-18,1.0,1.0,7.2738724221075e-56,2.153462537048093e-53
2500,0.21998845694793628,0.7761680868996689,14.852080041718343,0.09999999985899112,0.09999999999781949,0.09999999999438587,0.10000000000000953,-1.4299638886086164e-14,1.6946340726750515e-13,1.4159894632771397e-31,-2.1018050678342873e-31,7.177762343988466e-45,-2.9190310392621272e-43,0.0057729039843377504,3.6629729176514475e-05,1.4638863875918513e-07,0.0003245943319543646,0.0663705492489782,5.352001481096983e-06,0.017572300740938834,7.621756604346456e-08,2.366361926223022e-06,5.806449729715822e-11,5.784594231797741e-13,1.1985030612257836e-14,3.166025187699384e-12,4.763920973284145e-14,0.0038739009703765612,0.00020152873628882236,5.4331331808691805e-06,0.0001927877671828145,0.052888672415799885,1.0644987750739795e-06,0.007561759304124775,3.6964073807653387e-07,2.936126838836626e-05,8.087948499726886e-11,1.112670233016893e-12,1.887581107473239e-13,1.2006786809963025e-12,2.4622524219999587e-18,1.0,1.0,7.293461369815179e-56,2.1310809530666685e-53
2600,0.18782940867680253,0.7900915546289994,14.855140027145236,0.09999999982727456,0.09999999999787014,0.09999999999542897,0.09999999999958598,6.251918052558603e-14,4.924535222362146e-13,3.5629259329167543e-32,3.526894901202379e-30,-4.333608077133084e-45,-7.255951006670844e-43,0.005739058378098973,4.191972962339606e-05,1.6555919572846615e-07,0.00033897450394557155,0.06861789309544025,4.922084705849622e-06,0.019798650397871938,6.242918616525956e-08,2.6726347571615116e-06,6.985882637536904e-11,7.992175289040337e-13,5.4602594339515695e-14,1.9124333572184377e-12,2.452260211433445e-13,0.0038495536566675996,0.00020581971772530062,5.746175542529295e-06,0.00019167666859448273,0.0518946578723329,1.0188458238797348e-06,0.008370023011866293,3.657314101575414e-07,4.190939178659242e-05,8.490168984851708e-11,1.3396128289957262e-12,6.587373032095617e-14,1.5264964175543065e-12,1.767361668174439e-18,1.0,1.0,7.269821923859689e-56,2.130233602277703e-53
