milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
1100,0.0009782764472454528,1.2600950333889234e-05,3.212233462944862e-10,5.4670599551685464e-08,6.664925211367209e-14,4.941726980854673e-12,-6.129020047718579e-13,1.2027793582824278e-13,9.7517599425556e-05,2.0945167252698037e-06,7.574748349243815e-06,0.09681274964440104
1200,0.0010281505458098557,1.0666314537114083e-05,5.478137424074448e-10,5.60537152241332e-08,8.442602274380305e-15,1.843840431910803e-11,-5.159005571132263e-12,1.3733370680873067e-13,9.802955857220634e-05,1.256542756309837e-06,8.009880152703972e-06,0.09644540082024425
1300,0.0010591265392755175,1.2713431870336578e-05,3.1224857000143316e-10,5.635343303939798e-08,2.168360819338288e-14,-1.787603799275889e-11,1.7736138785389565e-12,2.150782347152855e-13,0.00011283331239283206,2.584662034172454e-06,8.713414711216109e-06,0.09647561841786452
1400,0.0012034694084566333,1.7104188533162116e-05,3.857057438276888e-10,5.881284148513649e-08,1.3460748671161845e-13,1.1887974730522468e-11,-2.668917313179897e-12,-9.91024042037422e-14,0.00011478028494382646,2.28222227403324e-06,9.150271502662395e-06,0.09626024354733104
1500,0.0011896034361114556,1.963664764482749e-05,5.085850264723232e-10,5.792489040161443e-08,5.531579488759482e-14,1.3223036740792728e-11,-2.160782386839012e-12,1.3285775008040877e-13,0.00011781444033780506,2.4435239399736475e-06,9.174043869330913e-06,0.09612354157078346
1600,0.0013226252839769312,2.123170436624108e-05,9.704969524832386e-10,5.922882176619878e-08,1.7166166420328794e-13,-7.748392123487527e-12,6.805828989493198e-12,-6.416668243246793e-14,0.00012497960058450267,3.478835679812984e-06,9.673815086586466e-06,0.09618160165216967
1700,0.001401659046770756,2.6517514623646683e-05,8.762988354448216e-10,6.083931188244411e-08,7.609494887627232e-14,4.0193809490419114e-11,3.951705983147648e-12,4.640507969593073e-14,0.00013290453635355352,3.2717107244212777e-06,9.732749005150726e-06,0.0959175722271534
1800,0.0014765553199604636,3.1086415459797445e-05,1.0405177969011541e-09,6.215814614064559e-08,1.6422358188016277e-13,3.0235718273111244e-11,-2.7904505364857203e-12,-1.7207357112193562e-13,0.0001438512151181734,4.5548423191986376e-06,1.0173312013569174e-05,0.09592151957775484
1900,0.0014215469284375862,3.050723509802878e-05,1.1135331642219462e-09,6.153496554804513e-08,1.6331288859226796e-13,8.54099017182207e-12,2.820375729466714e-12,2.1588221038503902e-13,0.00014403269893501023,5.085835737208352e-06,1.0249737987384613e-05,0.09587512793254685
2000,0.0015299855935941382,3.38726372878476e-05,1.1137547076604339e-09,6.195208029572798e-08,1.5217320946723764e-13,5.028611248036657e-11,8.201352113069688e-12,1.3630262809307058e-13,0.00014652765424775415,4.9360376992276065e-06,1.0598788259284271e-05,0.09581013970363544
2100,0.0015659942089309255,3.8086210969153816e-05,1.4393234886546794e-09,6.328448759125373e-08,2.77545073927192e-13,2.7710348405964665e-11,6.400978310806409e-12,2.198320170586453e-14,0.00015839982526298714,6.189758362782367e-06,1.1166951690667776e-05,0.09572049963412566
2200,0.0016080843695024521,4.155112489217635e-05,1.4024755357875795e-09,6.240706227417784e-08,2.9708370296315255e-13,5.061906871951575e-11,9.150563948556497e-12,4.593631453805519e-14,0.00016067253863752252,5.587953924349359e-06,1.124141125941541e-05,0.09569541012380352
2300,0.0017054402393412392,4.406496052856927e-05,1.9176926737719985e-09,6.358832602394414e-08,2.622327153575522e-13,4.80833340193993e-11,1.6556442049272635e-11,-2.9732962856450116e-14,0.00016779844724438954,5.82930653336375e-06,1.1227303205833848e-05,0.0957145721896239
2400,0.0017591856449442648,4.181483429671387e-05,1.8423936234984166e-09,6.315138398521579e-08,4.2720163996283614e-13,6.213178165518957e-11,1.0756705267823595e-11,1.6914983845211308e-13,0.00016386752988615378,7.658477529097962e-06,1.1524716510032033e-05,0.09553691378605249
2500,0.0017123237056022513,4.400318912669675e-05,2.0762818542226693e-09,6.24077048471792e-08,3.7352451608591544e-13,1.1272420082612016e-10,1.4224704547962356e-11,9.295977952393181e-14,0.00017378585599482838,7.77009313220233e-06,1.1751852011294546e-05,0.09567736059845243
2600,0.0018502494018034406,4.9423192650952114e-05,2.281257452945776e-09,6.320639829615261e-08,4.3143148901768766e-13,8.044413626832609e-11,2.060326722351301e-11,2.338152045222647e-13,0.00017189041334416912,8.357438716183207e-06,1.1686732678244879e-05,0.09549115287610281
2700,0.0018320150222177673,5.581599462763196e-05,2.3038076770508266e-09,6.107136465823382e-08,5.715629557162358e-13,1.1976518802656925e-10,1.3806496065183073e-11,2.615128893193476e-13,0.00018565861334868787,9.01860701135975e-06,1.1832826951273418e-05,0.0954293544589572
2800,0.0019001588337736164,5.308833318709999e-05,2.738061809846591e-09,6.232315571143339e-08,5.064711025779117e-13,1.197241124149112e-10,2.631425686329501e-11,3.7213353449722853e-13,0.00018130740202975879,8.583737170006224e-06,1.20910045527195e-05,0.09547625759358186
2900,0.001919639195771208,6.178092404203585e-05,2.7642781403748587e-09,6.202524183965124e-08,5.58924241852493e-13,1.4719184668674928e-10,3.46019128137315e-11,4.325885417108077e-13,0.00019196041787485475,1.0489774279762078e-05,1.216126338497544e-05,0.09548008856408507
3000,0.001933519344125786,5.8831375666986925e-05,2.7040941372153107e-09,6.054301020545657e-08,6.428027542968498e-13,1.8586012030119304e-10,3.475114652226609e-11,5.100341154148436e-13,0.000195525829434156,9.702882813047274e-06,1.2072292676518497e-05,0.09559004708777197
3100,0.0019837784678499336,6.688699562258889e-05,2.9806454388066484e-09,6.08497958473165e-08,6.929771667646777e-13,2.1499044858231093e-10,3.3647387663306755e-11,4.866373193911798e-13,0.00019224620902711775,1.0784016043844083e-05,1.1982337889605985e-05,0.09559169664432425
3200,0.001970707170633742,6.339045863431984e-05,3.2586029710391995e-09,5.749870206193721e-08,7.605572658556178e-13,2.0672769990521196e-10,4.599795741006941e-11,8.38584918845564e-13,0.00020221153532958417,1.2164900233804813e-05,1.1947401324186302e-05,0.09545617143902016
3300,0.001966376767798241,6.936674970224123e-05,3.3334300096816575e-09,5.6728128975998886e-08,8.922181884213348e-13,2.1774411137354726e-10,4.983614246541566e-11,7.581493741778428e-13,0.00020511151286219464,1.1548775786582017e-05,1.1839764896883008e-05,0.09540523722818198
3400,0.0020877940953191467,7.096325369638801e-05,3.651131920955277e-09,5.5849708726684375e-08,9.34238647716684e-13,2.5818502945210157e-10,5.505694264783179e-11,1.2433763135273593e-12,0.00020279557692498467,1.2400772780645715e-05,1.2082346989226622e-05,0.09549289917408763
3500,0.002077477607555118,7.643109913386469e-05,3.714801988659195e-09,5.49241890590726e-08,9.946635465557516e-13,2.745523160280447e-10,7.129153402341946e-11,1.2479749506899797e-12,0.00020060642884347092,1.3044559637747443e-05,1.1917839953453121e-05,0.09545726666379058
3600,0.0021241882636970993,7.56657133958049e-05,3.940125435552897e-09,5.337539034440816e-08,1.0449712647683462e-12,3.0697269520857203e-10,6.93989055346439e-11,1.475700828370553e-12,0.00020275755517906897,1.4294617323598323e-05,1.193427843700439e-05,0.09552286296863693
3700,0.0020616475191497265,8.527982603341319e-05,4.112610863737962e-09,5.3996416683639534e-08,1.2110226098062723e-12,3.518782953325917e-10,8.98005408502758e-11,1.511088358941379e-12,0.00020970042478350446,1.4918722398085318e-05,1.172058007652048e-05,0.09532286065117257
3800,0.002108153305306273,8.815777825938976e-05,4.561065964736797e-09,5.1796161453425244e-08,1.1602439536087412e-12,3.5501237258520546e-10,8.996020305578164e-11,2.1186384503929458e-12,0.00021314221554570516,1.490409084721412e-05,1.146724674081238e-05,0.09530973036689253
3900,0.002115278678401999,8.858502889270806e-05,4.6026698576099935e-09,5.135389363863658e-08,1.3108375627999765e-12,3.8864488196862957e-10,1.0030692257173188e-10,2.2640404488566304e-12,0.00021012830454238897,1.6336825160672552e-05,1.1542432869659292e-05,0.09520898889032392
4000,0.0021380106261578045,9.233248511524272e-05,4.912027874662461e-09,5.109585971484166e-08,1.3751740546685852e-12,4.527064668044324e-10,1.1062553254913137e-10,2.363792668880651e-12,0.00022223871912969577,1.6641439899954224e-05,1.1054626840621135e-05,0.09519467883248695
4100,0.0021162971041046538,9.501843911398736e-05,5.001716430803822e-09,4.7372599407537447e-08,1.4456689946898325e-12,4.687510745200273e-10,1.2697863064352742e-10,2.898827065423118e-12,0.00022204162156301853,1.7725044932632885e-05,1.116104363824688e-05,0.09512237334768356
4200,0.0020878822865798598,9.540544007212872e-05,5.535574910659668e-09,4.654035758807068e-08,1.5119487495933968e-12,4.854751860518773e-10,1.3962527469352863e-10,3.3577262744537437e-12,0.00021851885211395303,1.8295340797720163e-05,1.1001428717649108e-05,0.09519451562056387
4300,0.002156294716977904,9.66965851769246e-05,5.529942148888115e-09,4.709822043193969e-08,1.7018214114507603e-12,5.182937980829839e-10,1.5909915006642874e-10,3.5989688349916965e-12,0.00022594096366864436,1.8251760849932007e-05,1.0734796218426734e-05,0.09511444016084707
4400,0.0021293777867552404,0.00010544998585248283,5.719236493920708e-09,4.456627721002249e-08,1.6805008945414586e-12,5.666254740183693e-10,1.7407951192148018e-10,4.416233723532102e-12,0.00022104038958090918,1.9211404449450093e-05,1.0662246978496128e-05,0.09520885010341926
4500,0.0021681210733042557,0.0001034337252263793,6.041747618876452e-09,4.498507199202305e-08,1.8209166247145507e-12,6.126033179905195e-10,1.7565525985202123e-10,4.981300794406498e-12,0.0002259494165724975,1.9701767140610262e-05,1.026515736407817e-05,0.09514282532389323
4600,0.002122420757736287,0.00010668349599881691,6.182382961090387e-09,4.12722714415865e-08,1.8781820619182824e-12,6.202585731330685e-10,1.9176392479680275e-10,5.421910540103379e-12,0.00022620473752819358,2.0913757499148125e-05,1.0245390409746411e-05,0.09496662514888056
4700,0.002114644424569088,0.00011639480789745462,6.350540950893922e-09,4.226772479263191e-08,1.9627932934375693e-12,6.569842043402342e-10,2.183299703750205e-10,6.054226058861271e-12,0.0002206398389585331,2.1345325224384004e-05,1.0048424214431758e-05,0.09479947043239431
4800,0.00209657370490505,0.00011272005672592919,6.813340469622217e-09,3.975777989152313e-08,2.1058924070785914e-12,6.879314231484676e-10,2.3553915403167286e-10,6.434609643519217e-12,0.00022770152695790816,2.171545060685162e-05,9.557286489149942e-06,0.09466674566189857
4900,0.0020882452337321624,0.00011880756973559971,7.202796615501661e-09,3.891503125944418e-08,2.205638361496902e-12,7.404169831980381e-10,2.5138815466806994e-10,7.47625948939489e-12,0.00023043845357127802,2.307712997702293e-05,9.53815638265493e-06,0.09459269158155423
5000,0.0021316014223912803,0.00012163054265648863,7.239819580950568e-09,3.762252079732734e-08,2.287481511669814e-12,8.050166128988929e-10,2.6846042892014774e-10,7.953538687279317e-12,0.00022271859257638735,2.2821588571144886e-05,9.415028655969186e-06,0.09468896215692134
