milliseconds,IFNb_mRNA,IFNb_env,STATP2n,SOCS1m,IRF7m,IRF7Pn,IFNa_mRNA,IFNa_env,TNFam,TNFenv,STATm,STAT
1000,0.0008478026034911773,1.0969463116533517e-05,2.9371286329675396e-10,5.054521516696928e-08,8.691946499048781e-14,1.5264261681858933e-11,-5.860537996255911e-12,-8.163396445543666e-14,8.967098666484365e-05,9.32073629629733e-07,7.094110198776332e-06,0.09698230695593187
1100,0.0009408643035021634,1.4067131898606006e-05,3.8413683362949003e-10,5.2486938879740316e-08,2.4826595852452934e-14,-1.1436343984156613e-11,3.2318835125018363e-12,-1.525178879410093e-13,9.400143740398504e-05,1.5357252874548386e-06,7.6227306166978035e-06,0.09666600465976065
1200,0.0010636683860505592,1.0802711188570016e-05,3.0598017500490587e-10,5.52808072181398e-08,1.1523368257681513e-14,-7.960386581596108e-13,1.504011281997342e-12,2.0828953511151035e-13,0.00010509809416370133,2.185932177776975e-06,8.445696347436117e-06,0.0966566285014477
1300,0.0010453749763350275,1.5011643774885432e-05,3.1920996136102644e-10,5.786341594236545e-08,2.113472672117367e-14,1.2442286480779859e-11,3.0017565199416366e-12,-9.924853671072666e-14,9.997622921872165e-05,2.249567841173877e-06,8.432055855222548e-06,0.09647176599264429
1400,0.0011360085220008874,2.1827624286561458e-05,3.84154290210919e-10,5.922854203665024e-08,5.380850929060289e-14,2.1707851757107844e-11,3.1708912507367917e-13,1.6114600604291522e-13,0.00011029121466854216,2.348943609540484e-06,8.840508456714078e-06,0.09625207936229661
1500,0.0011977062477921275,2.1140131935792333e-05,6.843631599423931e-10,5.9396387350062464e-08,7.17928365509523e-14,-1.4230346784147855e-12,4.408735360141593e-12,3.7239029341854355e-14,0.00012370559300285057,3.231829701244798e-06,9.175767840271433e-06,0.09622048468782184
1600,0.0013496883551805537,2.372364133864422e-05,8.742312549182231e-10,5.956563357787574e-08,4.997118590100057e-14,-6.162657451482788e-12,5.875692401887407e-12,-1.1585141598761989e-13,0.00012686523775111303,3.1958386344589573e-06,9.755368451191385e-06,0.09604781137180393
1700,0.0013758500698826694,2.8817525243715755e-05,1.0593726537395688e-09,6.225386768895961e-08,1.8379508618949088e-13,3.77848933467915e-11,-3.6357580463271863e-12,5.4761007283943756e-14,0.0001272095853560717,4.234311199595084e-06,1.0077336236893758e-05,0.09608818513824333
1800,0.0013836449637236045,2.430678922128834e-05,8.052673600551064e-10,6.129913525551833e-08,1.4602822660685157e-13,3.983361092252486e-11,7.52806722071091e-12,-1.3022681492604614e-13,0.0001306553827066203,4.317625430629581e-06,1.0223282891107604e-05,0.09592560556289134
1900,0.001533013975159442,3.105443548142875e-05,1.376341476965429e-09,6.254500952382917e-08,2.082600289558286e-13,6.612552138975768e-12,5.946203551991133e-12,3.901134985876757e-15,0.00014405662292733647,5.166217346173389e-06,1.0652205457116753e-05,0.09582810252809329
2000,0.0015765538381924528,3.035237182886934e-05,1.4121005392697658e-09,6.322283201589334e-08,2.528777773202214e-13,4.0996914036477834e-11,-2.6356408703226927e-12,-1.461362876283205e-13,0.00015229821855835028,4.5738469397440476e-06,1.0488257492213725e-05,0.09565495812318223
2100,0.0015967141407686744,3.52102521973114e-05,1.6367337921397145e-09,6.304622169129803e-08,2.9602044795740126e-13,2.8923128746930033e-11,3.8256153312344224e-12,1.0098851951386085e-13,0.00015526805091541825,5.217601025798781e-06,1.1259755127482013e-05,0.09571178541317746
2200,0.0016329192276476302,4.1643443936815925e-05,1.5430501705870382e-09,6.343517242879074e-08,3.3273176362295877e-13,5.3666437785338145e-11,1.4058943221893303e-11,5.1402801955626196e-14,0.0001642848222401806,6.121361791260978e-06,1.107136313530274e-05,0.09558363110290531
2300,0.001655451984405327,4.1321363465114085e-05,1.805585945360735e-09,6.338378380697524e-08,3.694629989306055e-13,8.250093501693852e-11,1.6032806214862878e-11,3.1094793913185834e-13,0.00016283661316351036,7.117354731960998e-06,1.1560715697662247e-05,0.0957127185819622
2400,0.0017838190979218875,4.308221402473663e-05,1.8527697059940927e-09,6.312707664835036e-08,3.838128892076505e-13,8.914189548950949e-11,1.3949340057638636e-11,1.3701027222725406e-13,0.00016631062874703412,7.634910353023745e-06,1.1610619095292166e-05,0.09554019065167006
2500,0.0017485762202659259,4.4753223460008415e-05,1.9969989898464938e-09,6.36519746411804e-08,3.8632216536075033e-13,9.313283919752445e-11,9.288681644097515e-12,3.423505601915314e-13,0.00017790863401225202,7.858992146328045e-06,1.1451137168801344e-05,0.09569236312658852
2600,0.0018438158785338222,4.66251739809226e-05,2.0805239101802662e-09,6.319964464533667e-08,5.125669251828214e-13,8.478710224594014e-11,1.3458459010395074e-11,8.529624294659849e-14,0.0001719335582312522,8.070526427798203e-06,1.1796559910078266e-05,0.09550507377246603
2700,0.0018213689779549098,5.2215407588107803e-05,2.2629624473506676e-09,6.172329744043137e-08,4.363132896754039e-13,1.42106912855002e-10,2.7427227072580686e-11,6.81178986925802e-14,0.00018840721379182458,9.290211593241481e-06,1.1981351128053351e-05,0.09564245361281357
2800,0.0018267677354569115,5.704209451736031e-05,2.38806183180787e-09,6.138254999853714e-08,4.97994107911148e-13,1.3924094821412445e-10,2.921723229623461e-11,5.135946009191084e-13,0.00018952288463246891,9.196884586040146e-06,1.207173672144128e-05,0.09562065682088262
2900,0.0019167013138176113,6.001424993084806e-05,2.632761448172614e-09,6.172600576424433e-08,5.925641210490266e-13,1.781136398821635e-10,2.455727665357815e-11,5.044151047773529e-13,0.00019484456277611966,9.686470400827337e-06,1.1984767668966719e-05,0.09544560399246733
3000,0.0019876065310992603,6.104076530017681e-05,3.1432137071931476e-09,5.941069261224332e-08,6.016295932658544e-13,1.6687678764399256e-10,2.618655237353718e-11,4.90659958324255e-13,0.0001894200282198856,9.981169809559644e-06,1.1927661076088132e-05,0.09557466271522042
3100,0.0019345379687901866,6.202911351913085e-05,2.9587890812180982e-09,5.951016978123756e-08,7.588935076329499e-13,1.8667081141843205e-10,3.908267628085649e-11,6.35647632858602e-13,0.00019202030108164862,1.0489185854565498e-05,1.2044246172436743e-05,0.09561103380775834
3200,0.0020355930328964334,6.782492750961651e-05,3.2903943694590223e-09,5.8685989362579064e-08,8.262643622913184e-13,1.983918667996773e-10,4.7543385411475826e-11,8.834397514393872e-13,0.00020177067742982213,1.1026873028189216e-05,1.173065633473374e-05,0.09553546691322237
3300,0.001999549761210194,6.74133759793913e-05,3.3767284638396268e-09,5.7702995097963714e-08,9.07635425787948e-13,2.4483138822226516e-10,4.7420186323282624e-11,7.468780692980949e-13,0.0001990154104701568,1.2794952740986845e-05,1.2103735260442782e-05,0.09539887082811292
3400,0.0019932000000984955,7.09039927474188e-05,3.4832824516688575e-09,5.679781569983434e-08,9.739900038199081e-13,2.620372978595654e-10,5.515615576213058e-11,1.0834526159888072e-12,0.00019982620384530496,1.3283970741620263e-05,1.1914975072286376e-05,0.0954435503011594
3500,0.0020466802611275414,7.702647717520746e-05,3.945172134434596e-09,5.446347827304413e-08,9.750220155949174e-13,2.77707269973937e-10,7.007020613768442e-11,1.16690591974613e-12,0.0002095848101508203,1.3932106253201363e-05,1.1940812245081066e-05,0.09534919370101048
3600,0.0021452807411882057,8.003655532547083e-05,4.04270308934541e-09,5.341211519455216e-08,1.046655847700761e-12,2.980072120022976e-10,7.631275175460915e-11,1.2417289060489428e-12,0.00020723181767871333,1.4321384049806604e-05,1.1524992102142485e-05,0.09542298460966712
3700,0.002088003287850722,8.497841907234994e-05,4.2642442367411834e-09,5.321208248590304e-08,1.1174007447467931e-12,3.2606387986092837e-10,8.068331981606419e-11,1.5382388502703546e-12,0.00021087184747742375,1.4877509707385714e-05,1.1687494960274096e-05,0.09546519401682828
3800,0.002141896465663024,8.897903976069272e-05,4.4406939994437565e-09,5.330650871570616e-08,1.2560464455650647e-12,3.5338058693303847e-10,8.911697395881872e-11,1.966774754915946e-12,0.00021225892808869858,1.4841838824023283e-05,1.1303777252286496e-05,0.09536528195576252
3900,0.002082615265287315,9.135405293845331e-05,4.935614111572634e-09,5.150278874683928e-08,1.256525904620797e-12,3.9720708002523287e-10,1.0902107532448607e-10,2.2894300035896733e-12,0.00022008678380520166,1.6589802905071232e-05,1.101975152666541e-05,0.09526999809956821
4000,0.0020932554107152353,8.889473115503061e-05,5.190418720221438e-09,5.00356929342518e-08,1.4171511362886793e-12,4.2935417326833446e-10,1.1024960536536162e-10,2.6785335293770366e-12,0.00021705875432128445,1.608089555647898e-05,1.1102059436775747e-05,0.0953191203458664
4100,0.0020629608794049633,9.410325039015234e-05,5.327145140106351e-09,4.9032892330849135e-08,1.5142605950489207e-12,4.698702426388449e-10,1.2589325170447035e-10,2.8245874988994616e-12,0.00021098754197995526,1.672969100895794e-05,1.0802092617965024e-05,0.09532037207435383
4200,0.0020657471427263014,9.88756730905782e-05,5.434985592881983e-09,4.5830782082487766e-08,1.60245324954989e-12,5.204714765633914e-10,1.4429096302239146e-10,3.2338010827200092e-12,0.00021262358741619362,1.7494586437318854e-05,1.1062472167198139e-05,0.0953218207416145
4300,0.0020988440457399603,9.930928235009878e-05,5.418480437208407e-09,4.5997007696664724e-08,1.6288041581817927e-12,5.510248790159916e-10,1.5016887125536372e-10,3.724996242436855e-12,0.00021922224057313212,1.9235436374126427e-05,1.037838681521899e-05,0.0951237086229763
4400,0.0020702004876876675,0.00010408308871960211,5.952968338149301e-09,4.430812059339529e-08,1.727607653216985e-12,5.87947592438516e-10,1.7217728526232624e-10,4.349682257147556e-12,0.00022055179245006294,2.0057805264936276e-05,1.0490763151945022e-05,0.09519429899851314
4500,0.002086955949036954,0.000107104560956017,6.1548552075090154e-09,4.407669998733548e-08,1.7896276509670981e-12,6.228158230606909e-10,1.8676323110965837e-10,4.658695950543414e-12,0.00022182385651994008,1.9347887796819858e-05,1.0259958482002698e-05,0.09496373782490365
4600,0.002095016932059963,0.00011044990210845032,6.485707961256735e-09,4.195735861567757e-08,1.950060665053762e-12,6.333440801254529e-10,1.9807871445477663e-10,5.3602483079497826e-12,0.00022514868165026826,2.014940222089602e-05,1.0048718093020693e-05,0.09489878402368115
4700,0.002137122879082311,0.00011610375939749969,6.47870411914377e-09,4.191778918171459e-08,2.01935032050803e-12,6.561161902686686e-10,2.1867342262670396e-10,5.924838158961427e-12,0.0002208225865008381,2.2126792093091206e-05,1.0135172455873784e-05,0.09484480541233087
4800,0.0020858127967380226,0.00011782476053999126,6.562572950492906e-09,4.028994120822238e-08,2.1211475191030156e-12,7.054866812056616e-10,2.2850447371849862e-10,6.641337853096356e-12,0.00022570345770613656,2.2134906656594323e-05,1.0084796002120795e-05,0.0948144823535385
4900,0.0020449624495713654,0.00011771359414202478,6.845553411556795e-09,3.8361916941743773e-08,2.17948896907418e-12,7.712957643114943e-10,2.508960874917759e-10,7.556795281776071e-12,0.0002271516637175881,2.2176687614259804e-05,9.581945231789899e-06,0.09478342903915628
5000,0.002079836336983831,0.00012033620584293274,7.311723802724722e-09,3.8716761857061515e-08,2.333169237713622e-12,7.842813935225642e-10,2.709439617290087e-10,8.08592862852365e-12,0.00022784306490626963,2.3379511062867574e-05,9.466089351581322e-06,0.09472479580293566
