miliseconds,Cdc25_active,Cdc25Ps216_active,Cdc25_inactive,Cdc25Ps216_inactive,Chk1P,protein_14_3_3,Cdc25Ps216_14_3_3_inactive,p53,p21,MPF,p21_MPF,preMPF,Wee1,Chk1,Rad3_ATM,Wee1_phosphorylated
1700,9.828780543938864e-07,1.070507376214506e-14,1.7325502046920425e-05,-1.3976442245358262e-07,5.6957929715775385e-09,3.2641389336614077,0.005384610099483184,0.0,0.01514117074175435,1.0758502434390481e-08,8.573275131731473e-12,0.0008243484016693474,0.0013480398626194248,1.0000000058182843,0.0,1.9771184008607507e-12
1800,9.821572239343358e-07,1.060564632137291e-14,1.9241197590234895e-05,3.888990662384899e-08,2.263694995120974e-09,3.33839864385449,0.00520420696121859,0.0,0.01603014862455282,1.0780898629371832e-08,9.546759408780494e-12,0.0009046565285112122,0.0013552549868814925,1.0000000043263173,0.0,1.8914868233768485e-12
1900,9.81528419080363e-07,1.0587603482750739e-14,2.0070196241311893e-05,7.466331381278064e-08,5.642333648137626e-09,3.358459738721846,0.004336090722385566,0.0,0.016745849453748744,1.0778538760549234e-08,9.6709383389625e-12,0.0009307430041840465,0.0013817174055560466,1.000000006409273,0.0,2.215998120453012e-12
2000,9.802309759293889e-07,1.0631776365316788e-14,2.0673987606553236e-05,8.038048482704784e-08,3.96202589498159e-09,3.4331153175088,0.0043212064247004685,0.0,0.01857698078206419,1.089335813222945e-08,1.1858612449147915e-11,0.0009858341220199557,0.001403660355980629,0.999999993036781,0.0,2.2021095098072863e-12
2100,9.790084473761956e-07,1.0560025050525878e-14,2.2613122429925005e-05,1.811064682483734e-08,-2.1584682162130795e-10,3.5303055050452112,0.0037397097789038007,0.0,0.018933909204381306,1.1086144637604399e-08,1.1906533819472017e-11,0.001051004436869099,0.0014331518534290673,0.9999999988856708,0.0,2.3187155877750064e-12
2200,9.778570887384793e-07,1.0539457595797976e-14,2.2564497299993583e-05,9.399799906787046e-08,-7.228316027228762e-09,3.5895486146679993,0.0034611490554368038,0.0,0.019689671993277303,1.1166072798739885e-08,1.2733930804551846e-11,0.0010857282217627768,0.0014252728594342846,0.9999999980194547,0.0,2.519795537045038e-12
2300,9.769018203880293e-07,1.0546762168686344e-14,2.442492598824041e-05,6.214121056126083e-08,1.9040291587478095e-09,3.6305361841562886,0.00289823670049285,0.0,0.020895213686309356,1.1197575223514317e-08,1.3854709852423535e-11,0.001149279445328814,0.0014731638311929803,1.000000007223481,0.0,2.71805198619872e-12
2400,9.758851257109941e-07,1.046318472023493e-14,2.523214656518662e-05,-6.352486213352221e-08,-7.242675179323534e-09,3.6692600464261242,0.0030298315087123814,0.0,0.021662436614092076,1.1395660621926233e-08,1.5072344492008626e-11,0.0012089593626607824,0.0014943333984480903,0.9999999982083903,0.0,2.836015512953046e-12
2500,9.756444882450657e-07,1.0428951333629076e-14,2.6081852594904328e-05,-7.503401045731323e-08,-4.468429083535495e-09,3.7885323060996954,0.0023914506364447947,0.0,0.022211379711043398,1.150334434640333e-08,1.5724936803605104e-11,0.0012671218090320566,0.0015076128392097251,0.9999999927429881,0.0,2.9133191515393765e-12
2600,9.738148289822335e-07,1.0484490438281977e-14,2.672908626450876e-05,-4.515026196203645e-08,1.9016861382981934e-09,3.865048302266915,0.0019107638338191919,0.0,0.02319698919449435,1.1697664656449916e-08,1.735922868666917e-11,0.0012745904259554176,0.0015148406984097907,0.999999998954041,0.0,3.1380233988244967e-12
2700,9.74016271244813e-07,1.0388233239600748e-14,2.8443151880872e-05,-9.222230915836187e-08,-2.0660626373340618e-09,3.8638226806086604,0.0017858076402498956,0.0,0.023259512438276522,1.1688874275668875e-08,1.7428882862847153e-11,0.0013372040335551166,0.0015277716042459946,0.999999992865471,0.0,3.1453851123090374e-12
2800,9.727613226986464e-07,1.0345872655016344e-14,2.955860860221554e-05,2.3565986731974694e-08,-1.309584737614179e-09,3.9532981940383167,0.0020048255034792128,0.0,0.024818876770518108,1.1960087908225455e-08,1.8735761142609153e-11,0.0013918676954237587,0.0015514548661942544,0.9999999929669351,0.0,3.4133226614545646e-12
2900,9.713334146121537e-07,1.032466326949895e-14,2.9690771112882927e-05,4.8257018108211846e-08,5.12087218908725e-09,4.044088053503839,0.001788789534100589,0.0,0.025337662950979046,1.197722885120126e-08,2.0097858862496024e-11,0.0014395141790924442,0.00158241941581363,1.0000000040947492,0.0,3.51835995735483e-12
3000,9.708648460662357e-07,1.0340469650095164e-14,3.102868030696974e-05,7.87982771178947e-08,-2.5116607171932326e-09,4.099990195005099,0.0014702129727479003,0.0,0.02643142665965375,1.2054792455832447e-08,2.077934565100237e-11,0.0014822353105699434,0.001597205046200079,1.0000000023487379,0.0,3.6132193234782484e-12
3100,9.689294029542464e-07,1.0352134199148818e-14,3.191593569323311e-05,9.254930889121536e-09,6.238751543811128e-09,4.139329260570791,0.0013014255103822054,0.0,0.026741737244503242,1.233922076196451e-08,2.165008792739754e-11,0.0015572423193653904,0.001623008526576671,0.9999999954334255,0.0,3.8145225940261275e-12
3200,9.689486870417395e-07,1.0389796395396906e-14,3.237154676220427e-05,1.1877230192405952e-07,2.539800286753985e-09,4.219145917359673,0.0010313811879244373,0.0,0.027101890679335227,1.2399779038552454e-08,2.3641052413668153e-11,0.00161691093903613,0.001634510822892134,0.9999999962087327,0.0,4.071634249808411e-12
3300,9.67818019794868e-07,1.0249229648936215e-14,3.394343412150092e-05,-1.1715915915603536e-07,-1.345476292551496e-09,4.2844768253638135,0.0012747359334751478,0.0,0.028054379824936526,1.2545552518513976e-08,2.4062091165590405e-11,0.001655420184626105,0.0016707006092356051,1.0000000038917052,0.0,4.133817834509456e-12
3400,9.661920196551752e-07,1.034806519705451e-14,3.4339009164186836e-05,-9.656275709180676e-08,-2.4329056810174204e-09,4.263263522684126,0.0009035271668425856,0.0,0.028860047515822888,1.2689021172551488e-08,2.4935171383038262e-11,0.0016924601999005059,0.001672227373630712,1.0000000071908766,0.0,4.244685188251313e-12
3500,9.655663239107324e-07,1.0324293964046877e-14,3.653981236138837e-05,9.366821202283863e-08,1.0115285236905082e-09,4.324339234294903,0.0010896614742500234,0.0,0.029056187540194112,1.2987994073286368e-08,2.6951528437807636e-11,0.0017575194365603358,0.0016945708573004358,0.9999999938160575,0.0,4.401748018717854e-12
3600,9.65258856649359e-07,1.0278751743440734e-14,3.7202828608390385e-05,5.5166105259585756e-08,5.411296731981767e-09,4.391419584140467,0.0005775136542880569,0.0,0.030223119901375144,1.3050731485190902e-08,2.797192893325994e-11,0.0018069539639483092,0.0017106402409682957,1.000000006697294,0.0,4.533244853347719e-12
3700,9.631570369713513e-07,1.0178454187439261e-14,3.7832570975902565e-05,-1.8472401542412424e-08,-6.038074337442908e-09,4.501629470537773,0.0004486543151903057,0.0,0.03143557216628699,1.3323351340325492e-08,2.878790182799763e-11,0.001868831850349191,0.001732480456457784,1.0000000002443468,0.0,4.768341848690233e-12
3800,9.623549838785277e-07,1.025995519356477e-14,3.963262499807085e-05,1.3897270213307445e-07,7.351887412629822e-09,4.498157837848847,0.00042843152248257885,0.0,0.03188950506943636,1.351179663218908e-08,3.0435677042155986e-11,0.0019183893851782788,0.0017529529840922412,1.0000000029512262,0.0,5.0059833169542246e-12
3900,9.614026867303754e-07,1.0139598722954632e-14,4.0501137392675495e-05,1.1080305780062373e-07,-5.873889848695652e-09,4.589236107806459,0.00037109074625019535,0.0,0.031954737158916335,1.362008338987971e-08,3.139255791831342e-11,0.001926784713391411,0.0017680380915607904,1.0000000068546226,0.0,5.282795388814879e-12
4000,9.607280909916753e-07,1.0228878550350448e-14,4.12991028192776e-05,-9.701873868194765e-08,6.425704264448294e-09,4.623701151435806,0.0005436454326901865,0.0,0.03275364870316257,1.3880510726253776e-08,3.273663634600056e-11,0.001999286344802029,0.0017920707750987664,0.999999994852358,0.0,5.353577125079661e-12
4100,9.597783235293883e-07,1.0130006169163289e-14,4.1665981447662244e-05,-5.921317717709422e-08,-3.3236314412384766e-09,4.692771184691857,0.0004722144953302414,0.0,0.033214274800145833,1.3993339726750911e-08,3.37074197080213e-11,0.0020716185517001906,0.0018072611515826398,0.9999999960686842,0.0,5.49122459683585e-12
4200,9.595371003112848e-07,1.0117641940177624e-14,4.347579574866471e-05,-1.3238095655557346e-07,-4.564863284958954e-09,4.766509820461124,0.0006811342682036866,0.0,0.03476442204618329,1.41013554973693e-08,3.583978350905276e-11,0.002128272207820756,0.0018300419991097788,1.0000000016117045,0.0,5.71268067813323e-12
4300,9.576042463288797e-07,1.011991477153328e-14,4.3823449881110816e-05,-3.0844556344947034e-08,6.831270598307801e-09,4.790582942993724,0.00034941931929220597,0.0,0.03477324345339829,1.4369853279338633e-08,3.6377208515391804e-11,0.002182036373500083,0.0018457745789220276,0.9999999977213238,0.0,6.04568081689315e-12
4400,9.563704154328758e-07,1.0117359852037526e-14,4.476684282528764e-05,1.3798109718550445e-07,4.040075134723026e-09,4.811753895350465,0.0005979524580038192,0.0,0.035515208717944564,1.4674414559248735e-08,3.7603183071814115e-11,0.002181538552573077,0.0018759108427932345,0.999999999882411,0.0,6.204701274852216e-12
4500,9.5638273995996e-07,1.0057379808100885e-14,4.6273004468246556e-05,1.644246038429989e-08,-5.406322068586288e-09,4.88242360230347,-3.6119463144557466e-05,0.0,0.036086916126675715,1.4775833552558794e-08,3.897959407054702e-11,0.002259635532722953,0.0019069821894398893,1.0000000054219127,0.0,6.288039368833615e-12
4600,9.55701709258309e-07,1.0086119978422735e-14,4.6754817158840987e-05,1.2052059697174214e-08,-2.0443164254819513e-09,4.911054765049676,0.0005063133090264819,0.0,0.03629629299617897,1.4992242614345652e-08,4.0575252513287487e-11,0.0022796329040301743,0.001913923313197121,0.9999999995271504,0.0,6.649544919936243e-12
4700,9.545501498226283e-07,1.0088616713834157e-14,4.818254210951288e-05,8.387970714991626e-09,-5.037075291384259e-09,4.998509854562209,-6.383296219047356e-05,0.0,0.03773416782110412,1.5230374869033078e-08,4.1697194826827404e-11,0.0023327732047658395,0.0019314860665581685,1.0000000038225705,0.0,6.720383410816403e-12
4800,9.525879443277064e-07,9.97736516675629e-15,4.9005268449200114e-05,-9.228705143106822e-08,-3.0612580649499376e-09,5.044071782203889,0.0002641661056365869,0.0,0.03849531987549237,1.5369836148671678e-08,4.357869827065494e-11,0.0023993772217952803,0.001953104179758088,0.9999999990390641,0.0,7.035282886529064e-12
4900,9.515390291210634e-07,1.005279540187353e-14,5.025985888347843e-05,1.0698097534806512e-08,-3.2158739108779044e-09,5.1127480564607914,-0.00014514892907271216,0.0,0.03838813015127822,1.56092750881932e-08,4.539389290044761e-11,0.002414300210279218,0.001982124264025942,0.9999999948111152,0.0,7.2455583588592465e-12
5000,9.519319404688248e-07,9.896527774067067e-15,5.042891398715911e-05,-6.53957781633279e-09,6.808210939757771e-10,5.1082354951664986,5.555996326358606e-05,0.0,0.03947363337009087,1.5828858690671357e-08,4.7063637719025606e-11,0.002482985836272613,0.0020092127503606337,1.0000000053691593,0.0,7.371340864276484e-12
